,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.0,0.010818779,0.057509005,0.08823484,0.0,0.0,0.0,0.059650276,0.0,0.0
1,0.05540239,0.0,0.008137639,0.09676045,0.12081858,0.0012102956,0.0,0.0,0.107805796,0.0,0.0
2,0.08051229,0.0,0.008950061,0.0942129,0.116528966,0.0020625112,0.0,0.0,0.10153844,0.0,0.0
3,0.11714619,0.0,0.001849536,0.1253812,0.13235047,0.01809275,0.0,0.0,0.13327216,0.0,0.0
4,0.15995933,0.0,0.0014862475,0.12572645,0.122434765,0.023888411,0.0,0.0,0.12697202,0.0,0.0
5,0.1639014,0.0,0.0,0.11799248,0.12462719,0.010663883,0.0,0.0,0.13789368,0.0,0.0
6,0.16597717,0.0,0.0,0.10816482,0.13924569,0.00846793,0.0,0.0,0.14134105,0.0,0.00091237284
7,0.18084167,0.0,0.0,0.11412766,0.11223843,0.0,0.0,0.002500074,0.13902599,0.0,0.012847757
8,0.1904963,0.0,0.0,0.07158488,0.1717825,0.0,0.0,0.0,0.16462898,0.0,0.021120196
9,0.20647188,0.0,0.0,0.08523249,0.19410431,0.0,0.0,0.021131169,0.18727106,0.013252487,0.018338962
10,0.19793844,0.0,0.0,0.07424925,0.19485682,0.0,0.0,0.029932508,0.1897544,0.019213745,0.028950475
11,0.1945095,0.0,0.0,0.115286715,0.13085979,0.0,0.0,0.049881894,0.16246355,0.0,0.031233694
12,0.20818852,0.0,0.0,0.10933513,0.11944118,0.0,0.0,0.056649204,0.1910082,0.0,0.029196015
13,0.21078528,0.0,0.0,0.12337031,0.10136299,0.0009918512,0.0,0.06909443,0.17987838,0.0,0.03575897
14,0.21953072,0.0,0.0,0.11399044,0.10383813,0.0,0.0,0.07326402,0.2007306,0.0,0.035247464
15,0.27075726,0.0,0.0,0.079812065,0.13669114,0.0,0.0,0.07361829,0.20488803,0.02401563,0.047032204
16,0.26645747,0.0,0.0,0.10021977,0.115847506,0.0,0.0,0.08658163,0.17071177,0.015759384,0.059674494
17,0.29551226,0.0,0.0,0.09035863,0.119634785,0.0,0.0,0.09009222,0.1906291,0.024274893,0.061238263
18,0.34065554,0.0,0.0,0.052132145,0.17559443,0.0,0.0,0.06875713,0.20917907,0.05324976,0.06794714
19,0.35279456,0.0,0.0,0.048970226,0.1906934,0.0,0.0,0.068398155,0.19088784,0.066093095,0.07509095
20,0.37251046,0.0,0.0,0.013688818,0.24998325,0.0,0.0,0.06095504,0.21521421,0.09152592,0.09482411
21,0.5185884,0.05511091,0.0,0.026022859,0.29553682,0.04642612,0.0,0.031945948,0.24897376,0.006911986,0.359792
22,0.40019572,0.08596982,0.02875091,0.011711038,0.5265003,0.04388684,0.0,0.09289112,0.27581248,0.042519573,0.3692109
23,0.62254924,0.14937834,0.019998988,0.030025344,0.40958953,0.13747053,0.0,0.04917457,0.27853036,0.027727624,0.42195067
24,0.5701827,0.16521321,0.042509038,0.015263572,0.57310015,0.09901015,0.0,0.04953947,0.31986147,0.039380338,0.4877576
25,0.9470895,0.42642018,0.12353341,0.008351357,0.87802225,0.34174567,0.0,0.1584143,0.3277809,0.12545769,0.7165456
26,1.1053404,0.8981451,0.34079742,0.06863806,0.8691823,0.63492787,0.00820675,0.7201867,0.121784,0.8366721,0.66004777
27,0.18039903,0.0,0.0,0.012474807,0.5561556,0.01981718,0.0,0.13525985,0.40643245,0.09115832,0.19903755
28,0.09653357,0.0,0.0,0.08171251,0.09640636,0.011051504,0.0,0.025362352,0.11775744,0.0,0.010097212
29,0.09706324,0.0,0.0,0.07373528,0.11054258,0.0025896446,0.0,0.027159248,0.112986416,0.007179579,0.015829703
30,0.09905198,0.0,0.0,0.016230404,0.21655065,0.0,0.0,0.022999281,0.12595019,0.058837764,0.04859974
