,trade_date,ts_code,price,open,settle,close,high,low,vol,amount,oi
1595,20170214,10000853.SH,2.5,0.0004,0.0003,0.0002,0.0005,0.0002,356.0,0.1038,275.0
1596,20170215,10000853.SH,2.5,0.0003,0.0002,0.0002,0.0003,0.0002,314.0,0.0838,540.0
1597,20170216,10000853.SH,2.5,0.0003,0.0002,0.0002,0.0003,0.0002,152.0,0.0394,638.0
1598,20170217,10000853.SH,2.5,0.0002,0.0002,0.0002,0.0003,0.0002,676.0,0.1586,1258.0
1599,20170220,10000853.SH,2.5,0.0002,0.0001,0.0001,0.0002,0.0001,2047.0,0.2407,2273.0
1600,20170221,10000853.SH,2.5,0.0001,0.0001,0.0001,0.0001,0.0001,55.0,0.0055,2273.0
1601,20170222,10000853.SH,2.5,0.0001,0.0,0.0001,0.0001,0.0001,53.0,0.0053,2310.0
1602,20170406,10000879.SH,2.5,0.004,0.0034,0.0034,0.0041,0.0031,3811.0,13.7055,1778.0
1603,20170407,10000879.SH,2.5,0.0031,0.0032,0.0032,0.0041,0.0027,2430.0,7.8578,2483.0
1604,20170410,10000879.SH,2.5,0.0032,0.0029,0.0029,0.0033,0.0028,3574.0,10.9748,4296.0
1605,20170411,10000879.SH,2.5,0.0028,0.0028,0.0028,0.0033,0.0021,5456.0,14.2621,6200.0
1606,20170412,10000879.SH,2.5,0.003,0.0019,0.0019,0.0032,0.0017,2706.0,6.9056,6890.0
1607,20170413,10000879.SH,2.5,0.0021,0.0019,0.002,0.0023,0.0018,1443.0,2.9663,7414.0
1608,20170414,10000879.SH,2.5,0.0019,0.0015,0.0015,0.0019,0.0014,1935.0,3.2286,7820.0
1609,20170417,10000879.SH,2.5,0.0016,0.0011,0.0011,0.0018,0.001,2057.0,2.8434,8479.0
1610,20170418,10000879.SH,2.5,0.001,0.0011,0.0011,0.0014,0.001,1595.0,1.8947,8814.0
1611,20170419,10000879.SH,2.5,0.0009,0.0012,0.0012,0.0013,0.0009,3514.0,3.8101,9333.0
1612,20170420,10000879.SH,2.5,0.001,0.0011,0.0011,0.0014,0.001,713.0,0.8585,9196.0
1613,20170421,10000879.SH,2.5,0.0011,0.0011,0.0011,0.0013,0.0009,1710.0,1.8242,9406.0
1614,20170424,10000879.SH,2.5,0.0012,0.0012,0.0012,0.0014,0.0009,1895.0,2.3082,10316.0
1615,20170425,10000879.SH,2.5,0.0013,0.0011,0.0011,0.0013,0.001,676.0,0.7602,10309.0
1616,20170426,10000879.SH,2.5,0.0012,0.001,0.0009,0.0013,0.0009,1361.0,1.5614,10305.0
1617,20170427,10000879.SH,2.5,0.0008,0.001,0.0011,0.0012,0.0007,3848.0,3.8808,12498.0
1618,20170428,10000879.SH,2.5,0.0011,0.0009,0.0009,0.0011,0.0007,1571.0,1.3959,12892.0
1619,20170502,10000879.SH,2.5,0.0008,0.0007,0.0006,0.001,0.0006,750.0,0.5809,13313.0
1620,20170503,10000879.SH,2.5,0.0006,0.0006,0.0006,0.0008,0.0005,558.0,0.3418,13478.0
1621,20170504,10000879.SH,2.5,0.0005,0.0007,0.0007,0.0007,0.0005,598.0,0.3435,13446.0
1622,20170505,10000879.SH,2.5,0.0005,0.0006,0.0006,0.0006,0.0004,683.0,0.3401,13529.0
1623,20170508,10000879.SH,2.5,0.0006,0.0005,0.0005,0.0006,0.0003,1028.0,0.4973,13352.0
1624,20170509,10000879.SH,2.5,0.0004,0.0004,0.0003,0.0004,0.0003,653.0,0.2236,13292.0
1625,20170510,10000879.SH,2.5,0.0004,0.0002,0.0002,0.0004,0.0001,1085.0,0.3017,13348.0
1626,20170511,10000879.SH,2.5,0.0001,0.0004,0.0004,0.0005,0.0001,1305.0,0.4425,13206.0
1627,20170512,10000879.SH,2.5,0.0004,0.0004,0.0003,0.0005,0.0003,2897.0,1.3057,12072.0
1628,20170515,10000879.SH,2.5,0.0006,0.0003,0.0002,0.0006,0.0002,1183.0,0.5479,12056.0
1629,20170516,10000879.SH,2.5,0.0002,0.0002,0.0002,0.0003,0.0001,2548.0,0.3654,10587.0
1630,20170517,10000879.SH,2.5,0.0002,0.0003,0.0001,0.0002,0.0001,844.0,0.1107,10494.0
1631,20170518,10000879.SH,2.5,0.0005,0.0001,0.0001,0.0005,0.0001,1235.0,0.1506,10473.0
1632,20170519,10000879.SH,2.5,0.0001,0.0002,0.0002,0.0002,0.0001,923.0,0.1162,10172.0
1633,20170522,10000879.SH,2.5,0.0001,0.0001,0.0001,0.0001,0.0001,624.0,0.0624,10210.0
1634,20170523,10000879.SH,2.5,0.0001,0.0001,0.0001,0.0001,0.0001,741.0,0.0741,10141.0
1635,20170524,10000879.SH,2.5,0.0001,0.0,0.0001,0.0001,0.0001,75.0,0.0075,10104.0
1636,20170420,10000883.SH,2.2,0.1283,0.131,0.131,0.1337,0.1223,2478.0,315.5958,940.0
1637,20170421,10000883.SH,2.2,0.1327,0.141,0.1387,0.1401,0.1303,3453.0,468.4817,2024.0
1638,20170424,10000883.SH,2.2,0.1371,0.136,0.1329,0.139,0.1245,8668.0,1127.4398,3246.0
1639,20170425,10000883.SH,2.2,0.1355,0.142,0.1391,0.1424,0.1349,4090.0,568.2567,4006.0
1640,20170426,10000883.SH,2.2,0.1409,0.139,0.139,0.1512,0.139,4856.0,702.7754,4698.0
1641,20170427,10000883.SH,2.2,0.1379,0.144,0.1434,0.1463,0.1298,5276.0,723.9093,5203.0
1642,20170428,10000883.SH,2.2,0.1445,0.14,0.14,0.1457,0.1344,3634.0,507.2424,5414.0
1643,20170502,10000883.SH,2.2,0.1403,0.1348,0.1348,0.1447,0.1348,2500.0,350.9725,5595.0
1644,20170503,10000883.SH,2.2,0.1348,0.1281,0.1281,0.1403,0.1275,3375.0,448.3726,5877.0
1645,20170504,10000883.SH,2.2,0.1251,0.1205,0.1205,0.1325,0.12,3682.0,460.6592,6535.0
1646,20170505,10000883.SH,2.2,0.1198,0.113,0.1121,0.121,0.1007,9517.0,1048.1066,8188.0
1647,20170508,10000883.SH,2.2,0.1115,0.118,0.1175,0.1185,0.1028,7761.0,864.0458,8318.0
1648,20170509,10000883.SH,2.2,0.1172,0.1181,0.1174,0.1222,0.1133,3128.0,367.1388,8168.0
1649,20170510,10000883.SH,2.2,0.1181,0.122,0.122,0.1318,0.1181,4013.0,504.6104,8076.0
1650,20170511,10000883.SH,2.2,0.122,0.134,0.134,0.1363,0.1185,5295.0,685.1006,8391.0
1651,20170512,10000883.SH,2.2,0.1348,0.17,0.1634,0.1634,0.1336,4419.0,671.7424,7929.0
1652,20170515,10000883.SH,2.2,0.165,0.174,0.1688,0.1777,0.165,3818.0,659.0352,7673.0
1653,20170516,10000883.SH,2.2,0.1668,0.179,0.1724,0.1728,0.1592,3689.0,609.3043,6471.0
1654,20170517,10000883.SH,2.2,0.1727,0.158,0.1565,0.1733,0.1564,1532.0,252.8627,5990.0
1655,20170518,10000883.SH,2.2,0.1527,0.1505,0.1505,0.157,0.1455,3857.0,584.3843,6390.0
1656,20170519,10000883.SH,2.2,0.1524,0.155,0.1526,0.1579,0.1507,2904.0,446.7733,6440.0
1657,20170522,10000883.SH,2.2,0.1521,0.173,0.1657,0.1731,0.1519,3607.0,591.8774,6465.0
1658,20170523,10000883.SH,2.2,0.1688,0.203,0.1933,0.194,0.1683,3925.0,712.1877,6484.0
1659,20170524,10000883.SH,2.2,0.1944,0.199,0.2005,0.2005,0.177,4097.0,762.7426,5335.0
1660,20170601,10000919.SH,2.6,0.0091,0.0119,0.0119,0.0128,0.0079,11781.0,119.1724,4672.0
1661,20170602,10000919.SH,2.6,0.0124,0.0103,0.0103,0.0144,0.0103,16672.0,213.2107,11725.0
1662,20170605,10000919.SH,2.6,0.0097,0.0067,0.0067,0.0104,0.0063,7139.0,52.9835,14036.0
1663,20170606,10000919.SH,2.6,0.0064,0.0076,0.0076,0.009,0.0061,4099.0,30.064,14494.0
1664,20170607,10000919.SH,2.6,0.0073,0.0132,0.0132,0.014,0.0073,11211.0,131.0794,15787.0
1665,20170608,10000919.SH,2.6,0.0133,0.018,0.018,0.0196,0.0126,14162.0,208.3151,17871.0
1666,20170609,10000919.SH,2.6,0.0187,0.0258,0.0258,0.031,0.0174,23741.0,600.2611,20084.0
1667,20170612,10000919.SH,2.6,0.0248,0.0227,0.0227,0.0322,0.0195,22909.0,610.9893,22112.0
1668,20170613,10000919.SH,2.6,0.0209,0.0213,0.0213,0.0231,0.0163,13451.0,262.9,24668.0
1669,20170614,10000919.SH,2.6,0.0207,0.0144,0.0144,0.021,0.0132,21102.0,338.3444,33889.0
1670,20170615,10000919.SH,2.6,0.0138,0.0107,0.0107,0.0163,0.0098,14702.0,174.1194,38153.0
1671,20170616,10000919.SH,2.6,0.0108,0.0087,0.0087,0.0131,0.0084,13484.0,141.8188,41728.0
1672,20170619,10000919.SH,2.6,0.0083,0.0139,0.0139,0.0142,0.0083,21165.0,252.9767,47895.0
1673,20170620,10000919.SH,2.6,0.0142,0.012,0.012,0.0172,0.0111,21308.0,278.2787,52361.0
1674,20170621,10000919.SH,2.6,0.0139,0.0131,0.0131,0.0166,0.0101,23508.0,297.6669,57090.0
1675,20170622,10000919.SH,2.6,0.0131,0.0157,0.0157,0.0268,0.0118,63821.0,1245.2391,65279.0
1676,20170623,10000919.SH,2.6,0.0145,0.0202,0.0202,0.0205,0.012,41212.0,622.9678,73657.0
1677,20170626,10000919.SH,2.6,0.0208,0.0266,0.0266,0.0325,0.0202,72585.0,2016.9985,78771.0
1678,20170627,10000919.SH,2.6,0.0266,0.0276,0.0276,0.0299,0.0219,50467.0,1264.9746,85566.0
1679,20170628,10000919.SH,2.6,0.0274,0.0227,0.0227,0.0308,0.0221,64121.0,1731.7934,99079.0
1680,20170629,10000919.SH,2.6,0.0221,0.0269,0.0269,0.028,0.0214,67584.0,1680.2076,102210.0
1681,20170630,10000919.SH,2.6,0.0249,0.0233,0.0233,0.0272,0.0225,45380.0,1115.5409,111291.0
1682,20170703,10000919.SH,2.6,0.0252,0.0166,0.0166,0.0255,0.0146,62199.0,1105.8123,116886.0
1683,20170704,10000919.SH,2.6,0.0159,0.0096,0.0096,0.0173,0.0094,46235.0,543.2832,127681.0
1684,20170705,10000919.SH,2.6,0.0098,0.0222,0.0222,0.0239,0.0098,82445.0,1267.2585,125669.0
1685,20170706,10000919.SH,2.6,0.0226,0.022,0.022,0.0252,0.0175,96532.0,2097.8303,123318.0
1686,20170707,10000919.SH,2.6,0.021,0.0184,0.0184,0.0231,0.0181,57131.0,1139.7248,131433.0
1687,20170710,10000919.SH,2.6,0.0189,0.0203,0.0203,0.0246,0.0168,71858.0,1562.1552,130792.0
1688,20170711,10000919.SH,2.6,0.0204,0.0301,0.0301,0.042,0.0203,166650.0,5176.7535,102535.0
1689,20170712,10000919.SH,2.6,0.0308,0.027,0.027,0.0482,0.0231,179636.0,6720.1299,101570.0
1690,20170713,10000919.SH,2.6,0.0297,0.0498,0.0498,0.0498,0.0297,148498.0,5963.0174,95039.0
1691,20170714,10000919.SH,2.6,0.0529,0.0695,0.0695,0.0702,0.0466,103182.0,5903.1998,82739.0
1692,20170717,10000919.SH,2.6,0.073,0.0796,0.0796,0.106,0.0532,118471.0,9932.5949,64117.0
1693,20170718,10000919.SH,2.6,0.0777,0.0653,0.0653,0.0869,0.0526,70161.0,4873.7302,59680.0
1694,20170719,10000919.SH,2.6,0.066,0.102,0.1014,0.103,0.0655,77066.0,6720.7087,42969.0
1695,20170720,10000919.SH,2.6,0.104,0.11,0.1079,0.11,0.0922,26726.0,2723.3412,35229.0
1696,20170721,10000919.SH,2.6,0.108,0.0819,0.0819,0.108,0.0764,21320.0,2010.6359,30321.0
1697,20170724,10000919.SH,2.6,0.0775,0.1029,0.1029,0.1099,0.0767,33842.0,3395.3335,21273.0
1698,20170725,10000919.SH,2.6,0.1047,0.083,0.08,0.1109,0.08,22063.0,2106.9063,11726.0
1699,20170726,10000919.SH,2.6,0.0801,0.077,0.076,0.1009,0.059,20931.0,1600.1553,2828.0
1700,20170626,10000927.SH,2.65,0.0095,0.0139,0.0139,0.0178,0.0095,38357.0,564.7947,20948.0
1701,20170627,10000927.SH,2.65,0.0143,0.0142,0.0142,0.0157,0.0106,31180.0,396.9682,33930.0
1702,20170628,10000927.SH,2.65,0.014,0.0116,0.0116,0.0164,0.0107,41749.0,579.8183,46170.0
1703,20170629,10000927.SH,2.65,0.0115,0.0128,0.0128,0.014,0.0102,48178.0,585.2864,56582.0
1704,20170630,10000927.SH,2.65,0.0115,0.0105,0.0105,0.0133,0.0101,26354.0,300.2141,65703.0
1705,20170703,10000927.SH,2.65,0.0111,0.0066,0.0066,0.0121,0.0063,28141.0,227.5312,67370.0
1706,20170704,10000927.SH,2.65,0.0066,0.0037,0.0037,0.0067,0.0034,20408.0,100.1605,66594.0
1707,20170705,10000927.SH,2.65,0.0037,0.0103,0.0103,0.0106,0.0037,38709.0,254.5543,74320.0
1708,20170706,10000927.SH,2.65,0.0098,0.01,0.01,0.0118,0.0079,46691.0,475.2002,83222.0
1709,20170707,10000927.SH,2.65,0.009,0.008,0.008,0.0103,0.0078,21305.0,190.98,87354.0
1710,20170710,10000927.SH,2.65,0.0078,0.0077,0.0077,0.0099,0.0065,37220.0,313.5101,95767.0
1711,20170711,10000927.SH,2.65,0.0077,0.0108,0.0108,0.0168,0.0076,99422.0,1167.08,88696.0
1712,20170712,10000927.SH,2.65,0.0115,0.0105,0.0105,0.0213,0.0088,104024.0,1614.7216,86924.0
1713,20170713,10000927.SH,2.65,0.0117,0.0216,0.0216,0.0216,0.011,89260.0,1477.1995,86333.0
1714,20170714,10000927.SH,2.65,0.0246,0.0324,0.0324,0.0332,0.0198,137542.0,3701.2321,86448.0
1715,20170717,10000927.SH,2.65,0.0348,0.0425,0.0425,0.0628,0.022,172183.0,7727.5609,73872.0
1716,20170718,10000927.SH,2.65,0.0399,0.0295,0.0295,0.048,0.0236,124764.0,4360.9058,78749.0
1717,20170719,10000927.SH,2.65,0.03,0.059,0.059,0.0597,0.0294,155796.0,7327.2489,57831.0
1718,20170720,10000927.SH,2.65,0.0594,0.0619,0.0619,0.0648,0.0505,89111.0,5190.3701,53326.0
1719,20170721,10000927.SH,2.65,0.0591,0.038,0.038,0.0606,0.032,72372.0,3612.6817,52475.0
1720,20170724,10000927.SH,2.65,0.0345,0.0517,0.0517,0.0583,0.0318,65918.0,3353.9361,32966.0
1721,20170725,10000927.SH,2.65,0.0531,0.033,0.0325,0.0606,0.0311,53581.0,2541.1955,23254.0
1722,20170726,10000927.SH,2.65,0.0326,0.027,0.0226,0.0489,0.0118,59264.0,1512.0541,2809.0
1723,20170705,10000943.SH,2.4,0.1314,0.169,0.169,0.1721,0.1314,1250.0,184.3322,487.0
1724,20170706,10000943.SH,2.4,0.1686,0.1711,0.1711,0.1812,0.1571,2492.0,419.7934,1108.0
1725,20170707,10000943.SH,2.4,0.1698,0.165,0.1649,0.1723,0.1591,1558.0,256.2896,1392.0
1726,20170710,10000943.SH,2.4,0.1658,0.176,0.176,0.181,0.1599,1524.0,265.2836,1937.0
1727,20170711,10000943.SH,2.4,0.1772,0.2058,0.2058,0.2234,0.1758,3000.0,594.3357,2305.0
1728,20170712,10000943.SH,2.4,0.2079,0.198,0.198,0.2331,0.1878,4123.0,881.2886,2368.0
1729,20170713,10000943.SH,2.4,0.1981,0.238,0.235,0.235,0.1981,3623.0,801.441,2430.0
1730,20170714,10000943.SH,2.4,0.2383,0.265,0.2645,0.2645,0.2343,3299.0,812.3729,2557.0
1731,20170717,10000943.SH,2.4,0.2681,0.2752,0.2752,0.3032,0.2438,8310.0,2306.818,3473.0
1732,20170718,10000943.SH,2.4,0.2701,0.2637,0.2637,0.2856,0.2481,5211.0,1395.9604,4231.0
1733,20170719,10000943.SH,2.4,0.264,0.3036,0.3043,0.3062,0.2585,5825.0,1686.0313,4648.0
1734,20170720,10000943.SH,2.4,0.3045,0.3122,0.3122,0.3162,0.2961,2897.0,882.6763,4998.0
1735,20170721,10000943.SH,2.4,0.3152,0.2872,0.2872,0.3152,0.2833,2458.0,742.9893,5265.0
1736,20170724,10000943.SH,2.4,0.2813,0.3107,0.3104,0.3175,0.2812,3990.0,1213.5635,5569.0
1737,20170725,10000943.SH,2.4,0.309,0.2906,0.2906,0.3187,0.2889,3457.0,1050.5697,6190.0
1738,20170726,10000943.SH,2.4,0.2929,0.2813,0.2813,0.3094,0.27,4672.0,1341.9419,6494.0
1739,20170727,10000943.SH,2.4,0.2813,0.285,0.285,0.2891,0.2645,6857.0,1896.5524,6623.0
1740,20170728,10000943.SH,2.4,0.2857,0.283,0.283,0.2909,0.2726,3365.0,950.2749,6370.0
1741,20170731,10000943.SH,2.4,0.2864,0.2898,0.2898,0.297,0.2783,3055.0,883.7469,6532.0
1742,20170801,10000943.SH,2.4,0.2923,0.324,0.3228,0.3312,0.2897,4640.0,1454.6212,6560.0
1743,20170802,10000943.SH,2.4,0.3296,0.3362,0.3362,0.3482,0.3296,4971.0,1684.5366,6152.0
1744,20170803,10000943.SH,2.4,0.3347,0.2962,0.2962,0.3456,0.2961,6191.0,1992.887,6149.0
1745,20170804,10000943.SH,2.4,0.2998,0.278,0.278,0.3079,0.2779,3387.0,1005.8087,5660.0
