,0,1,2,3,4,5,6,7,8,9,10
0,0.0,0.053294677,0.0,0.103197105,0.093536876,0.10685357,0.0034326317,0.03691287,0.18804692,0.11428192,0.060637213
1,0.0,0.059705164,0.0,0.15665,0.14477488,0.17636125,0.0044637634,0.06795683,0.24191223,0.1811123,0.13900599
2,0.0,0.05799412,0.0,0.1603406,0.122480705,0.17409277,0.011994429,0.078453764,0.2614751,0.17790489,0.13089184
3,0.0,0.052088983,0.0,0.20433183,0.13911735,0.21057354,0.012675617,0.12772977,0.28644288,0.24050748,0.20486169
4,0.0,0.050160393,0.0,0.20202444,0.11531887,0.20839624,0.02088522,0.14769757,0.31322792,0.23638688,0.1998288
5,0.0,0.038707353,0.0,0.1957493,0.11352479,0.2140309,0.03602583,0.12081718,0.28115457,0.21855275,0.16150542
6,0.0,0.034446146,0.0,0.1902119,0.119369715,0.2148341,0.04423893,0.1047426,0.26755515,0.204517,0.14070523
7,0.0,0.0151176825,0.0,0.14306794,0.096552126,0.22444731,0.055598274,0.09182067,0.17773941,0.16349706,0.06787629
8,0.0,0.0069348365,0.0,0.15044196,0.12100629,0.22649828,0.09696038,0.033235636,0.17626233,0.1263183,0.0461442
9,0.0,0.0064465776,0.0,0.15144782,0.14209098,0.25184882,0.0903198,0.042943563,0.13720825,0.14558545,0.06081297
10,0.0,0.002806512,0.0,0.13634276,0.14002292,0.25906265,0.10344778,0.023766067,0.11239975,0.122551866,0.0327916
11,0.0,0.005135531,0.0,0.11933274,0.118086934,0.25351435,0.064374976,0.070314586,0.092044845,0.14900875,0.03832892
12,0.0,0.0039730277,0.0,0.117542736,0.11532411,0.26173732,0.07666755,0.051970493,0.09848105,0.14080434,0.0452644
13,0.001039435,0.0060994085,0.0,0.11162728,0.10483808,0.25222453,0.06643764,0.08453592,0.088181816,0.15120718,0.041843254
14,0.0,0.0034372518,0.0,0.107492946,0.107682675,0.26026052,0.07780289,0.06288737,0.089484185,0.13950334,0.041813374
15,0.004969212,0.0,0.0,0.085147984,0.11832602,0.2741698,0.11878082,0.023505406,0.08203523,0.09384468,0.015827438
16,0.006247126,0.00016085168,0.0,0.08163375,0.11111909,0.26413175,0.09751352,0.04383338,0.064104594,0.10573241,0.0039260546
17,0.0057614623,0.0,0.0,0.07603364,0.113028385,0.269527,0.11502655,0.03237904,0.068868816,0.09707924,0.0072256285
18,0.005549407,0.0,0.0,0.07656975,0.12165442,0.2771946,0.17096628,0.015186242,0.080032274,0.057739973,0.0022798842
19,0.007844714,0.0,0.0,0.07006481,0.124779165,0.27490684,0.17220297,0.016563382,0.06984692,0.05078304,0.0
20,0.011714666,0.0,0.0,0.06309403,0.13904533,0.2729711,0.22799015,0.009403169,0.056670636,0.024379835,0.0
21,0.0,0.1392277,0.092793226,0.25322697,0.09618251,0.19020584,0.37988365,0.033148773,0.1756384,0.1258293,0.011200514
22,0.0056189657,0.20166767,0.096077465,0.29187942,0.271138,0.18849832,0.4328759,0.027633665,0.14844866,0.12668888,0.016505092
23,0.0012610897,0.2047782,0.17791952,0.33198422,0.18982196,0.15452202,0.43676743,0.05556138,0.2048764,0.2579681,0.02120917
24,0.006552045,0.24521582,0.1626559,0.35107476,0.2509925,0.15585393,0.49660224,0.020939792,0.17350033,0.20343286,0.013427123
25,0.0,0.25425854,0.36549696,0.4376339,0.32279667,0.060331903,0.7461409,0.010401058,0.1966955,0.45204666,0.0046122554
26,0.0,0.31238914,1.1346946,0.18497424,0.57040757,0.028686518,1.1198157,0.6114139,0.19686885,1.1289507,0.010644818
27,0.110187694,0.010747921,0.0,0.10082143,0.25736398,0.32648778,0.24148704,0.016836358,0.04756415,0.046963956,0.02749027
28,0.0,0.0016864672,0.0,0.138523,0.14562175,0.19542222,0.051910397,0.0058116163,0.10145564,0.16104893,0.0527014
29,0.0,0.0008046205,0.0,0.13796176,0.1467618,0.19639342,0.06241947,0.0033812379,0.09174454,0.14329027,0.03223489
30,0.0,0.0,0.0,0.14173539,0.18819888,0.20540479,0.1369765,0.0,0.07219257,0.06745433,0.0011342001
31,0.0,0.0,0.0,0.11244814,0.20306878,0.20676002,0.09663907,0.0,0.04521607,0.09183832,0.0006421514
32,0.0,0.0,0.0,0.11754792,0.23261932,0.2126656,0.13597605,0.0,0.04096355,0.06394803,0.0
33,0.0,0.0,0.0,0.10642272,0.23398226,0.20881177,0.12441598,0.0,0.024975682,0.06248055,0.0
34,0.0,0.0,0.0,0.105968125,0.24531054,0.21349132,0.15360913,0.0,0.025077457,0.04637875,0.0
35,0.003274689,0.0,0.0,0.09435069,0.27930212,0.21158718,0.23059803,0.0,0.016494581,0.01437646,0.0
36,0.0,0.21159819,0.064172395,0.28473407,0.39342445,0.1572547,0.35650617,0.0,0.061996043,0.09922029,0.009190606
37,0.0,0.35292232,0.11843873,0.34476915,0.34727836,0.13683029,0.31765354,0.0,0.09521573,0.19863506,0.017401943
38,0.0,0.37434873,0.11864563,0.34666038,0.41969603,0.13797851,0.37644452,0.0,0.08166557,0.17262188,0.011278557
39,0.0,0.5649682,0.18112424,0.36375126,0.516374,0.10890832,0.4273742,0.0,0.08745076,0.2223288,0.007517477
40,0.00048006917,0.6786896,0.26228756,0.36595637,0.58571,0.08000507,0.4144535,0.0,0.096287295,0.31453094,0.0070561473
41,0.000951853,0.7484544,0.26464173,0.37711018,0.6150887,0.07584741,0.44715202,0.0,0.0922821,0.30709884,0.0053603915
42,0.003476017,1.155868,0.20157765,0.3546541,0.91621643,0.068307735,0.52063555,0.0,0.06566944,0.21884783,0.0011015434
