trade_date,normsettle,normper,normjc,normcje,normccl
20150407,1.050041527,0.072562369,1.076676126,-0.038107472,-0.717760866
20150408,0.036062029,0.085755076,0.370032863,-0.034164904,-0.659687603
20150408,0.204557139,0.081778886,0.005783758,-0.038519589,-0.728461911
20150408,0.266990594,0.084810763,0.552157415,-0.035357726,-0.66749133
20150408,0.493405898,0.077245483,0.734281967,-0.036446965,-0.67838271
20150408,0.832652747,0.078598373,0.91640652,-0.0355835,-0.701159441
20150408,1.134289082,0.074505621,1.098531072,-0.037378227,-0.714186801
20150408,1.516411919,0.072779048,1.280655624,-0.037413605,-0.71683034
20150409,0.009734668,0.044398104,0.293540551,-0.03542994,-0.662690663
20150409,0.140619262,0.063768066,-0.252833106,-0.038170806,-0.725966411
20150409,0.20681377,0.040610202,0.475665103,-0.034003737,-0.671361471
20150409,0.273008277,0.063641574,-0.070708554,-0.038068831,-0.723069092
20150409,0.458052013,0.04380257,0.657789655,-0.036894407,-0.68352175
20150409,0.784511287,0.04380808,0.839914208,-0.036404966,-0.702957048
20150409,1.119997086,0.046247073,1.02203876,-0.037359311,-0.715519145
20150409,1.4712793,0.047079629,1.204163312,-0.037944932,-0.717824311
20150410,0.212079242,0.080510904,0.508447522,-0.037269446,-0.662944443
20150410,0.278273749,0.071595648,-0.037926135,-0.038518527,-0.720129477
20150410,0.414423815,0.07211977,0.144198418,-0.038748809,-0.720869668
20150410,0.463317485,0.076331417,0.690572075,-0.035693556,-0.669098601
20150410,0.758936137,0.074692131,0.872696627,-0.038163943,-0.684959835
20150410,1.144067816,0.077703955,1.05482118,-0.038015222,-0.704670061
20150410,1.399819321,0.072855856,1.236945732,-0.037737856,-0.715032734
20150410,1.754862587,0.071413499,1.419070284,-0.038118398,-0.720911964
20150413,0.146636945,0.038937287,-0.201838232,-0.037348943,-0.720446701
20150413,0.405397291,0.057116224,0.70878453,-0.0352614,-0.669098601
20150413,0.442255597,0.057797728,0.162410873,-0.036981087,-0.711923932
20150413,0.603228603,0.055952561,0.344535425,-0.037567312,-0.715730628
20150413,0.758183927,0.070720269,0.890909082,-0.035138727,-0.673793526
20150413,1.065085733,0.067925951,1.073033635,-0.035875754,-0.692298299
20150413,1.4712793,0.067303251,1.255158187,-0.036671599,-0.706129295
20150413,1.802251837,0.065634764,1.437282739,-0.037064102,-0.714229098
20150413,2.196410039,0.067348942,1.619407292,-0.037833532,-0.722392346
20150414,-0.01057501,0.066339538,-0.536947408,-0.036534701,-0.706319629
20150414,0.186504091,0.063561173,-0.172698303,-0.037828728,-0.713192831
20150414,0.443007807,0.055022146,0.737924458,-0.036118476,-0.674850942
20150414,0.512211155,0.059661103,0.191550801,-0.036369606,-0.705367955
20150414,0.689732788,0.063026858,0.373675354,-0.037637745,-0.710972258
20150414,0.786767918,0.051745214,0.920049011,-0.035974624,-0.677156108
20150414,1.12977582,0.056612692,1.102173563,-0.037383892,-0.69454002
20150414,1.497606661,0.054449084,1.284298116,-0.036859203,-0.708286422
20150414,1.863933082,0.053035483,1.466422668,-0.038286332,-0.71482125
20150414,2.237029396,0.054645835,1.64854722,-0.038617217,-0.722836461
20150415,0.042079712,0.060322711,-0.493237515,-0.0343583,-0.677854002
20150415,0.260972912,0.058195062,-0.128988411,-0.036936325,-0.70517762
20150415,0.567874718,0.066628821,0.781634351,-0.0353465,-0.681533808
20150415,0.583671135,0.059183331,0.235260694,-0.033714881,-0.696062698
20150415,0.773980343,0.062366418,0.417385246,-0.037753924,-0.711522114
20150415,0.869511052,0.065544577,0.963758903,-0.035139621,-0.684706055
20150415,1.286987774,0.064350368,1.145883456,-0.036926615,-0.699488725
20150415,1.660084088,0.068921401,1.328008008,-0.037191654,-0.71207197
20150415,2.046720187,0.07061336,1.51013256,-0.037960029,-0.716259336
20150415,2.437869548,0.054963717,1.692257113,-0.038313512,-0.724274546
20150416,0.437742335,0.094227459,-0.005143715,-0.033880917,-0.654485118
20150416,0.754422875,0.091071492,0.35910539,-0.036600434,-0.698262123
20150416,1.175660649,0.089164406,0.723354494,-0.035480834,-0.690141171
20150416,1.37424417,0.085617206,0.905479047,-0.037338378,-0.711162593
20150416,1.473535931,0.10095865,1.269728151,-0.035087349,-0.690352654
20150416,1.824818146,0.094744201,1.451852704,-0.034879239,-0.686419068
20150416,2.201675511,0.088440914,1.633977256,-0.037573057,-0.700630734
20150416,2.577028456,0.083774267,1.816101808,-0.036912844,-0.714271394
20150416,2.953133611,0.082640519,1.998226361,-0.037752133,-0.717908904
20150416,3.327734345,0.07618625,2.180350913,-0.037986606,-0.725606889
20150417,0.367786776,0.049911077,-0.223693178,-0.030129535,-0.680434096
20150417,0.704024784,0.06681864,0.140555927,-0.03231337,-0.646681391
20150417,0.946988714,0.061435196,0.504805031,-0.032565792,-0.693461456
20150417,1.396058269,0.061046681,0.869054136,-0.03146732,-0.687687967
20150417,1.668358401,0.06552425,1.051178689,-0.036286508,-0.714038763
20150417,1.750349325,0.059778214,1.415427793,-0.035654519,-0.69466691
20150417,2.124950059,0.058072579,1.597552346,-0.036408578,-0.688724234
20150417,2.520612682,0.06043883,1.779676898,-0.037935408,-0.70204767
20150417,2.886939103,0.05799743,1.96180145,-0.03839191,-0.71494814
20150417,3.244991211,0.05656661,2.143926003,-0.037843919,-0.718141535
20150417,3.650432568,0.05908351,2.326050555,-0.038359769,-0.726537415
20150420,0.011991299,0.02059956,-0.886626549,-0.033589779,-0.691706146
20150420,0.163937782,0.022501276,-0.522377444,-0.033165502,-0.667174105
20150420,0.478361691,0.02790459,-0.158128339,-0.032007568,-0.626209826
20150420,0.661901007,0.024931721,0.206120766,-0.033141399,-0.687539929
20150420,1.019953114,0.024405284,0.57036987,-0.033196997,-0.68489639
20150420,1.123758137,0.002898322,1.116743527,-0.035418513,-0.698473606
20150420,1.25163389,0.023611491,0.752494423,-0.03672628,-0.711247186
20150420,1.499111082,0.01188173,1.29886808,-0.034582325,-0.692319447
20150420,1.875968447,0.025964105,1.480992632,-0.035892444,-0.705114176
20150420,2.303223903,0.030300989,1.663117184,-0.037829206,-0.717041823
20150420,2.658267169,0.030416593,1.845241737,-0.036985219,-0.720552443
20150420,3.004283912,0.035654929,2.027366289,-0.037220814,-0.728567653
20150421,0.021017823,0.055652842,-0.748211889,-0.036145023,-0.668168076
20150421,0.238406603,0.061181202,-0.383962784,-0.034772911,-0.651799282
20150421,0.493405898,0.054394675,-0.019713679,-0.034171338,-0.612526868
20150421,0.832652747,0.061755873,0.344535425,-0.034842312,-0.678678786
20150421,1.170395176,0.05862593,0.70878453,-0.034907893,-0.680645579
20150421,1.406589214,0.060152228,1.255158187,-0.037601061,-0.699382983
20150421,1.433668785,0.058782521,0.890909082,-0.037642154,-0.708899723
20150421,1.782694369,0.059978459,1.437282739,-0.037865031,-0.69454002
20150421,2.158799523,0.054280318,1.619407292,-0.038162718,-0.707461638
20150421,2.535656889,0.054048934,1.801531844,-0.038902816,-0.717845459
20150421,2.911009833,0.05934249,1.983656397,-0.038451188,-0.720975409
20150421,3.287114988,0.054994644,2.165780949,-0.038512765,-0.728800284
20150422,0.162433361,0.067194622,-0.383962784,-0.035075393,-0.651799282
20150422,0.421945918,0.060896937,-0.019713679,-0.036021045,-0.648246366
20150422,0.798051073,0.070161613,0.344535425,-0.033211041,-0.608529837
20150422,1.177917279,0.069337066,0.70878453,-0.035426424,-0.675189315
20150422,1.678137135,0.070214956,1.073033635,-0.033386555,-0.678678786
20150422,1.906056859,0.072155965,1.255158187,-0.036687584,-0.710676181
20150422,2.155790682,0.075878124,1.619407292,-0.037919896,-0.701963077
20150422,2.531895837,0.075484007,1.801531844,-0.037371856,-0.698092936
20150422,2.908000992,0.077017398,1.983656397,-0.038613106,-0.70881513
20150422,3.284106147,0.0686771,2.165780949,-0.03903757,-0.718162684
20150422,3.660211302,0.068412576,2.347905501,-0.038883975,-0.721482969
20150422,4.036316457,0.066496181,2.530030054,-0.03888102,-0.729519327
20150423,0.106769798,0.041117982,-0.489595024,-0.034377928,-0.629424369
20150423,0.351238149,0.041244146,-0.12534592,-0.03386876,-0.638222067
20150423,0.671679741,0.037960145,0.238903185,-0.031017879,-0.595227549
20150423,1.052298158,0.04025137,0.60315229,-0.033894255,-0.674131899
20150423,1.435925416,0.03458542,0.967401394,-0.033893341,-0.676014099
20150423,1.749597115,0.041052495,1.149525947,-0.036922636,-0.70769427
20150424,-0.040663422,0.035296038,-0.638937157,-0.035329981,-0.607557015
20150424,0.192521774,0.035033973,-0.274688053,-0.035296509,-0.631243124
20150424,0.470839588,0.043781915,0.089561052,-0.030467356,-0.574777132
20150424,0.793537811,0.039064594,0.453810157,-0.032579711,-0.669162046
20150424,1.208005692,0.044286373,0.818059261,-0.03453058,-0.67362434
20150424,1.436677626,0.041374427,1.000183814,-0.037241735,-0.702999344
20150427,0.108274219,0.066160673,-0.332967909,-0.035092449,-0.603010128
20150427,0.35424699,0.065040175,0.031281195,-0.035466674,-0.636657092
20150427,0.711546887,0.066689692,0.3955303,-0.031749923,-0.581185071
20150427,1.161368653,0.068588371,0.759779405,-0.034017836,-0.675675726
20150427,1.614951469,0.067476195,1.124028509,-0.032238563,-0.678847973
20150427,1.891012653,0.068612793,1.306153062,-0.037605754,-0.70593896
20150428,-0.217432845,0.030255718,-0.795564272,-0.036561926,-0.712156563
20150428,-0.03389353,0.030594888,-0.431315168,-0.034006829,-0.60097989
20150428,0.230884499,0.044322597,-0.067066063,-0.034512214,-0.632321688
20150428,0.54831725,0.037838032,0.297183042,-0.030585092,-0.582750046
20150428,0.96128071,0.038107815,0.661432146,-0.029522013,-0.668887118
20150428,1.47052709,0.044048774,1.025681251,-0.032276767,-0.681237732
20150428,1.734552909,0.049937472,1.207805804,-0.03686794,-0.707525083
20150429,-0.256547781,0.044903277,-0.824704201,-0.037352904,-0.69403246
20150429,-0.048185525,0.050705162,-0.460455096,-0.036738498,-0.591188222
20150429,0.177477567,0.050780694,-0.096205991,-0.03599253,-0.62815547
20150429,0.554334933,0.061180665,0.268043113,-0.034019622,-0.583595978
20150429,0.956015238,0.054459756,0.632292218,-0.035695249,-0.6666031
20150429,1.417120158,0.05008902,0.996541323,-0.03344178,-0.680180316
20150429,1.697694604,0.057441722,1.178665875,-0.038485126,-0.707609676
20150430,-0.317476816,0.036428012,-0.904839004,-0.037204657,-0.673835823
20150430,-0.119645505,0.038548362,-0.540589899,-0.036697227,-0.578139714
20150430,0.109026429,0.03875737,-0.176340794,-0.037092221,-0.624856334
20150430,0.436990124,0.04068419,0.18790831,-0.035179206,-0.574523353
20150430,0.83942264,0.042528691,0.552157415,-0.035152932,-0.664678604
20150430,1.321589449,0.04458706,0.91640652,-0.035427718,-0.67825582
20150430,1.590128529,0.047832764,1.098531072,-0.038357714,-0.706277333
20150504,-0.400972161,0.02750672,-0.85748662,-0.038332955,-0.66861219
20150504,-0.221193897,0.02931452,-0.493237515,-0.036954809,-0.573698568
20150504,0.030796557,0.038265297,-0.128988411,-0.03719347,-0.627711356
20150504,0.348981518,0.038000732,0.235260694,-0.034405101,-0.571858665
20150504,0.786015708,0.046887146,0.599509799,-0.035731465,-0.662838701
20150504,1.268182517,0.049443973,0.963758903,-0.035635436,-0.67688118
20150504,1.555526855,0.046327322,1.145883456,-0.038696349,-0.706425371
20150505,-0.575484953,-0.042085515,-1.276373091,-0.037890495,-0.647231247
20150505,-0.480706454,-0.041233464,-0.912123986,-0.035973298,-0.564795129
20150505,-0.344556388,-0.046030565,-0.547874881,-0.035381263,-0.627330686
20150505,-0.10685793,-0.023810118,-0.183625776,-0.032840428,-0.562257332
20150505,0.198539456,-0.011286272,0.180623328,-0.030924571,-0.64606809
20150505,0.602476392,0.001326849,0.544872433,-0.034383731,-0.675168167
20150505,0.855219057,0.014127657,0.726996985,-0.038449792,-0.70756738
20150506,-0.589024738,0.044833466,-1.323725474,-0.037307558,-0.622487723
20150506,-0.504024973,0.029251186,-0.959476369,-0.036701175,-0.558387191
20150506,-0.369379328,0.040793843,-0.595227265,-0.036671703,-0.615593373
