,0,1,2,3,4,5,6,7,8,9,10
0,0.17929351,0.094540104,0.0,0.0,0.19124328,0.0,0.0,0.14285095,0.106450856,0.0,0.14875503
1,0.26451933,0.12864217,0.0,0.0,0.27982196,0.0,0.0,0.24607958,0.18914661,0.0,0.2518653
2,0.27434108,0.14229472,0.0,0.005815595,0.2808679,0.0,0.0,0.23569964,0.17659844,0.0,0.21107507
3,0.31069398,0.14129741,0.00304817,0.014069609,0.30397338,0.0,0.0,0.29044098,0.2410486,0.0,0.2421835
4,0.3123795,0.14923497,0.0076355445,0.020352587,0.30086097,0.0,0.0,0.26908627,0.23508099,0.0,0.19183308
5,0.27480432,0.13391137,0.010654247,0.02083708,0.29624704,0.0,0.0,0.24535717,0.22468288,0.0,0.14824663
6,0.2719725,0.1457425,0.0114262765,0.02072702,0.31013182,0.0,0.0,0.24913022,0.20604023,0.0,0.14014977
7,0.11013025,0.039251853,0.01416446,0.020029452,0.22857478,0.0,0.0,0.16635625,0.2594536,0.052554697,0.036420874
8,0.17407158,0.12697239,0.025659284,0.0225888,0.31385803,0.0,0.0,0.19652736,0.16115655,0.040123112,0.05197518
9,0.13239181,0.08475751,0.027403632,0.019337762,0.30603808,0.0,0.0,0.24228218,0.23364837,0.09628943,0.055268314
10,0.09329042,0.056152955,0.036417387,0.018483497,0.28252313,0.0,0.0,0.22512169,0.23866718,0.14643362,0.026101852
11,0.0155001925,0.0024445436,0.021598844,0.015166944,0.16113718,0.0,0.0,0.1629317,0.33830872,0.1767142,0.002006528
12,0.024060275,0.0007548823,0.039306346,0.017924799,0.1497218,0.0,0.0,0.14559111,0.34868583,0.19801357,0.0
13,0.00864458,0.0,0.025074996,0.016079456,0.10014462,0.0,0.0,0.110497184,0.3710453,0.19701307,0.0
14,0.011453134,0.0,0.039838422,0.017911209,0.099427365,0.0,0.0,0.11098775,0.37444776,0.21851897,0.0
15,0.0149142705,0.0,0.080534935,0.025467435,0.15324764,0.0,0.0,0.14788744,0.325586,0.2520525,0.0
16,0.0034212829,0.0,0.057552323,0.018563762,0.100690454,0.0,0.0,0.124356814,0.36306655,0.25605157,0.0
17,0.004858533,0.0,0.08092018,0.023934169,0.10814721,0.0,0.0,0.12485371,0.3486262,0.26320678,0.0
18,0.021908583,0.0,0.11745745,0.042717267,0.20385757,0.0,0.0038421229,0.17086878,0.25467366,0.2723131,0.0
19,0.014422996,0.00016278049,0.116806775,0.042874932,0.2082289,0.0,0.010184804,0.18853195,0.24775681,0.28244334,0.0
20,0.019582344,0.048343692,0.13094379,0.050841514,0.2741552,0.0,0.05836626,0.23570815,0.17179288,0.3134964,0.0
21,0.17418805,0.086053364,0.084593974,0.059642743,0.2462863,0.0,0.1826012,0.04024821,0.106058165,0.19092526,0.0
22,0.2333135,0.14152673,0.032880615,0.059196837,0.37278882,0.0,0.19017723,0.13015772,0.075152285,0.25190598,0.024700768
23,0.23710549,0.14969517,0.0457072,0.08441022,0.26163042,0.0,0.28648525,0.07650454,0.08200429,0.11538584,0.016634017
24,0.26931286,0.21182428,0.027815813,0.052601147,0.3572583,0.0,0.2998761,0.09553204,0.05602783,0.1457826,0.031662878
25,0.37707162,0.48023927,0.013261829,0.12792736,0.4712619,0.04786339,0.52617353,0.013616906,0.01186279,0.0013620124,0.026230965
26,0.56773174,0.99232316,0.011225581,0.44127864,0.47921333,0.10634048,0.62751055,0.020842033,0.010740804,0.0058263647,0.0
27,0.042634044,0.031098453,0.044773307,0.036058474,0.1787062,0.0,0.25364617,0.22208357,0.18786038,0.4465137,0.013235971
28,0.049922302,0.01118926,0.043980323,0.013461849,0.15244368,0.0,0.0,0.14347483,0.22944377,0.11045591,0.05890675
29,0.046849363,0.015322269,0.0464765,0.012409408,0.1546773,0.0,0.0,0.15229374,0.22175518,0.13042007,0.04218555
30,0.10908062,0.13213636,0.042739257,0.011469564,0.26780656,0.0,0.0,0.19905949,0.08601628,0.13784836,0.03284634
31,0.01853415,0.025734207,0.053563483,0.014841409,0.18825467,0.0,0.0,0.2127422,0.1827363,0.21166706,0.024470374
32,0.04991968,0.09200072,0.05080076,0.013358238,0.25658506,0.0,0.0,0.24681705,0.104077846,0.21763295,0.031643707
33,0.0182157,0.05375518,0.04722834,0.0074793547,0.22131252,0.0,0.0,0.25564525,0.13675924,0.2618385,0.022652527
34,0.03699322,0.104833364,0.051172387,0.009487804,0.26632288,0.0,0.0,0.26296315,0.07632896,0.25422436,0.021754688
35,0.054669067,0.205769,0.054691996,0.009731163,0.35329348,0.0,0.12408172,0.30375427,0.020292878,0.27844036,0.012279175
36,0.26984918,0.24890618,0.015455496,0.013666456,0.36650625,0.006854542,0.27094787,0.15833238,0.010350739,0.20791078,0.11997064
37,0.2710418,0.2353102,0.01480242,0.014720289,0.20077854,0.015852371,0.3602059,0.124477625,0.025393475,0.1520019,0.17764816
38,0.33066356,0.33985472,0.008321743,0.015375118,0.3290718,0.015456671,0.4279294,0.12947136,0.0073974417,0.1507826,0.19817555
39,0.37999156,0.45733747,0.0054862434,0.017714156,0.34362143,0.037089422,0.5986985,0.0989348,0.0034116113,0.10516261,0.27124795
40,0.3651317,0.45884004,0.008301824,0.020950021,0.24554361,0.08046814,0.73279446,0.07263556,0.0060085203,0.05598911,0.35194826
41,0.3945421,0.5340722,0.0065835617,0.020935144,0.28875405,0.09060801,0.74775046,0.067845434,0.004586796,0.05818536,0.35055074
42,0.6059057,1.0346828,0.001357572,0.009179394,0.8015156,0.13502951,0.82018274,0.08995957,0.0,0.056327507,0.45182818
43,0.6782384,1.2679107,0.0013496769,0.010887345,0.8884348,0.21789028,0.918463,0.10551413,0.0,0.028491238,0.5756077
44,0.8258236,1.3996392,0.002498559,0.012637251,0.50437075,0.19041575,1.0718485,0.07284588,0.0022946892,0.03947288,0.75605863
45,1.2692729,2.7711258,0.0008214578,0.42266536,0.583121,0.11896842,0.9265762,0.07818624,0.0004404569,0.036180794,0.52918893
46,0.3909299,0.8645412,0.002674725,0.023705345,1.0586369,0.06381231,1.103433,0.21022372,0.0,0.100065626,0.4514435
47,0.052782923,0.31013596,0.009432109,0.003259976,0.45373556,0.0,0.0,0.5403276,0.0091072675,0.02049134,0.41730753
48,0.015735932,0.16013098,0.012178527,0.0046602227,0.3395502,0.0,0.0,0.4413221,0.021814242,0.03936244,0.40220574
49,0.05601839,0.38054484,0.016627083,0.0055825743,0.49613345,0.0,0.08301347,0.538842,0.0031930082,0.03796292,0.3592474
50,0.17181236,0.14987741,0.014812757,0.01748997,0.22904883,0.043140177,0.1905143,0.18468754,0.018262254,0.10114458,0.36287752
51,0.16278066,0.1327534,0.01619887,0.017593827,0.18325767,0.0383179,0.18898098,0.17328328,0.020298444,0.13943794,0.34079754
52,0.13406433,0.09071684,0.017964046,0.019626714,0.119972475,0.034925584,0.18995786,0.15445907,0.026921067,0.17530808,0.31446853
53,0.11746166,0.07194928,0.025227113,0.025466492,0.09294541,0.015190762,0.19525346,0.13791355,0.02701174,0.2436283,0.24775052
54,0.013752932,0.0,0.02939124,0.023586638,0.0,0.019026585,0.19709644,0.075988345,0.08055529,0.2588467,0.21046491
55,0.0011340101,0.0,0.03199521,0.02427823,0.0,0.016571017,0.19892228,0.0644566,0.09520579,0.27296633,0.19977637
56,0.0,0.0,0.026399665,0.01849597,0.0,0.017916895,0.19808924,0.05789174,0.12720223,0.30337474,0.18710281
57,0.0,0.0,0.033837363,0.02289643,0.0,0.01559087,0.20342642,0.055566102,0.11756226,0.30272353,0.17149454
58,0.00869182,0.0,0.051027313,0.036131732,0.0,0.002878689,0.2144993,0.065188706,0.07924163,0.331689,0.1354623
