10000692.SH,华夏上证50ETF期权1612认购2.397,OP510050.SH,ETF期权,2.397,20160816,20161228
10000693.SH,华夏上证50ETF期权1612认沽2.348,OP510050.SH,ETF期权,2.348,20160816,20161228
10000694.SH,华夏上证50ETF期权1612认沽2.397,OP510050.SH,ETF期权,2.397,20160816,20161228
10000695.SH,华夏上证50ETF期权1703认购2.348,OP510050.SH,ETF期权,2.348,20160816,20170322
10000696.SH,华夏上证50ETF期权1703认购2.397,OP510050.SH,ETF期权,2.397,20160816,20170322
10000697.SH,华夏上证50ETF期权1703认沽2.348,OP510050.SH,ETF期权,2.348,20160816,20170322
10000698.SH,华夏上证50ETF期权1703认沽2.397,OP510050.SH,ETF期权,2.397,20160816,20170322
10000699.SH,华夏上证50ETF期权1610认购2.20,OP510050.SH,ETF期权,2.2,20160825,20161026
10000700.SH,华夏上证50ETF期权1610认购2.25,OP510050.SH,ETF期权,2.25,20160825,20161026
10000701.SH,华夏上证50ETF期权1610认购2.30,OP510050.SH,ETF期权,2.3,20160825,20161026
10000702.SH,华夏上证50ETF期权1610认购2.35,OP510050.SH,ETF期权,2.35,20160825,20161026
10000703.SH,华夏上证50ETF期权1610认购2.40,OP510050.SH,ETF期权,2.4,20160825,20161026
10000704.SH,华夏上证50ETF期权1610认沽2.20,OP510050.SH,ETF期权,2.2,20160825,20161026
10000705.SH,华夏上证50ETF期权1610认沽2.25,OP510050.SH,ETF期权,2.25,20160825,20161026
10000706.SH,华夏上证50ETF期权1610认沽2.30,OP510050.SH,ETF期权,2.3,20160825,20161026
10000707.SH,华夏上证50ETF期权1610认沽2.35,OP510050.SH,ETF期权,2.35,20160825,20161026
10000708.SH,华夏上证50ETF期权1610认沽2.40,OP510050.SH,ETF期权,2.4,20160825,20161026
10000709.SH,华夏上证50ETF期权1610认购2.15,OP510050.SH,ETF期权,2.15,20160826,20161026
10000710.SH,华夏上证50ETF期权1610认沽2.15,OP510050.SH,ETF期权,2.15,20160826,20161026
10000711.SH,华夏上证50ETF期权1610认购2.10,OP510050.SH,ETF期权,2.1,20160927,20161026
10000712.SH,华夏上证50ETF期权1610认沽2.10,OP510050.SH,ETF期权,2.1,20160927,20161026
10000713.SH,华夏上证50ETF期权1611认购2.10,OP510050.SH,ETF期权,2.1,20160929,20161123
10000714.SH,华夏上证50ETF期权1611认购2.15,OP510050.SH,ETF期权,2.15,20160929,20161123
10000715.SH,华夏上证50ETF期权1611认购2.20,OP510050.SH,ETF期权,2.2,20160929,20161123
10000716.SH,华夏上证50ETF期权1611认购2.25,OP510050.SH,ETF期权,2.25,20160929,20161123
10000717.SH,华夏上证50ETF期权1611认购2.30,OP510050.SH,ETF期权,2.3,20160929,20161123
10000718.SH,华夏上证50ETF期权1611认沽2.10,OP510050.SH,ETF期权,2.1,20160929,20161123
10000719.SH,华夏上证50ETF期权1611认沽2.15,OP510050.SH,ETF期权,2.15,20160929,20161123
10000720.SH,华夏上证50ETF期权1611认沽2.20,OP510050.SH,ETF期权,2.2,20160929,20161123
10000721.SH,华夏上证50ETF期权1611认沽2.25,OP510050.SH,ETF期权,2.25,20160929,20161123
10000722.SH,华夏上证50ETF期权1611认沽2.30,OP510050.SH,ETF期权,2.3,20160929,20161123
10000723.SH,华夏上证50ETF期权1611认购2.35,OP510050.SH,ETF期权,2.35,20160930,20161123
10000724.SH,华夏上证50ETF期权1611认沽2.35,OP510050.SH,ETF期权,2.35,20160930,20161123
10000725.SH,华夏上证50ETF期权1611认购2.40,OP510050.SH,ETF期权,2.4,20161019,20161123
10000726.SH,华夏上证50ETF期权1611认沽2.40,OP510050.SH,ETF期权,2.4,20161019,20161123
10000727.SH,华夏上证50ETF期权1706认购2.153,OP510050.SH,ETF期权,2.153,20161027,20170628
10000728.SH,华夏上证50ETF期权1706认购2.202,OP510050.SH,ETF期权,2.202,20161027,20170628
10000729.SH,华夏上证50ETF期权1706认购2.25,OP510050.SH,ETF期权,2.25,20161027,20170628
10000730.SH,华夏上证50ETF期权1706认购2.299,OP510050.SH,ETF期权,2.299,20161027,20170628
10000731.SH,华夏上证50ETF期权1706认购2.348,OP510050.SH,ETF期权,2.348,20161027,20170628
10000732.SH,华夏上证50ETF期权1706认沽2.153,OP510050.SH,ETF期权,2.153,20161027,20170628
10000733.SH,华夏上证50ETF期权1706认沽2.202,OP510050.SH,ETF期权,2.202,20161027,20170628
10000734.SH,华夏上证50ETF期权1706认沽2.25,OP510050.SH,ETF期权,2.25,20161027,20170628
10000735.SH,华夏上证50ETF期权1706认沽2.299,OP510050.SH,ETF期权,2.299,20161027,20170628
10000736.SH,华夏上证50ETF期权1706认沽2.348,OP510050.SH,ETF期权,2.348,20161027,20170628
10000737.SH,华夏上证50ETF期权1611认购2.45,OP510050.SH,ETF期权,2.45,20161104,20161123
10000738.SH,华夏上证50ETF期权1611认沽2.45,OP510050.SH,ETF期权,2.45,20161104,20161123
10000739.SH,华夏上证50ETF期权1706认购2.397,OP510050.SH,ETF期权,2.397,20161104,20170628
10000740.SH,华夏上证50ETF期权1706认沽2.397,OP510050.SH,ETF期权,2.397,20161104,20170628
10000741.SH,华夏上证50ETF期权1611认购2.50,OP510050.SH,ETF期权,2.5,20161122,20161123
10000742.SH,华夏上证50ETF期权1611认沽2.50,OP510050.SH,ETF期权,2.5,20161122,20161123
10000743.SH,华夏上证50ETF期权1612认购2.446,OP510050.SH,ETF期权,2.446,20161122,20161228
10000744.SH,华夏上证50ETF期权1612认沽2.446,OP510050.SH,ETF期权,2.446,20161122,20161228
10000745.SH,华夏上证50ETF期权1703认购2.446,OP510050.SH,ETF期权,2.446,20161122,20170322
10000746.SH,华夏上证50ETF期权1703认沽2.446,OP510050.SH,ETF期权,2.446,20161122,20170322
10000747.SH,华夏上证50ETF期权1706认购2.446,OP510050.SH,ETF期权,2.446,20161122,20170628
10000748.SH,华夏上证50ETF期权1706认沽2.446,OP510050.SH,ETF期权,2.446,20161122,20170628
10000749.SH,华夏上证50ETF期权1701认购2.25,OP510050.SH,ETF期权,2.25,20161124,20170125
10000750.SH,华夏上证50ETF期权1701认购2.299,OP510050.SH,ETF期权,2.299,20161124,20170125
10000751.SH,华夏上证50ETF期权1701认购2.348,OP510050.SH,ETF期权,2.348,20161124,20170125
10000752.SH,华夏上证50ETF期权1701认购2.397,OP510050.SH,ETF期权,2.397,20161124,20170125
10000753.SH,华夏上证50ETF期权1701认购2.446,OP510050.SH,ETF期权,2.446,20161124,20170125
10000754.SH,华夏上证50ETF期权1701认沽2.25,OP510050.SH,ETF期权,2.25,20161124,20170125
10000755.SH,华夏上证50ETF期权1701认沽2.299,OP510050.SH,ETF期权,2.299,20161124,20170125
10000756.SH,华夏上证50ETF期权1701认沽2.348,OP510050.SH,ETF期权,2.348,20161124,20170125
10000757.SH,华夏上证50ETF期权1701认沽2.397,OP510050.SH,ETF期权,2.397,20161124,20170125
10000758.SH,华夏上证50ETF期权1701认沽2.446,OP510050.SH,ETF期权,2.446,20161124,20170125
10000759.SH,华夏上证50ETF期权1612认购2.495,OP510050.SH,ETF期权,2.495,20161125,20161228
10000760.SH,华夏上证50ETF期权1612认沽2.495,OP510050.SH,ETF期权,2.495,20161125,20161228
10000761.SH,华夏上证50ETF期权1701认购2.495,OP510050.SH,ETF期权,2.495,20161125,20170125
10000762.SH,华夏上证50ETF期权1701认沽2.495,OP510050.SH,ETF期权,2.495,20161125,20170125
10000763.SH,华夏上证50ETF期权1703认购2.495,OP510050.SH,ETF期权,2.495,20161125,20170322
10000764.SH,华夏上证50ETF期权1703认沽2.495,OP510050.SH,ETF期权,2.495,20161125,20170322
10000765.SH,华夏上证50ETF期权1706认购2.495,OP510050.SH,ETF期权,2.495,20161125,20170628
10000766.SH,华夏上证50ETF期权1706认沽2.495,OP510050.SH,ETF期权,2.495,20161125,20170628
10000767.SH,华夏上证50ETF期权1612认购2.30,OP510050.SH,ETF期权,2.3,20161129,20161228
10000768.SH,华夏上证50ETF期权1612认购2.35,OP510050.SH,ETF期权,2.35,20161129,20161228
10000769.SH,华夏上证50ETF期权1612认购2.40,OP510050.SH,ETF期权,2.4,20161129,20161228
10000770.SH,华夏上证50ETF期权1612认购2.45,OP510050.SH,ETF期权,2.45,20161129,20161228
10000771.SH,华夏上证50ETF期权1612认购2.50,OP510050.SH,ETF期权,2.5,20161129,20161228
10000772.SH,华夏上证50ETF期权1612认沽2.30,OP510050.SH,ETF期权,2.3,20161129,20161228
10000773.SH,华夏上证50ETF期权1612认沽2.35,OP510050.SH,ETF期权,2.35,20161129,20161228
10000774.SH,华夏上证50ETF期权1612认沽2.40,OP510050.SH,ETF期权,2.4,20161129,20161228
10000775.SH,华夏上证50ETF期权1612认沽2.45,OP510050.SH,ETF期权,2.45,20161129,20161228
10000776.SH,华夏上证50ETF期权1612认沽2.50,OP510050.SH,ETF期权,2.5,20161129,20161228
10000777.SH,华夏上证50ETF期权1701认购2.30,OP510050.SH,ETF期权,2.3,20161129,20170125
10000778.SH,华夏上证50ETF期权1701认购2.35,OP510050.SH,ETF期权,2.35,20161129,20170125
10000779.SH,华夏上证50ETF期权1701认购2.40,OP510050.SH,ETF期权,2.4,20161129,20170125
10000780.SH,华夏上证50ETF期权1701认购2.45,OP510050.SH,ETF期权,2.45,20161129,20170125
10000781.SH,华夏上证50ETF期权1701认购2.50,OP510050.SH,ETF期权,2.5,20161129,20170125
10000782.SH,华夏上证50ETF期权1701认沽2.30,OP510050.SH,ETF期权,2.3,20161129,20170125
10000783.SH,华夏上证50ETF期权1701认沽2.35,OP510050.SH,ETF期权,2.35,20161129,20170125
10000784.SH,华夏上证50ETF期权1701认沽2.40,OP510050.SH,ETF期权,2.4,20161129,20170125
10000785.SH,华夏上证50ETF期权1701认沽2.45,OP510050.SH,ETF期权,2.45,20161129,20170125
10000786.SH,华夏上证50ETF期权1701认沽2.50,OP510050.SH,ETF期权,2.5,20161129,20170125
10000787.SH,华夏上证50ETF期权1703认购2.30,OP510050.SH,ETF期权,2.3,20161129,20170322
10000788.SH,华夏上证50ETF期权1703认购2.35,OP510050.SH,ETF期权,2.35,20161129,20170322
10000789.SH,华夏上证50ETF期权1703认购2.40,OP510050.SH,ETF期权,2.4,20161129,20170322
10000790.SH,华夏上证50ETF期权1703认购2.45,OP510050.SH,ETF期权,2.45,20161129,20170322
10000791.SH,华夏上证50ETF期权1703认购2.50,OP510050.SH,ETF期权,2.5,20161129,20170322
10000792.SH,华夏上证50ETF期权1703认沽2.30,OP510050.SH,ETF期权,2.3,20161129,20170322
10000793.SH,华夏上证50ETF期权1703认沽2.35,OP510050.SH,ETF期权,2.35,20161129,20170322
10000794.SH,华夏上证50ETF期权1703认沽2.40,OP510050.SH,ETF期权,2.4,20161129,20170322
10000795.SH,华夏上证50ETF期权1703认沽2.45,OP510050.SH,ETF期权,2.45,20161129,20170322
10000796.SH,华夏上证50ETF期权1703认沽2.50,OP510050.SH,ETF期权,2.5,20161129,20170322
10000797.SH,华夏上证50ETF期权1706认购2.30,OP510050.SH,ETF期权,2.3,20161129,20170628
10000798.SH,华夏上证50ETF期权1706认购2.35,OP510050.SH,ETF期权,2.35,20161129,20170628
10000799.SH,华夏上证50ETF期权1706认购2.40,OP510050.SH,ETF期权,2.4,20161129,20170628
10000800.SH,华夏上证50ETF期权1706认购2.45,OP510050.SH,ETF期权,2.45,20161129,20170628
10000801.SH,华夏上证50ETF期权1706认购2.50,OP510050.SH,ETF期权,2.5,20161129,20170628
10000802.SH,华夏上证50ETF期权1706认沽2.30,OP510050.SH,ETF期权,2.3,20161129,20170628
10000803.SH,华夏上证50ETF期权1706认沽2.35,OP510050.SH,ETF期权,2.35,20161129,20170628
10000804.SH,华夏上证50ETF期权1706认沽2.40,OP510050.SH,ETF期权,2.4,20161129,20170628
10000805.SH,华夏上证50ETF期权1706认沽2.45,OP510050.SH,ETF期权,2.45,20161129,20170628
10000806.SH,华夏上证50ETF期权1706认沽2.50,OP510050.SH,ETF期权,2.5,20161129,20170628
10000807.SH,华夏上证50ETF期权1612认购2.55,OP510050.SH,ETF期权,2.55,20161130,20161228
10000808.SH,华夏上证50ETF期权1612认沽2.55,OP510050.SH,ETF期权,2.55,20161130,20161228
10000809.SH,华夏上证50ETF期权1701认购2.55,OP510050.SH,ETF期权,2.55,20161130,20170125
10000810.SH,华夏上证50ETF期权1701认沽2.55,OP510050.SH,ETF期权,2.55,20161130,20170125
10000811.SH,华夏上证50ETF期权1703认购2.55,OP510050.SH,ETF期权,2.55,20161130,20170322
10000812.SH,华夏上证50ETF期权1703认沽2.55,OP510050.SH,ETF期权,2.55,20161130,20170322
10000813.SH,华夏上证50ETF期权1706认购2.55,OP510050.SH,ETF期权,2.55,20161130,20170628
10000814.SH,华夏上证50ETF期权1706认沽2.55,OP510050.SH,ETF期权,2.55,20161130,20170628
10000815.SH,华夏上证50ETF期权1612认购2.25,OP510050.SH,ETF期权,2.25,20161206,20161228
10000816.SH,华夏上证50ETF期权1612认沽2.25,OP510050.SH,ETF期权,2.25,20161206,20161228
10000817.SH,华夏上证50ETF期权1701认购2.25,OP510050.SH,ETF期权,2.25,20161206,20170125
10000818.SH,华夏上证50ETF期权1701认沽2.25,OP510050.SH,ETF期权,2.25,20161206,20170125
10000819.SH,华夏上证50ETF期权1703认购2.25,OP510050.SH,ETF期权,2.25,20161206,20170322
10000820.SH,华夏上证50ETF期权1703认沽2.25,OP510050.SH,ETF期权,2.25,20161206,20170322
10000821.SH,华夏上证50ETF期权1706认购2.25,OP510050.SH,ETF期权,2.25,20161206,20170628
10000822.SH,华夏上证50ETF期权1706认沽2.25,OP510050.SH,ETF期权,2.25,20161206,20170628
10000823.SH,华夏上证50ETF期权1612认购2.20,OP510050.SH,ETF期权,2.2,20161216,20161228
10000824.SH,华夏上证50ETF期权1612认沽2.20,OP510050.SH,ETF期权,2.2,20161216,20161228
10000825.SH,华夏上证50ETF期权1701认购2.20,OP510050.SH,ETF期权,2.2,20161216,20170125
10000826.SH,华夏上证50ETF期权1701认沽2.20,OP510050.SH,ETF期权,2.2,20161216,20170125
10000827.SH,华夏上证50ETF期权1703认购2.20,OP510050.SH,ETF期权,2.2,20161216,20170322
10000828.SH,华夏上证50ETF期权1703认沽2.20,OP510050.SH,ETF期权,2.2,20161216,20170322
10000829.SH,华夏上证50ETF期权1706认购2.20,OP510050.SH,ETF期权,2.2,20161216,20170628
10000830.SH,华夏上证50ETF期权1706认沽2.20,OP510050.SH,ETF期权,2.2,20161216,20170628
10000831.SH,华夏上证50ETF期权1702认购2.20,OP510050.SH,ETF期权,2.2,20161229,20170222
10000832.SH,华夏上证50ETF期权1702认购2.25,OP510050.SH,ETF期权,2.25,20161229,20170222
10000833.SH,华夏上证50ETF期权1702认购2.30,OP510050.SH,ETF期权,2.3,20161229,20170222
10000834.SH,华夏上证50ETF期权1702认购2.35,OP510050.SH,ETF期权,2.35,20161229,20170222
10000835.SH,华夏上证50ETF期权1702认购2.40,OP510050.SH,ETF期权,2.4,20161229,20170222
10000836.SH,华夏上证50ETF期权1702认沽2.20,OP510050.SH,ETF期权,2.2,20161229,20170222
10000837.SH,华夏上证50ETF期权1702认沽2.25,OP510050.SH,ETF期权,2.25,20161229,20170222
10000838.SH,华夏上证50ETF期权1702认沽2.30,OP510050.SH,ETF期权,2.3,20161229,20170222
10000839.SH,华夏上证50ETF期权1702认沽2.35,OP510050.SH,ETF期权,2.35,20161229,20170222
10000840.SH,华夏上证50ETF期权1702认沽2.40,OP510050.SH,ETF期权,2.4,20161229,20170222
10000841.SH,华夏上证50ETF期权1702认购2.45,OP510050.SH,ETF期权,2.45,20170105,20170222
10000842.SH,华夏上证50ETF期权1702认沽2.45,OP510050.SH,ETF期权,2.45,20170105,20170222
10000843.SH,华夏上证50ETF期权1709认购2.25,OP510050.SH,ETF期权,2.25,20170126,20170927
10000844.SH,华夏上证50ETF期权1709认购2.30,OP510050.SH,ETF期权,2.3,20170126,20170927
10000845.SH,华夏上证50ETF期权1709认购2.35,OP510050.SH,ETF期权,2.35,20170126,20170927
10000846.SH,华夏上证50ETF期权1709认购2.40,OP510050.SH,ETF期权,2.4,20170126,20170927
10000847.SH,华夏上证50ETF期权1709认购2.45,OP510050.SH,ETF期权,2.45,20170126,20170927
10000848.SH,华夏上证50ETF期权1709认沽2.25,OP510050.SH,ETF期权,2.25,20170126,20170927
10000849.SH,华夏上证50ETF期权1709认沽2.30,OP510050.SH,ETF期权,2.3,20170126,20170927
10000850.SH,华夏上证50ETF期权1709认沽2.35,OP510050.SH,ETF期权,2.35,20170126,20170927
10000851.SH,华夏上证50ETF期权1709认沽2.40,OP510050.SH,ETF期权,2.4,20170126,20170927
10000852.SH,华夏上证50ETF期权1709认沽2.45,OP510050.SH,ETF期权,2.45,20170126,20170927
10000853.SH,华夏上证50ETF期权1702认购2.50,OP510050.SH,ETF期权,2.5,20170214,20170222
10000854.SH,华夏上证50ETF期权1702认沽2.50,OP510050.SH,ETF期权,2.5,20170214,20170222
10000855.SH,华夏上证50ETF期权1709认购2.50,OP510050.SH,ETF期权,2.5,20170214,20170927
10000856.SH,华夏上证50ETF期权1709认沽2.50,OP510050.SH,ETF期权,2.5,20170214,20170927
10000857.SH,华夏上证50ETF期权1704认购2.30,OP510050.SH,ETF期权,2.3,20170223,20170426
10000858.SH,华夏上证50ETF期权1704认购2.35,OP510050.SH,ETF期权,2.35,20170223,20170426
10000859.SH,华夏上证50ETF期权1704认购2.40,OP510050.SH,ETF期权,2.4,20170223,20170426
10000860.SH,华夏上证50ETF期权1704认购2.45,OP510050.SH,ETF期权,2.45,20170223,20170426
10000861.SH,华夏上证50ETF期权1704认购2.50,OP510050.SH,ETF期权,2.5,20170223,20170426
10000862.SH,华夏上证50ETF期权1704认沽2.30,OP510050.SH,ETF期权,2.3,20170223,20170426
10000863.SH,华夏上证50ETF期权1704认沽2.35,OP510050.SH,ETF期权,2.35,20170223,20170426
10000864.SH,华夏上证50ETF期权1704认沽2.40,OP510050.SH,ETF期权,2.4,20170223,20170426
10000865.SH,华夏上证50ETF期权1704认沽2.45,OP510050.SH,ETF期权,2.45,20170223,20170426
10000866.SH,华夏上证50ETF期权1704认沽2.50,OP510050.SH,ETF期权,2.5,20170223,20170426
10000867.SH,华夏上证50ETF期权1704认购2.25,OP510050.SH,ETF期权,2.25,20170228,20170426
10000868.SH,华夏上证50ETF期权1704认沽2.25,OP510050.SH,ETF期权,2.25,20170228,20170426
10000869.SH,华夏上证50ETF期权1705认购2.25,OP510050.SH,ETF期权,2.25,20170323,20170524
10000870.SH,华夏上证50ETF期权1705认购2.30,OP510050.SH,ETF期权,2.3,20170323,20170524
10000871.SH,华夏上证50ETF期权1705认购2.35,OP510050.SH,ETF期权,2.35,20170323,20170524
10000872.SH,华夏上证50ETF期权1705认购2.40,OP510050.SH,ETF期权,2.4,20170323,20170524
10000873.SH,华夏上证50ETF期权1705认购2.45,OP510050.SH,ETF期权,2.45,20170323,20170524
10000874.SH,华夏上证50ETF期权1705认沽2.25,OP510050.SH,ETF期权,2.25,20170323,20170524
10000875.SH,华夏上证50ETF期权1705认沽2.30,OP510050.SH,ETF期权,2.3,20170323,20170524
10000876.SH,华夏上证50ETF期权1705认沽2.35,OP510050.SH,ETF期权,2.35,20170323,20170524
10000877.SH,华夏上证50ETF期权1705认沽2.40,OP510050.SH,ETF期权,2.4,20170323,20170524
10000878.SH,华夏上证50ETF期权1705认沽2.45,OP510050.SH,ETF期权,2.45,20170323,20170524
10000879.SH,华夏上证50ETF期权1705认购2.50,OP510050.SH,ETF期权,2.5,20170406,20170524
10000880.SH,华夏上证50ETF期权1705认沽2.50,OP510050.SH,ETF期权,2.5,20170406,20170524
10000881.SH,华夏上证50ETF期权1704认购2.20,OP510050.SH,ETF期权,2.2,20170420,20170426
10000882.SH,华夏上证50ETF期权1704认沽2.20,OP510050.SH,ETF期权,2.2,20170420,20170426
10000883.SH,华夏上证50ETF期权1705认购2.20,OP510050.SH,ETF期权,2.2,20170420,20170524
10000884.SH,华夏上证50ETF期权1705认沽2.20,OP510050.SH,ETF期权,2.2,20170420,20170524
10000885.SH,华夏上证50ETF期权1709认购2.20,OP510050.SH,ETF期权,2.2,20170420,20170927
10000886.SH,华夏上证50ETF期权1709认沽2.20,OP510050.SH,ETF期权,2.2,20170420,20170927
10000887.SH,华夏上证50ETF期权1712认购2.209,OP510050.SH,ETF期权,2.209,20170427,20171227
10000888.SH,华夏上证50ETF期权1712认购2.258,OP510050.SH,ETF期权,2.258,20170427,20171227
10000889.SH,华夏上证50ETF期权1712认购2.307,OP510050.SH,ETF期权,2.307,20170427,20171227
10000890.SH,华夏上证50ETF期权1712认购2.356,OP510050.SH,ETF期权,2.356,20170427,20171227
10000891.SH,华夏上证50ETF期权1712认购2.405,OP510050.SH,ETF期权,2.405,20170427,20171227
10000892.SH,华夏上证50ETF期权1712认沽2.209,OP510050.SH,ETF期权,2.209,20170427,20171227
10000893.SH,华夏上证50ETF期权1712认沽2.258,OP510050.SH,ETF期权,2.258,20170427,20171227
10000894.SH,华夏上证50ETF期权1712认沽2.307,OP510050.SH,ETF期权,2.307,20170427,20171227
10000895.SH,华夏上证50ETF期权1712认沽2.356,OP510050.SH,ETF期权,2.356,20170427,20171227
10000896.SH,华夏上证50ETF期权1712认沽2.405,OP510050.SH,ETF期权,2.405,20170427,20171227
10000897.SH,华夏上证50ETF期权1712认购2.16,OP510050.SH,ETF期权,2.16,20170505,20171227
10000898.SH,华夏上证50ETF期权1712认沽2.16,OP510050.SH,ETF期权,2.16,20170505,20171227
10000899.SH,华夏上证50ETF期权1712认购2.455,OP510050.SH,ETF期权,2.455,20170517,20171227
10000900.SH,华夏上证50ETF期权1712认沽2.455,OP510050.SH,ETF期权,2.455,20170517,20171227
10000901.SH,华夏上证50ETF期权1707认购2.30,OP510050.SH,ETF期权,2.3,20170525,20170726
10000902.SH,华夏上证50ETF期权1707认购2.35,OP510050.SH,ETF期权,2.35,20170525,20170726
10000903.SH,华夏上证50ETF期权1707认购2.40,OP510050.SH,ETF期权,2.4,20170525,20170726
10000904.SH,华夏上证50ETF期权1707认购2.45,OP510050.SH,ETF期权,2.45,20170525,20170726
10000905.SH,华夏上证50ETF期权1707认购2.50,OP510050.SH,ETF期权,2.5,20170525,20170726
10000906.SH,华夏上证50ETF期权1707认沽2.30,OP510050.SH,ETF期权,2.3,20170525,20170726
10000907.SH,华夏上证50ETF期权1707认沽2.35,OP510050.SH,ETF期权,2.35,20170525,20170726
10000908.SH,华夏上证50ETF期权1707认沽2.40,OP510050.SH,ETF期权,2.4,20170525,20170726
10000909.SH,华夏上证50ETF期权1707认沽2.45,OP510050.SH,ETF期权,2.45,20170525,20170726
10000910.SH,华夏上证50ETF期权1707认沽2.50,OP510050.SH,ETF期权,2.5,20170525,20170726
10000911.SH,华夏上证50ETF期权1707认购2.55,OP510050.SH,ETF期权,2.55,20170526,20170726
10000912.SH,华夏上证50ETF期权1707认沽2.55,OP510050.SH,ETF期权,2.55,20170526,20170726
10000913.SH,华夏上证50ETF期权1709认购2.55,OP510050.SH,ETF期权,2.55,20170526,20170927
10000914.SH,华夏上证50ETF期权1709认沽2.55,OP510050.SH,ETF期权,2.55,20170526,20170927
10000915.SH,华夏上证50ETF期权1712认购2.504,OP510050.SH,ETF期权,2.504,20170526,20171227
10000916.SH,华夏上证50ETF期权1712认沽2.504,OP510050.SH,ETF期权,2.504,20170526,20171227
10000917.SH,华夏上证50ETF期权1706认购2.60,OP510050.SH,ETF期权,2.6,20170601,20170628
10000918.SH,华夏上证50ETF期权1706认沽2.60,OP510050.SH,ETF期权,2.6,20170601,20170628
10000919.SH,华夏上证50ETF期权1707认购2.60,OP510050.SH,ETF期权,2.6,20170601,20170726
10000920.SH,华夏上证50ETF期权1707认沽2.60,OP510050.SH,ETF期权,2.6,20170601,20170726
10000921.SH,华夏上证50ETF期权1709认购2.60,OP510050.SH,ETF期权,2.6,20170601,20170927
10000922.SH,华夏上证50ETF期权1709认沽2.60,OP510050.SH,ETF期权,2.6,20170601,20170927
10000923.SH,华夏上证50ETF期权1712认购2.553,OP510050.SH,ETF期权,2.553,20170601,20171227
10000924.SH,华夏上证50ETF期权1712认沽2.553,OP510050.SH,ETF期权,2.553,20170601,20171227
10000925.SH,华夏上证50ETF期权1706认购2.65,OP510050.SH,ETF期权,2.65,20170626,20170628
10000926.SH,华夏上证50ETF期权1706认沽2.65,OP510050.SH,ETF期权,2.65,20170626,20170628
10000927.SH,华夏上证50ETF期权1707认购2.65,OP510050.SH,ETF期权,2.65,20170626,20170726
10000928.SH,华夏上证50ETF期权1707认沽2.65,OP510050.SH,ETF期权,2.65,20170626,20170726
10000929.SH,华夏上证50ETF期权1709认购2.65,OP510050.SH,ETF期权,2.65,20170626,20170927
10000930.SH,华夏上证50ETF期权1709认沽2.65,OP510050.SH,ETF期权,2.65,20170626,20170927
10000931.SH,华夏上证50ETF期权1712认购2.602,OP510050.SH,ETF期权,2.602,20170626,20171227
10000932.SH,华夏上证50ETF期权1712认沽2.602,OP510050.SH,ETF期权,2.602,20170626,20171227
10000933.SH,华夏上证50ETF期权1708认购2.45,OP510050.SH,ETF期权,2.45,20170629,20170823
10000934.SH,华夏上证50ETF期权1708认购2.50,OP510050.SH,ETF期权,2.5,20170629,20170823
10000935.SH,华夏上证50ETF期权1708认购2.55,OP510050.SH,ETF期权,2.55,20170629,20170823
10000936.SH,华夏上证50ETF期权1708认购2.60,OP510050.SH,ETF期权,2.6,20170629,20170823
10000937.SH,华夏上证50ETF期权1708认购2.65,OP510050.SH,ETF期权,2.65,20170629,20170823
10000938.SH,华夏上证50ETF期权1708认沽2.45,OP510050.SH,ETF期权,2.45,20170629,20170823
10000939.SH,华夏上证50ETF期权1708认沽2.50,OP510050.SH,ETF期权,2.5,20170629,20170823
10000940.SH,华夏上证50ETF期权1708认沽2.55,OP510050.SH,ETF期权,2.55,20170629,20170823
10000941.SH,华夏上证50ETF期权1708认沽2.60,OP510050.SH,ETF期权,2.6,20170629,20170823
10000942.SH,华夏上证50ETF期权1708认沽2.65,OP510050.SH,ETF期权,2.65,20170629,20170823
10000943.SH,华夏上证50ETF期权1708认购2.40,OP510050.SH,ETF期权,2.4,20170705,20170823
10000944.SH,华夏上证50ETF期权1708认沽2.40,OP510050.SH,ETF期权,2.4,20170705,20170823
10000945.SH,华夏上证50ETF期权1707认购2.70,OP510050.SH,ETF期权,2.7,20170711,20170726
10000946.SH,华夏上证50ETF期权1707认沽2.70,OP510050.SH,ETF期权,2.7,20170711,20170726
10000947.SH,华夏上证50ETF期权1708认购2.70,OP510050.SH,ETF期权,2.7,20170711,20170823
10000948.SH,华夏上证50ETF期权1708认沽2.70,OP510050.SH,ETF期权,2.7,20170711,20170823
10000949.SH,华夏上证50ETF期权1709认购2.70,OP510050.SH,ETF期权,2.7,20170711,20170927
10000950.SH,华夏上证50ETF期权1709认沽2.70,OP510050.SH,ETF期权,2.7,20170711,20170927
10000951.SH,华夏上证50ETF期权1712认购2.651,OP510050.SH,ETF期权,2.651,20170711,20171227
10000952.SH,华夏上证50ETF期权1712认沽2.651,OP510050.SH,ETF期权,2.651,20170711,20171227
10000953.SH,华夏上证50ETF期权1707认购2.75,OP510050.SH,ETF期权,2.75,20170714,20170726
10000954.SH,华夏上证50ETF期权1707认沽2.75,OP510050.SH,ETF期权,2.75,20170714,20170726
10000955.SH,华夏上证50ETF期权1708认购2.75,OP510050.SH,ETF期权,2.75,20170714,20170823
10000956.SH,华夏上证50ETF期权1708认沽2.75,OP510050.SH,ETF期权,2.75,20170714,20170823
10000957.SH,华夏上证50ETF期权1709认购2.75,OP510050.SH,ETF期权,2.75,20170714,20170927
