,0,1,2,3,4,5,6,7,8,9,10
0,0.15462902,0.105553254,0.093173325,0.0,0.090666085,0.016728446,0.23462991,0.0,0.008867595,0.09810619,0.0
1,0.24569815,0.1887461,0.113191724,0.010212521,0.12032299,0.013182387,0.4554869,0.0,0.021452958,0.18335252,0.0
2,0.22824024,0.16759942,0.12562625,0.010308987,0.11673446,0.012214129,0.41705865,0.0,0.021721317,0.17118123,0.0
3,0.2655443,0.21203561,0.12470106,0.014267098,0.10828484,0.01606479,0.5694166,0.0,0.03532628,0.21820486,0.010825397
4,0.23634335,0.18837363,0.13479345,0.01498384,0.09765827,0.015276545,0.5060117,0.0,0.03753405,0.18744224,0.018161094
5,0.18183886,0.18371455,0.10712843,0.009487462,0.075141475,0.00072372996,0.46135953,0.0,0.03139562,0.18085521,0.014981446
6,0.17268276,0.18846656,0.10495754,0.006631416,0.079246216,0.0,0.447447,0.0,0.02721159,0.18674168,0.013515139
7,0.04068518,0.20040816,0.02428496,0.0012081374,0.0011679837,0.0,0.28050265,0.0,0.021709608,0.14058077,0.0069072386
8,0.048591286,0.20769279,0.04158357,0.0,0.0372802,0.0,0.27531683,0.0,0.0048605246,0.17455977,0.0063726623
9,0.051402718,0.2861407,0.023653887,0.0005480744,0.019390095,0.0,0.33674425,0.0,0.013952755,0.20221181,0.008365004
10,0.023849357,0.2942382,0.01255463,0.0,0.0013064865,0.0,0.27732524,0.0,0.00803235,0.19208984,0.0057795043
11,0.0,0.28911424,0.008774529,0.00011290714,0.0,0.0,0.26277968,0.0,0.014430512,0.15909456,0.0048983563
12,0.0,0.27841488,0.009792635,0.0004147551,0.0,0.0,0.22830272,0.0,0.016177865,0.15120162,0.005116908
13,0.0,0.26229122,0.007730541,0.0005459611,0.0,0.0,0.2066072,0.0,0.012762165,0.13491933,0.0041391198
14,0.0,0.26190594,0.008029688,0.0003053563,0.0,0.0,0.18614008,0.0036215365,0.012701293,0.1348129,0.004133979
15,0.0,0.27601185,0.005008246,0.0,0.0,0.0,0.13580737,0.0,0.0035410868,0.15181589,0.005305206
16,0.0,0.27258456,0.0030496377,0.0,0.0,0.0,0.13170826,0.0,0.0053794277,0.13861647,0.004422392
17,0.0,0.2563452,0.0032636712,0.0,0.0,0.0,0.12224838,0.0,0.004204597,0.14159529,0.0049633896
18,0.0,0.26266408,0.0012965774,0.0,0.0,0.0,0.11355315,0.0,0.0,0.16641845,0.006387077
19,0.0,0.27875188,0.0,0.0,0.0,0.0,0.11497234,0.0,0.0,0.17509809,0.006530676
20,0.0,0.3173113,0.0,0.0,0.0,0.0,0.11248287,0.0,0.0,0.2075383,0.0055534495
21,0.021720782,0.11643287,0.0359062,0.0035167905,0.08537708,0.0035734824,0.10059413,0.01920792,0.021309977,0.20177548,0.01238689
22,0.028455708,0.23417962,0.06970984,0.0012664164,0.12195997,0.021157715,0.21602584,0.0,0.010359026,0.38726547,0.014914072
23,0.02957073,0.11066544,0.04622149,0.0028915112,0.09770011,0.0023101668,0.2093184,0.07350152,0.03508206,0.38370416,0.009866445
24,0.024088496,0.16009662,0.04525344,0.00034572493,0.12893401,0.0020454295,0.2245941,0.04184098,0.015983993,0.44373697,0.009534345
25,0.011799013,0.017884426,0.022452235,0.0,0.11439381,0.0,0.25778374,0.16286671,0.0,0.7350627,0.005198732
26,0.005890679,0.003530137,0.00799036,0.0,0.036663666,0.0,0.3104531,0.19005227,0.0,1.9384848,0.23268875
27,0.011117587,0.7785446,0.0037914368,0.0,0.0,0.0,0.31043884,0.0,0.016303513,0.35267046,0.0
28,0.07130585,0.19713698,0.008801268,0.0050202524,0.0,0.0,0.34199283,0.0,0.02757647,0.09464237,0.0013835618
29,0.0710888,0.20868778,0.006845468,0.0032774291,0.0,0.0,0.32227534,0.0,0.02331615,0.09454278,0.0012256387
30,0.07838002,0.25281376,0.009406988,0.0,0.02004789,0.0,0.28335103,0.0,0.0033952973,0.14094038,0.0011809724
31,0.059553895,0.32556555,0.0026541275,0.0011256341,0.0,0.0,0.32366133,0.0,0.012020774,0.15967515,0.0020366884
32,0.06618297,0.35637057,0.0041101063,0.0,0.002826053,0.0,0.32302272,0.0,0.005333449,0.18810448,0.0016016908
33,0.06310183,0.3967938,0.0016948752,0.0,0.0,0.0,0.32443815,0.0,0.0052857585,0.1865597,0.00039574548
34,0.055285703,0.39226502,0.0014902235,0.0,0.0,0.0,0.3015607,0.0,0.0015558918,0.19849679,0.00069738046
35,0.05323164,0.4520178,0.0,0.0,0.0064778244,0.0,0.26767546,0.0,0.0,0.25148392,0.0002731081
36,0.07322216,0.25479308,0.048055522,0.0060658194,0.14025235,0.08241224,0.37793365,0.0,0.0134338895,0.3906398,0.007791019
37,0.0517739,0.17714258,0.035465647,0.0102249505,0.15208353,0.117717005,0.43902946,0.010248758,0.019284124,0.3956483,0.0047719316
38,0.041600436,0.20087776,0.035430707,0.005139557,0.1722731,0.10501229,0.44196653,0.0,0.007681125,0.45159653,0.0059306743
