trade_date,normprice,normsettle,normper,normjc,normgse,normiv,normcjl,normcje,normccl
20160128,-1.602683427,-0.571723901,0.013384304,-0.296542999,0.101218262,0.580598642,-0.354486265,-0.035136145,-0.438053299
20160128,-1.704688593,-0.480706454,0.018915431,-0.114418447,-0.118792539,0.551329057,-0.273163947,-0.029718494,-0.467259117
20160128,-1.80669376,-0.352078491,0.02750511,0.067706106,-0.306083785,0.549588997,-0.089800035,-0.014597195,-0.479398248
20160128,-1.908698926,-0.194114326,0.026331066,0.249830658,-0.456142433,0.559315002,-0.402160882,-0.032695828,-0.671128839
20160129,-1.19466276,-0.73871459,0.033899064,-0.806491746,0.777610441,0.433389843,-0.42766283,-0.038993131,-0.487286568
20160129,-1.398673093,-0.675528924,0.057057294,-0.442242641,0.291330159,0.395584823,-0.371453764,-0.037718926,-0.411406427
20160129,-1.602683427,-0.529600124,0.070418107,-0.077993536,-0.159409918,0.366846412,-0.301014982,-0.033475751,-0.423968524
20160129,-1.704688593,-0.378405851,0.082774037,0.104131016,-0.350085945,0.412014619,-0.212882005,-0.026608752,-0.433316077
20160129,-1.80669376,-0.206901901,0.081955304,0.286255569,-0.479835904,0.476506615,-0.01319279,-0.007680942,-0.440866024
20160129,-1.908698926,0.023274454,0.084840816,0.468380121,-0.603380431,0.522792124,-0.384635686,-0.030349253,-0.652074211
20160129,-2.112709259,0.588936607,0.079644136,0.832629226,-0.755695601,0.653259746,-0.451846587,-0.034665265,-0.720742778
20160201,-1.19466276,-0.759776479,-0.051499313,-0.92669395,0.90679627,0.44511233,-0.452100085,-0.039229682,-0.493313837
20160201,-1.398673093,-0.728935856,-0.063853612,-0.562444845,0.408669252,0.339976273,-0.393271534,-0.038537276,-0.430587945
20160201,-1.602683427,-0.627387464,-0.023134852,-0.198195741,-0.09961211,0.278836172,-0.325790235,-0.035523702,-0.39658146
20160201,-1.704688593,-0.533361175,-0.024422728,-0.016071188,-0.308340306,0.265025621,-0.256720345,-0.030844796,-0.399055813
20160201,-1.80669376,-0.390441216,-0.00181672,0.166053364,-0.479835904,0.282352919,-0.123363236,-0.019643818,-0.395502897
20160201,-1.908698926,-0.195618746,0.010757335,0.348177916,-0.621996729,0.294130359,-0.393170135,-0.03252159,-0.633019582
20160201,-2.112709259,0.348981518,0.030696774,0.712427021,-0.783337983,0.402105455,-0.45299578,-0.035222521,-0.707525083
20160202,-1.19466276,-0.762033109,0.041539972,-0.806491746,0.744890886,0.31579864,-0.4664819,-0.039293857,-0.490606853
20160202,-1.398673093,-0.723670384,0.048668379,-0.442242641,0.20783888,0.1986104,-0.434253791,-0.038933023,-0.433506412
20160202,-1.602683427,-0.597299052,0.071950783,-0.077993536,-0.262645755,0.169707144,-0.369408876,-0.036625896,-0.397533134
20160202,-1.704688593,-0.483715295,0.072494221,0.104131016,-0.468553299,0.12455725,-0.328443519,-0.033443167,-0.382348647
20160202,-1.80669376,-0.305441451,0.073049733,0.286255569,-0.609585864,0.160622215,-0.171004053,-0.021157317,-0.390913713
20160202,-1.908698926,-0.0827872,0.07024655,0.468380121,-0.719027134,0.179396513,-0.414768207,-0.033555984,-0.63291384
20160202,-2.112709259,0.531016413,0.067139655,0.832629226,-0.838058618,0.268249301,-0.452792981,-0.034747223,-0.701772742
20160203,-1.19466276,-0.768803002,0.015317767,-0.886626549,0.827818034,0.326495413,-0.458420648,-0.039292916,-0.503359285
20160203,-1.398673093,-0.7394668,0.018053576,-0.522377444,0.273842121,0.197474785,-0.4495651,-0.03916888,-0.439956647
20160203,-1.602683427,-0.640175039,0.023546228,-0.158128339,-0.214694683,0.143990937,-0.364626204,-0.037340386,-0.392098018
20160203,-1.704688593,-0.538626647,0.0342252,0.023996213,-0.421166357,0.12638889,-0.308805836,-0.034307164,-0.361348374
20160203,-1.80669376,-0.389689006,0.03116083,0.206120766,-0.577430439,0.138276227,-0.206240344,-0.026452691,-0.377209607
20160203,-1.908698926,-0.159512651,0.043321626,0.388245318,-0.697590184,0.189159148,-0.373971849,-0.031677816,-0.615868301
20160203,-2.112709259,0.410662764,0.044858991,0.752494423,-0.830724925,0.258138655,-0.450798793,-0.035035423,-0.692382892
20160204,-1.19466276,-0.772564054,0.046034623,-0.795564272,0.727402848,0.214252597,-0.478125931,-0.039337419,-0.505304929
20160204,-1.398673093,-0.73796238,0.051091106,-0.431315168,0.186401931,0.151976881,-0.445103527,-0.039098537,-0.433992823
20160204,-1.602683427,-0.625883043,0.059146496,-0.067066063,-0.299314222,0.097797013,-0.37047357,-0.036974787,-0.394974189
20160204,-1.704688593,-0.499511711,0.06235139,0.115058489,-0.484913077,0.126681951,-0.277422722,-0.031908835,-0.346586852
20160204,-1.80669376,-0.322742289,0.056852847,0.297183042,-0.632151074,0.146115638,-0.189019346,-0.022494902,-0.402524136
20160204,-1.908698926,-0.078273938,0.06383679,0.479307594,-0.73369452,0.201064798,-0.405946459,-0.032787328,-0.621578345
20160204,-2.112709259,0.553582722,0.063449415,0.843556699,-0.835237967,0.384008865,-0.446573818,-0.03364162,-0.694117054
20160205,-1.19466276,-0.770307423,0.058923036,-0.831989183,0.758430012,0.320487637,-0.464470812,-0.03930974,-0.502048089
20160205,-1.398673093,-0.735705749,0.051206877,-0.467740078,0.225891049,0.248247809,-0.401231387,-0.038784461,-0.389391035
20160205,-1.602683427,-0.638670619,0.038424832,-0.103490973,-0.248542498,0.169963574,-0.367431588,-0.037008054,-0.386810941
20160205,-1.704688593,-0.518316969,0.04299282,0.078633579,-0.441475047,0.206358232,-0.340256549,-0.034434593,-0.338085231
20160205,-1.80669376,-0.362609435,0.042675231,0.260758131,-0.60225217,0.195240186,-0.29454232,-0.02892362,-0.396179642
20160205,-1.908698926,-0.124158767,0.043704461,0.442882684,-0.718463004,0.237569353,-0.448331408,-0.036527117,-0.623841215
20160205,-2.112709259,0.478361691,0.047993102,0.807131788,-0.830724925,0.396354109,-0.469540782,-0.037401223,-0.693503753
20160215,-1.19466276,-0.779333947,-0.065432733,-0.901196513,0.856588677,0.842284855,-0.467394495,-0.039334665,-0.503316988
20160215,-1.398673093,-0.768050792,-0.086029961,-0.536947408,0.309382327,0.603439173,-0.443109339,-0.039214802,-0.400789974
20160215,-1.602683427,-0.710130598,-0.0062157,-0.172698303,-0.214694683,0.484162868,-0.381965501,-0.038247505,-0.354538617
20160215,-1.704688593,-0.634909567,0.008588558,0.009426249,-0.431320702,0.461157485,-0.330133509,-0.036119354,-0.308350705
20160215,-1.80669376,-0.507786025,0.043051587,0.191550801,-0.607893473,0.450021122,-0.176276822,-0.028138132,-0.340771067
20160215,-1.908698926,-0.321990078,0.054154911,0.373675354,-0.748361907,0.380785179,-0.34348443,-0.03092877,-0.606182375
20160215,-2.112709259,0.335441733,0.068825856,0.737924458,-0.86288035,0.558600659,-0.455750464,-0.035869285,-0.687497632
20160216,-1.19466276,-0.779333947,0.053001333,-0.711786978,0.575651809,0.63508989,-0.473647457,-0.039338946,-0.504226365
20160216,-1.398673093,-0.768050792,0.053001333,-0.347537874,0.036343282,0.32517663,-0.425854541,-0.039180716,-0.409080112
20160216,-1.602683427,-0.659732507,0.097680052,0.016711231,-0.459527215,0.339353514,-0.336859669,-0.037087875,-0.336456811
20160216,-1.704688593,-0.534865596,0.094968959,0.198835783,-0.640613028,0.318216407,-0.184000076,-0.030047111,-0.32958361
20160216,-1.80669376,-0.317476816,0.095272012,0.380960336,-0.766414075,0.351662128,-0.127300913,-0.019381939,-0.437439998
20160216,-1.908698926,-0.014336062,0.091709052,0.563084888,-0.832417316,0.461670346,-0.297398403,-0.022672615,-0.639575558
20160216,-2.112709259,0.726591094,0.079313199,0.927333993,-0.879240127,0.752900888,-0.445441525,-0.033074223,-0.697120114
20160217,-1.19466276,-0.783847208,-0.302300863,-0.668077086,0.497801833,0.351698759,-0.472785563,-0.039339398,-0.509703778
20160217,-1.398673093,-0.772564054,0.004234365,-0.303827981,-0.053917559,0.205753791,-0.447790611,-0.03927787,-0.434013972
20160217,-1.602683427,-0.669511241,0.043003652,0.060421124,-0.546967405,0.174615936,-0.302535973,-0.036787846,-0.369575067
20160217,-1.704688593,-0.516812548,0.061958531,0.242545676,-0.716770613,0.188060164,-0.228345413,-0.031314773,-0.348934315
20160217,-1.80669376,-0.273848618,0.064322236,0.424670228,-0.810980366,0.270630433,-0.188934847,-0.021567993,-0.482612791
20160217,-1.908698926,0.064646021,0.059917191,0.606794781,-0.86400861,0.327594397,-0.422525261,-0.033499113,-0.658799374
20160217,-2.112709259,0.816856331,0.057452003,0.971043885,-0.88657382,0.683445151,-0.462240025,-0.035734197,-0.699827098
20160218,-1.19466276,-0.783094998,-0.24308383,-0.675362068,0.501750745,0.56622028,-0.479258224,-0.0393439,-0.512051241
20160218,-1.398673093,-0.773316264,0.030794945,-0.311112963,-0.050532778,0.311109647,-0.455564565,-0.039291911,-0.444270903
20160218,-1.602683427,-0.694334182,-0.005726303,0.053136142,-0.555429359,0.135785197,-0.313419508,-0.036616263,-0.388714289
20160218,-1.704688593,-0.552166433,0.018617249,0.235260694,-0.718463004,0.190587825,-0.182174887,-0.028297048,-0.400938013
20160218,-1.80669376,-0.296414928,0.031136582,0.417385246,-0.82000645,0.279458931,-0.218864569,-0.020840678,-0.545655908
20160218,-1.908698926,0.049601815,0.04514935,0.599509799,-0.86344448,0.441449054,-0.431854005,-0.033831373,-0.678953714
20160218,-2.112709259,0.801812125,0.041429856,0.963758903,-0.888266211,0.617799222,-0.464234213,-0.035844623,-0.704500875
20160219,-1.19466276,-0.783094998,0.013523311,-0.693574523,0.486519228,0.72505998,-0.477264036,-0.039343423,-0.513425881
20160219,-1.398673093,-0.780838367,-0.104910754,-0.329325418,-0.079303421,0.155054033,-0.461158432,-0.03932927,-0.452476447
20160219,-1.602683427,-0.726679225,-0.009252471,0.034923686,-0.599431519,-0.063716885,-0.334882381,-0.03808868,-0.434669569
20160219,-1.704688593,-0.599555683,0.027588355,0.217048239,-0.784466244,-0.14174469,-0.206679742,-0.032613025,-0.42576613
20160219,-1.80669376,-0.332521023,0.040213601,0.399172791,-0.865701001,-0.106797027,-0.295776013,-0.028771852,-0.574882874
20160219,-1.908698926,0.024026664,0.050359681,0.581297343,-0.884317299,0.09014076,-0.450849493,-0.036374674,-0.694857245
20160219,-2.112709259,0.764201609,0.051324288,0.945546448,-0.891086863,0.423205931,-0.472041967,-0.037519462,-0.708032643
20160222,-1.19466276,-0.784599419,-0.065432733,-0.518734953,0.241686696,1.042153262,-0.475743045,-0.039344113,-0.517909323
20160222,-1.398673093,-0.777077316,0.106834999,-0.154485848,-0.321315302,0.567978649,-0.43100901,-0.039280199,-0.446702958
20160222,-1.602683427,-0.668006821,0.087165005,0.209763257,-0.795184719,0.039880598,-0.223038844,-0.035129728,-0.51393344
20160222,-1.704688593,-0.379158062,0.096824184,0.391887809,-0.874727085,0.200332142,-0.155912443,-0.025153845,-0.584611097
20160222,-1.80669376,-0.003052907,0.077075264,0.574012361,-0.887702081,0.55156717,-0.292463633,-0.023965158,-0.658164924
20160222,-1.908698926,0.373052248,0.074980418,0.756136914,-0.890522732,0.881555188,-0.451626888,-0.035607487,-0.707355897
20160222,-2.112709259,1.125262558,0.065864049,1.120386018,-0.891086863,1.921339812,-0.465890404,-0.035918944,-0.716428522
20160223,-1.19466276,-0.784599419,0.053001333,-0.606154738,0.355076878,2.287081416,-0.472785563,-0.039343799,-0.513447029
20160223,-1.398673093,-0.784599419,-0.776037124,-0.241905633,-0.214694683,0.859282462,-0.464673611,-0.039339885,-0.445243725
20160223,-1.602683427,-0.747741114,-0.238346468,0.122343472,-0.764721685,0.063618636,-0.326398631,-0.038045928,-0.530767496
20160223,-1.704688593,-0.532608965,-0.015732723,0.304468024,-0.871342303,0.303050436,-0.331874199,-0.034124568,-0.618406099
20160223,-1.80669376,-0.183583381,0.019250692,0.486592576,-0.889958602,0.54629205,-0.425432044,-0.034939497,-0.684684907
20160223,-1.908698926,0.197787246,0.03587506,0.668717129,-0.890522732,1.382105397,-0.464149714,-0.037177393,-0.719346989
20160223,-2.112709259,0.944732083,0.043621437,1.032966233,-0.891086863,2.906028747,-0.472532064,-0.037347335,-0.723174834
20160224,-1.19466276,-0.785351629,0.053001333,-0.573372318,0.298663852,1.142966654,-0.479799021,-0.039344602,-0.513616216
20160224,-1.398673093,-0.785351629,0.053001333,-0.209123214,-0.265466406,1.142966654,-0.473715057,-0.039344039,-0.445814729
20160224,-1.602683427,-0.785351629,-5.276531605,0.155125891,-0.829596664,1.142966654,-0.36023223,-0.039117343,-0.553628821
20160224,-1.704688593,-0.491989608,-0.002267898,0.337250443,-0.891650993,-0.057416048,-0.228345413,-0.033334339,-0.699382983
20160224,-1.80669376,-0.115884453,0.051764423,0.519374996,-0.891650993,-0.057416048,-0.419094581,-0.035091511,-0.725205071
20160224,-1.908698926,0.260220702,0.057615647,0.701499548,-0.891650993,2.343349355,-0.464606011,-0.037321107,-0.726495118
20160224,-2.112709259,1.012431011,0.057136315,1.065748653,-0.891650993,-0.057416048,-0.473867156,-0.037700624,-0.730555594
20160307,-1.296667927,-0.431060573,0.080352119,-0.128988411,0.079217182,0.209646022,-0.464538412,-0.038585392,-0.724337991
20160308,-1.296667927,-0.416768577,0.061219207,-0.114418447,0.087679135,0.254933288,-0.435183286,-0.037769343,-0.703443459
20160309,-1.296667927,-0.489732977,0.033413001,-0.143558375,0.194863884,0.253761042,-0.456003962,-0.038432637,-0.692805858
20160310,-1.296667927,-0.552166433,0.028168384,-0.318397945,0.273842121,0.221450936,-0.444089533,-0.038046684,-0.671636399
20160311,-1.296667927,-0.538626647,0.063111558,-0.292900508,0.285124726,0.275649123,-0.437380273,-0.038036797,-0.646914023
20160314,-1.296667927,-0.519069179,0.041626309,-0.256475597,0.173426935,0.258761414,-0.408211046,-0.03649271,-0.621430307
20160315,-1.296667927,-0.52132581,0.048236744,-0.176340794,0.139579119,0.237972317,-0.418891782,-0.037418486,-0.592795494
20160316,-1.296667927,-0.525839072,0.05334462,-0.041568626,0.056087841,0.16223406,-0.412148722,-0.037002076,-0.590786404
20160317,-1.19466276,-0.56871506,0.074610355,-0.234620651,-0.088893635,-0.080366482,-0.404831066,-0.037309981,-0.685446246
20160317,-1.296667927,-0.473936561,0.069593545,-0.052496099,0.118142169,0.343419753,-0.344954721,-0.033920275,-0.559867573
20160318,-1.19466276,-0.51982139,0.060718,-0.205480723,-0.162794699,-0.052836953,-0.302417673,-0.033331787,-0.555955135
20160318,-1.296667927,-0.394202268,0.06894438,-0.02335617,0.005316118,0.376114505,-0.366130295,-0.033764501,-0.528843
20160321,-1.19466276,-0.332521023,0.075232312,-0.016071188,-0.364753332,0.025538867,-0.197604495,-0.023979025,-0.481766859
20160321,-1.296667927,-0.194866536,0.067484989,0.166053364,-0.203412078,0.460095137,-0.179724401,-0.017478333,-0.403518107
20160322,-1.092657594,-0.488228557,0.02451719,-0.281973035,-0.306083785,-0.126688621,-0.332060098,-0.03343189,-0.613922657
20160322,-1.19466276,-0.379158062,0.037868091,-0.099848482,-0.12161319,0.29477143,-0.283574285,-0.028856997,-0.400811123
20160322,-1.296667927,-0.250530099,0.046338376,0.08227607,0.071319358,0.780815063,-0.290435645,-0.025923181,-0.343097381
20160323,-1.092657594,-0.481458664,0.059743866,-0.274688053,-0.282954444,-0.072453799,-0.323052451,-0.033431953,-0.508138803
20160323,-1.19466276,-0.371635959,0.057738695,-0.0925635,-0.107509934,0.346167213,-0.34346753,-0.032341867,-0.360121772
20160323,-1.296667927,-0.241503575,0.056768945,0.089561052,0.101218262,0.863623444,-0.205716447,-0.020885688,-0.219464352
20160324,-1.092657594,-0.575484953,0.005882404,-0.387605275,-0.197770775,-0.12390453,-0.32661833,-0.034862988,-0.424560676
20160324,-1.19466276,-0.494246239,0.011075062,-0.205480723,-0.002017576,0.282133124,-0.30801154,-0.032371168,-0.336583701
20160324,-1.296667927,-0.391945637,0.013372343,-0.02335617,0.208403011,0.769916812,-0.207676836,-0.024631313,-0.144578182
20160325,-1.092657594,-0.582254845,0.045983018,-0.36939282,-0.276184881,-0.205705512,-0.347320707,-0.035880368,-0.36640282
20160325,-1.19466276,-0.504777183,0.050461192,-0.187268267,-0.069713207,0.205827058,-0.354300366,-0.034717355,-0.292362582
20160325,-1.296667927,-0.39796332,0.051851487,-0.005143715,0.151989985,0.718484399,-0.288069659,-0.029725059,-0.117867864
20160328,-1.092657594,-0.660484718,-0.035467487,-0.456812605,-0.218079465,-0.269336637,-0.291618638,-0.035066438,-0.306257022
20160328,-1.19466276,-0.588272528,-0.017968699,-0.274688053,-0.010479529,0.160732113,-0.313909605,-0.033831384,-0.291706984
20160328,-1.296667927,-0.498007291,-0.011486326,-0.0925635,0.225326918,0.689709353,-0.206155845,-0.026685879,-0.047634322
20160329,-1.092657594,-0.673272293,0.034841443,-0.518734953,-0.174077304,-0.242741246,-0.315058798,-0.036757521,-0.237059747
20160329,-1.19466276,-0.613847678,0.032223427,-0.3366104,0.037471542,0.171538783,-0.322866552,-0.035557918,-0.246132373
20160329,-1.296667927,-0.531104544,0.034780707,-0.154485848,0.274970381,0.700369491,-0.270020566,-0.031954074,0.019384677
20160330,-1.092657594,-0.625883043,0.075347383,-0.322040436,-0.378292458,-0.329890615,-0.314602501,-0.036297015,-0.190173941
20160330,-1.19466276,-0.531104544,0.081733857,-0.139915884,-0.175205565,0.14256226,-0.313436408,-0.034697447,-0.24291783
20160330,-1.296667927,-0.410750895,0.078923648,0.042208668,0.0329585,0.699563573,-0.239583846,-0.02936071,-0.015383147
20160331,-1.092657594,-0.620617571,0.053542128,-0.329325418,-0.367573983,-0.288605478,-0.316275591,-0.035899156,-0.120236475
20160331,-1.19466276,-0.530352334,0.043917894,-0.147200866,-0.171256653,0.174762469,-0.304445661,-0.033581551,-0.163188696
20160331,-1.296667927,-0.416768577,0.039466011,0.034923686,0.039163933,0.731379135,-0.23726856,-0.027648456,0.026130988
20160401,-1.092657594,-0.632652936,0.048917399,-0.296542999,-0.394652235,-0.329744082,-0.261165018,-0.035576561,-0.110719735
20160401,-1.19466276,-0.54464433,0.048560055,-0.114418447,-0.219207725,0.108530412,-0.230643799,-0.032365146,-0.161560276
20160401,-1.296667927,-0.422034049,0.051530102,0.067706106,0.005880248,0.711176161,-0.21541699,-0.028170843,0.018898266
20160405,-1.092657594,-0.631148516,0.055889968,-0.260118088,-0.477015253,-0.356156309,-0.267840479,-0.035344615,-0.057214507
20160405,-1.19466276,-0.525839072,0.063299947,-0.077993536,-0.303827264,0.146152269,-0.250467382,-0.032196595,-0.138127947
20160405,-1.296667927,-0.388936796,0.063563764,0.104131016,-0.090586026,0.802593246,-0.177003518,-0.024969015,0.043197675
20160406,-1.092657594,-0.656723666,0.034993814,-0.296542999,-0.457270694,-0.369454009,-0.326685929,-0.036726397,-0.021917975
20160406,-1.19466276,-0.573980532,0.0407786,-0.114418447,-0.280697923,0.102962231,-0.336386472,-0.035255446,-0.115689588
20160406,-1.092657594,-0.488228557,0.036810347,-0.296542999,-0.051661038,-0.039814001,-0.457829151,-0.038441106,-0.719198951
20160406,-1.296667927,-0.4476092,0.039285138,0.067706106,0.14239977,1.080874102,-0.250027984,-0.029100414,0.08722846
20160407,-1.092657594,-0.716900491,-0.064131259,-0.391247766,-0.385626151,-0.440191889,-0.307758042,-0.037254338,-0.009821141
20160407,-1.19466276,-0.652962615,-0.0223658,-0.209123214,-0.177462086,0.056072281,-0.30463156,-0.035691602,-0.121188149
20160407,-1.092657594,-0.573228322,0.005543711,-0.391247766,0.05439545,-0.075915597,-0.45294508,-0.038460518,-0.701540111
20160407,-1.296667927,-0.550662012,-0.010770856,-0.026998661,0.238866045,0.986105122,-0.218256173,-0.030053903,0.150398466
20160408,-1.092657594,-0.737210169,0.004887494,-0.445885132,-0.36136855,-0.475102922,-0.352931474,-0.038521652,-0.006648895
20160408,-1.19466276,-0.688316499,0.016277592,-0.263760579,-0.136844707,0.013688165,-0.325063539,-0.037344055,-0.121315039
20160408,-1.092657594,-0.61685652,0.027093881,-0.445885132,0.111372606,-0.104177782,-0.45294508,-0.038715574,-0.67963046
20160408,-1.296667927,-0.610086627,0.028602899,-0.081636027,0.270457339,0.880089876,-0.21531559,-0.033254064,0.132020583
20160411,-1.092657594,-0.737210169,0.030794945,-0.373035311,-0.455578303,-0.518988986,-0.353759569,-0.038311661,0.024291085
20160411,-1.19466276,-0.687564289,0.041157926,-0.190910759,-0.240644675,-0.009170684,-0.290790542,-0.036349192,-0.12218212
20160411,-1.092657594,-0.619113151,0.049250028,-0.373035311,0.007008509,-0.160116029,-0.435132586,-0.038189693,-0.644376225
20160411,-1.296667927,-0.59429021,0.044142092,-0.008786206,0.166093241,0.977826111,-0.164514492,-0.030158353,0.08560004
20160412,-1.092657594,-0.750749955,0.02982945,-0.380320293,-0.468553299,-0.580238984,-0.40584506,-0.038989505,0.020336351
20160412,-1.19466276,-0.706369547,0.030442463,-0.198195741,-0.238952284,-0.047525197,-0.339614353,-0.03785627,-0.075528945
20160412,-1.092657594,-0.64167946,0.031918829,-0.380320293,0.003059597,-0.20171254,-0.435470584,-0.038472357,-0.60561137
20160412,-1.296667927,-0.61836094,0.03859719,-0.016071188,0.172298674,0.963429432,-0.319368273,-0.035942109,0.099811705
20160413,-1.092657594,-0.730440276,0.093560944,-0.285615526,-0.575738048,-0.601998849,-0.272302052,-0.037712572,0.04175959
20160413,-1.19466276,-0.671015662,0.082609849,-0.103490973,-0.391831584,-0.087381657,-0.120371954,-0.033238743,-0.086695253
20160413,-1.092657594,-0.580750425,0.080432752,-0.285615526,-0.146999052,-0.197866101,-0.404290269,-0.037235455,-0.572387373
20160413,-1.296667927,-0.556679695,0.076376477,0.078633579,0.012085681,1.016143993,0.053747713,-0.021778335,0.082787314
20160414,-1.092657594,-0.735705749,0.018906678,-0.263760579,-0.62312499,-0.668560598,-0.378213724,-0.038655693,0.058995464
20160414,-1.19466276,-0.672520083,0.02931452,-0.081636027,-0.431884832,-0.114599807,-0.307183445,-0.036751679,-0.071193541
20160414,-1.092657594,-0.571723901,0.051321417,-0.263760579,-0.180846867,-0.201529376,-0.438732265,-0.038187083,-0.556230063
20160414,-1.296667927,-0.556679695,0.012874001,0.100488525,-0.043763215,1.001783945,-0.120338154,-0.028621363,0.113135141
20160415,-1.092657594,-0.750749955,0.001508261,-0.249190615,-0.637792377,-0.731752133,-0.358998538,-0.038684242,0.10789036
20160415,-1.19466276,-0.686812078,0.033111642,-0.067066063,-0.443167438,-0.141195198,-0.376033637,-0.037965826,-0.054359485
20160415,-1.296667927,-0.578493794,0.037497237,0.115058489,-0.202847948,0.717293835,-0.25910323,-0.033257508,0.103026248
20160415,-1.092657594,-0.573980532,0.050472492,-0.249190615,-0.062379513,-0.076868048,-0.416035699,-0.037619325,-0.511416791
20160418,-1.092657594,-0.770307423,-0.077276139,-0.3366104,-0.575738048,-0.690210566,-0.366958391,-0.039052375,0.089597071
20160418,-1.19466276,-0.736457959,-0.04903417,-0.154485848,-0.350085945,-0.072362219,-0.322596154,-0.038109216,-0.028072134
20160418,-1.296667927,-0.645440511,0.013523311,0.027638704,-0.068020816,0.996728624,-0.232367589,-0.03471413,0.13707503
20160418,-1.092657594,-0.635661777,0.011341109,-0.3366104,0.020547635,-0.088700436,-0.421088769,-0.038123544,-0.471615669
20160419,-1.092657594,-0.775572895,-0.074543045,-0.311112963,-0.587584784,-0.728528448,-0.404983165,-0.039229728,0.098585103
20160419,-1.19466276,-0.748493324,-0.019509319,-0.128988411,-0.373215286,-0.130901388,-0.324607242,-0.038499243,-0.035474043
20160419,-1.296667927,-0.671015662,0.021055302,0.053136142,-0.104689283,0.914194986,-0.294238122,-0.036455276,0.166640369
20160419,-1.092657594,-0.655219245,0.027671504,-0.311112963,0.00926503,-0.13363053,-0.416322998,-0.038232992,-0.42914986
20160420,-1.092657594,-0.780086157,-0.04851358,-0.358465347,-0.509170678,-0.657167804,-0.350497888,-0.039248399,0.017671664
20160420,-1.19466276,-0.768803002,-0.080880654,-0.176340794,-0.27449249,-0.116175016,-0.293528326,-0.038875259,-0.089190754
20160420,-1.296667927,-0.735705749,-0.113883032,0.005783758,0.01095742,0.782646698,-0.037866643,-0.036110747,0.112500692
20160420,-1.092657594,-0.692077551,0.007155888,-0.358465347,0.149733464,-0.106503965,-0.369527175,-0.038040937,-0.376596306
20160421,-1.092657594,-0.783094998,-0.104910754,-0.365750329,-0.566711964,-0.769557154,-0.438090068,-0.039327206,0.016825731
20160421,-1.19466276,-0.781590577,-0.325987676,-0.183625776,-0.304955524,-0.207463886,-0.341067744,-0.039165142,-0.135907374
20160421,-1.296667927,-0.754511006,-0.001882746,-0.001501224,-0.022890395,0.650988512,-0.174620632,-0.03755339,-0.036848683
20160421,-1.092657594,-0.700351864,0.045664709,-0.365750329,0.081473703,-0.176655723,-0.394708026,-0.038317436,-0.322414332
20160422,-1.092657594,-0.783094998,0.092479354,-0.329325418,-0.605072822,-0.776883709,-0.456730658,-0.039337363,0.001091387
20160422,-1.19466276,-0.781590577,0.02931452,-0.147200866,-0.348957684,-0.335532058,-0.433121498,-0.039311016,-0.156400088
20160422,-1.296667927,-0.757519848,0.062604095,0.034923686,-0.079303421,0.677144313,-0.29124684,-0.038568588,-0.098411418
20160422,-1.092657594,-0.700351864,0.057193689,-0.329325418,0.034650891,-0.200576925,-0.394403828,-0.038383395,-0.283628329
20160425,-1.092657594,-0.784599419,-0.183866798,-0.36939282,-0.578558699,-0.556794006,-0.424164551,-0.039335437,-0.034416627
20160425,-1.19466276,-0.783847208,-0.065432733,-0.187268267,-0.299314222,0.116076767,-0.440033557,-0.039334801,-0.17340333
20160425,-1.296667927,-0.778581736,-0.289141523,-0.005143715,-0.017249093,1.223265693,-0.312692813,-0.039017396,-0.167714434
20160425,-1.092657594,-0.723670384,0.016893386,-0.36939282,0.067370446,-0.213398395,-0.37882212,-0.038484991,-0.246322708
20160426,-1.092657594,-0.784599419,0.053001333,-0.343895383,-0.612406515,-0.363372966,-0.450511495,-0.039341296,-0.036552607
20160426,-1.19466276,-0.783847208,-0.0062157,-0.16177083,-0.331469646,0.595526495,-0.435571983,-0.0393378,-0.198146854
20160426,-1.296667927,-0.781590577,-0.112806359,0.020353722,-0.05504582,1.825215417,-0.39232514,-0.039248368,-0.202143885
20160426,-1.092657594,-0.716148281,0.067161927,-0.343895383,0.036907412,-0.19006332,-0.371098866,-0.038438122,-0.192056141
20160427,-1.296667927,-0.785351629,-0.183866798,-0.008786206,-0.575738048,1.142966654,-0.424434949,-0.039333493,-0.218005119
20160427,-1.19466276,-0.785351629,0.053001333,-0.190910759,-0.293672919,1.142966654,-0.472802462,-0.039343955,-0.199542643
20160427,-1.092657594,-0.785351629,0.053001333,-0.373035311,-0.01160779,1.142966654,-0.475827545,-0.039344235,-0.03890007
20160427,-1.092657594,-0.729688066,0.019391666,-0.373035311,0.077524791,-0.196107727,-0.3990513,-0.038684543,-0.180382273
20160428,-1.092657594,-0.743227852,-0.001985912,-0.380320293,0.073011749,-0.251679641,-0.262145212,-0.037937105,-0.094520129
20160429,-1.092657594,-0.756015427,0.007449769,-0.40581773,0.103474783,-0.289118334,-0.411219228,-0.039035016,-0.0735833
20160503,-1.092657594,-0.746988903,0.083190408,-0.318397945,-0.047712127,-0.278275037,-0.347979803,-0.03873523,-0.08823908
20160504,-1.092657594,-0.759024268,-0.004523785,-0.340252891,-0.022326265,-0.315823628,-0.391192847,-0.0389814,-0.056791541
20160505,-1.092657594,-0.76278532,0.041157926,-0.347537874,-0.008223008,-0.311647491,-0.420345174,-0.039165914,-0.049749153
20160506,-1.092657594,-0.772564054,-0.044532603,-0.522377444,0.222506267,-0.198818552,-0.385869378,-0.03914006,-0.056981876
