,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,1650,1,81,7,0.5394698805131876,1.6286259137320918,0.9528464634847613,0.875,0.07954545454545454,0.0006056935190793458,0.04679376083188908,0.9993943064809206,0.9204545454545454,0.125,0.9532062391681109,0.14583333333333331,131.32954545454547,0.9210123966942149,17.291193181818183,0.0789397610263752
