,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
162,10001505.SH,20181025,SSE,0.2373,0.2373,0.2178,0.2395,0.1886,0.2375,0.2375,1180.0,262.9489,514.0
161,10001505.SH,20181026,SSE,0.2375,0.2375,0.239,0.2473,0.2211,0.2287,0.2292,763.0,178.3001,677.0
160,10001505.SH,20181029,SSE,0.2292,0.2287,0.2336,0.2336,0.1907,0.1964,0.1954,826.0,168.8595,1014.0
159,10001505.SH,20181030,SSE,0.1954,0.1964,0.1982,0.2163,0.1913,0.2047,0.2048,510.0,106.9485,921.0
158,10001505.SH,20181031,SSE,0.2048,0.2047,0.2103,0.2203,0.2092,0.2144,0.2154,577.0,124.774,1277.0
157,10001505.SH,20181101,SSE,0.2154,0.2144,0.2237,0.2369,0.2117,0.2117,0.2117,466.0,105.1924,1554.0
156,10001505.SH,20181102,SSE,0.2117,0.2117,0.2301,0.2641,0.2301,0.2611,0.2626,1128.0,282.925,1486.0
155,10001505.SH,20181105,SSE,0.2626,0.2611,0.2504,0.2661,0.243,0.2459,0.2459,463.0,115.4749,1754.0
154,10001505.SH,20181106,SSE,0.2459,0.2459,0.2484,0.2484,0.2372,0.2454,0.2454,279.0,67.9166,1935.0
153,10001505.SH,20181107,SSE,0.2454,0.2454,0.2459,0.2595,0.2386,0.2398,0.2398,648.0,160.3628,2324.0
152,10001505.SH,20181108,SSE,0.2398,0.2398,0.2472,0.2563,0.241,0.2436,0.2439,757.0,186.9745,2740.0
151,10001505.SH,20181109,SSE,0.2439,0.2436,0.2378,0.2378,0.2223,0.2223,0.2223,903.0,205.7785,3130.0
150,10001505.SH,20181112,SSE,0.2223,0.2223,0.2194,0.2269,0.2161,0.2242,0.2231,272.0,60.3966,3190.0
149,10001505.SH,20181113,SSE,0.2231,0.2242,0.2112,0.2359,0.211,0.228,0.2284,478.0,105.9204,3325.0
148,10001505.SH,20181114,SSE,0.2284,0.228,0.2248,0.2252,0.2116,0.2116,0.212,396.0,86.6984,3394.0
147,10001505.SH,20181115,SSE,0.212,0.2116,0.2148,0.2236,0.2133,0.221,0.2205,207.0,45.5357,3399.0
146,10001505.SH,20181116,SSE,0.2205,0.221,0.2204,0.2318,0.2125,0.2221,0.2221,188.0,42.1187,3415.0
145,10001505.SH,20181119,SSE,0.2221,0.2221,0.226,0.2349,0.2248,0.232,0.232,295.0,67.3413,3374.0
144,10001505.SH,20181120,SSE,0.232,0.232,0.2252,0.2262,0.2055,0.2066,0.2066,362.0,76.9153,3504.0
143,10001505.SH,20181121,SSE,0.2066,0.2066,0.2,0.2076,0.2,0.2044,0.2044,599.0,122.0483,3341.0
142,10001505.SH,20181122,SSE,0.2044,0.2044,0.206,0.206,0.1872,0.1943,0.1943,178.0,34.3894,3358.0
141,10001505.SH,20181123,SSE,0.1943,0.1943,0.1902,0.1931,0.1715,0.1715,0.1715,473.0,85.0254,3398.0
140,10001505.SH,20181126,SSE,0.1715,0.1715,0.1727,0.1773,0.1648,0.1652,0.1664,265.0,45.0931,3415.0
139,10001505.SH,20181127,SSE,0.1664,0.1652,0.1681,0.1713,0.158,0.1591,0.1586,217.0,35.5036,3432.0
138,10001505.SH,20181128,SSE,0.1586,0.1591,0.1608,0.1668,0.1592,0.1614,0.1614,342.0,55.2797,3241.0
137,10001505.SH,20181129,SSE,0.1614,0.1614,0.175,0.175,0.1533,0.1544,0.154,275.0,43.5458,3215.0
136,10001505.SH,20181130,SSE,0.154,0.1544,0.1543,0.1711,0.154,0.171,0.1701,491.0,80.1576,3170.0
135,10001505.SH,20181203,SSE,0.1667,0.171,0.1856,0.2017,0.1852,0.1852,0.1854,669.0,130.34116,2906.0
134,10001505.SH,20181204,SSE,0.1854,0.1852,0.1829,0.1853,0.1381,0.1823,0.1823,389.0,71.461541,2649.0
133,10001505.SH,20181205,SSE,0.1823,0.1823,0.1748,0.1814,0.1748,0.1776,0.1778,258.0,46.821161,2509.0
132,10001505.SH,20181206,SSE,0.1778,0.1776,0.1637,0.1652,0.1578,0.1578,0.1581,212.0,35.080495,2492.0
131,10001505.SH,20181207,SSE,0.1581,0.1578,0.1574,0.1619,0.1526,0.1533,0.152,73.0,11.600388,2501.0
130,10001505.SH,20181210,SSE,0.152,0.1533,0.1419,0.1462,0.1362,0.1393,0.1387,179.0,25.461846,2458.0
129,10001505.SH,20181211,SSE,0.1387,0.1393,0.1411,0.142,0.136,0.1382,0.1385,42.0,5.931545,2447.0
128,10001505.SH,20181212,SSE,0.1385,0.1382,0.1438,0.1457,0.1399,0.1408,0.1406,263.0,38.360744,2238.0
127,10001505.SH,20181213,SSE,0.1406,0.1408,0.141,0.1578,0.141,0.1537,0.1537,842.0,128.498679,2130.0
126,10001505.SH,20181214,SSE,0.1537,0.1537,0.1451,0.147,0.1428,0.143,0.1429,165.0,24.518875,2128.0
125,10001505.SH,20181217,SSE,0.1429,0.143,0.1457,0.1457,0.1353,0.1381,0.1384,131.0,18.766987,2098.0
124,10001505.SH,20181218,SSE,0.1384,0.1381,0.1368,0.1407,0.126,0.1281,0.1265,123.0,16.302592,2085.0
123,10001505.SH,20181219,SSE,0.1265,0.1281,0.1255,0.127,0.1189,0.1189,0.1185,49.0,6.200776,2063.0
122,10001505.SH,20181220,SSE,0.1185,0.1189,0.1262,0.1262,0.0974,0.101,0.102,773.0,85.20537,2082.0
121,10001505.SH,20181221,SSE,0.102,0.101,0.0968,0.0994,0.0922,0.0972,0.097,704.0,68.938179,1983.0
