,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
154,10000464.SH,20151105,SSE,0.1179,0.1179,0.1166,0.161,0.1166,0.1423,0.1423,1237.0,169.0543,978.0
153,10000464.SH,20151106,SSE,0.1423,0.1423,0.1406,0.1722,0.1406,0.1722,0.1722,186.0,28.8797,1024.0
152,10000464.SH,20151109,SSE,0.1722,0.1722,0.1742,0.2495,0.1742,0.2495,0.2444,274.0,62.4468,951.0
151,10000464.SH,20151110,SSE,0.2444,0.2495,0.2264,0.2962,0.2264,0.2921,0.2921,1009.0,284.9184,657.0
150,10000464.SH,20151111,SSE,0.2921,0.2921,0.2863,0.2908,0.2726,0.2761,0.279,184.0,51.2918,680.0
149,10000464.SH,20151112,SSE,0.279,0.2761,0.2817,0.292,0.2614,0.263,0.2655,187.0,49.7669,722.0
148,10000464.SH,20151113,SSE,0.2655,0.263,0.2656,0.2656,0.249,0.249,0.2518,59.0,14.9131,756.0
147,10000464.SH,20151116,SSE,0.2518,0.249,0.234,0.2386,0.2216,0.2323,0.2323,24.0,5.4668,763.0
146,10000464.SH,20151117,SSE,0.2323,0.2323,0.2483,0.253,0.2285,0.2285,0.2271,114.0,27.4182,848.0
145,10000464.SH,20151118,SSE,0.2271,0.2285,0.2288,0.2328,0.2097,0.21,0.21,37.0,8.2661,867.0
144,10000464.SH,20151119,SSE,0.21,0.21,0.2179,0.2285,0.2087,0.2199,0.2242,99.0,21.505,846.0
143,10000464.SH,20151120,SSE,0.2242,0.2199,0.2299,0.2299,0.2195,0.2195,0.2207,125.0,27.8704,923.0
142,10000464.SH,20151123,SSE,0.2207,0.2195,0.2121,0.219,0.205,0.205,0.2023,121.0,25.6807,975.0
141,10000464.SH,20151124,SSE,0.2023,0.205,0.1959,0.1959,0.1871,0.1883,0.1915,61.0,11.6417,1000.0
140,10000464.SH,20151125,SSE,0.1915,0.1883,0.1869,0.1894,0.1862,0.1886,0.1886,22.0,4.139,996.0
