,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
156,10003241.SH,20210129,SSE,0.5585,0.5585,0.5566,0.5568,0.527,0.5465,0.5496,57.0,30.7467,34.0
155,10003241.SH,20210201,SSE,0.5496,0.5465,0.5558,0.5628,0.5424,0.5599,0.5578,79.0,43.3725,102.0
154,10003241.SH,20210202,SSE,0.5578,0.5599,0.5686,0.5714,0.5634,0.5697,0.5697,9.0,5.119,105.0
153,10003241.SH,20210203,SSE,0.5697,0.5697,0.568,0.5712,0.5673,0.5674,0.5636,32.0,18.201,136.0
152,10003241.SH,20210204,SSE,0.5636,0.5674,0.5572,0.5885,0.5468,0.5747,0.5817,62.0,35.0566,173.0
151,10003241.SH,20210205,SSE,0.5817,0.5747,0.6005,0.6257,0.5975,0.5975,0.6075,124.0,76.6662,169.0
150,10003241.SH,20210208,SSE,0.6075,0.5975,0.6275,0.6422,0.605,0.64,0.6387,14.0,8.7547,175.0
149,10003241.SH,20210209,SSE,0.6387,0.64,0.6366,0.6918,0.6323,0.6918,0.6951,119.0,79.3701,270.0
148,10003241.SH,20210210,SSE,0.6951,0.6918,0.7121,0.775,0.7121,0.755,0.755,237.0,178.7755,438.0
147,10003241.SH,20210218,SSE,0.755,0.755,0.8205,0.8251,0.7311,0.7426,0.7454,326.0,255.0607,630.0
146,10003241.SH,20210219,SSE,0.7454,0.7426,0.7579,0.7589,0.7122,0.7544,0.7544,273.0,202.7627,647.0
145,10003241.SH,20210222,SSE,0.7544,0.7544,0.7372,0.7435,0.625,0.6294,0.632,322.0,223.6688,716.0
144,10003241.SH,20210223,SSE,0.632,0.6294,0.6475,0.6809,0.63,0.6388,0.6388,165.0,108.4944,782.0
143,10003241.SH,20210224,SSE,0.6388,0.6388,0.641,0.657,0.5557,0.568,0.568,293.0,176.4441,935.0
142,10003241.SH,20210225,SSE,0.568,0.568,0.58,0.62,0.58,0.594,0.5984,127.0,76.2521,994.0
141,10003241.SH,20210226,SSE,0.5984,0.594,0.568,0.5762,0.538,0.54,0.544,389.0,215.3152,1169.0
140,10003241.SH,20210301,SSE,0.544,0.54,0.56,0.568,0.5434,0.5568,0.5562,179.0,99.3497,1269.0
139,10003241.SH,20210302,SSE,0.5562,0.5568,0.569,0.569,0.4722,0.498,0.4968,396.0,198.525,1304.0
138,10003241.SH,20210303,SSE,0.4968,0.498,0.508,0.5598,0.4997,0.5598,0.5598,406.0,217.4865,1424.0
137,10003241.SH,20210304,SSE,0.5598,0.5598,0.53,0.536,0.4794,0.4794,0.4897,172.0,86.8975,1473.0
136,10003241.SH,20210305,SSE,0.4897,0.4794,0.47,0.496,0.4401,0.4739,0.4739,210.0,98.2785,1517.0
135,10003241.SH,20210308,SSE,0.4739,0.4739,0.4846,0.5021,0.3849,0.3863,0.3863,250.0,110.7801,1569.0
134,10003241.SH,20210309,SSE,0.3863,0.3863,0.403,0.4079,0.3418,0.3514,0.3514,355.0,134.197,1687.0
133,10003241.SH,20210310,SSE,0.3514,0.3514,0.3794,0.39,0.3594,0.3594,0.3594,72.0,26.9174,1712.0
132,10003241.SH,20210311,SSE,0.3594,0.3594,0.3694,0.41,0.3694,0.4063,0.4063,61.0,24.2863,1705.0
131,10003241.SH,20210312,SSE,0.4063,0.4063,0.41,0.42,0.395,0.4068,0.4096,66.0,26.7203,1709.0
130,10003241.SH,20210315,SSE,0.4096,0.4068,0.41,0.41,0.3573,0.3613,0.3761,100.0,37.1259,1727.0
129,10003241.SH,20210316,SSE,0.3761,0.3613,0.38,0.3991,0.3689,0.3848,0.3848,56.0,21.8725,1773.0
128,10003241.SH,20210317,SSE,0.3848,0.3848,0.3607,0.3779,0.3557,0.366,0.37,18.0,6.6376,1783.0
127,10003241.SH,20210318,SSE,0.37,0.366,0.3776,0.3776,0.3653,0.3737,0.3737,118.0,43.9657,1885.0
126,10003241.SH,20210319,SSE,0.3737,0.3737,0.345,0.3552,0.2921,0.2975,0.3013,611.0,198.6231,2241.0
125,10003241.SH,20210322,SSE,0.3013,0.2975,0.303,0.3277,0.303,0.3195,0.3222,725.0,229.0822,2327.0
124,10003241.SH,20210323,SSE,0.3222,0.3195,0.3265,0.33,0.2958,0.3055,0.3162,525.0,161.7091,2401.0
123,10003241.SH,20210324,SSE,0.3162,0.3055,0.3147,0.324,0.2853,0.2861,0.2944,432.0,129.1623,2639.0
122,10003241.SH,20210325,SSE,0.2944,0.2861,0.2902,0.298,0.2777,0.2801,0.2801,472.0,136.5293,2720.0
121,10003241.SH,20210326,SSE,0.2801,0.2801,0.3,0.325,0.2947,0.3224,0.3153,211.0,64.5675,2756.0
120,10003241.SH,20210329,SSE,0.3153,0.3224,0.32,0.33,0.3135,0.3167,0.3166,181.0,59.1078,2823.0
119,10003241.SH,20210330,SSE,0.3166,0.3167,0.3142,0.3416,0.3142,0.3416,0.3403,155.0,51.6246,2810.0
118,10003241.SH,20210331,SSE,0.3403,0.3416,0.3298,0.3298,0.303,0.3135,0.3171,89.0,27.8259,2815.0
117,10003241.SH,20210401,SSE,0.3171,0.3135,0.327,0.3459,0.3249,0.3411,0.3411,443.0,148.5926,2748.0
116,10003241.SH,20210402,SSE,0.3411,0.3411,0.35,0.364,0.3442,0.3605,0.3605,315.0,112.1575,2578.0
115,10003241.SH,20210406,SSE,0.3605,0.3605,0.35,0.3513,0.3309,0.3401,0.3401,148.0,50.2643,2517.0
114,10003241.SH,20210407,SSE,0.3401,0.3401,0.33,0.33,0.2996,0.304,0.3109,146.0,45.617,2500.0
113,10003241.SH,20210408,SSE,0.3109,0.304,0.3127,0.3139,0.2962,0.3043,0.3096,312.0,96.0872,2498.0
112,10003241.SH,20210409,SSE,0.3096,0.3043,0.3001,0.3001,0.265,0.2665,0.2726,441.0,123.8348,2550.0
111,10003241.SH,20210412,SSE,0.2726,0.2665,0.2638,0.2738,0.2439,0.2531,0.2545,190.0,47.8219,2666.0
110,10003241.SH,20210413,SSE,0.2545,0.2531,0.2558,0.2631,0.2359,0.2428,0.2428,328.0,80.288,2687.0
109,10003241.SH,20210414,SSE,0.2428,0.2428,0.2468,0.2568,0.2386,0.2537,0.2537,199.0,49.0825,2787.0
108,10003241.SH,20210415,SSE,0.2537,0.2537,0.2508,0.2508,0.2176,0.2314,0.2331,485.0,109.9254,2908.0
107,10003241.SH,20210416,SSE,0.2331,0.2314,0.2362,0.2459,0.2233,0.2459,0.2459,176.0,41.5752,2954.0
106,10003241.SH,20210419,SSE,0.2459,0.2459,0.2303,0.2803,0.23,0.28,0.2786,324.0,81.7657,2944.0
105,10003241.SH,20210420,SSE,0.2786,0.28,0.268,0.29,0.2664,0.2723,0.2748,143.0,39.6607,2968.0
104,10003241.SH,20210421,SSE,0.2748,0.2723,0.2696,0.2815,0.2633,0.2788,0.2788,199.0,53.9175,2978.0
103,10003241.SH,20210422,SSE,0.2788,0.2788,0.28,0.28,0.2567,0.2624,0.2624,175.0,46.0873,2952.0
102,10003241.SH,20210423,SSE,0.2624,0.2624,0.2596,0.2866,0.2596,0.2825,0.2825,355.0,97.8142,2750.0
101,10003241.SH,20210426,SSE,0.2825,0.2825,0.29,0.3006,0.24,0.24,0.2443,260.0,70.8436,2727.0
100,10003241.SH,20210427,SSE,0.2443,0.24,0.2354,0.2511,0.2353,0.2476,0.2476,530.0,127.8,2806.0
99,10003241.SH,20210428,SSE,0.2476,0.2476,0.235,0.2496,0.2285,0.2496,0.2496,215.0,50.2273,2775.0
98,10003241.SH,20210429,SSE,0.2496,0.2496,0.2495,0.2789,0.2475,0.2759,0.2759,295.0,78.6126,2747.0
97,10003241.SH,20210430,SSE,0.2759,0.2759,0.28,0.2829,0.2485,0.2627,0.2627,349.0,92.5957,2721.0
96,10003241.SH,20210506,SSE,0.2627,0.2627,0.2574,0.2678,0.2255,0.2331,0.2331,329.0,79.9373,2790.0
