,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
133,10000227.SH,20150609,SSE,0.3905,0.3905,0.4184,0.4184,0.3441,0.3677,0.3677,79.0,30.2567,63.0
132,10000227.SH,20150610,SSE,0.3677,0.3677,0.3582,0.3755,0.3582,0.3755,0.3611,60.0,22.0113,123.0
131,10000227.SH,20150611,SSE,0.3611,0.3755,0.3662,0.3663,0.3555,0.3556,0.3568,9.0,3.2519,130.0
130,10000227.SH,20150612,SSE,0.3568,0.3556,0.3754,0.3818,0.3648,0.3808,0.3854,39.0,14.5186,164.0
129,10000227.SH,20150615,SSE,0.3854,0.3808,0.372,0.372,0.3601,0.3635,0.3635,11.0,4.0286,169.0
128,10000227.SH,20150616,SSE,0.3635,0.3635,0.3518,0.3566,0.3225,0.3352,0.3352,45.0,15.432,202.0
127,10000227.SH,20150617,SSE,0.3352,0.3352,0.3221,0.3413,0.3168,0.3337,0.3315,54.0,17.6408,245.0
126,10000227.SH,20150618,SSE,0.3315,0.3337,0.3302,0.3302,0.2991,0.3147,0.304,34.0,10.7051,256.0
125,10000227.SH,20150619,SSE,0.304,0.3147,0.2965,0.303,0.261,0.261,0.261,45.0,12.8944,268.0
124,10000227.SH,20150623,SSE,0.261,0.261,0.248,0.2749,0.1537,0.2749,0.2696,129.0,31.306,321.0
123,10000227.SH,20150624,SSE,0.2696,0.2749,0.2775,0.294,0.2703,0.2703,0.2703,98.0,27.8419,388.0
122,10000227.SH,20150625,SSE,0.2703,0.2703,0.2895,0.2917,0.2456,0.2456,0.257,57.0,15.8629,403.0
121,10000227.SH,20150626,SSE,0.257,0.2456,0.2315,0.2555,0.1805,0.1807,0.1906,135.0,28.6861,434.0
120,10000227.SH,20150629,SSE,0.1906,0.1807,0.207,0.2954,0.207,0.2282,0.2282,158.0,38.2701,516.0
119,10000227.SH,20150630,SSE,0.2282,0.2282,0.2309,0.3997,0.2309,0.3507,0.3365,1795.0,598.1298,1916.0
118,10000227.SH,20150701,SSE,0.3365,0.3507,0.3209,0.3496,0.272,0.28,0.28,196.0,60.4723,1916.0
117,10000227.SH,20150702,SSE,0.28,0.28,0.2996,0.2999,0.2451,0.255,0.263,203.0,54.6447,1938.0
116,10000227.SH,20150703,SSE,0.263,0.255,0.2468,0.27,0.225,0.225,0.2335,98.0,24.101,1944.0
115,10000227.SH,20150706,SSE,0.2335,0.225,0.2997,0.2999,0.24,0.285,0.2827,187.0,53.2564,1973.0
114,10000227.SH,20150707,SSE,0.2827,0.285,0.2671,0.2799,0.24,0.255,0.2673,258.0,67.1912,2049.0
113,10000227.SH,20150708,SSE,0.2673,0.255,0.225,0.252,0.171,0.1866,0.1831,168.0,35.2115,2033.0
112,10000227.SH,20150709,SSE,0.1831,0.1866,0.1667,0.2145,0.1368,0.1914,0.1891,521.0,101.9832,2359.0
111,10000227.SH,20150710,SSE,0.1891,0.1914,0.1913,0.243,0.1913,0.2339,0.2339,251.0,57.0355,2413.0
110,10000227.SH,20150713,SSE,0.2339,0.2339,0.23,0.242,0.1958,0.2142,0.2142,155.0,34.4809,2454.0
109,10000227.SH,20150714,SSE,0.2142,0.2142,0.2099,0.2117,0.1842,0.1944,0.1944,158.0,31.9623,2493.0
108,10000227.SH,20150715,SSE,0.1944,0.1944,0.1832,0.1841,0.1601,0.1689,0.1775,55.0,9.3812,2505.0
107,10000227.SH,20150716,SSE,0.1775,0.1689,0.1788,0.1887,0.1138,0.1163,0.1163,532.0,72.3188,2845.0
106,10000227.SH,20150717,SSE,0.1163,0.1163,0.1263,0.1263,0.1088,0.1095,0.1095,441.0,50.5347,3136.0
105,10000227.SH,20150720,SSE,0.1095,0.1095,0.117,0.1188,0.0963,0.0963,0.0963,314.0,34.55,3340.0
104,10000227.SH,20150721,SSE,0.0963,0.0963,0.099,0.099,0.066,0.0835,0.0835,164.0,14.2687,3390.0
103,10000227.SH,20150722,SSE,0.0835,0.0835,0.0817,0.0888,0.0596,0.0601,0.0601,433.0,28.7911,3644.0
102,10000227.SH,20150723,SSE,0.0601,0.0601,0.059,0.06,0.0488,0.05,0.05,406.0,21.5377,3863.0
101,10000227.SH,20150724,SSE,0.05,0.05,0.0538,0.0555,0.0467,0.048,0.0469,226.0,11.3524,3991.0
100,10000227.SH,20150727,SSE,0.0469,0.048,0.048,0.048,0.0323,0.033,0.033,497.0,19.8144,4088.0
99,10000227.SH,20150728,SSE,0.033,0.033,0.0312,0.0467,0.0312,0.0411,0.0411,565.0,21.7695,4225.0
98,10000227.SH,20150729,SSE,0.0411,0.0411,0.0439,0.0439,0.0373,0.0401,0.0418,86.0,3.3035,4281.0
97,10000227.SH,20150730,SSE,0.0418,0.0401,0.0432,0.0432,0.0327,0.0327,0.0327,241.0,9.6465,4395.0
96,10000227.SH,20150731,SSE,0.0327,0.0327,0.0341,0.0357,0.0305,0.032,0.033,113.0,3.7266,4465.0
95,10000227.SH,20150803,SSE,0.033,0.032,0.0312,0.0351,0.0301,0.0315,0.0325,160.0,5.3671,4525.0
94,10000227.SH,20150804,SSE,0.0325,0.0315,0.0342,0.0357,0.0312,0.0351,0.0331,395.0,13.1959,4724.0
93,10000227.SH,20150805,SSE,0.0331,0.0351,0.035,0.0381,0.0318,0.0325,0.0332,373.0,12.7134,4956.0
92,10000227.SH,20150806,SSE,0.0332,0.0325,0.0309,0.0405,0.0306,0.0376,0.0376,959.0,35.423,5535.0
91,10000227.SH,20150807,SSE,0.0376,0.0376,0.0369,0.0411,0.0369,0.0404,0.0404,910.0,36.9398,5540.0
90,10000227.SH,20150810,SSE,0.0404,0.0404,0.0419,0.0433,0.0362,0.0399,0.0399,353.0,13.8614,5496.0
89,10000227.SH,20150811,SSE,0.0399,0.0399,0.0409,0.0418,0.0381,0.0381,0.0381,107.0,4.2455,5551.0
88,10000227.SH,20150812,SSE,0.0381,0.0381,0.0357,0.0418,0.035,0.035,0.0354,204.0,7.4612,5610.0
87,10000227.SH,20150813,SSE,0.0354,0.035,0.0364,0.0364,0.033,0.0344,0.0353,170.0,5.7421,5663.0
86,10000227.SH,20150814,SSE,0.0353,0.0344,0.0353,0.0353,0.0295,0.0298,0.0298,240.0,7.8357,5715.0
85,10000227.SH,20150817,SSE,0.0298,0.0298,0.0298,0.0358,0.0186,0.0196,0.0196,209.0,5.0469,5822.0
84,10000227.SH,20150818,SSE,0.0196,0.0196,0.0183,0.0196,0.0103,0.0116,0.0116,315.0,4.2188,5819.0
83,10000227.SH,20150819,SSE,0.0116,0.0116,0.0106,0.0119,0.0074,0.0108,0.0115,236.0,2.4472,5855.0
82,10000227.SH,20150820,SSE,0.0115,0.0108,0.0112,0.0678,0.0111,0.0128,0.0128,855.0,14.101,5995.0
81,10000227.SH,20150821,SSE,0.0128,0.0128,0.0137,0.0141,0.0118,0.0122,0.0124,783.0,9.8579,6135.0
80,10000227.SH,20150824,SSE,0.0124,0.0122,0.0102,0.0149,0.0102,0.0133,0.0133,449.0,5.7695,6314.0
79,10000227.SH,20150825,SSE,0.0133,0.0133,0.0102,0.0185,0.0102,0.015,0.015,1259.0,19.3693,6178.0
78,10000227.SH,20150826,SSE,0.015,0.015,0.0151,0.02,0.0144,0.0184,0.0184,1382.0,26.1332,5894.0
