,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
154,10001439.SH,20180806,SSE,0.3144,0.3144,0.3218,0.3322,0.3015,0.3115,0.3115,857.0,270.3897,434.0
153,10001439.SH,20180807,SSE,0.3115,0.3115,0.3289,0.367,0.3171,0.3648,0.3648,891.0,298.1034,878.0
152,10001439.SH,20180808,SSE,0.3648,0.3648,0.3626,0.3662,0.337,0.3418,0.3418,513.0,181.5553,1035.0
151,10001439.SH,20180809,SSE,0.3418,0.3418,0.3415,0.3911,0.3415,0.3856,0.3856,487.0,178.3793,1227.0
150,10001439.SH,20180810,SSE,0.3856,0.3856,0.3905,0.3961,0.3693,0.38,0.38,340.0,129.9257,1275.0
149,10001439.SH,20180813,SSE,0.38,0.38,0.3683,0.3728,0.34,0.3728,0.3634,280.0,98.8269,1286.0
148,10001439.SH,20180814,SSE,0.3634,0.3728,0.3588,0.3704,0.3462,0.3554,0.3557,324.0,115.9067,1336.0
147,10001439.SH,20180815,SSE,0.3557,0.3554,0.3526,0.3526,0.314,0.314,0.314,458.0,151.7699,1399.0
146,10001439.SH,20180816,SSE,0.314,0.314,0.3052,0.335,0.2888,0.3122,0.3122,832.0,261.4919,1331.0
145,10001439.SH,20180817,SSE,0.3122,0.3122,0.3216,0.3299,0.2811,0.2854,0.2854,499.0,155.0966,1387.0
144,10001439.SH,20180820,SSE,0.2854,0.2854,0.2968,0.3114,0.2862,0.3114,0.3114,649.0,194.5053,1688.0
143,10001439.SH,20180821,SSE,0.3114,0.3114,0.3198,0.345,0.3124,0.3341,0.3341,554.0,182.089,1954.0
142,10001439.SH,20180822,SSE,0.3341,0.3341,0.324,0.3285,0.3203,0.3268,0.3268,29.0,9.422,1967.0
141,10001439.SH,20180823,SSE,0.3268,0.3268,0.3164,0.3473,0.3157,0.3337,0.3337,302.0,100.6937,1913.0
140,10001439.SH,20180824,SSE,0.3337,0.3337,0.3239,0.3598,0.3214,0.3442,0.3466,375.0,126.496,1876.0
139,10001439.SH,20180827,SSE,0.3466,0.3442,0.3591,0.3787,0.3524,0.3782,0.3782,194.0,71.2193,1893.0
138,10001439.SH,20180828,SSE,0.3782,0.3782,0.3818,0.3873,0.3706,0.3711,0.3742,141.0,53.5952,1918.0
137,10001439.SH,20180829,SSE,0.3742,0.3711,0.3712,0.3767,0.3703,0.3711,0.3708,82.0,30.4881,1904.0
136,10001439.SH,20180830,SSE,0.3708,0.3711,0.3759,0.3818,0.3534,0.3557,0.3557,248.0,91.1566,1832.0
135,10001439.SH,20180831,SSE,0.3557,0.3557,0.3422,0.3647,0.3382,0.3426,0.3426,259.0,90.8473,1789.0
134,10001439.SH,20180903,SSE,0.3426,0.3426,0.3404,0.345,0.3268,0.345,0.3403,85.0,28.4468,1789.0
133,10001439.SH,20180904,SSE,0.3403,0.345,0.3405,0.3725,0.3329,0.3679,0.3672,263.0,92.9338,1812.0
132,10001439.SH,20180905,SSE,0.3672,0.3679,0.3624,0.3624,0.3268,0.329,0.324,98.0,33.4914,1875.0
131,10001439.SH,20180906,SSE,0.324,0.329,0.3213,0.3337,0.3067,0.313,0.3094,383.0,123.6537,1866.0
130,10001439.SH,20180907,SSE,0.3094,0.313,0.3221,0.3365,0.3123,0.328,0.328,318.0,103.2866,1885.0
129,10001439.SH,20180910,SSE,0.328,0.328,0.3251,0.3251,0.3121,0.3143,0.3143,92.0,29.1985,1890.0
128,10001439.SH,20180911,SSE,0.3143,0.3143,0.3124,0.3207,0.2967,0.2994,0.2994,335.0,102.8258,1950.0
127,10001439.SH,20180912,SSE,0.2994,0.2994,0.3008,0.303,0.2862,0.2953,0.2951,149.0,43.7353,2013.0
126,10001439.SH,20180913,SSE,0.2951,0.2953,0.3139,0.3167,0.2926,0.3124,0.3124,334.0,101.0947,2205.0
125,10001439.SH,20180914,SSE,0.3124,0.3124,0.3151,0.3243,0.3106,0.315,0.3155,320.0,101.9766,2419.0
124,10001439.SH,20180917,SSE,0.3155,0.315,0.3022,0.3078,0.295,0.2996,0.2973,127.0,38.2027,2422.0
123,10001439.SH,20180918,SSE,0.2973,0.2996,0.2888,0.3456,0.2888,0.3456,0.3456,586.0,183.3256,2162.0
122,10001439.SH,20180919,SSE,0.3456,0.3456,0.3442,0.37,0.3442,0.3564,0.3564,486.0,172.87,2012.0
121,10001439.SH,20180920,SSE,0.3564,0.3564,0.3631,0.368,0.355,0.3561,0.3608,142.0,51.3724,2025.0
120,10001439.SH,20180921,SSE,0.3608,0.3561,0.3628,0.4281,0.3607,0.421,0.4283,283.0,111.9034,1877.0
119,10001439.SH,20180925,SSE,0.4283,0.421,0.4101,0.4203,0.4101,0.4155,0.4126,59.0,24.5425,1892.0
118,10001439.SH,20180926,SSE,0.4126,0.4155,0.4292,0.4672,0.4213,0.4423,0.4425,159.0,70.2756,1914.0
117,10001439.SH,20180927,SSE,0.4425,0.4423,0.4532,0.4532,0.4303,0.4413,0.4411,583.0,256.0772,1845.0
116,10001439.SH,20180928,SSE,0.4411,0.4413,0.4537,0.4735,0.4434,0.4565,0.4604,749.0,340.2521,1874.0
115,10001439.SH,20181008,SSE,0.4604,0.4565,0.4254,0.4254,0.3661,0.3661,0.3661,411.0,161.8984,1954.0
114,10001439.SH,20181009,SSE,0.3661,0.3661,0.3725,0.3869,0.3679,0.3722,0.3726,335.0,125.7567,1857.0
113,10001439.SH,20181010,SSE,0.3726,0.3722,0.3853,0.3954,0.3582,0.3773,0.3773,446.0,167.0104,1827.0
112,10001439.SH,20181011,SSE,0.3773,0.3773,0.3249,0.3361,0.289,0.3002,0.3002,500.0,159.925,1947.0
111,10001439.SH,20181012,SSE,0.3002,0.3002,0.3087,0.3413,0.306,0.3388,0.3388,323.0,102.2934,1953.0
110,10001439.SH,20181015,SSE,0.3388,0.3388,0.338,0.3455,0.3174,0.3187,0.3187,443.0,144.2599,1896.0
109,10001439.SH,20181016,SSE,0.3187,0.3187,0.3153,0.3516,0.3076,0.319,0.327,414.0,136.9316,1869.0
108,10001439.SH,20181017,SSE,0.327,0.319,0.3437,0.3465,0.2989,0.339,0.3319,469.0,149.7038,1763.0
107,10001439.SH,20181018,SSE,0.3319,0.339,0.3128,0.3247,0.2978,0.3002,0.2988,658.0,204.9304,1847.0
106,10001439.SH,20181019,SSE,0.2988,0.3002,0.2764,0.3461,0.2764,0.3447,0.3446,520.0,159.5765,1780.0
