,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,646,68,1,37,0.9392230576441103,3.169188755151717,0.9082446808510638,0.3523809523809524,0.9736842105263158,0.09523809523809523,0.0015455950540958269,0.9047619047619048,0.02631578947368418,0.6476190476190475,0.9984544049459042,0.5174825174825175,10.223684210526317,0.029085872576177254,6.973433583959901,0.8784461152882206
1,2,714,0,3,35,0.9605263157894737,0.1377876717882085,0.9960106382978723,1.0,0.9210526315789473,0.0,0.0041841004184100415,1.0,0.07894736842105265,0.0,0.99581589958159,0.958904109589041,inf,0.07894736842105265,19.789473684210527,0.9210526315789473
2,3,452,262,14,24,0.6323160843284682,12.676744387662312,0.6329787234042553,0.08391608391608392,0.631578947368421,0.36694677871148457,0.030042918454935622,0.6330532212885154,0.368421052631579,0.916083916083916,0.9699570815450643,0.14814814814814814,1.7211731619124147,0.5819748486259898,1.660655134339345,0.26463216865693645
3,4,714,0,29,9,0.618421052631579,1.3319474939526734,0.961436170212766,1.0,0.23684210526315788,0.0,0.039030955585464336,1.0,0.7631578947368421,0.0,0.9609690444145357,0.38297872340425526,inf,0.7631578947368421,19.789473684210527,0.23684210526315788
4,6,709,5,27,11,0.6412354415450391,1.4697404822131563,0.9574468085106383,0.6875,0.2894736842105263,0.0070028011204481795,0.036684782608695655,0.9929971988795518,0.7105263157894737,0.3125,0.9633152173913043,0.4074074074074074,41.33684210526316,0.7155370796525871,13.605263157894738,0.2824708830900782
5,7,714,0,0,38,1.0,9.992007221626413e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,inf,0.0,19.789473684210527,1.0
6,9,714,0,11,27,0.8552631578947368,0.5052214632234285,0.9853723404255319,1.0,0.7105263157894737,0.0,0.015172413793103448,1.0,0.2894736842105263,0.0,0.9848275862068966,0.8307692307692308,inf,0.2894736842105263,19.789473684210527,0.7105263157894737
7,11,607,107,2,36,0.8987542385375202,5.006399180811564,0.8550531914893617,0.2517482517482518,0.9473684210526315,0.14985994397759103,0.003284072249589491,0.8501400560224089,0.052631578947368474,0.7482517482517482,0.9967159277504105,0.3977900552486188,6.321692080668962,0.061909303737102295,4.981965403018036,0.7975084770750405
