,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,580,120,6,46,0.8565934065934064,5.787209810439322,0.8324468085106383,0.27710843373493976,0.8846153846153846,0.17142857142857143,0.010238907849829351,0.8285714285714285,0.11538461538461542,0.7228915662650602,0.9897610921501706,0.42201834862385323,5.16025641025641,0.13925729442970827,4.007414272474513,0.7131868131868131
1,2,700,0,5,47,0.9519230769230769,0.22964611964701354,0.9933510638297872,1.0,0.9038461538461539,0.0,0.0070921985815602835,1.0,0.09615384615384615,0.0,0.9929078014184397,0.9494949494949495,inf,0.09615384615384615,14.461538461538462,0.9038461538461539
2,3,287,413,8,44,0.6280769230769231,19.336642414888388,0.4401595744680851,0.0962800875273523,0.8461538461538461,0.59,0.02711864406779661,0.41000000000000003,0.15384615384615385,0.9037199124726477,0.9728813559322034,0.17288801571709236,1.4341590612777053,0.37523452157598497,1.3923581888570948,0.2561538461538462
3,4,696,4,44,8,0.574065934065934,2.204607001789141,0.9361702127659575,0.6666666666666666,0.15384615384615385,0.005714285714285714,0.05945945945945946,0.9942857142857143,0.8461538461538461,0.33333333333333337,0.9405405405405405,0.25,26.923076923076923,0.8510167992926613,9.64102564102564,0.14813186813186813
4,6,693,7,37,15,0.6392307692307692,2.020893295954896,0.9414893617021277,0.6818181818181818,0.28846153846153844,0.01,0.050684931506849315,0.99,0.7115384615384616,0.31818181818181823,0.9493150684931507,0.4054054054054054,28.846153846153843,0.7187257187257188,9.860139860139858,0.2784615384615384
5,7,700,0,0,52,1.0,9.992007221626413e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,inf,0.0,14.461538461538462,1.0
6,9,700,0,19,33,0.8173076923076923,0.8726552546586486,0.9747340425531915,1.0,0.6346153846153846,0.0,0.02642559109874826,1.0,0.3653846153846154,0.0,0.9735744089012517,0.7764705882352941,inf,0.3653846153846154,14.461538461538462,0.6346153846153846
7,11,589,111,6,46,0.863021978021978,5.373837225424604,0.8444148936170213,0.2929936305732484,0.8846153846153846,0.15857142857142856,0.010084033613445379,0.8414285714285714,0.11538461538461542,0.7070063694267517,0.9899159663865547,0.4401913875598086,5.578655578655579,0.137129424056419,4.2371386575208225,0.726043956043956
