,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,1413,368,12,89,0.8372813137574284,6.973979427162791,0.798087141339001,0.19474835886214442,0.8811881188118812,0.20662549129702415,0.008421052631578947,0.7933745087029759,0.1188118811881188,0.8052516411378556,0.991578947368421,0.31899641577060933,4.264663151097718,0.1497551028988249,3.628875360183721,0.6745626275148571
