,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
16,10001468.SH,20180925,SSE,0.2206,0.2206,0.2345,0.252,0.2317,0.2446,0.2501,1866.0,448.7966,837.0
15,10001468.SH,20180926,SSE,0.2501,0.2446,0.2423,0.2423,0.188,0.2118,0.212,5776.0,1178.0595,2111.0
14,10001468.SH,20180927,SSE,0.212,0.2118,0.2099,0.2284,0.207,0.2162,0.222,2781.0,609.5467,2253.0
13,10001468.SH,20180928,SSE,0.222,0.2162,0.2179,0.2179,0.1782,0.19,0.191,6948.0,1347.0147,3388.0
12,10001468.SH,20181008,SSE,0.191,0.19,0.2378,0.31,0.228,0.31,0.317,4162.0,1106.38,2660.0
11,10001468.SH,20181009,SSE,0.317,0.31,0.3166,0.3166,0.2796,0.3015,0.305,1614.0,480.4947,2336.0
10,10001468.SH,20181010,SSE,0.305,0.3015,0.2991,0.3221,0.2725,0.297,0.305,1577.0,465.4739,2440.0
9,10001468.SH,20181011,SSE,0.305,0.297,0.368,0.4297,0.35,0.4055,0.411,2272.0,866.4238,2613.0
8,10001468.SH,20181012,SSE,0.411,0.4055,0.3983,0.4086,0.3422,0.3525,0.356,803.0,305.0236,2571.0
7,10001468.SH,20181015,SSE,0.356,0.3525,0.3489,0.3876,0.3407,0.3838,0.387,1959.0,719.0209,2534.0
6,10001468.SH,20181016,SSE,0.387,0.3838,0.3808,0.3916,0.3373,0.3793,0.383,1852.0,680.3588,2589.0
5,10001468.SH,20181017,SSE,0.383,0.3793,0.3596,0.4163,0.3399,0.3693,0.373,3095.0,1144.7656,2797.0
4,10001468.SH,20181018,SSE,0.373,0.3693,0.3818,0.4288,0.3818,0.4273,0.431,3986.0,1624.8483,2508.0
3,10001468.SH,20181019,SSE,0.431,0.4273,0.445,0.4498,0.35,0.3582,0.359,3587.0,1471.0798,1789.0
2,10001468.SH,20181022,SSE,0.359,0.3582,0.3432,0.3432,0.2305,0.2576,0.2567,4211.0,1153.8539,1258.0
1,10001468.SH,20181023,SSE,0.2567,0.2576,0.2623,0.3499,0.2506,0.3343,0.339,1738.0,523.0936,1156.0
0,10001468.SH,20181024,SSE,0.339,0.3343,0.3495,0.3495,0.2752,0.3284,0.325,1567.0,492.0543,1253.0
