,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
36,10001770.SH,20190304,SSE,0.2304,0.2304,0.2224,0.2476,0.2001,0.2333,0.2333,7536.0,1662.5816,3206.0
35,10001770.SH,20190305,SSE,0.2333,0.2333,0.2433,0.2515,0.2325,0.2406,0.2397,2938.0,715.8952,4541.0
34,10001770.SH,20190306,SSE,0.2397,0.2406,0.2465,0.2724,0.236,0.2553,0.2553,2928.0,736.6265,5429.0
33,10001770.SH,20190307,SSE,0.2553,0.2553,0.2552,0.293,0.253,0.2848,0.2848,3170.0,877.1575,6018.0
32,10001770.SH,20190308,SSE,0.2848,0.2848,0.3166,0.3588,0.3099,0.3553,0.3553,2824.0,948.6383,6458.0
31,10001770.SH,20190311,SSE,0.3553,0.3553,0.3539,0.3599,0.3178,0.3239,0.3239,2891.0,969.7011,6057.0
30,10001770.SH,20190312,SSE,0.3239,0.3239,0.312,0.3304,0.2851,0.3163,0.3163,5202.0,1558.3821,7141.0
29,10001770.SH,20190313,SSE,0.3163,0.3163,0.3067,0.3358,0.2889,0.319,0.319,8549.0,2625.2608,7850.0
28,10001770.SH,20190314,SSE,0.319,0.319,0.3225,0.3225,0.286,0.3041,0.3041,5542.0,1648.2894,7814.0
27,10001770.SH,20190315,SSE,0.3041,0.3041,0.293,0.2961,0.253,0.277,0.276,2998.0,830.8393,7818.0
26,10001770.SH,20190318,SSE,0.276,0.277,0.276,0.276,0.2205,0.2211,0.2211,6077.0,1447.0692,9484.0
25,10001770.SH,20190319,SSE,0.2211,0.2211,0.2206,0.2431,0.2131,0.2397,0.2397,5003.0,1152.3443,9255.0
24,10001770.SH,20190320,SSE,0.2397,0.2397,0.2447,0.2555,0.2199,0.2365,0.2365,5730.0,1367.1534,9855.0
23,10001770.SH,20190321,SSE,0.2365,0.2365,0.235,0.2487,0.2255,0.2479,0.2479,7078.0,1703.2655,10905.0
22,10001770.SH,20190322,SSE,0.2479,0.2479,0.2479,0.2721,0.2361,0.25,0.25,7976.0,2020.9324,13483.0
21,10001770.SH,20190325,SSE,0.25,0.25,0.2801,0.3113,0.269,0.3095,0.3095,7683.0,2216.2386,12641.0
20,10001770.SH,20190326,SSE,0.3095,0.3095,0.2984,0.322,0.28,0.3095,0.3095,11469.0,3430.0048,17127.0
19,10001770.SH,20190327,SSE,0.3095,0.3095,0.306,0.306,0.2731,0.2835,0.2835,6708.0,1912.7003,18256.0
18,10001770.SH,20190328,SSE,0.2835,0.2835,0.2953,0.3094,0.2789,0.285,0.285,8773.0,2548.0446,17263.0
17,10001770.SH,20190329,SSE,0.285,0.285,0.2798,0.2798,0.1919,0.1967,0.1967,15965.0,3592.6032,18128.0
16,10001770.SH,20190401,SSE,0.1967,0.1967,0.1934,0.1934,0.1539,0.1642,0.1642,27941.0,4558.2766,21990.0
15,10001770.SH,20190402,SSE,0.1642,0.1642,0.158,0.1687,0.1561,0.1628,0.1628,15575.0,2552.6994,22342.0
14,10001770.SH,20190403,SSE,0.1628,0.1628,0.1695,0.177,0.1327,0.1379,0.1379,29132.0,4560.901,26824.0
13,10001770.SH,20190404,SSE,0.1379,0.1379,0.134,0.1418,0.1156,0.1185,0.1185,54963.0,6960.2864,29660.0
12,10001770.SH,20190408,SSE,0.1185,0.1185,0.1049,0.1274,0.0803,0.1122,0.1122,91966.0,9323.98,41027.0
11,10001770.SH,20190409,SSE,0.1122,0.1122,0.1128,0.1138,0.0937,0.1,0.1,78245.0,8080.5087,45657.0
10,10001770.SH,20190410,SSE,0.1,0.1,0.1099,0.1199,0.0824,0.0942,0.0942,90528.0,9292.952,53025.0
9,10001770.SH,20190411,SSE,0.0942,0.0942,0.0926,0.1316,0.0769,0.1236,0.1236,130937.0,14054.6018,45532.0
8,10001770.SH,20190412,SSE,0.1236,0.1236,0.1255,0.1309,0.112,0.1139,0.1139,70006.0,8575.719,37235.0
7,10001770.SH,20190415,SSE,0.1139,0.1139,0.0707,0.1142,0.0652,0.1142,0.1142,127931.0,10370.6563,43838.0
6,10001770.SH,20190416,SSE,0.1142,0.1142,0.1186,0.1226,0.0421,0.0429,0.0429,161329.0,11007.953,62194.0
5,10001770.SH,20190417,SSE,0.0429,0.0429,0.0413,0.059,0.0374,0.0463,0.0463,219564.0,10393.2228,70970.0
4,10001770.SH,20190418,SSE,0.0463,0.0463,0.0456,0.0559,0.042,0.0472,0.0472,174415.0,8359.4132,71662.0
3,10001770.SH,20190419,SSE,0.0472,0.0472,0.04,0.0586,0.0232,0.0276,0.0276,291318.0,10649.9994,79316.0
2,10001770.SH,20190422,SSE,0.0276,0.0276,0.024,0.067,0.02,0.0525,0.0525,284983.0,11445.2655,37400.0
1,10001770.SH,20190423,SSE,0.0525,0.0525,0.0528,0.0557,0.0264,0.0437,0.0437,159699.0,6611.2,30141.0
0,10001770.SH,20190424,SSE,0.0437,0.0437,0.0316,0.0838,0.0275,0.0408,0.042,147167.0,6726.0903,3810.0
