,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
27,10005000.SH,20230109,SSE,0.225,,0.218,0.2198,0.199,0.2046,0.2073,649.0,135.2323,388.0
26,10005000.SH,20230110,SSE,0.2073,0.2046,0.2063,0.2155,0.2021,0.2141,0.2141,158.0,33.1616,446.0
25,10005000.SH,20230111,SSE,0.2141,0.2141,0.208,0.213,0.193,0.2055,0.2055,748.0,149.3392,964.0
24,10005000.SH,20230112,SSE,0.2055,0.2055,0.1995,0.2124,0.197,0.2045,0.2032,431.0,87.6104,1233.0
23,10005000.SH,20230113,SSE,0.2032,0.2045,0.1998,0.1998,0.16,0.1605,0.1605,826.0,147.6447,1572.0
22,10005000.SH,20230116,SSE,0.1605,0.1605,0.1607,0.1607,0.1051,0.1283,0.1282,9294.0,1130.2471,5579.0
21,10005000.SH,20230117,SSE,0.1282,0.1283,0.1303,0.1386,0.1228,0.1306,0.1306,4634.0,609.7415,6134.0
20,10005000.SH,20230118,SSE,0.1306,0.1306,0.1306,0.1476,0.1221,0.1469,0.1469,3642.0,493.8881,6975.0
19,10005000.SH,20230119,SSE,0.1469,0.1469,0.1502,0.1666,0.1419,0.1434,0.143,2284.0,346.3935,7097.0
18,10005000.SH,20230120,SSE,0.143,0.1434,0.1404,0.1418,0.1192,0.1294,0.1294,6074.0,785.7183,8771.0
17,10005000.SH,20230130,SSE,0.1294,0.1294,0.0915,0.1222,0.0871,0.1193,0.1193,31404.0,3228.4415,15351.0
16,10005000.SH,20230131,SSE,0.1193,0.1193,0.1146,0.138,0.1038,0.1333,0.1333,38737.0,4754.7242,19660.0
15,10005000.SH,20230201,SSE,0.1333,0.1333,0.129,0.1658,0.126,0.1284,0.1284,33267.0,4763.3081,21864.0
14,10005000.SH,20230202,SSE,0.1284,0.1284,0.1221,0.1514,0.1212,0.1338,0.1338,24805.0,3489.2718,22305.0
13,10005000.SH,20230203,SSE,0.1338,0.1338,0.1491,0.1925,0.1491,0.1706,0.1706,22202.0,3897.615,19315.0
12,10005000.SH,20230206,SSE,0.1706,0.1706,0.1937,0.2239,0.1937,0.2114,0.2114,10404.0,2195.3922,17124.0
11,10005000.SH,20230207,SSE,0.2114,0.2114,0.205,0.2127,0.1911,0.2014,0.203,3505.0,702.2682,16361.0
10,10005000.SH,20230208,SSE,0.203,0.2014,0.194,0.212,0.1796,0.2091,0.21,1671.0,333.1746,15806.0
9,10005000.SH,20230209,SSE,0.21,0.2091,0.2101,0.2136,0.1724,0.1799,0.181,2163.0,399.1199,15376.0
8,10005000.SH,20230210,SSE,0.181,0.1799,0.1848,0.2001,0.1848,0.1908,0.193,1905.0,367.7588,15183.0
7,10005000.SH,20230213,SSE,0.193,0.1908,0.2001,0.2083,0.1709,0.1761,0.1754,1906.0,346.259,14555.0
6,10005000.SH,20230214,SSE,0.1754,0.1761,0.1702,0.1808,0.1648,0.1648,0.1648,1696.0,294.1453,13508.0
5,10005000.SH,20230215,SSE,0.1648,0.1648,0.1643,0.1935,0.1573,0.1871,0.19,1820.0,323.2123,12570.0
4,10005000.SH,20230216,SSE,0.19,0.1871,0.1839,0.216,0.1518,0.1988,0.2,3662.0,635.6394,11723.0
3,10005000.SH,20230217,SSE,0.2,0.1988,0.2032,0.232,0.1814,0.2306,0.2306,2570.0,502.3653,10664.0
2,10005000.SH,20230220,SSE,0.2306,0.2306,0.225,0.225,0.1485,0.1517,0.152,6932.0,1268.288,4816.0
1,10005000.SH,20230221,SSE,0.152,0.1517,0.1518,0.1605,0.1329,0.1395,0.1395,5308.0,784.6961,2916.0
0,10005000.SH,20230222,SSE,0.1395,0.1395,0.1478,0.1756,0.1442,0.1728,0.175,2644.0,418.5968,2068.0
