,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
24,10002476.SH,20200420,SSE,0.2351,0.2351,0.2386,0.246,0.2318,0.234,0.2341,1466.0,347.3336,924.0
23,10002476.SH,20200421,SSE,0.2341,0.234,0.235,0.2775,0.235,0.2652,0.2656,1863.0,483.5917,1958.0
22,10002476.SH,20200422,SSE,0.2656,0.2652,0.2777,0.2783,0.2487,0.2487,0.2487,1839.0,484.7586,2569.0
21,10002476.SH,20200423,SSE,0.2487,0.2487,0.2381,0.2558,0.2302,0.2496,0.2496,1885.0,457.8777,3237.0
20,10002476.SH,20200424,SSE,0.2496,0.2496,0.2533,0.2666,0.2526,0.256,0.256,1580.0,411.5496,3209.0
19,10002476.SH,20200427,SSE,0.256,0.256,0.2471,0.2471,0.217,0.2306,0.2306,3105.0,707.3902,3509.0
18,10002476.SH,20200428,SSE,0.2306,0.2306,0.2266,0.2532,0.2067,0.2139,0.2139,3160.0,710.7842,3626.0
17,10002476.SH,20200429,SSE,0.2139,0.2139,0.22,0.22,0.1956,0.1988,0.1988,2441.0,498.5788,3969.0
16,10002476.SH,20200430,SSE,0.1988,0.1988,0.1857,0.192,0.1589,0.1749,0.1749,5637.0,982.9216,4575.0
15,10002476.SH,20200506,SSE,0.1749,0.1749,0.199,0.215,0.1683,0.1721,0.1726,7409.0,1395.7767,6952.0
14,10002476.SH,20200507,SSE,0.1726,0.1721,0.1749,0.1853,0.1711,0.1761,0.1761,5132.0,919.5137,9119.0
13,10002476.SH,20200508,SSE,0.1761,0.1761,0.1682,0.1682,0.1457,0.155,0.155,4906.0,755.0308,9523.0
12,10002476.SH,20200511,SSE,0.155,0.155,0.1539,0.1567,0.1288,0.1501,0.1513,6557.0,928.3164,9354.0
11,10002476.SH,20200512,SSE,0.1513,0.1501,0.1547,0.1622,0.1445,0.155,0.155,4170.0,642.841,9142.0
10,10002476.SH,20200513,SSE,0.155,0.155,0.1593,0.1729,0.151,0.152,0.152,3509.0,571.6122,9145.0
9,10002476.SH,20200514,SSE,0.152,0.152,0.16,0.18,0.158,0.18,0.18,3383.0,580.4964,9178.0
8,10002476.SH,20200515,SSE,0.18,0.18,0.1737,0.1914,0.1633,0.1914,0.1908,2776.0,502.0328,8886.0
7,10002476.SH,20200518,SSE,0.1908,0.1914,0.194,0.194,0.1616,0.1711,0.1711,3132.0,531.1134,8487.0
6,10002476.SH,20200519,SSE,0.1711,0.1711,0.152,0.1537,0.1391,0.1509,0.1503,3101.0,458.7614,8423.0
5,10002476.SH,20200520,SSE,0.1503,0.1509,0.1519,0.1586,0.1435,0.1521,0.1521,2272.0,340.8946,8349.0
4,10002476.SH,20200521,SSE,0.1521,0.1521,0.1518,0.165,0.1418,0.1639,0.1639,2882.0,430.5102,7354.0
3,10002476.SH,20200522,SSE,0.1639,0.1639,0.1651,0.2375,0.1651,0.2374,0.2374,3796.0,779.4968,6349.0
2,10002476.SH,20200525,SSE,0.2374,0.2374,0.239,0.2412,0.2187,0.2208,0.2208,1582.0,358.1235,5906.0
1,10002476.SH,20200526,SSE,0.2208,0.2208,0.2109,0.2146,0.2009,0.2026,0.2025,1415.0,293.5074,5667.0
0,10002476.SH,20200527,SSE,0.2025,0.2026,0.1961,0.215,0.1952,0.2096,0.208,6558.0,1357.4442,1905.0
