,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
18,10004215.SH,20220426,SSE,0.0372,,0.0332,0.0548,0.0216,0.035,0.035,39092.0,1239.2727,18946.0
17,10004215.SH,20220427,SSE,0.035,0.035,0.0359,0.036,0.0198,0.0198,0.0198,23597.0,600.8468,20476.0
16,10004215.SH,20220428,SSE,0.0198,0.0198,0.0199,0.0206,0.011,0.0118,0.0118,35706.0,536.0111,29885.0
15,10004215.SH,20220429,SSE,0.0118,0.0118,0.01,0.0134,0.006,0.0065,0.0065,33705.0,307.3492,28275.0
14,10004215.SH,20220505,SSE,0.0065,0.0065,0.0054,0.0054,0.0036,0.004,0.004,12251.0,49.0874,32603.0
13,10004215.SH,20220506,SSE,0.004,0.004,0.0058,0.0122,0.0057,0.0109,0.0109,41717.0,387.189,39232.0
12,10004215.SH,20220509,SSE,0.0109,0.0109,0.0118,0.0153,0.0095,0.0113,0.0113,51870.0,664.3053,47352.0
11,10004215.SH,20220510,SSE,0.0113,0.0113,0.0192,0.0221,0.0054,0.0066,0.0066,48429.0,605.5309,47950.0
10,10004215.SH,20220511,SSE,0.0066,0.0066,0.0069,0.0072,0.003,0.0037,0.0037,27001.0,114.8652,51448.0
9,10004215.SH,20220512,SSE,0.0037,0.0037,0.0047,0.0055,0.0035,0.0045,0.0045,15411.0,70.3028,55678.0
8,10004215.SH,20220513,SSE,0.0045,0.0045,0.0031,0.0035,0.0021,0.0025,0.0025,13749.0,38.5581,52725.0
7,10004215.SH,20220516,SSE,0.0025,0.0025,0.0021,0.003,0.0015,0.0021,0.0021,18265.0,41.3574,55094.0
6,10004215.SH,20220517,SSE,0.0021,0.0021,0.0018,0.0018,0.0007,0.0007,0.0007,21108.0,20.5286,42161.0
5,10004215.SH,20220518,SSE,0.0007,0.0007,0.0006,0.0009,0.0005,0.0006,0.0006,8952.0,5.6741,37666.0
4,10004215.SH,20220519,SSE,0.0006,0.0006,0.001,0.0015,0.0005,0.0005,0.0005,4547.0,3.7303,36487.0
3,10004215.SH,20220520,SSE,0.0005,0.0005,0.0004,0.0005,0.0002,0.0003,0.0003,10020.0,3.2042,35310.0
2,10004215.SH,20220523,SSE,0.0003,0.0003,0.0003,0.0003,0.0001,0.0001,0.0001,2457.0,0.2938,34694.0
1,10004215.SH,20220524,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,994.0,0.0994,33670.0
0,10004215.SH,20220525,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,339.0,0.0339,33502.0
