,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
22,10001414.SH,20180723,SSE,0.2113,0.2113,0.2164,0.2211,0.1803,0.1887,0.1887,4521.0,890.0465,1427.0
21,10001414.SH,20180724,SSE,0.1887,0.1887,0.1906,0.1906,0.1459,0.1641,0.1641,10006.0,1581.4964,5135.0
20,10001414.SH,20180725,SSE,0.1641,0.1641,0.1624,0.173,0.1542,0.1659,0.1659,13468.0,2263.2289,8221.0
19,10001414.SH,20180726,SSE,0.1659,0.1659,0.1685,0.188,0.1528,0.1843,0.1843,6943.0,1209.3698,8146.0
18,10001414.SH,20180727,SSE,0.1843,0.1843,0.186,0.1941,0.17,0.1799,0.1799,5268.0,956.8249,8264.0
17,10001414.SH,20180730,SSE,0.1799,0.1799,0.1806,0.1873,0.1525,0.1725,0.1725,6221.0,1066.5953,8737.0
16,10001414.SH,20180731,SSE,0.1725,0.1725,0.1738,0.1808,0.1518,0.1623,0.1623,4966.0,833.2546,8533.0
15,10001414.SH,20180801,SSE,0.1623,0.1623,0.155,0.2165,0.1416,0.2138,0.2144,9976.0,1696.1065,8291.0
14,10001414.SH,20180802,SSE,0.2144,0.2138,0.2194,0.2899,0.2161,0.2666,0.2666,5037.0,1269.9261,8405.0
13,10001414.SH,20180803,SSE,0.2666,0.2666,0.2615,0.2911,0.2502,0.2911,0.293,2051.0,544.9209,8146.0
12,10001414.SH,20180806,SSE,0.293,0.2911,0.288,0.31,0.2551,0.2938,0.295,4387.0,1236.7691,8492.0
11,10001414.SH,20180807,SSE,0.295,0.2938,0.2725,0.2899,0.22,0.224,0.224,3516.0,909.31,7619.0
10,10001414.SH,20180808,SSE,0.224,0.224,0.2238,0.2618,0.222,0.257,0.256,3168.0,756.3453,7490.0
9,10001414.SH,20180809,SSE,0.256,0.257,0.2566,0.2694,0.1922,0.2012,0.2012,4784.0,1029.7015,6978.0
8,10001414.SH,20180810,SSE,0.2012,0.2012,0.2023,0.2175,0.1861,0.2003,0.2003,4191.0,836.009,6932.0
7,10001414.SH,20180813,SSE,0.2003,0.2003,0.215,0.2593,0.21,0.2215,0.224,2574.0,604.6329,6830.0
6,10001414.SH,20180814,SSE,0.224,0.2215,0.2192,0.2468,0.2152,0.2313,0.232,2505.0,584.7495,6476.0
5,10001414.SH,20180815,SSE,0.232,0.2313,0.2303,0.2997,0.2303,0.2951,0.296,2057.0,558.6898,6658.0
4,10001414.SH,20180816,SSE,0.296,0.2951,0.3087,0.3421,0.2687,0.2948,0.297,2149.0,634.2391,6638.0
3,10001414.SH,20180817,SSE,0.297,0.2948,0.2843,0.3374,0.272,0.3312,0.3312,1982.0,596.5526,6501.0
2,10001414.SH,20180820,SSE,0.3312,0.3312,0.3212,0.3324,0.293,0.293,0.293,2198.0,689.4963,5892.0
1,10001414.SH,20180821,SSE,0.293,0.293,0.2884,0.2895,0.2408,0.2497,0.254,8163.0,2091.9803,1426.0
0,10001414.SH,20180822,SSE,0.254,0.2497,0.2508,0.2666,0.2464,0.2538,0.251,1473.0,375.6551,701.0
