,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
24,10000534.SH,20160114,SSE,0.0666,0.0666,0.07,0.0911,0.061,0.063,0.0636,2734.0,204.1651,1781.0
23,10000534.SH,20160115,SSE,0.0636,0.063,0.0627,0.0878,0.0594,0.082,0.082,2255.0,166.868,2261.0
22,10000534.SH,20160118,SSE,0.082,0.082,0.0849,0.09,0.0656,0.0758,0.0758,1890.0,145.2178,2987.0
21,10000534.SH,20160119,SSE,0.0758,0.0758,0.0784,0.0788,0.0501,0.053,0.053,2767.0,165.6799,4242.0
20,10000534.SH,20160120,SSE,0.053,0.053,0.052,0.0739,0.052,0.0682,0.0684,1772.0,108.2395,4543.0
19,10000534.SH,20160121,SSE,0.0684,0.0682,0.0704,0.0899,0.0555,0.0881,0.0881,3309.0,233.4031,5376.0
18,10000534.SH,20160122,SSE,0.0881,0.0881,0.0883,0.0883,0.062,0.0713,0.0713,6066.0,444.7956,6735.0
17,10000534.SH,20160125,SSE,0.0713,0.0713,0.0692,0.0714,0.058,0.065,0.065,3866.0,252.3306,7164.0
16,10000534.SH,20160126,SSE,0.065,0.065,0.067,0.1165,0.067,0.1145,0.1145,10267.0,882.5541,7676.0
15,10000534.SH,20160127,SSE,0.1145,0.1145,0.1098,0.1463,0.1023,0.1145,0.1145,10830.0,1304.0218,6940.0
14,10000534.SH,20160128,SSE,0.1145,0.1145,0.1171,0.1467,0.1107,0.137,0.137,6987.0,853.87,7079.0
13,10000534.SH,20160129,SSE,0.137,0.137,0.137,0.137,0.0834,0.096,0.096,7957.0,814.1816,7215.0
12,10000534.SH,20160201,SSE,0.096,0.096,0.0943,0.1166,0.0907,0.1034,0.1034,7713.0,788.3368,7463.0
11,10000534.SH,20160202,SSE,0.1034,0.1034,0.1017,0.1044,0.0705,0.075,0.075,6987.0,562.0003,7934.0
10,10000534.SH,20160203,SSE,0.075,0.075,0.0772,0.1047,0.0772,0.0834,0.0834,7890.0,731.4374,7651.0
9,10000534.SH,20160204,SSE,0.0834,0.0834,0.0809,0.081,0.063,0.0721,0.0721,6058.0,432.0579,7549.0
8,10000534.SH,20160205,SSE,0.0721,0.0721,0.0716,0.0798,0.0669,0.0798,0.0798,5466.0,404.2373,7523.0
7,10000534.SH,20160215,SSE,0.0798,0.0798,0.1095,0.1095,0.0702,0.0816,0.0816,5314.0,459.4515,7263.0
6,10000534.SH,20160216,SSE,0.0816,0.0816,0.074,0.074,0.039,0.0445,0.0445,12778.0,611.8966,10915.0
5,10000534.SH,20160217,SSE,0.0445,0.0445,0.0429,0.0452,0.03,0.031,0.031,14997.0,523.0337,11985.0
4,10000534.SH,20160218,SSE,0.031,0.031,0.0242,0.0307,0.0193,0.0307,0.0307,14115.0,356.5557,11562.0
3,10000534.SH,20160219,SSE,0.0307,0.0307,0.03,0.0311,0.0152,0.019,0.019,15046.0,341.7067,9142.0
2,10000534.SH,20160222,SSE,0.019,0.019,0.0126,0.0129,0.0029,0.003,0.003,10866.0,82.8918,7512.0
1,10000534.SH,20160223,SSE,0.003,0.003,0.0029,0.009,0.0025,0.0036,0.0036,6765.0,39.1746,7026.0
0,10000534.SH,20160224,SSE,0.0036,0.0036,0.0034,0.0043,0.0001,0.0001,0.0,5245.0,10.6371,6132.0
