,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
19,10001272.SH,20180327,SSE,0.022,0.022,0.015,0.0226,0.0102,0.0152,0.0152,21343.0,349.2481,12250.0
18,10001272.SH,20180328,SSE,0.0152,0.0152,0.02,0.0348,0.0144,0.0333,0.0333,50710.0,1294.2643,23091.0
17,10001272.SH,20180329,SSE,0.0333,0.0333,0.03,0.0388,0.0164,0.021,0.021,57349.0,1566.136,31132.0
16,10001272.SH,20180330,SSE,0.021,0.021,0.019,0.0227,0.0163,0.0203,0.0203,19716.0,397.0098,30982.0
15,10001272.SH,20180402,SSE,0.0203,0.0203,0.021,0.024,0.0132,0.0215,0.0215,23335.0,424.9149,35742.0
14,10001272.SH,20180403,SSE,0.0215,0.0215,0.0298,0.0298,0.0173,0.0208,0.0208,31397.0,711.2708,42920.0
13,10001272.SH,20180404,SSE,0.0208,0.0208,0.0199,0.0202,0.0135,0.0196,0.0196,16217.0,266.7232,43384.0
12,10001272.SH,20180409,SSE,0.0196,0.0196,0.0191,0.0195,0.0103,0.0137,0.0137,17673.0,269.8898,45259.0
11,10001272.SH,20180410,SSE,0.0137,0.0137,0.0129,0.0141,0.0047,0.0056,0.0056,21608.0,169.8827,44065.0
10,10001272.SH,20180411,SSE,0.0056,0.0056,0.0055,0.0058,0.0038,0.0058,0.0058,19348.0,92.7872,41073.0
9,10001272.SH,20180412,SSE,0.0058,0.0058,0.0057,0.0069,0.0048,0.0064,0.0064,15850.0,91.2276,38991.0
8,10001272.SH,20180413,SSE,0.0064,0.0064,0.0058,0.0087,0.0046,0.0084,0.0084,17242.0,110.7325,37975.0
7,10001272.SH,20180416,SSE,0.0084,0.0084,0.0079,0.0176,0.0075,0.0146,0.0146,34522.0,447.8039,37571.0
6,10001272.SH,20180417,SSE,0.0146,0.0146,0.0138,0.018,0.0087,0.0174,0.0174,32021.0,415.777,40975.0
5,10001272.SH,20180418,SSE,0.0174,0.0174,0.0113,0.017,0.0066,0.0094,0.0094,32436.0,398.9202,42725.0
4,10001272.SH,20180419,SSE,0.0094,0.0094,0.0078,0.0085,0.0021,0.0025,0.0025,24480.0,109.0716,39414.0
3,10001272.SH,20180420,SSE,0.0025,0.0025,0.0027,0.0092,0.0024,0.0067,0.0067,34918.0,212.1221,40519.0
2,10001272.SH,20180423,SSE,0.0067,0.0067,0.0071,0.0078,0.0006,0.0011,0.0011,28387.0,70.5364,35567.0
1,10001272.SH,20180424,SSE,0.0011,0.0011,0.0009,0.0009,0.0002,0.0002,0.0002,20029.0,8.9547,24905.0
0,10001272.SH,20180425,SSE,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0,1477.0,0.1696,24613.0
