,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
34,10003822.SH,20211208,SSE,0.449,,0.4487,0.4487,0.4,0.4,0.399,59.0,24.6891,29.0
33,10003822.SH,20211209,SSE,0.399,0.4,0.3884,0.3884,0.3159,0.34,0.348,526.0,181.5561,314.0
32,10003822.SH,20211210,SSE,0.348,0.34,0.3524,0.3551,0.337,0.3459,0.351,240.0,83.0493,385.0
31,10003822.SH,20211213,SSE,0.351,0.3459,0.3338,0.3376,0.2815,0.335,0.346,197.0,60.9761,444.0
30,10003822.SH,20211214,SSE,0.346,0.335,0.3416,0.3567,0.3354,0.355,0.363,99.0,34.4829,485.0
29,10003822.SH,20211215,SSE,0.363,0.355,0.3517,0.3791,0.3442,0.3791,0.396,55.0,20.0544,499.0
28,10003822.SH,20211216,SSE,0.396,0.3791,0.3864,0.3905,0.3721,0.3721,0.385,221.0,85.106,561.0
27,10003822.SH,20211217,SSE,0.385,0.3721,0.3729,0.415,0.37,0.4131,0.435,250.0,101.0832,696.0
26,10003822.SH,20211220,SSE,0.435,0.4131,0.41,0.44,0.4007,0.4386,0.457,384.0,160.0278,998.0
25,10003822.SH,20211221,SSE,0.457,0.4386,0.4309,0.4333,0.4132,0.4196,0.442,337.0,142.5041,932.0
24,10003822.SH,20211222,SSE,0.442,0.4196,0.422,0.4355,0.413,0.4295,0.456,138.0,58.5008,997.0
23,10003822.SH,20211223,SSE,0.456,0.4295,0.4262,0.4438,0.4068,0.4079,0.425,224.0,95.4453,1027.0
22,10003822.SH,20211224,SSE,0.425,0.4079,0.4058,0.4175,0.3927,0.4121,0.427,131.0,52.474,1080.0
21,10003822.SH,20211227,SSE,0.427,0.4121,0.4065,0.4259,0.4056,0.4124,0.432,252.0,104.7482,1122.0
20,10003822.SH,20211228,SSE,0.432,0.4124,0.4125,0.4125,0.3876,0.3876,0.414,375.0,149.5212,1279.0
19,10003822.SH,20211229,SSE,0.414,0.3876,0.3953,0.455,0.3894,0.455,0.475,392.0,163.8972,1149.0
18,10003822.SH,20211230,SSE,0.475,0.455,0.4535,0.4551,0.4238,0.4349,0.453,200.0,88.5395,1143.0
17,10003822.SH,20211231,SSE,0.453,0.4349,0.4325,0.4336,0.4151,0.4287,0.444,136.0,58.1123,1142.0
16,10003822.SH,20220104,SSE,0.444,0.4287,0.4415,0.4839,0.438,0.4461,0.453,115.0,51.8762,1139.0
15,10003822.SH,20220105,SSE,0.453,0.4461,0.4435,0.4592,0.415,0.4496,0.459,112.0,49.7419,1084.0
14,10003822.SH,20220106,SSE,0.459,0.4496,0.4545,0.505,0.4545,0.4916,0.507,156.0,76.2259,1111.0
13,10003822.SH,20220107,SSE,0.507,0.4916,0.4809,0.4831,0.4691,0.4758,0.493,181.0,86.4148,1109.0
12,10003822.SH,20220110,SSE,0.493,0.4758,0.4887,0.505,0.47,0.475,0.484,74.0,35.9404,1143.0
11,10003822.SH,20220111,SSE,0.484,0.475,0.4783,0.4975,0.4601,0.4975,0.504,20.0,9.5688,1149.0
10,10003822.SH,20220112,SSE,0.504,0.4975,0.4831,0.492,0.4592,0.467,0.48,267.0,127.1896,1168.0
9,10003822.SH,20220113,SSE,0.48,0.467,0.4589,0.5203,0.4589,0.5203,0.534,54.0,27.1361,1206.0
8,10003822.SH,20220114,SSE,0.534,0.5203,0.5523,0.5711,0.5396,0.5691,0.58,39.0,21.409,1181.0
7,10003822.SH,20220117,SSE,0.58,0.5691,0.5628,0.5737,0.5507,0.5651,0.569,48.0,26.9666,1185.0
6,10003822.SH,20220118,SSE,0.569,0.5651,0.557,0.557,0.5144,0.5268,0.531,248.0,132.96,1141.0
5,10003822.SH,20220119,SSE,0.531,0.5268,0.5336,0.5414,0.5175,0.5328,0.531,133.0,70.2795,1054.0
4,10003822.SH,20220120,SSE,0.531,0.5328,0.5227,0.5229,0.4654,0.481,0.486,296.0,142.1095,999.0
3,10003822.SH,20220121,SSE,0.486,0.481,0.498,0.5065,0.4836,0.4985,0.4962,80.0,39.5179,891.0
2,10003822.SH,20220124,SSE,0.4962,0.4985,0.5176,0.532,0.4995,0.5097,0.505,261.0,132.3606,731.0
1,10003822.SH,20220125,SSE,0.505,0.5097,0.5212,0.5653,0.5201,0.5653,0.571,312.0,165.823,721.0
0,10003822.SH,20220126,SSE,0.571,0.5653,0.549,0.5828,0.549,0.5632,0.556,330.0,184.1602,586.0
