,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
15,10000118.SH,20150331,SSE,0.1505,0.1505,0.13,0.1797,0.1031,0.1756,0.1756,346.0,47.2476,126.0
14,10000118.SH,20150401,SSE,0.1756,0.1756,0.1677,0.1738,0.138,0.1485,0.1448,379.0,58.7138,339.0
13,10000118.SH,20150402,SSE,0.1448,0.1485,0.1384,0.1748,0.1311,0.1555,0.1555,429.0,66.9605,384.0
12,10000118.SH,20150403,SSE,0.1555,0.1555,0.1607,0.1696,0.1352,0.1352,0.1352,420.0,62.7347,533.0
11,10000118.SH,20150407,SSE,0.1352,0.1352,0.1291,0.1291,0.093,0.0937,0.0937,1095.0,118.4754,1187.0
10,10000118.SH,20150408,SSE,0.0937,0.0937,0.0897,0.0922,0.058,0.0602,0.0602,1775.0,129.6668,1581.0
9,10000118.SH,20150409,SSE,0.0602,0.0602,0.0584,0.0748,0.039,0.0677,0.0677,1135.0,65.3642,1577.0
8,10000118.SH,20150410,SSE,0.0677,0.0677,0.0682,0.0699,0.04,0.0418,0.0418,1054.0,58.7236,1930.0
7,10000118.SH,20150413,SSE,0.0418,0.0418,0.0402,0.0402,0.0201,0.0208,0.021,2053.0,55.049,2094.0
6,10000118.SH,20150414,SSE,0.021,0.0208,0.0213,0.0249,0.0125,0.0139,0.0139,2104.0,36.8284,2090.0
5,10000118.SH,20150415,SSE,0.0139,0.0139,0.0138,0.0142,0.005,0.0086,0.0086,1454.0,14.5685,2178.0
4,10000118.SH,20150416,SSE,0.0086,0.0086,0.0075,0.0113,0.001,0.0013,0.0013,825.0,4.4052,2133.0
3,10000118.SH,20150417,SSE,0.0013,0.0013,0.0007,0.0018,0.0002,0.0005,0.0005,312.0,0.2147,1981.0
2,10000118.SH,20150420,SSE,0.0005,0.0005,0.0004,0.0006,0.0001,0.0003,0.0002,113.0,0.022,1917.0
1,10000118.SH,20150421,SSE,0.0002,0.0003,0.0001,0.0002,0.0001,0.0001,0.0002,320.0,0.0328,1656.0
0,10000118.SH,20150422,SSE,0.0002,0.0001,0.0019,0.0019,0.0001,0.0001,0.0,162.0,0.0194,1619.0
