,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
35,10002470.SH,20200402,SSE,0.0415,0.0415,0.0415,0.0445,0.0299,0.0299,0.0299,5665.0,213.3501,3130.0
34,10002470.SH,20200403,SSE,0.0299,0.0299,0.0325,0.0379,0.0224,0.0343,0.0343,7353.0,242.5832,5887.0
33,10002470.SH,20200407,SSE,0.0343,0.0343,0.0278,0.0278,0.018,0.0186,0.0186,5047.0,101.3012,5921.0
32,10002470.SH,20200408,SSE,0.0186,0.0186,0.0194,0.0204,0.0143,0.0158,0.0158,4861.0,82.3551,7545.0
31,10002470.SH,20200409,SSE,0.0158,0.0158,0.0149,0.05,0.0118,0.0131,0.0131,11674.0,155.1312,13211.0
30,10002470.SH,20200410,SSE,0.0131,0.0131,0.0125,0.0134,0.0091,0.012,0.012,21775.0,243.7003,25998.0
29,10002470.SH,20200413,SSE,0.012,0.012,0.012,0.0135,0.01,0.011,0.011,13790.0,153.1147,32164.0
28,10002470.SH,20200414,SSE,0.011,0.011,0.01,0.01,0.0061,0.0078,0.0078,17508.0,130.8629,37215.0
27,10002470.SH,20200415,SSE,0.0078,0.0078,0.0072,0.01,0.007,0.0097,0.0097,8155.0,73.1155,41693.0
26,10002470.SH,20200416,SSE,0.0097,0.0097,0.0099,0.0103,0.0086,0.0089,0.0089,5806.0,54.2306,44083.0
25,10002470.SH,20200417,SSE,0.0089,0.0089,0.0079,0.0084,0.0065,0.0071,0.0071,9317.0,67.1811,45530.0
24,10002470.SH,20200420,SSE,0.0071,0.0071,0.007,0.0071,0.0055,0.006,0.006,4755.0,30.1966,45529.0
23,10002470.SH,20200421,SSE,0.006,0.006,0.0065,0.0098,0.0057,0.0078,0.0078,12246.0,91.512,48825.0
22,10002470.SH,20200422,SSE,0.0078,0.0078,0.0075,0.0097,0.0063,0.0063,0.0063,13424.0,99.6989,55918.0
21,10002470.SH,20200423,SSE,0.0063,0.0063,0.0061,0.0061,0.0044,0.0046,0.0046,24464.0,123.7834,67172.0
20,10002470.SH,20200424,SSE,0.0046,0.0046,0.005,0.0051,0.0039,0.0044,0.0044,13026.0,56.3749,68918.0
19,10002470.SH,20200427,SSE,0.0044,0.0044,0.0044,0.0045,0.0023,0.003,0.003,8935.0,25.3468,67791.0
18,10002470.SH,20200428,SSE,0.003,0.003,0.0026,0.004,0.0023,0.003,0.003,10693.0,33.1566,69467.0
17,10002470.SH,20200429,SSE,0.003,0.003,0.003,0.0036,0.0025,0.0028,0.0028,9172.0,25.6378,72585.0
16,10002470.SH,20200430,SSE,0.0028,0.0028,0.0023,0.0029,0.002,0.0029,0.0029,12080.0,28.4185,73384.0
15,10002470.SH,20200506,SSE,0.0029,0.0029,0.0026,0.0035,0.0011,0.0012,0.0012,13743.0,21.8634,71488.0
14,10002470.SH,20200507,SSE,0.0012,0.0012,0.0013,0.0013,0.0009,0.0012,0.0012,8924.0,9.3347,67268.0
13,10002470.SH,20200508,SSE,0.0012,0.0012,0.001,0.0012,0.0008,0.001,0.001,8260.0,8.1111,66022.0
12,10002470.SH,20200511,SSE,0.001,0.001,0.001,0.001,0.0007,0.0007,0.0007,9599.0,8.1143,60388.0
11,10002470.SH,20200512,SSE,0.0007,0.0007,0.0009,0.0009,0.0006,0.0007,0.0007,3443.0,2.5424,59877.0
10,10002470.SH,20200513,SSE,0.0007,0.0007,0.0007,0.0008,0.0004,0.0005,0.0005,3977.0,2.0291,57723.0
9,10002470.SH,20200514,SSE,0.0005,0.0005,0.0006,0.0006,0.0004,0.0006,0.0006,1896.0,1.0635,58035.0
8,10002470.SH,20200515,SSE,0.0006,0.0006,0.0004,0.0005,0.0003,0.0003,0.0003,2876.0,1.0314,56580.0
7,10002470.SH,20200518,SSE,0.0003,0.0003,0.0004,0.0004,0.0002,0.0003,0.0003,3686.0,1.1855,56128.0
6,10002470.SH,20200519,SSE,0.0003,0.0003,0.0003,0.0004,0.0002,0.0003,0.0002,2862.0,0.8169,55774.0
5,10002470.SH,20200520,SSE,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,2468.0,0.5612,54456.0
4,10002470.SH,20200521,SSE,0.0002,0.0002,0.0001,0.0003,0.0001,0.0001,0.0001,2213.0,0.364,52576.0
3,10002470.SH,20200522,SSE,0.0001,0.0001,0.0001,0.0005,0.0001,0.0004,0.0004,9861.0,2.9144,48883.0
2,10002470.SH,20200525,SSE,0.0004,0.0004,0.0002,0.0003,0.0001,0.0001,0.0001,3817.0,0.4617,47050.0
1,10002470.SH,20200526,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,50.0,0.005,46992.0
0,10002470.SH,20200527,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,148.0,0.0148,46879.0
