time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model9,y_test_model11,y_real
1607,-0.918490982,-2.007657047,0.502893029,-0.923986789,-0.86543483,-1.008739451,1.157451164,-0.6439654,-0.820351644,-0.811649108,0.889549226,-0.492509718,-1.027142607,-1.12572699,-0.207099239,-0.097619571,-1.010519637,-0.714480928,0.787006623,-0.29115384,-0.974448878,-0.381643023,1.190841873,-0.20294618,0,0,0,0,0,0,0,0,0
1608,-0.86543483,-1.008739451,1.157451164,-0.6439654,-0.820351644,-0.811649108,0.889549226,-0.492509718,-1.027142607,-1.12572699,-0.207099239,-0.097619571,-1.010519637,-0.714480928,0.787006623,-0.29115384,-0.974448878,-0.381643023,1.190841873,-0.20294618,-1.018735875,-0.88075162,0.721772549,-0.392218005,0,0,0,0,0,0,0,0,0
1609,-0.820351644,-0.811649108,0.889549226,-0.492509718,-1.027142607,-1.12572699,-0.207099239,-0.097619571,-1.010519637,-0.714480928,0.787006623,-0.29115384,-0.974448878,-0.381643023,1.190841873,-0.20294618,-1.018735875,-0.88075162,0.721772549,-0.392218005,-1.302904863,-0.058766577,0.240056795,0.517164577,0,0,0,0,0,0,0,0,0
1610,-1.027142607,-1.12572699,-0.207099239,-0.097619571,-1.010519637,-0.714480928,0.787006623,-0.29115384,-0.974448878,-0.381643023,1.190841873,-0.20294618,-1.018735875,-0.88075162,0.721772549,-0.392218005,-1.302904863,-0.058766577,0.240056795,0.517164577,-1.39789764,-0.347631973,0.57661841,0.317435504,0,0,0,0,0,0,0,0,0
1611,-1.010519637,-0.714480928,0.787006623,-0.29115384,-0.974448878,-0.381643023,1.190841873,-0.20294618,-1.018735875,-0.88075162,0.721772549,-0.392218005,-1.302904863,-0.058766577,0.240056795,0.517164577,-1.39789764,-0.347631973,0.57661841,0.317435504,-1.2051777,-0.596631274,0.594936468,-0.07073718,0,0,0,0,0,0,0,0,0
1612,-0.974448878,-0.381643023,1.190841873,-0.20294618,-1.018735875,-0.88075162,0.721772549,-0.392218005,-1.302904863,-0.058766577,0.240056795,0.517164577,-1.39789764,-0.347631973,0.57661841,0.317435504,-1.2051777,-0.596631274,0.594936468,-0.07073718,-1.249147554,-0.687657727,-0.327291375,0.262112637,0,0,0,0,0,0,0,0,0
1701,-1.018735875,-0.88075162,0.721772549,-0.392218005,-1.302904863,-0.058766577,0.240056795,0.517164577,-1.39789764,-0.347631973,0.57661841,0.317435504,-1.2051777,-0.596631274,0.594936468,-0.07073718,-1.249147554,-0.687657727,-0.327291375,0.262112637,-1.408191319,-0.448500794,0.079637366,0.406912369,0,0,0,0,0,0,0,0,0
1702,-1.302904863,-0.058766577,0.240056795,0.517164577,-1.39789764,-0.347631973,0.57661841,0.317435504,-1.2051777,-0.596631274,0.594936468,-0.07073718,-1.249147554,-0.687657727,-0.327291375,0.262112637,-1.408191319,-0.448500794,0.079637366,0.406912369,-1.316520982,-0.403783926,0.629334756,0.077737475,0,0,0,0,0,0,0,0,0
1703,-1.39789764,-0.347631973,0.57661841,0.317435504,-1.2051777,-0.596631274,0.594936468,-0.07073718,-1.249147554,-0.687657727,-0.327291375,0.262112637,-1.408191319,-0.448500794,0.079637366,0.406912369,-1.316520982,-0.403783926,0.629334756,0.077737475,-1.202571563,-0.039731347,0.299199574,0.353543933,0,0,0,0,0,0,0,0,0
1704,-1.2051777,-0.596631274,0.594936468,-0.07073718,-1.249147554,-0.687657727,-0.327291375,0.262112637,-1.408191319,-0.448500794,0.079637366,0.406912369,-1.316520982,-0.403783926,0.629334756,0.077737475,-1.202571563,-0.039731347,0.299199574,0.353543933,-1.323507022,-0.443273742,-0.020965564,0.450708505,0,0,0,0,0,0,0,0,0
1705,-1.249147554,-0.687657727,-0.327291375,0.262112637,-1.408191319,-0.448500794,0.079637366,0.406912369,-1.316520982,-0.403783926,0.629334756,0.077737475,-1.202571563,-0.039731347,0.299199574,0.353543933,-1.323507022,-0.443273742,-0.020965564,0.450708505,-1.281650879,-0.676617589,-0.748235741,0.599072818,0,0,1,0,0,0,0,1,0
1706,-1.408191319,-0.448500794,0.079637366,0.406912369,-1.316520982,-0.403783926,0.629334756,0.077737475,-1.202571563,-0.039731347,0.299199574,0.353543933,-1.323507022,-0.443273742,-0.020965564,0.450708505,-1.281650879,-0.676617589,-0.748235741,0.599072818,-1.096512464,-0.097473468,0.50376683,0.197085216,0,0,0,0,0,0,0,0,0
1707,-1.316520982,-0.403783926,0.629334756,0.077737475,-1.202571563,-0.039731347,0.299199574,0.353543933,-1.323507022,-0.443273742,-0.020965564,0.450708505,-1.281650879,-0.676617589,-0.748235741,0.599072818,-1.096512464,-0.097473468,0.50376683,0.197085216,-1.276889223,-0.175378627,0.523013757,0.401741694,0,0,0,0,0,0,0,0,0
1708,-1.202571563,-0.039731347,0.299199574,0.353543933,-1.323507022,-0.443273742,-0.020965564,0.450708505,-1.281650879,-0.676617589,-0.748235741,0.599072818,-1.096512464,-0.097473468,0.50376683,0.197085216,-1.276889223,-0.175378627,0.523013757,0.401741694,-1.290032218,0.010150573,0.575404937,0.405858743,0,0,0,0,0,0,0,0,0
1709,-1.323507022,-0.443273742,-0.020965564,0.450708505,-1.281650879,-0.676617589,-0.748235741,0.599072818,-1.096512464,-0.097473468,0.50376683,0.197085216,-1.276889223,-0.175378627,0.523013757,0.401741694,-1.290032218,0.010150573,0.575404937,0.405858743,-1.273915372,0.229342161,0.78466246,0.495309505,0,0,0,0,0,0,0,0,0
1710,-1.281650879,-0.676617589,-0.748235741,0.599072818,-1.096512464,-0.097473468,0.50376683,0.197085216,-1.276889223,-0.175378627,0.523013757,0.401741694,-1.290032218,0.010150573,0.575404937,0.405858743,-1.273915372,0.229342161,0.78466246,0.495309505,-1.442254138,-0.402603436,0.381832276,0.545847635,0,0,0,0,0,0,0,0,0
1711,-1.096512464,-0.097473468,0.50376683,0.197085216,-1.276889223,-0.175378627,0.523013757,0.401741694,-1.290032218,0.010150573,0.575404937,0.405858743,-1.273915372,0.229342161,0.78466246,0.495309505,-1.442254138,-0.402603436,0.381832276,0.545847635,-1.237304308,-0.723868778,-0.292846082,0.348329012,1,0,1,0,0,0,0,1,0
1712,-1.276889223,-0.175378627,0.523013757,0.401741694,-1.290032218,0.010150573,0.575404937,0.405858743,-1.273915372,0.229342161,0.78466246,0.495309505,-1.442254138,-0.402603436,0.381832276,0.545847635,-1.237304308,-0.723868778,-0.292846082,0.348329012,-1.376715653,0.048606827,-0.153201628,0.896367354,0,0,1,0,0,0,0,1,0
1801,-1.290032218,0.010150573,0.575404937,0.405858743,-1.273915372,0.229342161,0.78466246,0.495309505,-1.442254138,-0.402603436,0.381832276,0.545847635,-1.237304308,-0.723868778,-0.292846082,0.348329012,-1.376715653,0.048606827,-0.153201628,0.896367354,-1.502441287,0.081404502,0.476852633,0.768873557,0,0,1,0,0,0,0,0,0
1802,-1.273915372,0.229342161,0.78466246,0.495309505,-1.442254138,-0.402603436,0.381832276,0.545847635,-1.237304308,-0.723868778,-0.292846082,0.348329012,-1.376715653,0.048606827,-0.153201628,0.896367354,-1.502441287,0.081404502,0.476852633,0.768873557,-1.341753777,-1.222481707,-0.828614534,0.419257634,1,1,1,0,0,0,1,1,1
1803,-1.442254138,-0.402603436,0.381832276,0.545847635,-1.237304308,-0.723868778,-0.292846082,0.348329012,-1.376715653,0.048606827,-0.153201628,0.896367354,-1.502441287,0.081404502,0.476852633,0.768873557,-1.341753777,-1.222481707,-0.828614534,0.419257634,-1.26106061,0.10988869,0.742371525,0.463903836,1,1,0,0,0,0,0,1,1
1804,-1.237304308,-0.723868778,-0.292846082,0.348329012,-1.376715653,0.048606827,-0.153201628,0.896367354,-1.502441287,0.081404502,0.476852633,0.768873557,-1.341753777,-1.222481707,-0.828614534,0.419257634,-1.26106061,0.10988869,0.742371525,0.463903836,-1.41646885,-0.400708662,-0.167250249,0.699787002,1,1,1,0,0,0,0,1,1
1805,-1.376715653,0.048606827,-0.153201628,0.896367354,-1.502441287,0.081404502,0.476852633,0.768873557,-1.341753777,-1.222481707,-0.828614534,0.419257634,-1.26106061,0.10988869,0.742371525,0.463903836,-1.41646885,-0.400708662,-0.167250249,0.699787002,-1.289944568,-0.335099609,0.237062212,0.250628201,0,0,0,0,0,0,0,0,0
1806,-1.502441287,0.081404502,0.476852633,0.768873557,-1.341753777,-1.222481707,-0.828614534,0.419257634,-1.26106061,0.10988869,0.742371525,0.463903836,-1.41646885,-0.400708662,-0.167250249,0.699787002,-1.289944568,-0.335099609,0.237062212,0.250628201,-1.204323898,-0.96044534,-1.248582743,0.57416948,1,1,1,0,1,1,1,1,1
1807,-1.341753777,-1.222481707,-0.828614534,0.419257634,-1.26106061,0.10988869,0.742371525,0.463903836,-1.41646885,-0.400708662,-0.167250249,0.699787002,-1.289944568,-0.335099609,0.237062212,0.250628201,-1.204323898,-0.96044534,-1.248582743,0.57416948,-1.264344214,-0.365437073,-0.186432357,0.53268352,0,0,0,0,0,0,0,0,0
1808,-1.26106061,0.10988869,0.742371525,0.463903836,-1.41646885,-0.400708662,-0.167250249,0.699787002,-1.289944568,-0.335099609,0.237062212,0.250628201,-1.204323898,-0.96044534,-1.248582743,0.57416948,-1.264344214,-0.365437073,-0.186432357,0.53268352,-1.074635543,-0.564753452,-0.815537394,0.377552396,1,0,1,0,0,0,0,1,0
1809,-1.41646885,-0.400708662,-0.167250249,0.699787002,-1.289944568,-0.335099609,0.237062212,0.250628201,-1.204323898,-0.96044534,-1.248582743,0.57416948,-1.264344214,-0.365437073,-0.186432357,0.53268352,-1.074635543,-0.564753452,-0.815537394,0.377552396,-1.387192806,-0.017686623,-0.104071561,0.807799198,0,0,0,0,0,0,0,0,0
1810,-1.289944568,-0.335099609,0.237062212,0.250628201,-1.204323898,-0.96044534,-1.248582743,0.57416948,-1.264344214,-0.365437073,-0.186432357,0.53268352,-1.074635543,-0.564753452,-0.815537394,0.377552396,-1.387192806,-0.017686623,-0.104071561,0.807799198,-1.371517348,-1.244795944,-1.296581004,0.765154923,1,0,1,0,1,0,0,1,0
1811,-1.204323898,-0.96044534,-1.248582743,0.57416948,-1.264344214,-0.365437073,-0.186432357,0.53268352,-1.074635543,-0.564753452,-0.815537394,0.377552396,-1.387192806,-0.017686623,-0.104071561,0.807799198,-1.371517348,-1.244795944,-1.296581004,0.765154923,-0.877114627,0.092233244,0.520482966,-0.044730276,1,0,0,0,0,0,0,0,0
1812,-1.264344214,-0.365437073,-0.186432357,0.53268352,-1.074635543,-0.564753452,-0.815537394,0.377552396,-1.387192806,-0.017686623,-0.104071561,0.807799198,-1.371517348,-1.244795944,-1.296581004,0.765154923,-0.877114627,0.092233244,0.520482966,-0.044730276,-0.810899176,-0.432903222,-0.391305185,0.209108201,1,0,1,0,1,0,0,1,0
1901,-1.074635543,-0.564753452,-0.815537394,0.377552396,-1.387192806,-0.017686623,-0.104071561,0.807799198,-1.371517348,-1.244795944,-1.296581004,0.765154923,-0.877114627,0.092233244,0.520482966,-0.044730276,-0.810899176,-0.432903222,-0.391305185,0.209108201,-1.063461898,0.075974607,0.349771884,0.512039907,0,0,0,0,0,0,0,0,0
1902,-1.387192806,-0.017686623,-0.104071561,0.807799198,-1.371517348,-1.244795944,-1.296581004,0.765154923,-0.877114627,0.092233244,0.520482966,-0.044730276,-0.810899176,-0.432903222,-0.391305185,0.209108201,-1.063461898,0.075974607,0.349771884,0.512039907,-1.072549514,0.937576686,1.082656566,0.47531782,0,0,0,0,0,0,0,0,0
1903,-1.371517348,-1.244795944,-1.296581004,0.765154923,-0.877114627,0.092233244,0.520482966,-0.044730276,-0.810899176,-0.432903222,-0.391305185,0.209108201,-1.063461898,0.075974607,0.349771884,0.512039907,-1.072549514,0.937576686,1.082656566,0.47531782,0.278102943,1.549795094,2.402672585,0.077692319,0,0,0,0,0,0,0,0,0
1904,-0.877114627,0.092233244,0.520482966,-0.044730276,-0.810899176,-0.432903222,-0.391305185,0.209108201,-1.063461898,0.075974607,0.349771884,0.512039907,-1.072549514,0.937576686,1.082656566,0.47531782,0.278102943,1.549795094,2.402672585,0.077692319,0.12620385,0.13317174,0.008647784,0.194375316,1,0,0,0,0,0,0,0,0
1905,-0.810899176,-0.432903222,-0.391305185,0.209108201,-1.063461898,0.075974607,0.349771884,0.512039907,-1.072549514,0.937576686,1.082656566,0.47531782,0.278102943,1.549795094,2.402672585,0.077692319,0.12620385,0.13317174,0.008647784,0.194375316,0.758760989,-0.828788141,-1.624478544,-0.224266255,0,0,0,0,0,0,0,1,0
1906,-1.063461898,0.075974607,0.349771884,0.512039907,-1.072549514,0.937576686,1.082656566,0.47531782,0.278102943,1.549795094,2.402672585,0.077692319,0.12620385,0.13317174,0.008647784,0.194375316,0.758760989,-0.828788141,-1.624478544,-0.224266255,0.36411873,0.481314184,-0.152949822,0.019718949,0,0,0,0,0,0,0,1,0
1907,-1.072549514,0.937576686,1.082656566,0.47531782,0.278102943,1.549795094,2.402672585,0.077692319,0.12620385,0.13317174,0.008647784,0.194375316,0.758760989,-0.828788141,-1.624478544,-0.224266255,0.36411873,0.481314184,-0.152949822,0.019718949,-0.054584092,0.028788053,0.005878441,0.265028275,0,0,0,0,0,0,0,0,0
1908,0.278102943,1.549795094,2.402672585,0.077692319,0.12620385,0.13317174,0.008647784,0.194375316,0.758760989,-0.828788141,-1.624478544,-0.224266255,0.36411873,0.481314184,-0.152949822,0.019718949,-0.054584092,0.028788053,0.005878441,0.265028275,0.656088288,0.766467072,-0.671527737,-0.31133538,0,0,0,0,0,0,0,0,0
1909,0.12620385,0.13317174,0.008647784,0.194375316,0.758760989,-0.828788141,-1.624478544,-0.224266255,0.36411873,0.481314184,-0.152949822,0.019718949,-0.054584092,0.028788053,0.005878441,0.265028275,0.656088288,0.766467072,-0.671527737,-0.31133538,0.564784979,0.873445787,0.167858771,-0.475980657,0,0,0,0,0,0,0,0,0
1910,0.758760989,-0.828788141,-1.624478544,-0.224266255,0.36411873,0.481314184,-0.152949822,0.019718949,-0.054584092,0.028788053,0.005878441,0.265028275,0.656088288,0.766467072,-0.671527737,-0.31133538,0.564784979,0.873445787,0.167858771,-0.475980657,-0.565907059,-0.029151981,0.04210923,0.477133493,0,0,0,0,0,0,0,0,0
1911,0.36411873,0.481314184,-0.152949822,0.019718949,-0.054584092,0.028788053,0.005878441,0.265028275,0.656088288,0.766467072,-0.671527737,-0.31133538,0.564784979,0.873445787,0.167858771,-0.475980657,-0.565907059,-0.029151981,0.04210923,0.477133493,0.855213151,1.024329244,-0.886836633,-0.363147774,0,0,0,0,0,0,0,0,0
1912,-0.054584092,0.028788053,0.005878441,0.265028275,0.656088288,0.766467072,-0.671527737,-0.31133538,0.564784979,0.873445787,0.167858771,-0.475980657,-0.565907059,-0.029151981,0.04210923,0.477133493,0.855213151,1.024329244,-0.886836633,-0.363147774,0.253919938,0.973557604,0.322372024,-0.108629964,0,0,0,0,0,0,0,0,0
2001,0.656088288,0.766467072,-0.671527737,-0.31133538,0.564784979,0.873445787,0.167858771,-0.475980657,-0.565907059,-0.029151981,0.04210923,0.477133493,0.855213151,1.024329244,-0.886836633,-0.363147774,0.253919938,0.973557604,0.322372024,-0.108629964,-0.011103429,0.483547496,0.753635439,0.200419167,0,0,0,0,0,0,0,0,0
2002,0.564784979,0.873445787,0.167858771,-0.475980657,-0.565907059,-0.029151981,0.04210923,0.477133493,0.855213151,1.024329244,-0.886836633,-0.363147774,0.253919938,0.973557604,0.322372024,-0.108629964,-0.011103429,0.483547496,0.753635439,0.200419167,1.192807794,0.408456965,-0.215316417,-0.281108783,0,0,0,0,0,0,0,0,0
2003,-0.565907059,-0.029151981,0.04210923,0.477133493,0.855213151,1.024329244,-0.886836633,-0.363147774,0.253919938,0.973557604,0.322372024,-0.108629964,-0.011103429,0.483547496,0.753635439,0.200419167,1.192807794,0.408456965,-0.215316417,-0.281108783,1.953338203,0.109993393,-0.829301454,-0.197877604,1,0,0,0,1,1,1,1,1
2004,0.855213151,1.024329244,-0.886836633,-0.363147774,0.253919938,0.973557604,0.322372024,-0.108629964,-0.011103429,0.483547496,0.753635439,0.200419167,1.192807794,0.408456965,-0.215316417,-0.281108783,1.953338203,0.109993393,-0.829301454,-0.197877604,1.381971445,1.04339192,-0.34424266,-0.150764759,0,0,0,0,0,0,0,0,0
2005,0.253919938,0.973557604,0.322372024,-0.108629964,-0.011103429,0.483547496,0.753635439,0.200419167,1.192807794,0.408456965,-0.215316417,-0.281108783,1.953338203,0.109993393,-0.829301454,-0.197877604,1.381971445,1.04339192,-0.34424266,-0.150764759,0.901255703,0.590113483,-0.11427544,-0.845409324,0,0,0,0,0,0,0,0,0
2006,-0.011103429,0.483547496,0.753635439,0.200419167,1.192807794,0.408456965,-0.215316417,-0.281108783,1.953338203,0.109993393,-0.829301454,-0.197877604,1.381971445,1.04339192,-0.34424266,-0.150764759,0.901255703,0.590113483,-0.11427544,-0.845409324,0.652276426,0.985583606,0.530747748,-0.40128469,0,0,0,0,0,0,0,0,0
2007,1.192807794,0.408456965,-0.215316417,-0.281108783,1.953338203,0.109993393,-0.829301454,-0.197877604,1.381971445,1.04339192,-0.34424266,-0.150764759,0.901255703,0.590113483,-0.11427544,-0.845409324,0.652276426,0.985583606,0.530747748,-0.40128469,2.418681142,1.617788501,1.5310024,-0.431858477,0,0,0,0,0,0,0,0,0
2008,1.953338203,0.109993393,-0.829301454,-0.197877604,1.381971445,1.04339192,-0.34424266,-0.150764759,0.901255703,0.590113483,-0.11427544,-0.845409324,0.652276426,0.985583606,0.530747748,-0.40128469,2.418681142,1.617788501,1.5310024,-0.431858477,1.611880532,1.08312732,-0.075100748,-0.174275944,0,0,0,0,0,0,0,0,0
2009,1.381971445,1.04339192,-0.34424266,-0.150764759,0.901255703,0.590113483,-0.11427544,-0.845409324,0.652276426,0.985583606,0.530747748,-0.40128469,2.418681142,1.617788501,1.5310024,-0.431858477,1.611880532,1.08312732,-0.075100748,-0.174275944,1.965466071,0.781405231,-1.435340025,-0.199416893,0,0,0,0,0,0,0,0,0
2010,0.901255703,0.590113483,-0.11427544,-0.845409324,0.652276426,0.985583606,0.530747748,-0.40128469,2.418681142,1.617788501,1.5310024,-0.431858477,1.611880532,1.08312732,-0.075100748,-0.174275944,1.965466071,0.781405231,-1.435340025,-0.199416893,0.246348426,0.170009762,-0.287531189,0.043832399,0,0,0,0,0,0,0,0,0
2011,0.652276426,0.985583606,0.530747748,-0.40128469,2.418681142,1.617788501,1.5310024,-0.431858477,1.611880532,1.08312732,-0.075100748,-0.174275944,1.965466071,0.781405231,-1.435340025,-0.199416893,0.246348426,0.170009762,-0.287531189,0.043832399,0.861679694,1.178779384,-0.23121767,-0.182968343,0,0,0,0,0,0,0,0,0
2012,2.418681142,1.617788501,1.5310024,-0.431858477,1.611880532,1.08312732,-0.075100748,-0.174275944,1.965466071,0.781405231,-1.435340025,-0.199416893,0.246348426,0.170009762,-0.287531189,0.043832399,0.861679694,1.178779384,-0.23121767,-0.182968343,1.327697293,1.127119222,-0.642797785,-0.31259429,0,0,0,0,0,0,0,0,0
2101,1.611880532,1.08312732,-0.075100748,-0.174275944,1.965466071,0.781405231,-1.435340025,-0.199416893,0.246348426,0.170009762,-0.287531189,0.043832399,0.861679694,1.178779384,-0.23121767,-0.182968343,1.327697293,1.127119222,-0.642797785,-0.31259429,0.335030654,0.247661354,0.122052232,0.31475589,0,0,0,0,0,0,0,0,0
2102,1.965466071,0.781405231,-1.435340025,-0.199416893,0.246348426,0.170009762,-0.287531189,0.043832399,0.861679694,1.178779384,-0.23121767,-0.182968343,1.327697293,1.127119222,-0.642797785,-0.31259429,0.335030654,0.247661354,0.122052232,0.31475589,0.251683295,0.565392073,-0.368779415,-0.40040109,0,0,0,0,0,0,0,0,0
2103,0.246348426,0.170009762,-0.287531189,0.043832399,0.861679694,1.178779384,-0.23121767,-0.182968343,1.327697293,1.127119222,-0.642797785,-0.31259429,0.335030654,0.247661354,0.122052232,0.31475589,0.251683295,0.565392073,-0.368779415,-0.40040109,0.544338731,0.385981246,-0.603070623,0.202716577,1,0,0,0,0,0,0,1,0
2104,0.861679694,1.178779384,-0.23121767,-0.182968343,1.327697293,1.127119222,-0.642797785,-0.31259429,0.335030654,0.247661354,0.122052232,0.31475589,0.251683295,0.565392073,-0.368779415,-0.40040109,0.544338731,0.385981246,-0.603070623,0.202716577,0.561183927,1.110411773,-0.100508023,-0.172981353,0,0,0,0,0,0,0,0,0
2105,1.327697293,1.127119222,-0.642797785,-0.31259429,0.335030654,0.247661354,0.122052232,0.31475589,0.251683295,0.565392073,-0.368779415,-0.40040109,0.544338731,0.385981246,-0.603070623,0.202716577,0.561183927,1.110411773,-0.100508023,-0.172981353,0.055339132,0.974424404,-0.027311369,-0.309003067,0,0,0,0,0,0,0,0,0
2106,0.335030654,0.247661354,0.122052232,0.31475589,0.251683295,0.565392073,-0.368779415,-0.40040109,0.544338731,0.385981246,-0.603070623,0.202716577,0.561183927,1.110411773,-0.100508023,-0.172981353,0.055339132,0.974424404,-0.027311369,-0.309003067,0.010836389,0.645393173,0.107631918,0.107784961,0,0,0,0,0,0,0,0,0
2107,0.251683295,0.565392073,-0.368779415,-0.40040109,0.544338731,0.385981246,-0.603070623,0.202716577,0.561183927,1.110411773,-0.100508023,-0.172981353,0.055339132,0.974424404,-0.027311369,-0.309003067,0.010836389,0.645393173,0.107631918,0.107784961,0.82708034,1.115815719,-0.481482127,-0.235352962,1,1,0,0,0,0,0,0,1
2108,0.544338731,0.385981246,-0.603070623,0.202716577,0.561183927,1.110411773,-0.100508023,-0.172981353,0.055339132,0.974424404,-0.027311369,-0.309003067,0.010836389,0.645393173,0.107631918,0.107784961,0.82708034,1.115815719,-0.481482127,-0.235352962,0.564681566,0.861534261,0.078733024,-0.929783732,0,0,0,0,0,0,0,0,0
2109,0.561183927,1.110411773,-0.100508023,-0.172981353,0.055339132,0.974424404,-0.027311369,-0.309003067,0.010836389,0.645393173,0.107631918,0.107784961,0.82708034,1.115815719,-0.481482127,-0.235352962,0.564681566,0.861534261,0.078733024,-0.929783732,1.122589682,1.521792813,-0.362384564,-0.508560368,0,0,0,0,0,0,0,0,0
2110,0.055339132,0.974424404,-0.027311369,-0.309003067,0.010836389,0.645393173,0.107631918,0.107784961,0.82708034,1.115815719,-0.481482127,-0.235352962,0.564681566,0.861534261,0.078733024,-0.929783732,1.122589682,1.521792813,-0.362384564,-0.508560368,-0.359630703,0.214767963,-0.512286119,0.319093612,0,0,0,0,0,0,0,0,0
2111,0.010836389,0.645393173,0.107631918,0.107784961,0.82708034,1.115815719,-0.481482127,-0.235352962,0.564681566,0.861534261,0.078733024,-0.929783732,1.122589682,1.521792813,-0.362384564,-0.508560368,-0.359630703,0.214767963,-0.512286119,0.319093612,0.144353181,1.018495738,-0.278923579,-0.530617532,0,0,0,0,0,0,0,0,0
2112,0.82708034,1.115815719,-0.481482127,-0.235352962,0.564681566,0.861534261,0.078733024,-0.929783732,1.122589682,1.521792813,-0.362384564,-0.508560368,-0.359630703,0.214767963,-0.512286119,0.319093612,0.144353181,1.018495738,-0.278923579,-0.530617532,0.604374235,1.525944112,-0.366797961,-0.340086797,0,0,0,0,0,0,0,0,0
2201,0.564681566,0.861534261,0.078733024,-0.929783732,1.122589682,1.521792813,-0.362384564,-0.508560368,-0.359630703,0.214767963,-0.512286119,0.319093612,0.144353181,1.018495738,-0.278923579,-0.530617532,0.604374235,1.525944112,-0.366797961,-0.340086797,-0.047528088,0.079563494,-1.290364777,0.080877045,0,0,0,0,0,0,0,0,0
