,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,76,7,0,8,0.9578313253012049,2.6568904609492994,0.9230769230769231,0.5333333333333333,1.0,0.08433734939759036,0.0,0.9156626506024097,0.0,0.4666666666666667,1.0,0.6956521739130436,11.857142857142858,0.0,6.066666666666666,0.9156626506024097
1,2,83,0,1,7,0.9375,0.37954699335066777,0.989010989010989,1.0,0.875,0.0,0.011904761904761904,1.0,0.125,0.0,0.9880952380952381,0.9333333333333333,inf,0.125,11.375,0.875
2,3,76,7,4,4,0.707831325301205,4.175078434351966,0.8791208791208791,0.36363636363636365,0.5,0.08433734939759036,0.05,0.9156626506024097,0.5,0.6363636363636364,0.95,0.4210526315789474,5.928571428571429,0.5460526315789473,4.136363636363636,0.41566265060240964
3,4,83,0,8,0,0.5,3.036375946805335,0.9120879120879121,,0.0,0.0,0.08791208791208792,1.0,1.0,,0.9120879120879121,,,1.0,,0.0
4,6,81,2,4,4,0.7379518072289156,2.277299533673896,0.9340659340659341,0.6666666666666666,0.5,0.024096385542168676,0.047058823529411764,0.9759036144578314,0.5,0.33333333333333337,0.9529411764705882,0.5714285714285715,20.75,0.5123456790123456,7.583333333333332,0.4759036144578313
5,7,83,0,4,4,0.75,1.518187973402668,0.9560439560439561,1.0,0.5,0.0,0.04597701149425287,1.0,0.5,0.0,0.9540229885057472,0.6666666666666666,inf,0.5,11.375,0.5
6,9,83,0,3,5,0.8125,1.1386409800520014,0.967032967032967,1.0,0.625,0.0,0.03488372093023256,1.0,0.375,0.0,0.9651162790697675,0.7692307692307693,inf,0.375,11.375,0.625
7,11,74,9,1,7,0.8832831325301205,3.7955490145711943,0.8901098901098901,0.4375,0.875,0.10843373493975904,0.013333333333333334,0.891566265060241,0.125,0.5625,0.9866666666666667,0.5833333333333334,8.069444444444445,0.14020270270270271,4.9765625,0.766566265060241
