,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,56,8,3,24,0.8819444444444444,4.175087221136914,0.8791208791208791,0.75,0.8888888888888888,0.125,0.05084745762711865,0.875,0.11111111111111116,0.25,0.9491525423728814,0.8135593220338982,7.111111111111111,0.12698412698412703,2.5277777777777777,0.7638888888888888
1,2,64,0,0,27,1.0,9.992007221626413e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,inf,0.0,3.3703703703703702,1.0
2,3,57,7,11,16,0.7416087962962963,6.831907387806633,0.8021978021978022,0.6956521739130435,0.5925925925925926,0.109375,0.16176470588235295,0.890625,0.40740740740740744,0.30434782608695654,0.8382352941176471,0.6399999999999999,5.417989417989418,0.4574398960363873,2.3446054750402574,0.48321759259259256
3,4,64,0,20,7,0.6296296296296297,7.590939867013337,0.7802197802197802,1.0,0.25925925925925924,0.0,0.23809523809523808,1.0,0.7407407407407407,0.0,0.7619047619047619,0.4117647058823529,inf,0.7407407407407407,3.3703703703703702,0.25925925925925924
4,6,60,4,7,20,0.8391203703703703,4.175052073997124,0.8791208791208791,0.8333333333333334,0.7407407407407407,0.0625,0.1044776119402985,0.9375,0.2592592592592593,0.16666666666666663,0.8955223880597015,0.7843137254901961,11.851851851851851,0.27654320987654324,2.808641975308642,0.6782407407407407
5,7,64,0,2,25,0.962962962962963,0.7590939867013347,0.978021978021978,1.0,0.9259259259259259,0.0,0.030303030303030304,1.0,0.07407407407407407,0.0,0.9696969696969697,0.9615384615384615,inf,0.07407407407407407,3.3703703703703702,0.9259259259259259
6,9,64,0,1,26,0.9814814814814814,0.37954699335066777,0.989010989010989,1.0,0.9629629629629629,0.0,0.015384615384615385,1.0,0.03703703703703709,0.0,0.9846153846153847,0.9811320754716981,inf,0.03703703703703709,3.3703703703703702,0.9629629629629629
7,11,48,16,5,22,0.7824074074074074,7.97062744892316,0.7692307692307693,0.5789473684210527,0.8148148148148148,0.25,0.09433962264150944,0.75,0.18518518518518523,0.42105263157894735,0.9056603773584906,0.6769230769230768,3.259259259259259,0.24691358024691365,1.9512670565302146,0.5648148148148148
