0,1,2,3,4
0.008354926,0.662121649,0.644842477,-0.216527945,0.314354808
0.443822681,0.021643178,-0.081134492,0.680064529,0.577479377
0.884321235,-0.008453623,0.108826173,-0.233119607,-0.389508154
-0.142297905,0.186669224,0.338086291,0.660500857,-0.627966707
0.026055371,0.725403082,-0.671900214,0.004663882,-0.147104848
