,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
97,10002293.SH,20200204,SSE,0.2181,0.2181,0.2356,0.2846,0.2356,0.2697,0.2697,627.0,164.6372,247.0
96,10002293.SH,20200205,SSE,0.2697,0.2697,0.2651,0.2897,0.262,0.2707,0.2697,520.0,143.1821,374.0
95,10002293.SH,20200206,SSE,0.2697,0.2707,0.2702,0.3184,0.2701,0.3073,0.3073,388.0,110.045,533.0
94,10002293.SH,20200207,SSE,0.3073,0.3073,0.29,0.3132,0.29,0.3132,0.3137,212.0,62.8545,568.0
93,10002293.SH,20200210,SSE,0.3137,0.3132,0.299,0.3107,0.2955,0.305,0.3025,103.0,31.309,610.0
92,10002293.SH,20200211,SSE,0.3025,0.305,0.31,0.3275,0.31,0.3246,0.322,45.0,14.5289,636.0
91,10002293.SH,20200212,SSE,0.322,0.3246,0.3166,0.3311,0.3166,0.3287,0.3295,40.0,13.0054,646.0
90,10002293.SH,20200213,SSE,0.3295,0.3287,0.3289,0.336,0.319,0.3209,0.3215,26.0,8.5294,443.0
89,10002293.SH,20200214,SSE,0.3215,0.3209,0.3273,0.3353,0.3263,0.3275,0.3337,25.0,8.2512,449.0
88,10002293.SH,20200217,SSE,0.3337,0.3275,0.3475,0.3842,0.3432,0.3842,0.3813,214.0,77.3255,375.0
87,10002293.SH,20200218,SSE,0.3813,0.3842,0.3695,0.3695,0.3591,0.3591,0.3638,67.0,24.1948,421.0
86,10002293.SH,20200219,SSE,0.3638,0.3591,0.3662,0.3829,0.36,0.3648,0.3682,55.0,20.3957,419.0
85,10002293.SH,20200220,SSE,0.3682,0.3648,0.3815,0.415,0.3725,0.4136,0.412,208.0,80.2359,448.0
84,10002293.SH,20200221,SSE,0.412,0.4136,0.4141,0.4309,0.4046,0.4093,0.4093,53.0,22.3928,434.0
83,10002293.SH,20200224,SSE,0.4093,0.4093,0.3855,0.3883,0.3683,0.387,0.3754,57.0,21.5452,390.0
82,10002293.SH,20200225,SSE,0.3754,0.387,0.3614,0.3671,0.3423,0.3642,0.3645,62.0,22.1458,414.0
81,10002293.SH,20200226,SSE,0.3645,0.3642,0.347,0.3803,0.3413,0.3632,0.3644,107.0,39.3864,448.0
80,10002293.SH,20200227,SSE,0.3644,0.3632,0.3729,0.3741,0.3514,0.3514,0.354,229.0,82.1502,613.0
79,10002293.SH,20200228,SSE,0.354,0.3514,0.3233,0.3316,0.2837,0.2948,0.2948,237.0,69.6366,553.0
78,10002293.SH,20200302,SSE,0.2948,0.2948,0.31,0.3638,0.306,0.3591,0.3519,315.0,107.885,452.0
77,10002293.SH,20200303,SSE,0.3519,0.3591,0.3805,0.3838,0.3558,0.36,0.36,85.0,31.6385,466.0
76,10002293.SH,20200304,SSE,0.36,0.36,0.371,0.3822,0.3631,0.3822,0.3822,16.0,5.8998,461.0
75,10002293.SH,20200305,SSE,0.3822,0.3822,0.3956,0.4541,0.3947,0.4541,0.4465,39.0,16.6132,484.0
74,10002293.SH,20200306,SSE,0.4465,0.4541,0.4259,0.4259,0.4002,0.4002,0.3995,22.0,8.9967,535.0
73,10002293.SH,20200309,SSE,0.3995,0.4002,0.3649,0.3649,0.3158,0.3298,0.3268,101.0,32.8019,573.0
72,10002293.SH,20200310,SSE,0.3268,0.3298,0.4227,0.4227,0.3226,0.381,0.3765,329.0,122.2585,599.0
71,10002293.SH,20200311,SSE,0.3765,0.381,0.3671,0.3769,0.3492,0.3496,0.3445,146.0,53.4483,484.0
70,10002293.SH,20200312,SSE,0.3445,0.3496,0.324,0.3373,0.3108,0.3232,0.3232,216.0,69.2291,475.0
69,10002293.SH,20200313,SSE,0.3232,0.3232,0.2625,0.3174,0.2387,0.3033,0.3047,938.0,262.6931,645.0
68,10002293.SH,20200316,SSE,0.3047,0.3033,0.2945,0.2987,0.2294,0.2344,0.2341,1004.0,256.9953,1333.0
67,10002293.SH,20200317,SSE,0.2341,0.2344,0.2654,0.2654,0.2168,0.2435,0.2435,2226.0,541.1101,1577.0
66,10002293.SH,20200318,SSE,0.2435,0.2435,0.2486,0.2531,0.1699,0.1725,0.1728,1394.0,287.981,1480.0
65,10002293.SH,20200319,SSE,0.1728,0.1725,0.1791,0.1839,0.14,0.15,0.15,6534.0,1038.3271,3103.0
64,10002293.SH,20200320,SSE,0.15,0.15,0.163,0.1764,0.1408,0.1653,0.1653,5036.0,777.3453,3788.0
63,10002293.SH,20200323,SSE,0.1653,0.1653,0.143,0.1516,0.129,0.144,0.144,5470.0,765.713,4796.0
62,10002293.SH,20200324,SSE,0.144,0.144,0.1608,0.181,0.1556,0.1784,0.1784,5748.0,950.5746,5127.0
61,10002293.SH,20200325,SSE,0.1784,0.1784,0.2035,0.2152,0.1785,0.2006,0.2006,2634.0,537.895,4836.0
60,10002293.SH,20200326,SSE,0.2006,0.2006,0.1916,0.2077,0.1895,0.1925,0.1925,2597.0,511.1841,5006.0
59,10002293.SH,20200327,SSE,0.1925,0.1925,0.2061,0.2222,0.2013,0.2045,0.2045,1678.0,349.1075,4738.0
58,10002293.SH,20200330,SSE,0.2045,0.2045,0.1847,0.1996,0.1835,0.1956,0.1976,1140.0,218.8465,4728.0
57,10002293.SH,20200331,SSE,0.1976,0.1956,0.2115,0.2115,0.1847,0.1876,0.1847,875.0,171.9958,4712.0
56,10002293.SH,20200401,SSE,0.1847,0.1876,0.1821,0.2022,0.17,0.17,0.17,1187.0,224.292,4621.0
55,10002293.SH,20200402,SSE,0.17,0.17,0.166,0.1966,0.1654,0.1966,0.1959,2191.0,384.8733,4386.0
54,10002293.SH,20200403,SSE,0.1959,0.1966,0.1917,0.1983,0.1852,0.1911,0.1888,1262.0,241.9565,4188.0
53,10002293.SH,20200407,SSE,0.1888,0.1911,0.2022,0.2185,0.2022,0.2081,0.208,1243.0,262.6855,4198.0
52,10002293.SH,20200408,SSE,0.208,0.2081,0.2015,0.202,0.1901,0.1931,0.1931,677.0,132.6504,4109.0
51,10002293.SH,20200409,SSE,0.1931,0.1931,0.196,0.1984,0.189,0.1905,0.191,1008.0,194.2767,3563.0
50,10002293.SH,20200410,SSE,0.191,0.1905,0.1916,0.2047,0.1782,0.1832,0.1832,1388.0,264.1198,3765.0
49,10002293.SH,20200413,SSE,0.1832,0.1832,0.1854,0.1854,0.1604,0.161,0.161,764.0,127.2161,3824.0
48,10002293.SH,20200414,SSE,0.161,0.161,0.1679,0.1798,0.1619,0.1798,0.1798,1517.0,257.4877,3930.0
47,10002293.SH,20200415,SSE,0.1798,0.1798,0.1802,0.188,0.1719,0.1742,0.1732,721.0,127.5985,4143.0
46,10002293.SH,20200416,SSE,0.1732,0.1742,0.1708,0.1775,0.1666,0.1751,0.1751,858.0,148.1881,4417.0
45,10002293.SH,20200417,SSE,0.1751,0.1751,0.1865,0.2175,0.1865,0.198,0.198,1795.0,363.4871,4342.0
44,10002293.SH,20200420,SSE,0.198,0.198,0.1975,0.2023,0.1911,0.2007,0.203,501.0,99.5377,4204.0
43,10002293.SH,20200421,SSE,0.203,0.2007,0.1968,0.1969,0.1692,0.1765,0.1765,1016.0,185.2359,4065.0
42,10002293.SH,20200422,SSE,0.1765,0.1765,0.1701,0.1872,0.1666,0.1872,0.19,743.0,128.8586,4089.0
41,10002293.SH,20200423,SSE,0.19,0.1872,0.1941,0.198,0.176,0.1795,0.187,915.0,166.5085,4139.0
40,10002293.SH,20200424,SSE,0.187,0.1795,0.1756,0.1756,0.165,0.1722,0.1722,1112.0,188.6256,4455.0
39,10002293.SH,20200427,SSE,0.1722,0.1722,0.1775,0.2016,0.1773,0.188,0.19,1092.0,211.2491,4373.0
38,10002293.SH,20200428,SSE,0.19,0.188,0.1909,0.2101,0.1729,0.2038,0.21,1266.0,248.3674,4367.0
37,10002293.SH,20200429,SSE,0.21,0.2038,0.1998,0.2235,0.1998,0.2188,0.229,612.0,131.2073,4260.0
36,10002293.SH,20200430,SSE,0.229,0.2188,0.2255,0.262,0.2212,0.2505,0.252,3501.0,883.5351,6082.0
35,10002293.SH,20200506,SSE,0.252,0.2505,0.2368,0.2487,0.2185,0.2459,0.248,1099.0,253.4938,6123.0
34,10002293.SH,20200507,SSE,0.248,0.2459,0.2387,0.244,0.2318,0.2366,0.243,411.0,97.3419,6107.0
33,10002293.SH,20200508,SSE,0.243,0.2366,0.248,0.267,0.2476,0.254,0.263,1043.0,267.4596,5765.0
32,10002293.SH,20200511,SSE,0.263,0.254,0.2539,0.277,0.248,0.2531,0.263,662.0,173.6572,5760.0
31,10002293.SH,20200512,SSE,0.263,0.2531,0.249,0.2598,0.24,0.247,0.26,765.0,190.8021,5603.0
30,10002293.SH,20200513,SSE,0.26,0.247,0.2391,0.2499,0.23,0.2489,0.26,256.0,61.0791,5624.0
29,10002293.SH,20200514,SSE,0.26,0.2489,0.2401,0.2401,0.2187,0.2208,0.231,641.0,146.3244,5855.0
28,10002293.SH,20200515,SSE,0.231,0.2208,0.23,0.2387,0.2092,0.2092,0.212,1953.0,421.6162,6746.0
27,10002293.SH,20200518,SSE,0.212,0.2092,0.2053,0.2428,0.2053,0.2317,0.233,1394.0,315.6971,7023.0
26,10002293.SH,20200519,SSE,0.233,0.2317,0.25,0.2645,0.248,0.2526,0.2526,731.0,185.8102,7169.0
25,10002293.SH,20200520,SSE,0.2526,0.2526,0.2526,0.2594,0.244,0.2518,0.2518,934.0,236.2431,7531.0
24,10002293.SH,20200521,SSE,0.2518,0.2518,0.2566,0.2613,0.2388,0.2414,0.2413,494.0,122.633,7537.0
23,10002293.SH,20200522,SSE,0.2413,0.2414,0.2387,0.2387,0.1737,0.1751,0.1751,2351.0,465.8853,8297.0
22,10002293.SH,20200525,SSE,0.1751,0.1751,0.1714,0.1969,0.1674,0.1848,0.1848,2704.0,484.1469,8722.0
21,10002293.SH,20200526,SSE,0.1848,0.1848,0.1926,0.2008,0.1875,0.198,0.202,2671.0,521.3789,9371.0
20,10002293.SH,20200527,SSE,0.202,0.198,0.2029,0.2036,0.183,0.19,0.192,2679.0,511.3175,9651.0
19,10002293.SH,20200528,SSE,0.192,0.19,0.1855,0.2231,0.1782,0.1978,0.201,3820.0,771.6206,9580.0
18,10002293.SH,20200529,SSE,0.201,0.1978,0.1815,0.2031,0.1795,0.194,0.202,2465.0,476.0786,9507.0
17,10002293.SH,20200601,SSE,0.202,0.194,0.2115,0.2547,0.2115,0.251,0.264,2914.0,707.3407,8336.0
16,10002293.SH,20200602,SSE,0.264,0.251,0.2521,0.2767,0.2483,0.264,0.279,2888.0,750.6134,7303.0
15,10002293.SH,20200603,SSE,0.279,0.264,0.2725,0.3089,0.2725,0.2744,0.284,3801.0,1108.5941,5721.0
14,10002293.SH,20200604,SSE,0.284,0.2744,0.28,0.2862,0.2649,0.2684,0.278,766.0,208.6027,5462.0
13,10002293.SH,20200605,SSE,0.278,0.2684,0.271,0.2849,0.2587,0.283,0.292,766.0,208.2582,5314.0
12,10002293.SH,20200608,SSE,0.292,0.283,0.2869,0.3127,0.2869,0.2896,0.305,824.0,246.3895,5072.0
11,10002293.SH,20200609,SSE,0.305,0.2896,0.295,0.3157,0.295,0.3118,0.323,1046.0,324.4874,4998.0
10,10002293.SH,20200610,SSE,0.323,0.3118,0.3084,0.3111,0.296,0.2962,0.308,278.0,84.5012,4888.0
9,10002293.SH,20200611,SSE,0.308,0.2962,0.2941,0.2988,0.2549,0.2592,0.278,1686.0,468.0123,4696.0
