,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
91,10004023.SH,20220207,SSE,0.3252,,0.3519,0.3654,0.3518,0.3577,0.3615,350.0,124.9231,350.0
90,10004023.SH,20220208,SSE,0.3615,0.3577,0.3543,0.3645,0.3278,0.3645,0.3622,58.0,20.1896,366.0
89,10004023.SH,20220209,SSE,0.3622,0.3645,0.3649,0.3818,0.3583,0.3818,0.3772,67.0,24.4468,362.0
88,10004023.SH,20220210,SSE,0.3772,0.3818,0.3701,0.3789,0.3671,0.3765,0.3778,314.0,116.2288,184.0
87,10004023.SH,20220211,SSE,0.3778,0.3765,0.3939,0.4009,0.378,0.378,0.377,82.0,31.7649,240.0
86,10004023.SH,20220214,SSE,0.377,0.378,0.3629,0.3689,0.3399,0.3436,0.3436,109.0,38.3009,277.0
85,10004023.SH,20220215,SSE,0.3436,0.3436,0.3436,0.3534,0.3436,0.3533,0.3533,16.0,5.5595,286.0
84,10004023.SH,20220216,SSE,0.3533,0.3533,0.369,0.3758,0.36,0.3634,0.362,24.0,8.8112,294.0
83,10004023.SH,20220217,SSE,0.362,0.3634,0.367,0.3828,0.3638,0.3638,0.3665,11.0,4.1078,299.0
82,10004023.SH,20220218,SSE,0.3665,0.3638,0.3595,0.3902,0.3595,0.3902,0.3902,75.0,28.6847,362.0
81,10004023.SH,20220221,SSE,0.3902,0.3902,0.3679,0.373,0.3606,0.373,0.3769,73.0,26.7296,416.0
80,10004023.SH,20220222,SSE,0.3769,0.373,0.3445,0.3478,0.3257,0.3353,0.3353,152.0,50.5751,484.0
79,10004023.SH,20220223,SSE,0.3353,0.3353,0.3401,0.3502,0.3327,0.3502,0.3484,7.0,2.3844,488.0
78,10004023.SH,20220224,SSE,0.3484,0.3502,0.33,0.3384,0.2874,0.3011,0.301,154.0,47.7762,559.0
77,10004023.SH,20220225,SSE,0.301,0.3011,0.3096,0.3379,0.3096,0.313,0.3114,58.0,18.7809,550.0
