,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
66,10000085.SH,20150319,SSE,0.0868,0.0868,0.0881,0.0894,0.0838,0.0881,0.0858,62.0,5.3585,57.0
65,10000085.SH,20150320,SSE,0.0858,0.0881,0.0927,0.118,0.0859,0.1042,0.1104,119.0,12.3723,101.0
64,10000085.SH,20150323,SSE,0.1104,0.1042,0.1204,0.131,0.1204,0.131,0.1302,56.0,6.9663,140.0
63,10000085.SH,20150324,SSE,0.1302,0.131,0.1171,0.1171,0.1029,0.1092,0.1125,75.0,8.523,122.0
62,10000085.SH,20150325,SSE,0.1125,0.1092,0.1029,0.1029,0.0932,0.1005,0.0971,24.0,2.3995,118.0
61,10000085.SH,20150326,SSE,0.0971,0.1005,0.1047,0.1228,0.1047,0.1174,0.1092,55.0,6.262,133.0
60,10000085.SH,20150327,SSE,0.1092,0.1174,0.1143,0.1204,0.1143,0.1204,0.1157,16.0,1.8898,132.0
59,10000085.SH,20150330,SSE,0.1157,0.1204,0.1249,0.1559,0.1249,0.1559,0.1647,33.0,4.6099,138.0
58,10000085.SH,20150331,SSE,0.1647,0.1559,0.1825,0.2187,0.1545,0.1545,0.1504,80.0,15.8064,139.0
57,10000085.SH,20150401,SSE,0.1504,0.1545,0.158,0.1899,0.158,0.1899,0.1813,55.0,9.4016,152.0
56,10000085.SH,20150402,SSE,0.1813,0.1899,0.1973,0.1977,0.1838,0.1908,0.1933,31.0,6.0585,153.0
55,10000085.SH,20150403,SSE,0.1933,0.1908,0.1789,0.2155,0.1789,0.206,0.2141,28.0,5.7639,159.0
54,10000085.SH,20150407,SSE,0.2141,0.206,0.2153,0.2505,0.2153,0.2505,0.2601,28.0,6.7076,160.0
53,10000085.SH,20150408,SSE,0.2601,0.2505,0.3624,0.3624,0.3076,0.3076,0.3073,15.0,5.162,152.0
52,10000085.SH,20150409,SSE,0.3073,0.3076,0.343,0.3447,0.341,0.3447,0.3166,20.0,6.8505,144.0
51,10000085.SH,20150410,SSE,0.3166,0.3447,0.5816,0.5816,0.3144,0.3538,0.3538,52.0,18.1361,180.0
50,10000085.SH,20150413,SSE,0.3538,0.3538,0.3809,0.3955,0.3723,0.3733,0.3823,22.0,8.4234,192.0
49,10000085.SH,20150414,SSE,0.3823,0.3733,0.341,0.4,0.341,0.3699,0.3835,49.0,18.2456,160.0
48,10000085.SH,20150415,SSE,0.3835,0.3699,0.3967,0.4367,0.3967,0.4344,0.407,45.0,18.8308,159.0
47,10000085.SH,20150416,SSE,0.407,0.4344,0.47,0.5241,0.47,0.5241,0.5241,11.0,5.558,164.0
46,10000085.SH,20150417,SSE,0.5241,0.5241,0.5568,0.5888,0.5354,0.5821,0.5616,21.0,12.1949,160.0
45,10000085.SH,20150420,SSE,0.5616,0.5821,0.5343,0.561,0.5301,0.5301,0.4896,56.0,30.2579,132.0
44,10000085.SH,20150421,SSE,0.4896,0.5301,0.5017,0.5382,0.5017,0.5382,0.5112,2.0,1.0399,133.0
43,10000085.SH,20150422,SSE,0.5112,0.5382,0.5808,0.5808,0.5808,0.5808,0.5918,3.0,1.7424,133.0
42,10000085.SH,20150423,SSE,0.5918,0.5808,0.5919,0.6001,0.5503,0.5617,0.5672,61.0,34.9171,131.0
41,10000085.SH,20150424,SSE,0.5672,0.5617,0.546,0.5481,0.4962,0.4962,0.5327,29.0,15.4287,134.0
40,10000085.SH,20150427,SSE,0.5327,0.4962,0.5659,0.584,0.5659,0.584,0.6033,2.0,1.1499,134.0
39,10000085.SH,20150428,SSE,0.6033,0.584,0.6167,0.6167,0.5839,0.5894,0.5773,3.0,1.79,134.0
38,10000085.SH,20150429,SSE,0.5773,0.5894,0.5734,0.5878,0.5703,0.5768,0.575,9.0,5.1606,132.0
37,10000085.SH,20150430,SSE,0.575,0.5768,0.5761,0.5761,0.5702,0.5702,0.5546,11.0,6.3047,130.0
36,10000085.SH,20150504,SSE,0.5546,0.5702,,,,0.5702,0.5584,0.0,0.0,130.0
35,10000085.SH,20150505,SSE,0.5584,0.5702,0.5385,0.5547,0.4588,0.4623,0.4588,117.0,58.1021,142.0
34,10000085.SH,20150506,SSE,0.4588,0.4623,0.4625,0.4899,0.4406,0.4406,0.4413,28.0,12.5046,141.0
33,10000085.SH,20150507,SSE,0.4413,0.4406,0.4551,0.4573,0.42,0.42,0.421,16.0,6.8794,147.0
32,10000085.SH,20150508,SSE,0.421,0.42,0.4367,0.437,0.3854,0.3968,0.3968,83.0,34.7475,179.0
31,10000085.SH,20150511,SSE,0.3968,0.3968,0.4114,0.4698,0.4114,0.4698,0.4698,43.0,18.5967,160.0
30,10000085.SH,20150512,SSE,0.4698,0.4698,0.4523,0.4742,0.4478,0.4742,0.476,43.0,19.5891,162.0
29,10000085.SH,20150513,SSE,0.476,0.4742,0.46,0.4629,0.4437,0.4437,0.4341,41.0,18.8278,192.0
28,10000085.SH,20150514,SSE,0.4341,0.4437,0.4399,0.4399,0.4206,0.4362,0.4222,30.0,12.9327,207.0
27,10000085.SH,20150515,SSE,0.4222,0.4362,0.4079,0.4079,0.3584,0.3653,0.3653,24.0,8.8608,206.0
26,10000085.SH,20150518,SSE,0.3653,0.3653,0.3519,0.3519,0.2945,0.302,0.2955,96.0,31.2578,228.0
25,10000085.SH,20150519,SSE,0.2955,0.302,0.3063,0.4022,0.3063,0.3905,0.3948,106.0,39.0279,267.0
24,10000085.SH,20150520,SSE,0.3948,0.3905,0.4093,0.4584,0.3985,0.3985,0.3985,234.0,98.6854,323.0
23,10000085.SH,20150521,SSE,0.3985,0.3985,0.4144,0.4361,0.4001,0.4356,0.4308,83.0,34.4723,309.0
22,10000085.SH,20150522,SSE,0.4308,0.4356,0.4468,0.5138,0.4468,0.5138,0.522,57.0,28.4362,302.0
21,10000085.SH,20150525,SSE,0.522,0.5138,0.5374,0.6188,0.5374,0.6188,0.6214,21.0,12.066,308.0
20,10000085.SH,20150526,SSE,0.6214,0.6188,0.6445,0.6501,0.6076,0.6496,0.6504,66.0,41.8022,346.0
19,10000085.SH,20150527,SSE,0.6504,0.6496,0.6544,0.6544,0.6148,0.6148,0.6148,35.0,22.4006,365.0
18,10000085.SH,20150528,SSE,0.6148,0.6148,0.6049,0.6196,0.4134,0.4134,0.4134,180.0,102.5485,410.0
17,10000085.SH,20150529,SSE,0.4134,0.4134,0.44,0.4449,0.3553,0.4,0.4,181.0,72.4674,467.0
16,10000085.SH,20150601,SSE,0.4,0.4,0.3871,0.536,0.385,0.53,0.53,120.0,57.4959,492.0
15,10000085.SH,20150602,SSE,0.53,0.53,0.5146,0.5484,0.4882,0.5484,0.5484,170.0,86.7655,441.0
14,10000085.SH,20150603,SSE,0.5484,0.5484,0.5233,0.5331,0.4814,0.5206,0.5175,97.0,50.2006,464.0
13,10000085.SH,20150604,SSE,0.5175,0.5206,0.5238,0.5861,0.3901,0.5636,0.5636,289.0,149.7046,434.0
12,10000085.SH,20150605,SSE,0.5636,0.5636,0.5846,0.64,0.5231,0.573,0.5681,102.0,59.2062,453.0
11,10000085.SH,20150608,SSE,0.5681,0.573,0.5706,0.74,0.5699,0.74,0.74,153.0,97.8745,418.0
10,10000085.SH,20150609,SSE,0.74,0.74,0.7373,0.7379,0.648,0.6679,0.6679,85.0,58.699,377.0
9,10000085.SH,20150610,SSE,0.6679,0.6679,0.6418,0.664,0.6381,0.6411,0.6411,27.0,17.5246,373.0
8,10000085.SH,20150611,SSE,0.6411,0.6411,0.59,0.6222,0.5822,0.597,0.6113,46.0,28.0578,375.0
7,10000085.SH,20150612,SSE,0.6113,0.597,0.638,0.638,0.6047,0.6138,0.6215,18.0,11.1578,370.0
6,10000085.SH,20150615,SSE,0.6215,0.6138,0.6471,0.6471,0.5339,0.5339,0.5275,98.0,56.5796,370.0
5,10000085.SH,20150616,SSE,0.5275,0.5339,0.5086,0.5394,0.4272,0.4463,0.4523,85.0,42.3455,333.0
4,10000085.SH,20150617,SSE,0.4523,0.4463,0.4691,0.4877,0.4339,0.4737,0.4775,62.0,27.8662,326.0
3,10000085.SH,20150618,SSE,0.4775,0.4737,0.4395,0.4439,0.3393,0.3393,0.3443,93.0,38.0632,349.0
2,10000085.SH,20150619,SSE,0.3443,0.3393,0.3387,0.3483,0.1892,0.1892,0.1892,233.0,67.1277,418.0
1,10000085.SH,20150623,SSE,0.1892,0.1892,0.1826,0.2739,0.1119,0.2739,0.2766,307.0,53.9288,378.0
0,10000085.SH,20150624,SSE,0.2766,0.2739,0.265,0.3061,0.2374,0.3061,0.318,134.0,36.6262,299.0
