,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
75,10002069.SH,20191202,SSE,0.0954,0.0954,0.102,0.1058,0.0906,0.0919,0.0919,1781.0,175.6865,1008.0
74,10002069.SH,20191203,SSE,0.0919,0.0919,0.0931,0.0957,0.0824,0.0957,0.0957,3443.0,309.4688,2368.0
73,10002069.SH,20191204,SSE,0.0957,0.0957,0.0922,0.096,0.0856,0.093,0.093,2722.0,247.5471,3198.0
72,10002069.SH,20191205,SSE,0.093,0.093,0.0966,0.1057,0.0936,0.101,0.101,3823.0,383.997,4388.0
71,10002069.SH,20191206,SSE,0.101,0.101,0.1035,0.1085,0.1005,0.1085,0.1085,2453.0,254.3319,4908.0
70,10002069.SH,20191209,SSE,0.1085,0.1085,0.1088,0.1131,0.1028,0.1065,0.1063,2496.0,268.5168,4932.0
69,10002069.SH,20191210,SSE,0.1063,0.1065,0.1037,0.1094,0.102,0.1094,0.1094,1006.0,107.189,5026.0
68,10002069.SH,20191211,SSE,0.1094,0.1094,0.1119,0.119,0.108,0.1162,0.1162,1694.0,190.6002,5072.0
67,10002069.SH,20191212,SSE,0.1162,0.1162,0.1148,0.117,0.1098,0.1112,0.1113,1453.0,165.4479,5102.0
66,10002069.SH,20191213,SSE,0.1113,0.1112,0.1303,0.1644,0.1299,0.1586,0.1586,3875.0,557.0677,3725.0
65,10002069.SH,20191216,SSE,0.1586,0.1586,0.1628,0.163,0.1434,0.1543,0.1543,1996.0,300.2812,3898.0
64,10002069.SH,20191217,SSE,0.1543,0.1543,0.156,0.2076,0.1525,0.1801,0.1801,4528.0,786.4149,2690.0
63,10002069.SH,20191218,SSE,0.1801,0.1801,0.1782,0.2002,0.1782,0.1842,0.1842,1154.0,220.6135,2713.0
62,10002069.SH,20191219,SSE,0.1842,0.1842,0.1837,0.1924,0.1781,0.1828,0.1828,1187.0,218.166,2492.0
