,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,271,105,8,16,0.6937056737588652,9.757414225887693,0.7175,0.1322314049586777,0.6666666666666666,0.27925531914893614,0.02867383512544803,0.7207446808510638,0.33333333333333337,0.8677685950413223,0.9713261648745519,0.22068965517241382,2.3873015873015873,0.4624846248462485,2.203856749311295,0.3874113475177305
1,2,376,0,4,20,0.9166666666666667,0.34538776394910786,0.99,1.0,0.8333333333333334,0.0,0.010526315789473684,1.0,0.16666666666666663,0.0,0.9894736842105263,0.9090909090909091,inf,0.16666666666666663,16.666666666666668,0.8333333333333334
2,3,363,13,21,3,0.5452127659574468,2.93582198048389,0.915,0.1875,0.125,0.034574468085106384,0.0546875,0.9654255319148937,0.875,0.8125,0.9453125,0.15,3.6153846153846154,0.9063360881542699,3.125,0.09042553191489361
3,4,372,4,20,4,0.5780141843971631,2.0723345796689436,0.94,0.5,0.16666666666666666,0.010638297872340425,0.05102040816326531,0.9893617021276596,0.8333333333333334,0.5,0.9489795918367347,0.25,15.666666666666666,0.8422939068100358,8.333333333333334,0.15602836879432624
4,6,373,3,21,3,0.5585106382978723,2.072332580675368,0.94,0.5,0.125,0.007978723404255319,0.0532994923857868,0.9920212765957447,0.875,0.5,0.9467005076142132,0.2,15.666666666666668,0.8820375335120644,8.333333333333334,0.11702127659574468
5,7,376,0,21,3,0.5625,1.8132857607328114,0.9475,1.0,0.125,0.0,0.05289672544080604,1.0,0.875,0.0,0.947103274559194,0.2222222222222222,inf,0.875,16.666666666666668,0.125
6,9,376,0,24,0,0.5,2.0723265836946414,0.94,,0.0,0.0,0.06,1.0,1.0,,0.94,,,1.0,,0.0
7,11,264,112,9,15,0.663563829787234,10.448203746740937,0.6975,0.11811023622047244,0.625,0.2978723404255319,0.03296703296703297,0.7021276595744681,0.375,0.8818897637795275,0.967032967032967,0.1986754966887417,2.098214285714286,0.5340909090909091,1.968503937007874,0.3271276595744681
