,Model,tn,fp,fn,tp,auc,log_loss,acc,ppv,tpr,fpr,forr,tnr,fnr,fdr,npv,f1,lrp,lrn,lift,youden
0,1,271,105,8,16,0.6937056737588652,9.757414225887693,0.7175,0.1322314049586777,0.6666666666666666,0.27925531914893614,0.02867383512544803,0.7207446808510638,0.33333333333333337,0.8677685950413223,0.9713261648745519,0.22068965517241382,2.3873015873015873,0.4624846248462485,2.203856749311295,0.3874113475177305
1,2,376,0,5,19,0.8958333333333333,0.4317347049363845,0.9875,1.0,0.7916666666666666,0.0,0.013123359580052493,1.0,0.20833333333333337,0.0,0.9868766404199475,0.8837209302325582,inf,0.20833333333333337,16.666666666666668,0.7916666666666666
2,3,363,13,21,3,0.5452127659574468,2.93582198048389,0.915,0.1875,0.125,0.034574468085106384,0.0546875,0.9654255319148937,0.875,0.8125,0.9453125,0.15,3.6153846153846154,0.9063360881542699,3.125,0.09042553191489361
3,4,376,0,22,2,0.5416666666666666,1.899632701720088,0.945,1.0,0.08333333333333333,0.0,0.05527638190954774,1.0,0.9166666666666666,0.0,0.9447236180904522,0.15384615384615385,inf,0.9166666666666666,16.666666666666668,0.08333333333333333
4,6,373,3,21,3,0.5585106382978723,2.072332580675368,0.94,0.5,0.125,0.007978723404255319,0.0532994923857868,0.9920212765957447,0.875,0.5,0.9467005076142132,0.2,15.666666666666668,0.8820375335120644,8.333333333333334,0.11702127659574468
5,7,376,0,20,4,0.5833333333333334,1.7269388197455349,0.95,1.0,0.16666666666666666,0.0,0.050505050505050504,1.0,0.8333333333333334,0.0,0.9494949494949495,0.2857142857142857,inf,0.8333333333333334,16.666666666666668,0.16666666666666666
6,9,376,0,2,22,0.9583333333333333,0.17269388197455438,0.995,1.0,0.9166666666666666,0.0,0.005291005291005291,1.0,0.08333333333333337,0.0,0.9947089947089947,0.9565217391304348,inf,0.08333333333333337,16.666666666666668,0.9166666666666666
7,11,264,112,9,15,0.663563829787234,10.448203746740937,0.6975,0.11811023622047244,0.625,0.2978723404255319,0.03296703296703297,0.7021276595744681,0.375,0.8818897637795275,0.967032967032967,0.1986754966887417,2.098214285714286,0.5340909090909091,1.968503937007874,0.3271276595744681
