,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
24,10000963.SH,20170720,SSE,0.0242,0.0242,0.028,0.11,0.0279,0.032,0.032,47013.0,1447.0379,32666.0
23,10000963.SH,20170721,SSE,0.032,0.032,0.0335,0.0335,0.018,0.0193,0.0193,46657.0,1250.4552,54009.0
22,10000963.SH,20170724,SSE,0.0193,0.0193,0.0188,0.0245,0.017,0.0197,0.0197,52621.0,1089.7973,71043.0
21,10000963.SH,20170725,SSE,0.0197,0.0197,0.0197,0.0228,0.0129,0.0129,0.0129,32204.0,581.0366,77903.0
20,10000963.SH,20170726,SSE,0.0129,0.0129,0.013,0.0183,0.0094,0.0136,0.0136,45913.0,578.2031,91182.0
19,10000963.SH,20170727,SSE,0.0136,0.0136,0.013,0.0151,0.0108,0.0135,0.0135,50715.0,665.7444,106107.0
18,10000963.SH,20170728,SSE,0.0135,0.0135,0.0136,0.0149,0.0117,0.013,0.013,35974.0,472.8548,113285.0
17,10000963.SH,20170731,SSE,0.013,0.013,0.0134,0.0144,0.0107,0.0122,0.0122,28939.0,371.2271,121156.0
16,10000963.SH,20170801,SSE,0.0122,0.0122,0.0122,0.0202,0.012,0.0202,0.0202,59238.0,977.3643,121569.0
15,10000963.SH,20170802,SSE,0.0202,0.0202,0.0219,0.0251,0.0181,0.019,0.019,62237.0,1361.8215,126991.0
14,10000963.SH,20170803,SSE,0.019,0.019,0.0186,0.021,0.0088,0.0088,0.0088,70374.0,1037.8842,132956.0
13,10000963.SH,20170804,SSE,0.0088,0.0088,0.0086,0.0109,0.0056,0.0056,0.0056,52868.0,453.2414,133862.0
12,10000963.SH,20170807,SSE,0.0056,0.0056,0.0057,0.0068,0.0046,0.005,0.005,36834.0,200.6407,136221.0
11,10000963.SH,20170808,SSE,0.005,0.005,0.0052,0.0056,0.0038,0.0044,0.0044,23627.0,111.0179,132696.0
10,10000963.SH,20170809,SSE,0.0044,0.0044,0.0046,0.0046,0.0022,0.0025,0.0025,24855.0,82.0633,127842.0
9,10000963.SH,20170810,SSE,0.0025,0.0025,0.0025,0.0034,0.0013,0.0021,0.0021,33159.0,72.3088,117548.0
8,10000963.SH,20170811,SSE,0.0021,0.0021,0.0019,0.0021,0.001,0.0012,0.0012,21300.0,31.3714,108449.0
7,10000963.SH,20170814,SSE,0.0012,0.0012,0.0012,0.0014,0.0006,0.0006,0.0006,12184.0,10.272,102037.0
6,10000963.SH,20170815,SSE,0.0006,0.0006,0.0006,0.0008,0.0005,0.0006,0.0006,12606.0,7.9071,94840.0
5,10000963.SH,20170816,SSE,0.0006,0.0006,0.0004,0.0006,0.0004,0.0004,0.0004,5294.0,2.5455,91921.0
4,10000963.SH,20170817,SSE,0.0004,0.0004,0.0004,0.0005,0.0003,0.0003,0.0003,5496.0,2.0479,87548.0
3,10000963.SH,20170818,SSE,0.0003,0.0003,0.0003,0.0004,0.0002,0.0002,0.0002,4410.0,1.3536,85749.0
2,10000963.SH,20170821,SSE,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,3822.0,0.5874,83600.0
1,10000963.SH,20170822,SSE,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,3646.0,0.3808,82489.0
0,10000963.SH,20170823,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,1549.0,0.1549,81631.0
