,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
23,10000883.SH,20170420,SSE,0.1283,0.1283,0.1283,0.1337,0.1223,0.131,0.131,2478.0,315.5958,940.0
22,10000883.SH,20170421,SSE,0.131,0.131,0.1327,0.1401,0.1303,0.1387,0.141,3453.0,468.4817,2024.0
21,10000883.SH,20170424,SSE,0.141,0.1387,0.1371,0.139,0.1245,0.1329,0.136,8668.0,1127.4398,3246.0
20,10000883.SH,20170425,SSE,0.136,0.1329,0.1355,0.1424,0.1349,0.1391,0.142,4090.0,568.2567,4006.0
19,10000883.SH,20170426,SSE,0.142,0.1391,0.1409,0.1512,0.139,0.139,0.139,4856.0,702.7754,4698.0
18,10000883.SH,20170427,SSE,0.139,0.139,0.1379,0.1463,0.1298,0.1434,0.144,5276.0,723.9093,5203.0
17,10000883.SH,20170428,SSE,0.144,0.1434,0.1445,0.1457,0.1344,0.14,0.14,3634.0,507.2424,5414.0
16,10000883.SH,20170502,SSE,0.14,0.14,0.1403,0.1447,0.1348,0.1348,0.1348,2500.0,350.9725,5595.0
15,10000883.SH,20170503,SSE,0.1348,0.1348,0.1348,0.1403,0.1275,0.1281,0.1281,3375.0,448.3726,5877.0
14,10000883.SH,20170504,SSE,0.1281,0.1281,0.1251,0.1325,0.12,0.1205,0.1205,3682.0,460.6592,6535.0
13,10000883.SH,20170505,SSE,0.1205,0.1205,0.1198,0.121,0.1007,0.1121,0.113,9517.0,1048.1066,8188.0
12,10000883.SH,20170508,SSE,0.113,0.1121,0.1115,0.1185,0.1028,0.1175,0.118,7761.0,864.0458,8318.0
11,10000883.SH,20170509,SSE,0.118,0.1175,0.1172,0.1222,0.1133,0.1174,0.1181,3128.0,367.1388,8168.0
10,10000883.SH,20170510,SSE,0.1181,0.1174,0.1181,0.1318,0.1181,0.122,0.122,4013.0,504.6104,8076.0
9,10000883.SH,20170511,SSE,0.122,0.122,0.122,0.1363,0.1185,0.134,0.134,5295.0,685.1006,8391.0
8,10000883.SH,20170512,SSE,0.134,0.134,0.1348,0.1634,0.1336,0.1634,0.17,4419.0,671.7424,7929.0
7,10000883.SH,20170515,SSE,0.17,0.1634,0.165,0.1777,0.165,0.1688,0.174,3818.0,659.0352,7673.0
6,10000883.SH,20170516,SSE,0.174,0.1688,0.1668,0.1728,0.1592,0.1724,0.179,3689.0,609.3043,6471.0
5,10000883.SH,20170517,SSE,0.179,0.1724,0.1727,0.1733,0.1564,0.1565,0.158,1532.0,252.8627,5990.0
4,10000883.SH,20170518,SSE,0.158,0.1565,0.1527,0.157,0.1455,0.1505,0.1505,3857.0,584.3843,6390.0
3,10000883.SH,20170519,SSE,0.1505,0.1505,0.1524,0.1579,0.1507,0.1526,0.155,2904.0,446.7733,6440.0
2,10000883.SH,20170522,SSE,0.155,0.1526,0.1521,0.1731,0.1519,0.1657,0.173,3607.0,591.8774,6465.0
1,10000883.SH,20170523,SSE,0.173,0.1657,0.1688,0.194,0.1683,0.1933,0.203,3925.0,712.1877,6484.0
0,10000883.SH,20170524,SSE,0.203,0.1933,0.1944,0.2005,0.177,0.2005,0.199,4097.0,762.7426,5335.0
