,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
30,10001805.SH,20190404,SSE,0.0385,0.0385,0.042,0.0554,0.0391,0.0513,0.0513,18294.0,900.2049,8557.0
29,10001805.SH,20190408,SSE,0.0513,0.0513,0.0576,0.0799,0.0437,0.0488,0.0488,17644.0,963.5314,12877.0
28,10001805.SH,20190409,SSE,0.0488,0.0488,0.049,0.0529,0.0111,0.045,0.045,14724.0,667.3855,16868.0
27,10001805.SH,20190410,SSE,0.045,0.045,0.0415,0.0517,0.0375,0.0475,0.0475,12108.0,517.3119,18242.0
26,10001805.SH,20190411,SSE,0.0475,0.0475,0.0455,0.0521,0.0342,0.036,0.036,15573.0,640.7194,21460.0
25,10001805.SH,20190412,SSE,0.036,0.036,0.0342,0.0373,0.0261,0.0295,0.0295,17371.0,517.4882,28857.0
24,10001805.SH,20190415,SSE,0.0295,0.0295,0.039,0.047,0.0252,0.0256,0.0256,24955.0,931.0407,33260.0
23,10001805.SH,20190416,SSE,0.0256,0.0256,0.0242,0.0435,0.0216,0.0435,0.0435,44893.0,1463.414,33886.0
22,10001805.SH,20190417,SSE,0.0435,0.0435,0.0435,0.05,0.0382,0.0433,0.0433,51558.0,2251.6074,47935.0
21,10001805.SH,20190418,SSE,0.0433,0.0433,0.0415,0.0445,0.0383,0.0383,0.0383,34628.0,1442.1341,58990.0
20,10001805.SH,20190419,SSE,0.0383,0.0383,0.0389,0.049,0.0364,0.0422,0.0422,84011.0,3516.5147,66394.0
19,10001805.SH,20190422,SSE,0.0422,0.0422,0.0433,0.0486,0.0271,0.03,0.03,99231.0,3652.5399,92243.0
18,10001805.SH,20190423,SSE,0.03,0.03,0.0293,0.0326,0.0245,0.025,0.025,62961.0,1750.3603,106283.0
17,10001805.SH,20190424,SSE,0.025,0.025,0.025,0.0269,0.019,0.0221,0.0221,86886.0,1939.8645,125494.0
16,10001805.SH,20190425,SSE,0.0221,0.0221,0.02,0.0204,0.0146,0.0156,0.0156,74767.0,1331.2744,147588.0
15,10001805.SH,20190426,SSE,0.0156,0.0156,0.0144,0.0155,0.0105,0.0109,0.0109,82114.0,1021.5371,164330.0
14,10001805.SH,20190429,SSE,0.0109,0.0109,0.0112,0.0126,0.0083,0.0092,0.0092,81041.0,857.9017,167393.0
13,10001805.SH,20190430,SSE,0.0092,0.0092,0.0091,0.0105,0.0085,0.0094,0.0094,46349.0,439.5372,178612.0
12,10001805.SH,20190506,SSE,0.0094,0.0094,0.0061,0.0062,0.0043,0.0044,0.0044,82287.0,421.3747,160384.0
11,10001805.SH,20190507,SSE,0.0044,0.0044,0.0047,0.0055,0.0021,0.003,0.003,15128.0,45.8578,145256.0
10,10001805.SH,20190508,SSE,0.003,0.003,0.0027,0.0028,0.0021,0.0025,0.0025,29016.0,71.049,137004.0
9,10001805.SH,20190509,SSE,0.0025,0.0025,0.0022,0.0033,0.002,0.0028,0.0028,7531.0,19.2835,129596.0
8,10001805.SH,20190510,SSE,0.0028,0.0028,0.0029,0.0044,0.0023,0.0028,0.0028,28085.0,86.7487,131692.0
7,10001805.SH,20190513,SSE,0.0028,0.0028,0.0025,0.0025,0.001,0.0012,0.0012,25489.0,43.5058,120264.0
6,10001805.SH,20190514,SSE,0.0012,0.0012,0.0012,0.0014,0.0006,0.0006,0.0006,17297.0,15.3066,109000.0
5,10001805.SH,20190515,SSE,0.0006,0.0006,0.0006,0.0009,0.0003,0.0004,0.0004,10786.0,6.1386,102192.0
4,10001805.SH,20190516,SSE,0.0004,0.0004,0.0004,0.0009,0.0001,0.0002,0.0002,12268.0,3.1747,94037.0
3,10001805.SH,20190517,SSE,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,7881.0,1.1463,89580.0
2,10001805.SH,20190520,SSE,0.0001,0.0001,0.0001,0.0004,0.0001,0.0001,0.0001,5389.0,1.0193,87765.0
1,10001805.SH,20190521,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,808.0,0.0808,87076.0
0,10001805.SH,20190522,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,81.0,0.0081,87006.0
