,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
22,10000539.SH,20160118,SSE,0.1577,0.1577,0.1503,0.171,0.1433,0.1544,0.15,598.0,93.6697,497.0
21,10000539.SH,20160119,SSE,0.15,0.1544,0.1467,0.1946,0.1447,0.1838,0.1838,633.0,106.7799,683.0
20,10000539.SH,20160120,SSE,0.1838,0.1838,0.1809,0.1844,0.1364,0.1531,0.1531,870.0,136.7493,1027.0
19,10000539.SH,20160121,SSE,0.1531,0.1531,0.1467,0.1719,0.1143,0.1143,0.1143,1995.0,276.8621,1636.0
18,10000539.SH,20160122,SSE,0.1143,0.1143,0.1216,0.1449,0.1166,0.1336,0.1336,2529.0,335.2014,2240.0
17,10000539.SH,20160125,SSE,0.1336,0.1336,0.138,0.1984,0.1242,0.127,0.1278,1603.0,215.0938,2483.0
16,10000539.SH,20160126,SSE,0.1278,0.127,0.126,0.126,0.0672,0.0687,0.0687,6751.0,631.1378,5323.0
15,10000539.SH,20160127,SSE,0.0687,0.0687,0.07,0.0821,0.06,0.0718,0.0718,21972.0,1548.0989,8278.0
14,10000539.SH,20160128,SSE,0.0718,0.0718,0.07,0.0769,0.0538,0.0576,0.0576,23190.0,1583.4689,12132.0
13,10000539.SH,20160129,SSE,0.0576,0.0576,0.0581,0.087,0.0567,0.0769,0.0769,27723.0,2026.0039,13954.0
12,10000539.SH,20160201,SSE,0.0769,0.0769,0.0768,0.0802,0.0444,0.0525,0.0525,21204.0,1260.5618,16099.0
11,10000539.SH,20160202,SSE,0.0525,0.0525,0.053,0.0714,0.052,0.0638,0.0638,18385.0,1163.7209,16316.0
10,10000539.SH,20160203,SSE,0.0638,0.0638,0.0623,0.0623,0.045,0.0526,0.0526,16300.0,824.8975,16964.0
9,10000539.SH,20160204,SSE,0.0526,0.0526,0.0595,0.0716,0.052,0.0615,0.0615,17319.0,1078.1358,15767.0
8,10000539.SH,20160205,SSE,0.0615,0.0615,0.0611,0.0666,0.0562,0.0562,0.0562,11075.0,666.7956,16067.0
7,10000539.SH,20160215,SSE,0.0562,0.0562,0.04,0.0459,0.034,0.0369,0.0369,18073.0,717.0549,18687.0
6,10000539.SH,20160216,SSE,0.0369,0.0369,0.04,0.0709,0.04,0.0622,0.0622,20971.0,1277.3181,14116.0
5,10000539.SH,20160217,SSE,0.0622,0.0622,0.0615,0.074,0.0564,0.068,0.068,17324.0,1137.4439,11980.0
4,10000539.SH,20160218,SSE,0.068,0.068,0.077,0.0875,0.0641,0.065,0.065,15553.0,1183.981,8999.0
3,10000539.SH,20160219,SSE,0.065,0.065,0.0667,0.0689,0.0515,0.0602,0.0602,11002.0,676.5065,7617.0
2,10000539.SH,20160222,SSE,0.0602,0.0602,0.078,0.1129,0.0682,0.0979,0.104,11198.0,984.0618,3679.0
1,10000539.SH,20160223,SSE,0.104,0.0979,0.0992,0.1011,0.0668,0.0772,0.08,3330.0,281.871,2425.0
0,10000539.SH,20160224,SSE,0.08,0.0772,0.0774,0.089,0.047,0.0766,0.089,3705.0,272.1444,509.0
