,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
30,10003087.SH,20210106,SSE,0.0137,0.0137,0.0161,0.0302,0.0147,0.0236,0.0236,12068.0,256.4646,5617.0
29,10003087.SH,20210107,SSE,0.0236,0.0236,0.0237,0.047,0.0237,0.047,0.047,21745.0,687.6707,12370.0
28,10003087.SH,20210108,SSE,0.047,0.047,0.0556,0.0638,0.0344,0.0448,0.0448,22240.0,1098.8536,15922.0
27,10003087.SH,20210111,SSE,0.0448,0.0448,0.0423,0.0555,0.0269,0.0285,0.0285,17267.0,675.0037,17574.0
26,10003087.SH,20210112,SSE,0.0285,0.0285,0.0272,0.061,0.0238,0.061,0.061,29012.0,1163.8894,20018.0
25,10003087.SH,20210113,SSE,0.061,0.061,0.0617,0.0805,0.0437,0.0496,0.0496,35905.0,2096.6829,22289.0
24,10003087.SH,20210114,SSE,0.0496,0.0496,0.0485,0.0485,0.0344,0.035,0.035,16238.0,666.4616,23909.0
23,10003087.SH,20210115,SSE,0.035,0.035,0.0367,0.0456,0.0275,0.0288,0.0288,24186.0,859.2103,27035.0
22,10003087.SH,20210118,SSE,0.0288,0.0288,0.027,0.0405,0.025,0.032,0.032,31057.0,1010.1391,32219.0
21,10003087.SH,20210119,SSE,0.032,0.032,0.0336,0.0351,0.0225,0.0241,0.0241,30103.0,865.5143,36219.0
20,10003087.SH,20210120,SSE,0.0241,0.0241,0.0238,0.028,0.0197,0.022,0.022,26818.0,632.1313,43293.0
19,10003087.SH,20210121,SSE,0.022,0.022,0.0232,0.0399,0.0225,0.0331,0.0331,50645.0,1603.3471,51500.0
18,10003087.SH,20210122,SSE,0.0331,0.0331,0.0312,0.033,0.0238,0.027,0.027,32249.0,895.8893,56117.0
17,10003087.SH,20210125,SSE,0.027,0.027,0.026,0.0336,0.0223,0.032,0.032,55394.0,1584.3445,61447.0
16,10003087.SH,20210126,SSE,0.032,0.032,0.029,0.0291,0.0172,0.0172,0.0172,63315.0,1469.4715,73381.0
15,10003087.SH,20210127,SSE,0.0172,0.0172,0.0186,0.0196,0.014,0.0156,0.0156,34233.0,558.3323,77072.0
14,10003087.SH,20210128,SSE,0.0156,0.0156,0.0118,0.0131,0.008,0.0109,0.0109,59579.0,663.345,85468.0
13,10003087.SH,20210129,SSE,0.0109,0.0109,0.0114,0.013,0.0082,0.0093,0.0093,46546.0,437.1776,78516.0
12,10003087.SH,20210201,SSE,0.0093,0.0093,0.0094,0.0098,0.0075,0.0081,0.0081,28442.0,240.8657,75373.0
11,10003087.SH,20210202,SSE,0.0081,0.0081,0.0082,0.0089,0.0046,0.0048,0.0048,29260.0,179.6559,67704.0
10,10003087.SH,20210203,SSE,0.0048,0.0048,0.0048,0.0053,0.0029,0.0033,0.0033,24274.0,97.3621,62490.0
9,10003087.SH,20210204,SSE,0.0033,0.0033,0.0031,0.0051,0.0026,0.004,0.004,18536.0,75.4812,61666.0
8,10003087.SH,20210205,SSE,0.004,0.004,0.0044,0.0095,0.0044,0.0063,0.0063,54420.0,409.6735,72087.0
7,10003087.SH,20210208,SSE,0.0063,0.0063,0.0069,0.009,0.0059,0.0064,0.0064,42895.0,320.2915,77256.0
6,10003087.SH,20210209,SSE,0.0064,0.0064,0.0074,0.0126,0.0057,0.0121,0.0121,78027.0,737.3778,81104.0
5,10003087.SH,20210210,SSE,0.0121,0.0121,0.0145,0.0357,0.0133,0.0299,0.0299,358263.0,9554.1121,96906.0
4,10003087.SH,20210218,SSE,0.0299,0.0299,0.0499,0.0545,0.01,0.0138,0.0138,527601.0,11929.2968,232063.0
3,10003087.SH,20210219,SSE,0.0138,0.0138,0.0128,0.0149,0.0049,0.0058,0.0058,180941.0,1439.8925,224204.0
2,10003087.SH,20210222,SSE,0.0058,0.0058,0.0071,0.0072,0.0009,0.0011,0.0011,129767.0,302.7867,179371.0
1,10003087.SH,20210223,SSE,0.0011,0.0011,0.0009,0.0015,0.0001,0.0002,0.0002,54099.0,32.8818,152933.0
0,10003087.SH,20210224,SSE,0.0002,0.0002,0.0002,0.0008,0.0001,0.0001,0.0,29464.0,4.4844,149369.0
