,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
33,10004101.SH,20220309,SSE,0.2414,,0.2497,0.2689,0.1562,0.2311,0.2311,1427.0,296.3563,798.0
32,10004101.SH,20220310,SSE,0.2311,0.2311,0.2616,0.2744,0.2373,0.2426,0.2418,559.0,143.2338,543.0
31,10004101.SH,20220311,SSE,0.2418,0.2426,0.2195,0.2534,0.183,0.2515,0.2515,2962.0,602.4234,1941.0
30,10004101.SH,20220314,SSE,0.2515,0.2515,0.2234,0.2334,0.1911,0.1911,0.1911,1470.0,307.4207,2688.0
29,10004101.SH,20220315,SSE,0.1911,0.1911,0.1757,0.1758,0.0942,0.0958,0.0958,21945.0,2815.5969,11604.0
28,10004101.SH,20220316,SSE,0.0958,0.0958,0.1206,0.1723,0.0949,0.1617,0.1617,53647.0,6958.959,15991.0
27,10004101.SH,20220317,SSE,0.1617,0.1617,0.2041,0.229,0.1826,0.1897,0.1897,10824.0,2194.2968,12838.0
26,10004101.SH,20220318,SSE,0.1897,0.1897,0.1853,0.237,0.175,0.2208,0.2208,9431.0,2003.6567,10915.0
25,10004101.SH,20220321,SSE,0.2208,0.2208,0.2189,0.2223,0.171,0.1911,0.1905,6490.0,1241.6612,10699.0
24,10004101.SH,20220322,SSE,0.1905,0.1911,0.183,0.2179,0.183,0.1949,0.1949,5674.0,1134.6998,11877.0
23,10004101.SH,20220323,SSE,0.1949,0.1949,0.201,0.215,0.1831,0.2033,0.2033,6175.0,1234.2246,10306.0
22,10004101.SH,20220324,SSE,0.2033,0.2033,0.196,0.2091,0.1761,0.1913,0.1913,7491.0,1415.5614,12703.0
21,10004101.SH,20220325,SSE,0.1913,0.1913,0.19,0.2039,0.1542,0.1555,0.1555,11774.0,2017.5676,15734.0
20,10004101.SH,20220328,SSE,0.1555,0.1555,0.142,0.172,0.121,0.162,0.161,25277.0,3654.6185,18830.0
19,10004101.SH,20220329,SSE,0.161,0.162,0.1717,0.1769,0.15,0.1519,0.1519,10646.0,1719.9281,17904.0
18,10004101.SH,20220330,SSE,0.1519,0.1519,0.1699,0.2138,0.1662,0.2138,0.2138,18669.0,3541.3502,15453.0
17,10004101.SH,20220331,SSE,0.2138,0.2138,0.21,0.2101,0.1951,0.1963,0.1963,5413.0,1090.0464,14954.0
16,10004101.SH,20220401,SSE,0.1963,0.1963,0.1851,0.2484,0.1775,0.2305,0.2311,5288.0,1159.3641,14724.0
15,10004101.SH,20220406,SSE,0.2311,0.2305,0.2208,0.2282,0.1975,0.2125,0.2125,2966.0,631.4597,14045.0
14,10004101.SH,20220407,SSE,0.2125,0.2125,0.205,0.2349,0.1902,0.195,0.1952,3953.0,820.6109,14699.0
13,10004101.SH,20220408,SSE,0.1952,0.195,0.2,0.2214,0.186,0.2145,0.2145,3677.0,761.1274,13864.0
12,10004101.SH,20220411,SSE,0.2145,0.2145,0.2075,0.2075,0.144,0.1502,0.151,10016.0,1580.7777,15291.0
11,10004101.SH,20220412,SSE,0.151,0.1502,0.1529,0.1885,0.1368,0.1843,0.1843,10517.0,1759.1012,14298.0
10,10004101.SH,20220413,SSE,0.1843,0.1843,0.178,0.2033,0.1705,0.1822,0.1822,7445.0,1389.1534,12218.0
9,10004101.SH,20220414,SSE,0.1822,0.1822,0.196,0.2338,0.1904,0.2173,0.2171,6376.0,1382.5076,10732.0
8,10004101.SH,20220415,SSE,0.2171,0.2173,0.2082,0.2344,0.1999,0.222,0.222,2687.0,594.5138,9426.0
7,10004101.SH,20220418,SSE,0.222,0.222,0.2063,0.2063,0.1651,0.171,0.171,3626.0,644.3754,10020.0
6,10004101.SH,20220419,SSE,0.171,0.171,0.1761,0.1889,0.1325,0.1512,0.1512,5727.0,894.937,10151.0
5,10004101.SH,20220420,SSE,0.1512,0.1512,0.1547,0.1548,0.119,0.1247,0.1247,17933.0,2414.9136,11097.0
4,10004101.SH,20220421,SSE,0.1247,0.1247,0.1207,0.1351,0.0811,0.0919,0.0919,58593.0,6302.4579,15499.0
3,10004101.SH,20220422,SSE,0.0919,0.0919,0.078,0.1135,0.0739,0.0973,0.0973,65749.0,6479.4284,16660.0
2,10004101.SH,20220425,SSE,0.0973,0.0973,0.0688,0.0712,0.019,0.0202,0.0202,231537.0,10372.7417,56020.0
1,10004101.SH,20220426,SSE,0.0202,0.0202,0.0211,0.0258,0.0041,0.0065,0.0065,354659.0,5671.1508,72012.0
0,10004101.SH,20220427,SSE,0.0065,0.0065,0.005,0.0185,0.0026,0.0026,0.014,318451.0,3029.3845,8150.0
