,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
21,10005245.SH,20230313,SSE,0.2133,,0.2106,0.2448,0.2106,0.2383,0.2383,377.0,88.8942,238.0
20,10005245.SH,20230314,SSE,0.2383,0.2383,0.23,0.2328,0.208,0.2216,0.2216,400.0,88.957,423.0
19,10005245.SH,20230315,SSE,0.2216,0.2216,0.2355,0.2455,0.22,0.2215,0.2218,439.0,103.1752,613.0
18,10005245.SH,20230316,SSE,0.2218,0.2215,0.2133,0.2216,0.2,0.2,0.2,702.0,147.7541,925.0
17,10005245.SH,20230317,SSE,0.2,0.2,0.213,0.2459,0.194,0.2032,0.2032,1329.0,307.716,1517.0
16,10005245.SH,20230320,SSE,0.2032,0.2032,0.2087,0.2177,0.1877,0.1903,0.1903,824.0,165.3416,2031.0
15,10005245.SH,20230321,SSE,0.1903,0.1903,0.1964,0.2177,0.1964,0.211,0.211,1589.0,323.862,2557.0
14,10005245.SH,20230322,SSE,0.211,0.211,0.2185,0.2333,0.2115,0.2199,0.2192,1183.0,260.5474,3322.0
13,10005245.SH,20230323,SSE,0.2192,0.2199,0.2132,0.2344,0.2128,0.2334,0.2334,1211.0,274.0103,3388.0
12,10005245.SH,20230324,SSE,0.2334,0.2334,0.2283,0.2306,0.2157,0.2208,0.2208,1137.0,251.8092,3531.0
11,10005245.SH,20230327,SSE,0.2208,0.2208,0.22,0.22,0.1952,0.2048,0.2048,1352.0,273.8414,3666.0
10,10005245.SH,20230328,SSE,0.2048,0.2048,0.208,0.2164,0.1984,0.202,0.202,1111.0,227.8516,3799.0
9,10005245.SH,20230329,SSE,0.202,0.202,0.2188,0.2232,0.1978,0.2005,0.2005,825.0,173.9611,4105.0
8,10005245.SH,20230330,SSE,0.2005,0.2005,0.2034,0.2294,0.1938,0.2294,0.2294,1822.0,386.5928,4235.0
7,10005245.SH,20230331,SSE,0.2294,0.2294,0.233,0.2453,0.2229,0.2275,0.2275,1677.0,391.4646,4973.0
6,10005245.SH,20230403,SSE,0.2275,0.2275,0.226,0.2365,0.2184,0.2299,0.2299,1043.0,238.9775,5078.0
5,10005245.SH,20230404,SSE,0.2299,0.2299,0.2324,0.24,0.2212,0.2386,0.2386,1009.0,230.8583,5142.0
4,10005245.SH,20230406,SSE,0.2386,0.2386,0.23,0.236,0.2203,0.2244,0.2244,556.0,125.9169,5332.0
3,10005245.SH,20230407,SSE,0.2244,0.2244,0.2271,0.2542,0.2267,0.2451,0.2451,591.0,144.8195,5166.0
2,10005245.SH,20230410,SSE,0.2451,0.2451,0.2416,0.2517,0.234,0.2452,0.2452,1002.0,246.0123,4984.0
1,10005245.SH,20230411,SSE,0.2452,0.2452,0.25,0.2542,0.231,0.238,0.238,362.0,86.5946,4821.0
0,10005245.SH,20230412,SSE,0.238,0.238,0.239,0.2403,0.2228,0.223,0.223,274.0,62.4079,4904.0
