,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
25,10001197.SH,20180117,SSE,0.0017,0.0017,0.0024,0.0053,0.0024,0.0035,0.0035,8081.0,31.6154,4618.0
24,10001197.SH,20180118,SSE,0.0035,0.0035,0.0031,0.0063,0.0031,0.006,0.006,12027.0,61.9193,9303.0
23,10001197.SH,20180119,SSE,0.006,0.006,0.0061,0.008,0.0046,0.0057,0.0057,11697.0,73.1868,11725.0
22,10001197.SH,20180122,SSE,0.0057,0.0057,0.0065,0.0066,0.0043,0.0046,0.0046,7335.0,37.4697,14730.0
21,10001197.SH,20180123,SSE,0.0046,0.0046,0.004,0.0075,0.004,0.0075,0.0075,17210.0,102.8312,22319.0
20,10001197.SH,20180124,SSE,0.0075,0.0075,0.008,0.0116,0.0068,0.0092,0.0092,26512.0,244.2927,26610.0
19,10001197.SH,20180125,SSE,0.0092,0.0092,0.0088,0.0088,0.0041,0.0043,0.0043,26943.0,157.128,31041.0
18,10001197.SH,20180126,SSE,0.0043,0.0043,0.0045,0.0045,0.0023,0.0033,0.0033,19498.0,68.277,36857.0
17,10001197.SH,20180129,SSE,0.0033,0.0033,0.0034,0.0047,0.0018,0.0026,0.0026,21935.0,61.4615,42310.0
16,10001197.SH,20180130,SSE,0.0026,0.0026,0.0025,0.0029,0.001,0.0012,0.0012,19262.0,32.023,39161.0
15,10001197.SH,20180131,SSE,0.0012,0.0012,0.0013,0.0016,0.001,0.0011,0.0011,5735.0,7.8739,39535.0
14,10001197.SH,20180201,SSE,0.0011,0.0011,0.0013,0.0013,0.0006,0.0007,0.0007,6535.0,5.7117,37029.0
13,10001197.SH,20180202,SSE,0.0007,0.0007,0.0007,0.0012,0.0004,0.0004,0.0004,7237.0,5.5266,35488.0
12,10001197.SH,20180205,SSE,0.0004,0.0004,0.0004,0.001,0.0004,0.001,0.001,3156.0,2.1839,35045.0
11,10001197.SH,20180206,SSE,0.001,0.001,0.0005,0.0017,0.0005,0.0006,0.0006,11497.0,11.4778,34864.0
10,10001197.SH,20180207,SSE,0.0006,0.0006,0.0013,0.0017,0.0004,0.0009,0.0009,10029.0,10.9749,35120.0
9,10001197.SH,20180208,SSE,0.0009,0.0009,0.001,0.0019,0.0009,0.0016,0.0016,14278.0,19.5277,34009.0
8,10001197.SH,20180209,SSE,0.0016,0.0016,0.0014,0.0026,0.0009,0.0016,0.0016,15608.0,22.2738,31767.0
7,10001197.SH,20180212,SSE,0.0016,0.0016,0.0017,0.0021,0.0007,0.0008,0.0008,6018.0,7.3056,31217.0
6,10001197.SH,20180213,SSE,0.0008,0.0008,0.0012,0.0012,0.0006,0.0006,0.0006,3702.0,2.8844,31054.0
5,10001197.SH,20180214,SSE,0.0006,0.0006,0.0007,0.001,0.0007,0.001,0.0007,3194.0,2.7364,30631.0
4,10001197.SH,20180222,SSE,0.0007,0.001,0.001,0.001,0.0002,0.0003,0.0004,1596.0,0.5932,30338.0
3,10001197.SH,20180223,SSE,0.0004,0.0003,0.0002,0.0004,0.0002,0.0002,0.0003,687.0,0.1651,30034.0
2,10001197.SH,20180226,SSE,0.0003,0.0002,0.0003,0.0004,0.0001,0.0002,0.0002,2708.0,0.6095,28899.0
1,10001197.SH,20180227,SSE,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,2087.0,0.256,28973.0
0,10001197.SH,20180228,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,102.0,0.0102,28957.0
