,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
29,10001189.SH,20180111,SSE,0.0009,0.0009,0.001,0.0026,0.001,0.0023,0.0023,2204.0,4.8604,1539.0
28,10001189.SH,20180112,SSE,0.0023,0.0023,0.0022,0.003,0.0019,0.0022,0.0022,2034.0,5.0239,2496.0
27,10001189.SH,20180115,SSE,0.0022,0.0022,0.0024,0.0042,0.0022,0.003,0.003,4568.0,14.604,4106.0
26,10001189.SH,20180116,SSE,0.003,0.003,0.0025,0.0051,0.0025,0.0051,0.0051,5086.0,20.3325,5619.0
25,10001189.SH,20180117,SSE,0.0051,0.0051,0.0055,0.0098,0.005,0.0066,0.0066,14827.0,112.9495,9059.0
24,10001189.SH,20180118,SSE,0.0066,0.0066,0.0064,0.0111,0.0063,0.0106,0.0106,15230.0,142.8064,14251.0
23,10001189.SH,20180119,SSE,0.0106,0.0106,0.0109,0.015,0.0085,0.0098,0.0098,17179.0,190.4672,15841.0
22,10001189.SH,20180122,SSE,0.0098,0.0098,0.0104,0.0121,0.008,0.0095,0.0095,14436.0,143.1286,18718.0
21,10001189.SH,20180123,SSE,0.0095,0.0095,0.0101,0.0144,0.0093,0.0144,0.0144,26293.0,302.3088,27355.0
20,10001189.SH,20180124,SSE,0.0144,0.0144,0.0163,0.0213,0.0122,0.017,0.017,48191.0,844.9658,30504.0
19,10001189.SH,20180125,SSE,0.017,0.017,0.0163,0.0166,0.009,0.0097,0.0097,53223.0,631.2449,43465.0
18,10001189.SH,20180126,SSE,0.0097,0.0097,0.0095,0.0122,0.0064,0.009,0.009,36541.0,334.3271,49121.0
17,10001189.SH,20180129,SSE,0.009,0.009,0.0094,0.0133,0.0052,0.0067,0.0067,41201.0,311.7207,54125.0
16,10001189.SH,20180130,SSE,0.0067,0.0067,0.0064,0.0066,0.0023,0.003,0.003,25052.0,92.5383,49427.0
15,10001189.SH,20180131,SSE,0.003,0.003,0.0027,0.004,0.0025,0.0032,0.0032,15060.0,49.9597,49528.0
14,10001189.SH,20180201,SSE,0.0032,0.0032,0.0033,0.0038,0.0016,0.0026,0.0026,13895.0,35.0897,48737.0
13,10001189.SH,20180202,SSE,0.0026,0.0026,0.0025,0.0034,0.0019,0.0026,0.0026,14816.0,38.291,51300.0
12,10001189.SH,20180205,SSE,0.0026,0.0026,0.0025,0.0047,0.0016,0.0045,0.0045,16814.0,49.6771,52586.0
11,10001189.SH,20180206,SSE,0.0045,0.0045,0.0027,0.0057,0.0024,0.0035,0.0035,30277.0,121.3763,58297.0
10,10001189.SH,20180207,SSE,0.0035,0.0035,0.0037,0.0055,0.0017,0.0029,0.0029,38444.0,120.4995,59325.0
9,10001189.SH,20180208,SSE,0.0029,0.0029,0.0031,0.0036,0.002,0.0026,0.0026,25226.0,70.3793,56665.0
8,10001189.SH,20180209,SSE,0.0026,0.0026,0.002,0.004,0.0014,0.0026,0.0026,36134.0,93.2951,45489.0
7,10001189.SH,20180212,SSE,0.0026,0.0026,0.0024,0.0032,0.0007,0.001,0.001,21317.0,42.8814,37819.0
6,10001189.SH,20180213,SSE,0.001,0.001,0.0011,0.0015,0.0003,0.001,0.001,7005.0,6.8608,35020.0
5,10001189.SH,20180214,SSE,0.001,0.001,0.001,0.001,0.0006,0.0007,0.0007,2454.0,1.9862,33559.0
4,10001189.SH,20180222,SSE,0.0007,0.0007,0.0008,0.0008,0.0003,0.0004,0.0004,2425.0,1.106,32925.0
3,10001189.SH,20180223,SSE,0.0004,0.0004,0.0003,0.0004,0.0001,0.0003,0.0003,3799.0,1.0579,30767.0
2,10001189.SH,20180226,SSE,0.0003,0.0003,0.0002,0.0003,0.0001,0.0002,0.0002,2115.0,0.4245,28939.0
1,10001189.SH,20180227,SSE,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,2756.0,0.412,28719.0
0,10001189.SH,20180228,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,1001.0,0.1001,28201.0
