,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
69,10001628.SH,20181211,SSE,0.0221,0.0221,0.0217,0.0219,0.0198,0.0205,0.0205,1059.0,22.0988,1018.0
68,10001628.SH,20181212,SSE,0.0205,0.0205,0.0199,0.0205,0.0191,0.0198,0.0198,1054.0,20.8614,1923.0
67,10001628.SH,20181213,SSE,0.0198,0.0198,0.0205,0.0206,0.0145,0.0153,0.0153,1243.0,20.5927,2577.0
66,10001628.SH,20181214,SSE,0.0153,0.0153,0.0163,0.0179,0.016,0.0179,0.0179,875.0,14.9585,3151.0
65,10001628.SH,20181217,SSE,0.0179,0.0179,0.0184,0.0195,0.0174,0.018,0.018,530.0,9.8309,3463.0
64,10001628.SH,20181218,SSE,0.018,0.018,0.019,0.0223,0.0176,0.0223,0.0223,3058.0,63.5311,5907.0
63,10001628.SH,20181219,SSE,0.0223,0.0223,0.0223,0.0272,0.0213,0.0269,0.0269,1251.0,29.9992,6136.0
62,10001628.SH,20181220,SSE,0.0269,0.0269,0.0272,0.0443,0.0264,0.0405,0.0405,2674.0,99.3156,6547.0
61,10001628.SH,20181221,SSE,0.0405,0.0405,0.0424,0.0609,0.0424,0.0538,0.0538,4169.0,224.963,6170.0
60,10001628.SH,20181224,SSE,0.0538,0.0538,0.0584,0.0613,0.0471,0.0473,0.0473,2754.0,146.607,6692.0
59,10001628.SH,20181225,SSE,0.0473,0.0473,0.052,0.0711,0.051,0.055,0.055,6250.0,385.3639,5754.0
58,10001628.SH,20181226,SSE,0.055,0.055,0.0546,0.0608,0.0533,0.0572,0.0572,1963.0,111.8539,5683.0
57,10001628.SH,20181227,SSE,0.0572,0.0572,0.0517,0.0594,0.0449,0.0572,0.0572,2476.0,131.5432,5664.0
56,10001628.SH,20181228,SSE,0.0572,0.0572,0.0538,0.0563,0.0464,0.0543,0.0543,1428.0,73.2251,5552.0
55,10001628.SH,20190102,SSE,0.0543,0.0543,0.0506,0.0638,0.0494,0.0611,0.0611,2114.0,120.3901,5438.0
54,10001628.SH,20190103,SSE,0.0611,0.0611,0.0584,0.0611,0.0495,0.0572,0.0572,1682.0,93.1819,5524.0
53,10001628.SH,20190104,SSE,0.0572,0.0572,0.06,0.0625,0.0403,0.0411,0.0411,2326.0,109.5246,5537.0
52,10001628.SH,20190107,SSE,0.0411,0.0411,0.0378,0.0436,0.0374,0.04,0.04,1853.0,76.2464,5709.0
51,10001628.SH,20190108,SSE,0.04,0.04,0.0391,0.0434,0.0381,0.0385,0.039,1377.0,56.3982,5808.0
50,10001628.SH,20190109,SSE,0.039,0.0385,0.0374,0.0374,0.0251,0.0307,0.0307,3523.0,98.8894,6656.0
49,10001628.SH,20190110,SSE,0.0307,0.0307,0.0317,0.0328,0.0249,0.0276,0.0276,2429.0,68.0017,6895.0
48,10001628.SH,20190111,SSE,0.0276,0.0276,0.027,0.0273,0.0214,0.0237,0.0237,1730.0,42.5498,7075.0
47,10001628.SH,20190114,SSE,0.0237,0.0237,0.0237,0.0269,0.0237,0.026,0.026,1987.0,51.2297,7487.0
46,10001628.SH,20190115,SSE,0.026,0.026,0.0253,0.0253,0.0171,0.0175,0.0175,4356.0,84.5825,8646.0
45,10001628.SH,20190116,SSE,0.0175,0.0175,0.0173,0.019,0.0148,0.0153,0.0153,3990.0,65.7176,9785.0
44,10001628.SH,20190117,SSE,0.0153,0.0153,0.0156,0.0182,0.013,0.018,0.018,4837.0,73.8872,11488.0
43,10001628.SH,20190118,SSE,0.018,0.018,0.0182,0.0182,0.0132,0.0151,0.0151,5910.0,87.0643,12492.0
42,10001628.SH,20190121,SSE,0.0151,0.0151,0.0147,0.0175,0.0052,0.0142,0.0142,4406.0,63.9202,12760.0
41,10001628.SH,20190122,SSE,0.0142,0.0142,0.0138,0.0156,0.0138,0.0148,0.0148,4820.0,72.1678,13537.0
40,10001628.SH,20190123,SSE,0.0148,0.0148,0.0157,0.0158,0.0126,0.0136,0.0136,4848.0,66.815,14554.0
39,10001628.SH,20190124,SSE,0.0136,0.0136,0.0132,0.0132,0.008,0.0087,0.0087,9803.0,100.8984,19545.0
38,10001628.SH,20190125,SSE,0.0087,0.0087,0.0085,0.0085,0.0052,0.0063,0.0063,7656.0,45.8538,20343.0
37,10001628.SH,20190128,SSE,0.0063,0.0063,0.0058,0.0074,0.0044,0.007,0.007,7628.0,44.7615,20709.0
36,10001628.SH,20190129,SSE,0.007,0.007,0.0074,0.009,0.0065,0.0072,0.0072,4541.0,35.3456,19887.0
35,10001628.SH,20190130,SSE,0.0072,0.0072,0.0073,0.0087,0.0072,0.0079,0.0079,2233.0,17.3944,20176.0
34,10001628.SH,20190131,SSE,0.0079,0.0079,0.0078,0.0078,0.0056,0.0059,0.0059,3394.0,21.4127,20801.0
33,10001628.SH,20190201,SSE,0.0059,0.0059,0.0055,0.0067,0.0051,0.0053,0.0053,5918.0,33.9021,20155.0
32,10001628.SH,20190211,SSE,0.0053,0.0053,0.0052,0.0055,0.0029,0.0032,0.0032,7153.0,26.3871,20782.0
31,10001628.SH,20190212,SSE,0.0032,0.0032,0.003,0.0032,0.0025,0.0028,0.0026,5435.0,15.4914,17582.0
30,10001628.SH,20190213,SSE,0.0026,0.0028,0.0027,0.0028,0.0023,0.0025,0.0025,2461.0,6.5688,16349.0
29,10001628.SH,20190214,SSE,0.0025,0.0025,0.0026,0.0031,0.0024,0.0027,0.0027,4886.0,13.1627,14353.0
28,10001628.SH,20190215,SSE,0.0027,0.0027,0.0028,0.0034,0.0027,0.0033,0.003,4034.0,12.18,15484.0
