,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
97,10002297.SH,20200204,SSE,0.1507,0.1507,0.1378,0.1378,0.0616,0.0616,0.0616,2820.0,225.5091,1736.0
96,10002297.SH,20200205,SSE,0.0616,0.0616,0.063,0.063,0.0475,0.0519,0.0522,3812.0,204.5889,3013.0
95,10002297.SH,20200206,SSE,0.0522,0.0519,0.0525,0.0525,0.0412,0.0454,0.0455,1513.0,69.5591,2494.0
94,10002297.SH,20200207,SSE,0.0455,0.0454,0.05,0.0563,0.0462,0.0515,0.0515,1779.0,92.9657,2335.0
93,10002297.SH,20200210,SSE,0.0515,0.0515,0.0577,0.058,0.047,0.0483,0.0483,1695.0,86.3114,2484.0
92,10002297.SH,20200211,SSE,0.0483,0.0483,0.047,0.047,0.0366,0.0372,0.0372,1581.0,61.5859,2502.0
91,10002297.SH,20200212,SSE,0.0372,0.0372,0.038,0.0388,0.0306,0.032,0.0321,1048.0,36.0048,2642.0
90,10002297.SH,20200213,SSE,0.0321,0.032,0.0309,0.038,0.0296,0.0362,0.0374,762.0,26.1398,3018.0
89,10002297.SH,20200214,SSE,0.0374,0.0362,0.035,0.0355,0.0318,0.0327,0.0326,610.0,20.3072,3106.0
88,10002297.SH,20200217,SSE,0.0326,0.0327,0.0248,0.0337,0.0248,0.0265,0.0265,1180.0,32.5732,2381.0
87,10002297.SH,20200218,SSE,0.0265,0.0265,0.0273,0.0306,0.0254,0.0269,0.0269,1676.0,46.1487,2331.0
86,10002297.SH,20200219,SSE,0.0269,0.0269,0.0269,0.03,0.026,0.0294,0.0287,1330.0,36.3317,2464.0
85,10002297.SH,20200220,SSE,0.0287,0.0294,0.0273,0.0297,0.0245,0.0252,0.0247,2506.0,69.5873,2952.0
84,10002297.SH,20200221,SSE,0.0247,0.0252,0.0255,0.0289,0.0254,0.0281,0.0281,2036.0,56.6929,3169.0
83,10002297.SH,20200224,SSE,0.0281,0.0281,0.03,0.0376,0.0284,0.0375,0.0375,2631.0,89.1705,3144.0
82,10002297.SH,20200225,SSE,0.0375,0.0375,0.0408,0.0486,0.0397,0.0404,0.0404,3073.0,129.826,3400.0
81,10002297.SH,20200226,SSE,0.0404,0.0404,0.0439,0.0499,0.038,0.0435,0.0435,2081.0,89.5751,4107.0
80,10002297.SH,20200227,SSE,0.0435,0.0435,0.0408,0.0411,0.0326,0.033,0.0337,1221.0,42.1292,4392.0
79,10002297.SH,20200228,SSE,0.0337,0.033,0.0392,0.0554,0.0379,0.0554,0.0554,4387.0,205.5633,4875.0
78,10002297.SH,20200302,SSE,0.0554,0.0554,0.05,0.0568,0.0307,0.0338,0.0338,2788.0,100.165,5412.0
77,10002297.SH,20200303,SSE,0.0338,0.0338,0.0298,0.0298,0.0224,0.0283,0.0287,2129.0,56.7324,4546.0
76,10002297.SH,20200304,SSE,0.0287,0.0283,0.028,0.0313,0.0263,0.0263,0.0263,1912.0,54.8473,4625.0
75,10002297.SH,20200305,SSE,0.0263,0.0263,0.0247,0.0258,0.0211,0.0216,0.0216,1929.0,44.1173,4806.0
74,10002297.SH,20200306,SSE,0.0216,0.0216,0.0229,0.0292,0.0226,0.0292,0.0292,2353.0,61.8585,4844.0
73,10002297.SH,20200309,SSE,0.0292,0.0292,0.0351,0.0574,0.0344,0.0571,0.0571,4305.0,215.4626,5395.0
72,10002297.SH,20200310,SSE,0.0571,0.0571,0.052,0.062,0.038,0.044,0.044,2222.0,110.2667,6257.0
71,10002297.SH,20200311,SSE,0.044,0.044,0.0431,0.0527,0.0424,0.0524,0.0524,1336.0,63.6086,5911.0
70,10002297.SH,20200312,SSE,0.0524,0.0524,0.0562,0.0764,0.0527,0.0695,0.07,3097.0,210.6554,5546.0
69,10002297.SH,20200313,SSE,0.07,0.0695,0.1031,0.1423,0.0855,0.1005,0.1,5993.0,646.3704,5812.0
68,10002297.SH,20200316,SSE,0.1,0.1005,0.0998,0.1474,0.0998,0.1446,0.1446,3386.0,417.9207,7266.0
67,10002297.SH,20200317,SSE,0.1446,0.1446,0.1446,0.186,0.095,0.1504,0.15,5842.0,911.4888,7188.0
66,10002297.SH,20200318,SSE,0.15,0.1504,0.1449,0.1628,0.0997,0.1608,0.1608,7091.0,941.3818,8133.0
65,10002297.SH,20200319,SSE,0.1608,0.1608,0.1615,0.2379,0.138,0.1937,0.1937,10766.0,2117.8393,7602.0
64,10002297.SH,20200320,SSE,0.1937,0.1937,0.1769,0.1797,0.1398,0.1403,0.1403,7452.0,1179.5913,8033.0
63,10002297.SH,20200323,SSE,0.1403,0.1403,0.18,0.2121,0.1763,0.1917,0.1917,5342.0,1051.1976,7516.0
62,10002297.SH,20200324,SSE,0.1917,0.1917,0.16,0.1729,0.1343,0.1463,0.1463,9313.0,1403.0363,9327.0
61,10002297.SH,20200325,SSE,0.1463,0.1463,0.1164,0.1449,0.1111,0.1244,0.1239,5658.0,686.7601,10975.0
60,10002297.SH,20200326,SSE,0.1239,0.1244,0.1314,0.14,0.1123,0.1263,0.1263,4069.0,491.7266,11425.0
59,10002297.SH,20200327,SSE,0.1263,0.1263,0.1132,0.119,0.1035,0.119,0.119,2801.0,313.5229,11424.0
58,10002297.SH,20200330,SSE,0.119,0.119,0.1309,0.1311,0.116,0.1181,0.1181,2129.0,264.325,11278.0
57,10002297.SH,20200331,SSE,0.1181,0.1181,0.1084,0.1135,0.0555,0.1123,0.1123,3291.0,346.7158,11316.0
56,10002297.SH,20200401,SSE,0.1123,0.1123,0.1123,0.1123,0.0909,0.1108,0.1097,5709.0,581.4974,10363.0
55,10002297.SH,20200402,SSE,0.1097,0.1108,0.1123,0.1123,0.0904,0.0904,0.0904,3543.0,358.9414,9987.0
54,10002297.SH,20200403,SSE,0.0904,0.0904,0.091,0.1038,0.0885,0.0964,0.0964,4309.0,411.9154,10288.0
53,10002297.SH,20200407,SSE,0.0964,0.0964,0.0844,0.0999,0.0668,0.07,0.07,4739.0,340.8431,10230.0
52,10002297.SH,20200408,SSE,0.07,0.07,0.0718,0.0734,0.0642,0.0664,0.0676,2094.0,142.9645,10425.0
51,10002297.SH,20200409,SSE,0.0676,0.0664,0.0613,0.0615,0.0557,0.0596,0.0596,2990.0,175.1356,10386.0
50,10002297.SH,20200410,SSE,0.0596,0.0596,0.0598,0.0641,0.049,0.0598,0.0598,4200.0,235.8499,10434.0
49,10002297.SH,20200413,SSE,0.0598,0.0598,0.0606,0.0631,0.0531,0.0559,0.0559,2532.0,144.0532,10093.0
48,10002297.SH,20200414,SSE,0.0559,0.0559,0.0547,0.0547,0.0438,0.0448,0.0448,4492.0,208.9479,10200.0
47,10002297.SH,20200415,SSE,0.0448,0.0448,0.044,0.051,0.0439,0.0501,0.0506,2297.0,110.8452,10445.0
46,10002297.SH,20200416,SSE,0.0506,0.0501,0.05,0.0538,0.0467,0.049,0.049,1537.0,76.1687,10576.0
45,10002297.SH,20200417,SSE,0.049,0.049,0.0445,0.0445,0.0374,0.0399,0.0399,4996.0,197.3743,10619.0
44,10002297.SH,20200420,SSE,0.0399,0.0399,0.04,0.0414,0.0381,0.0386,0.0386,1791.0,70.7394,9621.0
43,10002297.SH,20200421,SSE,0.0386,0.0386,0.0406,0.0514,0.04,0.0468,0.0468,5101.0,235.3879,9603.0
42,10002297.SH,20200422,SSE,0.0468,0.0468,0.0495,0.0519,0.0413,0.0413,0.0413,3294.0,153.3396,10022.0
41,10002297.SH,20200423,SSE,0.0413,0.0413,0.0404,0.0423,0.0357,0.0394,0.04,4792.0,189.0138,10785.0
40,10002297.SH,20200424,SSE,0.04,0.0394,0.0409,0.0446,0.0392,0.0394,0.0394,4518.0,187.0049,11629.0
39,10002297.SH,20200427,SSE,0.0394,0.0394,0.0383,0.0384,0.0258,0.0285,0.0285,8960.0,253.1737,13461.0
38,10002297.SH,20200428,SSE,0.0285,0.0285,0.0281,0.0346,0.0235,0.0242,0.0242,7085.0,197.0886,13050.0
37,10002297.SH,20200429,SSE,0.0242,0.0242,0.0247,0.026,0.0226,0.0236,0.0236,5480.0,130.1481,13788.0
36,10002297.SH,20200430,SSE,0.0236,0.0236,0.022,0.023,0.0187,0.0209,0.0209,9608.0,198.983,15321.0
