,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
70,10004930.SH,20221206,SSE,0.2529,,0.253,0.254,0.234,0.248,0.2457,481.0,116.7809,431.0
69,10004930.SH,20221207,SSE,0.2457,0.248,0.25,0.2594,0.228,0.253,0.253,340.0,82.4073,581.0
68,10004930.SH,20221208,SSE,0.253,0.253,0.25,0.2558,0.245,0.248,0.2495,107.0,26.655,652.0
67,10004930.SH,20221209,SSE,0.2495,0.248,0.244,0.2549,0.22,0.228,0.228,608.0,140.7477,952.0
66,10004930.SH,20221212,SSE,0.228,0.228,0.23,0.2402,0.2299,0.239,0.2438,100.0,23.4303,981.0
65,10004930.SH,20221213,SSE,0.2438,0.239,0.24,0.243,0.232,0.2404,0.2395,204.0,48.336,1135.0
64,10004930.SH,20221214,SSE,0.2395,0.2404,0.2422,0.243,0.2225,0.2298,0.2295,364.0,84.3328,1414.0
63,10004930.SH,20221215,SSE,0.2295,0.2298,0.227,0.2464,0.221,0.2347,0.2347,360.0,83.4148,1691.0
62,10004930.SH,20221216,SSE,0.2347,0.2347,0.238,0.24,0.222,0.2278,0.2282,276.0,63.9312,1905.0
61,10004930.SH,20221219,SSE,0.2282,0.2278,0.22,0.2637,0.216,0.257,0.257,199.0,48.2637,2020.0
60,10004930.SH,20221220,SSE,0.257,0.257,0.2583,0.3093,0.2583,0.2949,0.295,240.0,67.5598,2151.0
59,10004930.SH,20221221,SSE,0.295,0.2949,0.2871,0.292,0.2832,0.289,0.288,260.0,74.8329,2148.0
58,10004930.SH,20221222,SSE,0.288,0.289,0.2701,0.2848,0.257,0.279,0.2759,130.0,35.2536,2170.0
57,10004930.SH,20221223,SSE,0.2759,0.279,0.281,0.29,0.2626,0.2805,0.278,304.0,83.8484,2145.0
56,10004930.SH,20221226,SSE,0.278,0.2805,0.2679,0.28,0.265,0.28,0.288,177.0,48.3481,2147.0
55,10004930.SH,20221227,SSE,0.288,0.28,0.2714,0.2714,0.2536,0.2557,0.258,105.0,27.2891,2182.0
54,10004930.SH,20221228,SSE,0.258,0.2557,0.26,0.267,0.2461,0.2536,0.2525,128.0,33.023,2185.0
53,10004930.SH,20221229,SSE,0.2525,0.2536,0.2555,0.2813,0.2555,0.2645,0.265,132.0,35.3363,2195.0
52,10004930.SH,20221230,SSE,0.265,0.2645,0.252,0.2551,0.2453,0.2485,0.251,183.0,45.386,2227.0
