,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
61,10001274.SH,20180327,SSE,0.0579,0.0579,0.0532,0.0566,0.0429,0.0492,0.0492,4339.0,206.9544,2943.0
60,10001274.SH,20180328,SSE,0.0492,0.0492,0.052,0.0736,0.0493,0.0698,0.0698,5191.0,320.5048,5262.0
59,10001274.SH,20180329,SSE,0.0698,0.0698,0.0754,0.085,0.052,0.0544,0.0545,3787.0,271.162,5048.0
58,10001274.SH,20180330,SSE,0.0545,0.0544,0.0523,0.0631,0.0522,0.0588,0.0588,1278.0,73.8927,4806.0
57,10001274.SH,20180402,SSE,0.0588,0.0588,0.0596,0.0641,0.0477,0.063,0.063,717.0,39.468,4743.0
56,10001274.SH,20180403,SSE,0.063,0.063,0.0686,0.0704,0.0597,0.06,0.06,1333.0,84.7481,4828.0
55,10001274.SH,20180404,SSE,0.06,0.06,0.0589,0.06,0.0497,0.0596,0.0596,705.0,37.8692,4631.0
54,10001274.SH,20180409,SSE,0.0596,0.0596,0.0585,0.0619,0.0516,0.0549,0.0546,655.0,37.0768,4575.0
53,10001274.SH,20180410,SSE,0.0546,0.0549,0.0528,0.0545,0.0347,0.0347,0.0347,948.0,40.9208,4783.0
52,10001274.SH,20180411,SSE,0.0347,0.0347,0.0349,0.0385,0.0316,0.0367,0.0367,678.0,23.573,4893.0
51,10001274.SH,20180412,SSE,0.0367,0.0367,0.0367,0.0446,0.0367,0.044,0.044,717.0,29.107,4933.0
50,10001274.SH,20180413,SSE,0.044,0.044,0.0408,0.0511,0.0383,0.05,0.05,657.0,29.8212,4836.0
49,10001274.SH,20180416,SSE,0.05,0.05,0.05,0.0732,0.0488,0.0696,0.0696,1135.0,73.7278,4810.0
48,10001274.SH,20180417,SSE,0.0696,0.0696,0.0669,0.078,0.0582,0.076,0.076,2086.0,145.5561,4792.0
47,10001274.SH,20180418,SSE,0.076,0.076,0.07,0.0777,0.0637,0.0671,0.0671,1729.0,122.5758,5389.0
46,10001274.SH,20180419,SSE,0.0671,0.0671,0.067,0.067,0.05,0.0523,0.0523,1268.0,67.0818,5532.0
45,10001274.SH,20180420,SSE,0.0523,0.0523,0.0543,0.0674,0.0518,0.0625,0.0625,1834.0,113.439,5782.0
44,10001274.SH,20180423,SSE,0.0625,0.0625,0.0645,0.0645,0.0491,0.0519,0.0519,2221.0,121.3003,6200.0
43,10001274.SH,20180424,SSE,0.0519,0.0519,0.051,0.051,0.0327,0.0376,0.0376,3689.0,135.8197,5588.0
42,10001274.SH,20180425,SSE,0.0376,0.0376,0.0404,0.0455,0.0385,0.0385,0.0385,1796.0,74.1378,5794.0
41,10001274.SH,20180426,SSE,0.0385,0.0385,0.0387,0.0525,0.0338,0.0503,0.0503,3987.0,183.1985,5855.0
40,10001274.SH,20180427,SSE,0.0503,0.0503,0.0483,0.067,0.0457,0.0534,0.0534,4956.0,289.229,6395.0
39,10001274.SH,20180502,SSE,0.0534,0.0534,0.0514,0.0587,0.0464,0.0514,0.0514,4470.0,241.6379,8139.0
38,10001274.SH,20180503,SSE,0.0514,0.0514,0.0536,0.0623,0.0464,0.0511,0.0511,2292.0,127.0266,8318.0
37,10001274.SH,20180504,SSE,0.0511,0.0511,0.0526,0.0588,0.0497,0.0562,0.0562,1833.0,99.6702,8414.0
36,10001274.SH,20180507,SSE,0.0562,0.0562,0.0558,0.0589,0.0419,0.0424,0.0424,2246.0,113.2324,8434.0
35,10001274.SH,20180508,SSE,0.0424,0.0424,0.0424,0.0424,0.0282,0.0317,0.0317,6618.0,214.5164,8256.0
34,10001274.SH,20180509,SSE,0.0317,0.0317,0.0304,0.0336,0.0287,0.0312,0.0312,3146.0,99.8486,8875.0
