per,normcjl,normcje,jc,normccl
0.012045574,0.245887234,0.17,-72.2644,0.409950217
-0.006520247,0.214354793,0.15,-65.5736,0.335994692
0.01111214,0.284496006,0.2,-56.0185,0.407264883
0.014439333,0.241240962,0.18,-57.0959,0.394443023
-0.001522858,0.36295774,0.27,-71.2052,0.436730971
0,0.431213227,0.33,-84.9137,0.475148168
-0.010915819,0.299542929,0.22,-46.961,0.413240354
-6.17E-05,0.126192266,0.09,-77.1608,0.379758364
-0.013918429,0.306930308,0.21,-19.9811,0.492832659
-0.010833756,0.48187509,0.33,-32.5371,0.562312629
0.012016735,0.060308516,0.02,-35.478,0.379903517
0.008893743,0.100861334,0.06,-45.7853,0.293198708
-0.005110519,0.085406161,0.05,-20.3315,0.222799436
-0.010156942,0.46531181,0.31,-7.9881,0.445077276
-0.012100398,0.301331452,0.19,-8.6709,0.184769313
0.011150179,0.23367862,0.14,-9.3622,0.157383754
0.01889431,0.080662687,0.04,-22.0814,-0.154889033
0.006962415,-0.037535365,-0.04,-33.1658,-0.472580871
0.012006809,-0.229646082,-0.16,-34.9443,-0.84221334
0.018190045,0.704157414,0.53,-73.4821,2.029133486
-0.005443377,0.944597136,0.73,-80.256,2.088331775
-0.005175196,0.462998394,0.36,-61.4286,1.947460653
-0.012971407,0.815590183,0.61,-44.9861,2.078437169
-0.001143352,0.608102056,0.44,-26.9528,1.962072736
-0.019555724,0.705596009,0.5,-43.9529,2.010360347
0.015998757,0.361091455,0.25,-50.4388,1.786050362
-0.007021283,0.569007272,0.4,-52.7282,1.791953257
0.014513384,0.409264937,0.29,-61.7513,1.598294776
-0.014593271,0.568307415,0.4,-29.1917,1.728279413
0.005125801,0.672002878,0.48,-4.4964,1.706022598
-0.024441028,0.752797468,0.53,-12.8092,1.703869493
-0.022362236,1.012619338,0.68,18.3973,1.790138842
-0.014066327,0.619163683,0.38,-19.4552,1.498114918
0.023597965,0.587534039,0.37,-1.4319,1.253967338
0.005309564,0.465370131,0.29,-7.1802,1.053099585
-0.002231926,0.405299082,0.25,9.1279,0.921735994
0.004984464,0.309613092,0.18,-16.0438,0.639534099
0.006534475,0.341981473,0.2,-12.1588,0.206324554
0.007280856,0.030700681,-0.01,-10.8556,-0.596928727
0.016650656,0.377013199,0.24,-59.6919,0.955822789
-0.009663866,0.411539472,0.25,-31.1666,1.02985089
-0.005673851,0.2626838,0.14,-9.1439,1.008271457
0.005231009,0.359633419,0.21,-1.8072,1.138594784
0.013702586,0.280821757,0.16,-19.3941,0.992135266
-0.000962989,0.158210719,0.08,-24.3426,0.946581373
0.002786229,0.134026775,0.06,-35.359,0.912978421
-0.00086569,0.186418839,0.1,-16.2695,0.880367349
0.010332221,0.087622375,0.03,-20.6644,0.840426044
0.001651738,-0.051007611,-0.06,-30.2059,0.762164309
0.000539631,0.05093821,0.01,-42.4962,0.767728513
-0.000886918,0.120787815,0.06,-34.0761,0.73831081
0.004696019,0.177612307,0.11,-10.9526,0.71467504
-0.003003098,0.12718373,0.07,-8.4393,0.609511591
-0.013435516,0.354540017,0.22,10.7818,0.597318727
-0.001157593,0.119621387,0.05,10.0199,0.246241668
0.009248924,0.020552756,-0.01,-6.2111,-0.095835898
-0.000318654,-0.080868171,-0.09,-0.0609,-0.710220752
0.014765865,0.295129943,0.18,-14.1906,0.678072257
0.011557616,0.240132856,0.16,-39.8606,0.589891725
0.00159375,-0.059464215,-0.06,-28.5411,0.514339516
-0.003163467,-0.002736926,-0.02,-34.8587,0.497114677
0.001313033,-0.002600842,-0.02,-48.0657,0.452552663
0.006984324,0.074091808,0.04,-19.7558,0.481921981
-0.002181501,0.249192114,0.18,-25.0451,0.609535783
-0.00115387,0.013884675,0,-33.0822,0.493824539
0.007396633,0.071486786,0.04,-27.3441,0.495566377
0.000990099,-0.058919882,-0.05,-27.9281,0.347921442
0.00148203,0.160893503,0.11,-8.1075,0.52808068
-0.002699265,0.233873024,0.17,-43.1485,0.429183008
-0.006687195,0.150590055,0.1,-14.2429,0.462810151
0.001272541,0.094193254,0.06,-32.1938,0.377702027
-0.000838796,0.334691298,0.23,-18.2376,0.48455893
0.011034949,0.156052826,0.11,-5.4501,0.285142709
-0.009479409,0.042617689,0.02,-4.0273,0.254539589
0.017753468,0.081459746,0.06,19.3964,0.145674734
0.006968747,0.017695007,0.02,-5.9402,0.134401174
0.001849886,-0.250972276,-0.18,-4.5985,-0.09077973
-0.000941276,-0.253402335,-0.19,2.4131,-0.41943063
-0.003904582,-0.334177484,-0.25,7.6889,-0.844439022
-0.004865131,0.283971114,0.21,-32.664,1.704812989
0.00267076,0.170244369,0.12,-29.1218,1.757648731
0.012991349,0.318244661,0.24,-30.6707,1.618833946
9.09E-05,-0.010007661,0,-27.4065,1.498816492
0.006741303,0.073197547,0.07,-39.8054,1.489091231
0.00051114,0.017850531,0.03,-16.3696,1.382621404
0.00676748,-0.076066375,-0.04,-49.9906,1.296593976
-0.001288312,0.224463837,0.18,-64.3624,1.442932533
-0.005628292,0.157374778,0.13,-36.4285,1.255854328
-0.005605211,0.267310631,0.22,-66.7264,1.311931825
0.006687659,0.433196155,0.34,-24.0574,1.246975795
0.004048219,0.023118898,0.03,-51.9019,1.057284834
-0.002254622,0.215948912,0.18,-31.5626,1.037737544
0.00189246,-0.060164072,-0.03,-34.9049,0.879835121
0.013607661,0.188732255,0.17,-19.4436,0.83916805
-0.002378828,0.058986564,0.07,0.0848,0.587037047
-0.01067284,0.15618891,0.13,-11.2623,0.353993681
-0.013573972,0.1499874,0.12,5.114,-0.01643713
0.005841404,-0.103283032,-0.07,-8.174,-0.697181162
0.006401394,0.098489597,0.09,-52.3762,0.878431974
0.002934923,-0.058492191,-0.03,-61.5939,0.8098955
0.01154666,0.051676948,0.06,-34.7464,0.968160806
-0.00172117,-0.080109993,-0.04,-15.2657,0.934025626
0.010500309,0.019483531,0.04,-13.6138,1.000288034
-0.001148241,-0.150931622,-0.09,-35.5162,0.933880473
-0.007175898,-0.05137698,-0.01,-20.6201,0.965620626
0.002838557,-0.115899897,-0.06,-44.1831,0.928727537
-0.012114505,0.251175042,0.22,-30.4658,1.105475676
-0.008374755,0.126133944,0.11,-19.0451,1.008102112
0.005510302,-0.022916133,0,-32.6136,1.018069294
-0.000509348,0.213635496,0.18,-34.2983,1.05658326
0.013117673,0.128097432,0.12,-25.1319,0.856779964
-0.002231545,-0.036155092,0,-26.854,0.746802269
0.007635388,0.195283693,0.17,-20.3389,0.726892096
0.012408972,0.210972152,0.2,-38.3818,0.506138364
0.009738389,0.041140213,0.08,-20.2475,0.266030879
-0.004515718,0.104652226,0.13,10.4498,-0.098448654
0.001473988,-0.061991476,-0.01,-12.406,-0.786256805
0.002555688,0.14584658,0.16,-38.5232,0.816766082
-0.004114626,0.110328843,0.12,-35.7375,0.857167039
0.000874585,-0.019455729,0.02,-40.7318,0.804500642
0.010664053,0.052804495,0.09,-45.3418,0.735625477
0.004730911,-0.117960586,-0.05,-51.1482,0.717191028
-0.003915359,0.116063781,0.14,-38.7499,0.787372571
-0.016902976,0.599470487,0.51,-41.0074,1.065147296
-0.014346519,0.535725189,0.45,0.1443,1.107048168
-0.01949306,0.671575188,0.52,6.0155,1.283022158
0.017129795,0.349757661,0.29,-22.0869,1.003699133
0.003639807,0.226174599,0.19,-8.716,0.898245377
0.014428283,0.270440547,0.24,-38.2004,0.803629723
-0.005503399,0.093435075,0.1,-20.2107,0.754084118
0.010921482,0.077357807,0.1,-64.1365,0.670572678
-0.001252293,-0.035805164,0.01,-44.4292,0.622188299
0.004551912,-0.050754884,0,-40.6679,0.587811197
0.004946628,0.092093683,0.11,-65.7256,0.529580596
0.005313344,0.074500058,0.1,-55.6284,0.475099784
0.006717933,0.040226511,0.08,-77.3219,0.411450132
0.007200975,-0.010746399,0.05,-40.6024,0.33222071
0.002344633,-0.031158892,0.03,-8.8876,0.304254539
-0.00275357,-0.066035093,0,-7.0876,0.134207636
-0.02024773,0.197772073,0.21,0.1958,0.003908501
0.0019952,-0.068620676,-0.01,-24.408,-0.423252996
0.00555204,-0.29255544,-0.19,5.3436,-0.87678398
-0.001661372,0.56850182,0.48,-58.2248,2.473447246
0.014078425,0.208231046,0.21,-77.7647,2.216187499
0.010136097,0.08946922,0.12,-66.3817,2.163811407
0.005466183,-0.038429627,0.02,-91.4043,2.123483027
2.83E-05,0.068920644,0.12,-57.6442,2.137853188
0.00627568,0.233795263,0.25,-73.3088,2.197365975
0.001628482,0.269896214,0.29,-103.6823,2.090775186
0.004136852,0.178875937,0.21,-100.1418,1.960476051
-0.004410732,0.670272676,0.61,-74.1,2.149755745
0.014656176,0.349096685,0.36,-88.2084,1.919083214
0.00047111,0.583918112,0.55,-61.6809,2.010263578
0.008348717,0.300184465,0.33,-96.8013,1.772091469
0.024795831,0.496280477,0.51,-54.1255,1.708949853
0.005426067,0.166764525,0.25,-61.6411,1.458875186
0.00949635,0.145243926,0.23,-56.6505,1.392104742
0.006004899,0.366904155,0.43,-13.8749,1.236669922
0.000631878,0.27926652,0.36,-52.3481,1.01095679
-0.007819541,0.606138568,0.64,-11.4157,0.770534807
0.002826276,0.386927838,0.45,-20.5059,0.17037496
-0.018004945,0.109162415,0.21,-4.5353,-0.56526115
-0.007649228,0.626648263,0.61,-74.5645,1.137215829
0.010614964,0.264277918,0.31,-67.8247,0.996780167
0.005252525,0.165092645,0.24,-77.8391,0.97914406
-0.007028494,0.325865325,0.37,-10.3843,1.045406469
-0.025911788,0.711914161,0.67,7.6101,1.149747384
0.002365382,0.157646945,0.2,-11.8966,0.938767295
-0.020490989,0.502656951,0.46,36.7808,1.029996044
0.008484609,0.106168583,0.15,-8.4076,0.739665573
-0.002315926,0.139159059,0.18,-9.9356,0.704006285
-2.82E-05,0.112350652,0.15,-7.4673,0.508896273
-0.020586796,0.29792937,0.29,-5.9903,0.411667862
0.007305544,0.204070785,0.21,-0.5947,0.063735787
0.002768976,-0.068212426,0,-2.1326,-0.650345082
0.001965532,0.034958144,0.08,-47.1048,0.531636932
0.007553041,-0.167106092,-0.08,-50.3794,0.426933134
-0.000226129,-0.141386352,-0.05,-43.1959,0.489494137
-0.002438333,-0.144282982,-0.06,-44.2542,0.462544037
-0.006167728,-0.053107181,0.01,-21.8676,0.559554719
0.008046466,-0.151359312,-0.07,-44.9856,0.479865645
0.000169885,-0.122198609,-0.04,-38.8335,0.475003015
-0.008230923,-0.131452272,-0.05,-50.604,0.451004363
-0.00711713,0.001326132,0.05,-9.2768,0.580674501
0.011603045,-0.028942678,0.03,-7.0992,0.549490768
0.004883866,-0.120371205,-0.04,-17.156,0.517436116
-0.008184758,0.105488166,0.14,3.5002,0.609656744
0.005906354,0.026034969,0.07,-8.4541,0.579174585
0.007189154,-0.217087539,-0.12,-7.6522,0.440867835
-0.008995374,-0.098792284,-0.02,11.6923,0.477301273
0.001623423,-0.157424739,-0.07,-4.7715,0.361033609
0.006137572,-0.174162983,-0.08,-10.5539,0.273627226
-0.002976359,0.052687852,0.1,-6.7313,0.293634168
0.010261456,-0.133104712,-0.05,-5.8589,0.120950316
0.007034194,-0.279608087,-0.16,8.3873,0.077186645
-0.008529445,-0.174007459,-0.08,6.5871,-0.031726594
-0.006321937,-0.279005433,-0.16,8.8613,-0.242561529
0.005187336,-0.381301182,-0.25,-10.3344,-0.475846817
-0.001383048,-0.352898656,-0.22,1.1173,-0.89335563
0.014951185,0.208872581,0.24,0.1241,2.312714336
0.006601759,-0.029098202,0.05,-44.8736,2.211349061
0.000470588,-0.216562646,-0.1,-36.3791,2.114265803
-0.001412468,-0.178906457,-0.07,-34.7117,2.119854198
-0.001274591,-0.300506592,-0.17,-15.5423,2.015682629
-0.002112167,-0.072605972,0.01,-23.4622,2.087194742
0.003215434,0.020863804,0.09,-6.6978,2.058599574
0.00213261,0.053757078,0.12,-31.5552,2.006586365
0.008008587,-0.028398345,0.05,-5.637,1.886326989
-0.005904202,0.083112186,0.15,-14.788,1.818927548
0.01053787,0.035813525,0.11,-13.9173,1.647550075
-0.008731567,0.009121761,0.09,-25.2558,1.543693004
-0.007245165,0.249250436,0.28,-29.6257,1.553273111
0.015774431,0.126814361,0.18,-25.3905,1.275111312
0.003834356,0.035094227,0.12,-17.9177,1.13987697
0.001065283,-0.05637318,0.04,15.354,0.923332678
0.002045101,-0.00913284,0.08,-18.4306,0.669096955
-0.001282016,-0.131316189,-0.02,8.0669,0.350800312
-0.002160063,-0.082773337,0.02,0.3414,-0.085094565
0.006774517,-0.165142605,-0.05,-0.3974,-0.687480094
-0.00483871,0.036416179,0.12,1.4399,0.741963831
-0.011009682,0.067443168,0.14,34.0268,0.909664091
0.006493506,-0.069320533,0.02,-6.6675,0.777986001
0.00167192,-0.303442103,-0.17,-5.463,0.70869957
0.005665414,-0.171771805,-0.06,5.61,0.784663046
-0.005882836,-0.029642535,0.06,30.6444,0.828378333
-0.000438452,-0.073228067,0.03,25.6507,0.886778279
0.001313269,-0.174512911,-0.06,23.9664,0.855013934
-0.002468729,-0.273134411,-0.14,43.4259,0.847030511
0.007408618,-0.015567635,0.08,31.84,0.949145745
0.004829214,-0.20137964,-0.08,12.3976,0.940557518
-0.000922534,-0.105227079,0,16.5438,0.916534673
-0.019911933,0.173665891,0.23,-0.8747,0.969926836
-0.001024193,-0.064596499,0.02,-4.7601,0.756551721
-0.004894327,-0.127155928,-0.03,16.324,0.751326208
-0.000973439,-0.183105599,-0.08,-0.4511,0.654968716
-0.004945654,-0.264191795,-0.15,22.5768,0.593980205
0.007555556,-0.284740371,-0.16,3.0673,0.526072728
-0.011265944,-0.069301092,0.01,21.0406,0.578666549
-0.004627278,-0.050366075,0.02,7.2592,0.550216534
0.008889386,-0.085320039,0,-3.2593,0.278465664
5.58E-05,-0.15789131,-0.06,2.8414,0.019464079
-0.005588161,-0.147451778,-0.05,3.438,-0.273092073
-0.006257255,-0.291583416,-0.17,7.0146,-0.768427161
-0.010842892,-0.01243772,0.04,32.5845,0.546636089
0.000285543,-0.190862346,-0.1,24.9544,0.474132096
-0.035106918,0.062174801,0.09,18.2434,0.677830335
-0.001473579,-0.066054534,-0.02,3.6237,0.521863287
-0.024856539,0.171021988,0.15,16.0841,0.7151105
-0.01042524,0.218592816,0.17,-19.53,0.629397571
0.011678876,-0.135904139,-0.09,-15.0122,0.433997253
0.012962743,-0.009055078,0.01,0.2079,0.512791216
0.01733462,-0.100930735,-0.05,-1.2271,0.345719952
-0.000263296,-0.288764548,-0.19,-4.085,0.267796909
-0.011578667,-0.127525297,-0.07,8.7765,0.272224079
-0.008478624,-0.07707728,-0.04,3.5042,0.155037112
0.009118631,-0.209194708,-0.14,-4.8776,-0.09310218
0.00437391,-0.295413189,-0.2,-4.6336,-0.395988398
0.001152516,-0.345958409,-0.24,-0.9888,-0.842358493
0.009341963,0.075374879,0.09,-5.6217,2.246089045
0.003039514,-0.121109942,-0.06,-23.9129,2.167561197
-0.008488564,0.128097432,0.13,0.8378,2.211542598
0.01766107,-0.061311059,-0.01,-2.2236,1.999812552
-0.014940357,0.477986996,0.4,8.7244,2.211082947
0.009885307,0.356581266,0.32,-1.2311,2.0247547
0.004439252,0.098353514,0.11,-5.3081,1.920123479
0.002566121,0.004164441,0.04,-15.4447,1.783050531
0.002329848,-0.158532846,-0.09,-7.8404,1.642445523
-0.001984416,-0.125173,-0.06,-6.1522,1.620188708
-0.005398269,0.190481897,0.18,13.1663,1.727335917
-0.021619674,0.305297308,0.25,1.2098,1.617309838
-0.039994997,0.650423957,0.49,-34.0888,1.693031392
-0.025538148,0.914814338,0.63,-24.8093,1.510114244
0.027916314,0.396784156,0.28,-38.7402,1.189083884
0.014133185,0.660260835,0.45,7.0731,1.109975423
-0.021005608,0.535103094,0.38,-10.9779,0.804839332
-0.075961376,0.912559243,0.6,-61.9813,0.540467081
0.02590522,0.837519032,0.51,-3.0714,0.107886534
0.018596626,0.132102168,0.07,-8.3244,-0.694761943
0.009311934,0.326895669,0.2,-39.2166,1.195373854
0.000507566,0.341164974,0.22,-54.343,1.223364217
0.003265694,0.136787321,0.07,-50.1093,1.196196388
0.008941221,0.08326771,0.04,-45.5009,1.218066128
-0.007682784,0.127105968,0.07,-44.315,1.192978827
-0.016293673,0.175979307,0.1,-57.2376,1.214679221
0.002716176,0.378821163,0.23,-24.4814,1.307964305
-0.00511583,0.126911563,0.06,-37.0692,1.212840615
0.023247059,0.301409214,0.19,-2.8744,1.178850588
-0.007501662,-0.027154155,-0.04,-6.3609,0.992183651
0.007882671,0.089760827,0.04,3.8794,0.944791151
-0.002205072,0.067598692,0.02,-7.9271,0.853949478
-0.021661233,0.317253197,0.2,-26.1908,0.951685925
-0.001384863,0.373552795,0.22,-14.1167,0.883512334
-0.031696354,0.519220231,0.31,-22.8935,0.839240626
0.018171734,0.628689513,0.38,3.4935,0.394999443
-0.012704715,0.235428262,0.11,0.6737,-0.053499565
0.007359194,0.008208058,-0.04,-11.6902,-0.706011311
-0.013891658,0.411636674,0.23,-52.7489,1.109975423
0.002545034,0.342525807,0.18,-23.0069,1.047777303
0.002769261,0.054534696,-0.01,-25.7963,0.966709275
-0.025304021,0.326370777,0.16,-52.7208,1.158553341
-0.035947827,0.7242783,0.41,-40.4013,1.290642698
-0.007526466,0.660396918,0.33,-54.3844,1.275014543
-0.072900993,1.006029019,0.51,-52.9171,1.448956388
-0.038833449,1.172458876,0.58,-63.2059,1.446537169
0.037566489,1.317504216,0.65,-22.6374,1.434320113
0.001631745,0.992887262,0.48,-25.7641,1.347058884
0.044705464,1.106691768,0.59,-8.9021,1.174592763
0.010084569,0.33519675,0.12,-34.5023,0.957758165
-0.027869627,0.626065049,0.29,-59.5693,1.145005714
0.004903551,0.264044633,0.06,-61.5162,0.940097866
0.022248863,0.790045407,0.4,-17.8868,1.071751763
0.008838384,0.781783207,0.43,-35.4173,0.913728379
-0.004022245,0.460859942,0.21,-24.9007,0.815193589
0.012728279,0.308310581,0.12,-14.4014,0.66341179
-0.003443478,0.253235732,0.08,-41.0809,0.516468429
0.008211144,0.161690562,0.02,-19.3379,0.262426243
-0.000449531,0.102222167,-0.01,-13.6896,-0.117197601
0.006815194,0.746848684,0.4,-57.2074,2.857788567
0.022643944,0.905910603,0.53,-38.2882,3.010683207
0.004144022,0.411558913,0.2,-77.7277,2.916309474
-0.038357226,0.902605723,0.52,-67.4751,3.048810098
0.010921194,0.604874938,0.31,-75.6546,2.886504696
0.017769273,0.924398489,0.53,-58.7607,3.034222208
0.000205304,0.703204831,0.4,-54.915,2.893205933
0.007697023,0.405765653,0.2,-70.4317,2.836184941
0.018878661,0.748598326,0.44,-51.2373,2.894415542
-0.000871022,0.449934399,0.24,-53.644,2.714062767
0.014842485,0.528376692,0.3,-28.2349,2.697999153
0.018123356,0.790861906,0.51,-29.6441,2.514138509
-0.002016916,0.442313735,0.27,-38.5672,2.205567127
0.005945073,0.795799786,0.52,-27.8276,2.124886174
-0.008300925,0.699491701,0.44,-10.8862,1.923074926
0.022846538,0.817748075,0.54,10.2968,1.72261844
-0.003988549,0.872570198,0.59,-15.8194,1.436376449
0.012386168,1.213303301,0.81,5.6348,1.059050864
0.004158935,0.870392866,0.61,-9.4613,0.360743302
-0.008762953,0.269604607,0.17,-11.222,-0.360353302
0.009200306,0.947571528,0.64,-33.9092,1.798920607
-0.001149242,0.575053258,0.39,-65.3942,1.646001775
-0.009125671,0.725017037,0.49,-52.8014,1.73333558
-0.015992936,0.760029322,0.5,-64.37,1.754552131
0.022189632,0.737886628,0.49,-27.2746,1.752979639
0.013262767,0.594338204,0.41,-19.6827,1.715893012
0.00301716,0.542490472,0.38,-44.1447,1.688096185
0.016118573,0.372347486,0.26,-24.352,1.610366679
-0.01344364,0.644436293,0.46,7.9026,1.743302763
0.0065984,0.67248889,0.49,-28.2778,1.623672384
-0.003336868,0.278352818,0.19,-25.3375,1.507501488
0.011799501,0.299951179,0.21,-31.3311,1.429602636
-0.001451424,0.638662473,0.46,-35.1297,1.470705167
-0.007529368,0.532886881,0.38,-16.9453,1.313068858
0.007132179,0.372969581,0.26,-31.3863,1.193462671
-0.007081088,0.293827431,0.2,-21.2393,1.04884176
-0.015387544,0.42926918,0.28,-15.3402,0.923502024
-0.011083269,0.477170496,0.31,-15.8793,0.611761465
0.001089709,0.354403933,0.22,-28.2943,0.147077881
0.010027289,0.128272396,0.07,0.3681,-0.571043084
0.01460925,0.39031048,0.24,-42.3557,1.067106863
0.002831059,0.226446765,0.13,-48.3093,1.00355398
0.012960929,0.085153435,0.04,-37.7088,0.971644482
-0.008525879,0.074402856,0.03,-37.3984,0.92323591
-0.014764284,0.507536509,0.33,-44.7325,0.998086545
-0.009654011,0.283679506,0.17,-57.6355,0.908889941
0.0159722,0.223258528,0.13,-34.556,0.831039474
0.005525564,-0.045330994,-0.06,-34.2327,0.779679455
0.000888099,0.119912994,0.07,-42.5655,0.816475776
-0.009272285,0.106032499,0.05,-38.9144,0.761414351
0.007827107,0.110367724,0.05,-35.8211,0.75841452
-0.022700003,0.863783106,0.56,-2.5961,1.055446227
-0.01438731,0.446007424,0.28,-21.7146,0.786767766
0.000130625,0.352887577,0.2,-34.3346,0.762188501
0.023873442,0.257784802,0.14,-12.5113,0.642703276
0.007661252,-0.152000848,-0.14,-31.6746,0.516976465
0.002440803,-0.187343621,-0.16,-32.0806,0.478583459
-0.002606899,-0.12513412,-0.12,-31.0558,0.467842127
0.021630201,0.052785054,0.02,-13.1586,0.42722344
-0.001339898,-0.162284856,-0.13,-2.453,0.235645488
0.001119925,-0.093582238,-0.08,-13.8093,0.151626013
0.003718624,-0.120351764,-0.1,-11.1866,-0.054297908
0.005637361,-0.110728732,-0.09,-1.1047,-0.336088535
-0.003708626,-0.36215232,-0.28,2.5944,-0.792740312
-0.013983812,0.308854914,0.21,-41.5159,2.806476932
0.010422176,0.232978763,0.16,-44.0799,2.694636438
-0.000559701,0.017131234,0,-34.4045,2.621237334
-0.028011653,0.571865021,0.39,-37.1769,2.844531247
0.005319827,0.446707281,0.29,-44.2961,2.681717809
0.002998883,0.229771085,0.14,-29.3739,2.581900833
0.00184949,0.277419675,0.17,-38.402,2.518952755
-0.001946705,0.152942351,0.08,-18.9273,2.473737552
-0.019871649,0.644980626,0.42,-16.3455,2.660380297
-0.004611611,0.320499755,0.18,-11.7685,2.422716224
0.002088023,0.272190189,0.15,-19.2273,2.291715515
0.004741491,0.27677814,0.15,-24.2465,2.092178333
0.019545324,0.341767628,0.21,-18.9707,1.900818111
0.004576514,-0.016267492,-0.04,-8.5644,1.621325741
-0.002839097,-0.062438606,-0.07,-2.9752,1.552136078
0.006714598,0.141880724,0.08,-2.3724,1.330680772
-0.004258971,0.245381782,0.15,-7.822,0.986788792
-0.007004862,0.371317141,0.23,2.837,0.422336618
-0.025440121,0.279771972,0.16,-7.1964,-0.432591181
-0.022946942,0.518559255,0.3,-36.5037,1.26083792
-0.008984481,0.29044479,0.12,-36.3493,1.247628984
0.008211401,0.043278665,-0.04,-39.6922,1.118103999
0.005748672,0.147868389,0.03,-29.381,1.207324796
-0.003064695,0.059608659,-0.02,-27.2854,1.089653984
-0.011986243,0.50718658,0.27,-16.2019,1.404273413
-0.013610365,0.351954434,0.16,-1.9181,1.19445455
0.015965903,0.268865869,0.11,-7.4531,1.084452663
-0.022869023,0.371647629,0.17,2.4802,1.158940416
6.91E-05,0.280257984,0.11,18.9188,1.092194164
-0.011733389,0.287062148,0.1,-3.8629,1.133538616
-0.015390617,0.243787664,0.07,4.0891,1.065800485
0.006968396,0.187507506,0.03,-1.7063,1.049494949
0.02157308,0.610298829,0.3,-7.6537,1.153884248
0.006140441,0.193786777,0.05,-0.1355,0.871029164
0.024833718,0.362996621,0.18,10.3611,0.793396426
0.00259896,0.066218418,-0.01,-13.1963,0.458092674
0.002783669,0.066510025,-0.01,-0.4737,0.255313739
-0.007724203,-0.036038449,-0.08,8.4774,-0.131906453
-0.004191396,-0.044378411,-0.09,15.7379,-0.588074385
0.001009455,0.238013844,0.1,-13.0811,0.787953184
-0.007800312,0.555612789,0.31,0.2969,0.996320515
-0.003103895,0.577930448,0.31,-6.181,1.072840412
0.017637806,0.493617133,0.27,4.1991,0.938235067
0.002177117,0.174229665,0.06,8.1963,0.898801798
-0.037567146,0.488193242,0.25,-10.7972,1.050414252
0.002273902,0.444782674,0.21,-2.1063,0.962499834
0.026854863,0.707851103,0.4,24.2549,0.999271962
0.011597294,0.125803456,0.03,3.5962,0.720602127
-0.0001999,-0.055867728,-0.1,6.2813,0.659081388
0.024528118,0.265930358,0.14,22.7371,0.685862142
-0.001988136,0.049538496,-0.01,-5.0088,0.489881212
0.00045567,-0.136079104,-0.14,10.5436,0.378476177
-0.001404494,-0.118738205,-0.13,2.3714,0.346808601
-0.003996069,-0.025890524,-0.07,16.3049,0.292763249
0.005277217,0.319508291,0.19,0.9789,0.369283145
-0.008716375,0.052415685,0,-3.1129,0.150537364
0.016272949,0.00661394,-0.03,-5.1838,-0.081586698
-0.004479247,-0.235011651,-0.2,2.4826,-0.408132877
0.00115845,-0.347533087,-0.28,-2.0052,-0.7825554
0.001319261,0.248628341,0.14,23.9523,2.913406411
-0.002675607,0.211769211,0.11,14.4908,2.934502001
-0.011439559,0.388385873,0.23,11.2001,2.88831911
0.00058741,0.359516777,0.21,12.9951,2.857207954
0.000456517,0.099636585,0.03,13.3341,2.69354779
-0.006364621,0.104457821,0.03,8.3409,2.645187602
-0.00523474,0.312256996,0.16,19.5157,2.685588559
0.017949715,0.420112719,0.25,8.9786,2.526113643
-0.002141536,-0.010610316,-0.05,7.6535,2.291642939
0.006849758,0.070475881,0.02,3.8979,2.218703486
-0.004501295,-0.100600247,-0.11,7.9873,2.085549673
0.0039294,0.141161427,0.06,-5.5244,1.899027889
0.000675828,0.109123534,0.04,3.3485,1.783534374
3.23E-05,0.066257299,0.01,-2.8051,1.594278873
-0.000839766,0.005136464,-0.03,5.9165,1.377879734
0.002707843,0.208386569,0.11,11.8991,1.287497713
-0.006937241,0.162565384,0.07,14.7908,0.930130684
-0.005768291,0.033247383,-0.02,15.3385,0.608447135
-0.005570118,0.096059539,0.02,7.6144,0.117248911
-0.000163934,-0.126922643,-0.14,-1.8787,-0.51123999
-0.018821796,0.086611471,0,35.3249,1.171375201
-0.009054838,-0.070953532,-0.12,19.3686,1.172850925
-0.006034982,-0.181219873,-0.19,19.965,1.086508999
-0.009513961,-0.030808963,-0.1,22.9445,1.233500745
-0.000828758,-0.042551007,-0.11,28.4542,1.176382985
0.014606013,-0.174765637,-0.19,17.3445,1.11215272
0.006239826,-0.288356299,-0.27,11.9378,1.029052548
-0.002923977,-0.34063172,-0.3,20.3033,1.060405626
-0.001635602,-0.239463519,-0.23,11.9979,1.016424225
-0.001294542,-0.328306463,-0.29,6.3331,0.950621469
0.014130362,-0.088877645,-0.13,2.9031,1.024552801
-0.001577975,-0.30000114,-0.27,4.5462,0.870738857
0.011163903,-0.18607999,-0.19,8.9359,0.854989742
0.000630789,-0.238724781,-0.22,11.3848,0.749003758
0.001425351,-0.25402443,-0.23,-6.4193,0.671879057
0.001123633,-0.366079294,-0.31,3.5032,0.530306361
-0.004879506,-0.219828645,-0.21,11.0435,0.530548283
-0.000896772,-0.225194214,-0.21,6.3129,0.371944286
0.008352516,-0.194264428,-0.19,24.3098,0.313012112
0.011904762,0.044036843,-0.01,5.8228,0.201921576
0.000293293,-0.300137223,-0.25,4.5609,-0.098061579
0.001300094,-0.273328816,-0.23,1.9443,-0.404116973
0.007792375,-0.352820894,-0.29,6.8739,-0.863841158
0.002132875,-0.160496333,-0.14,-0.7272,0.394830098
0.001396382,-0.338046138,-0.27,12.85,0.327720963
0.00808049,-0.206531364,-0.17,-4.9051,0.334349623
