time,val,cmax,avg,std
2016-10-14,"3,305.85",1,0.994619628,0.007221309
2016-10-17,"3,277.88",1,0.996081133,0.004635208
2016-10-18,"3,321.33",0.982317325,0.995196999,0.005461198
2016-10-19,"3,316.24",0.981633864,0.994278692,0.006115954
2016-10-20,"3,318.60",0.975130445,0.993035214,0.007304254
2016-10-21,"3,327.74",0.980581416,0.99207216,0.007622332
2016-10-24,"3,367.58",0.967282143,0.990436267,0.009182564
2016-10-25,"3,367.45",0.970025953,0.989024921,0.010046507
2016-10-26,"3,354.80",0.977295268,0.987901651,0.010038892
2016-10-27,"3,345.70",0.972707404,0.986728039,0.010386226
2016-10-28,"3,340.13",0.956259391,0.985044504,0.012377824
2016-10-31,"3,336.28",0.96233794,0.983693019,0.013320676
2016-11-01,"3,359.05",0.959410021,0.982184816,0.014291977
2016-11-02,"3,333.35",0.963418835,0.980814079,0.014726872
2016-11-03,"3,365.09",0.966058713,0.979338996,0.014649383
2016-11-04,"3,354.17",0.978111879,0.978858627,0.014517043
2016-11-07,"3,356.59",0.981880163,0.978379245,0.014234296
2016-11-08,"3,371.12",0.97890612,0.977667844,0.013807201
2016-11-09,"3,353.05",0.979689243,0.976652306,0.012787477
2016-11-10,"3,390.61",0.975001548,0.975402384,0.011546783
2016-11-11,"3,417.22",0.959224165,0.973363592,0.010530143
2016-11-14,"3,430.25",0.968247212,0.971775952,0.008500965
2016-11-15,"3,429.87",0.966763355,0.970998254,0.008191687
2016-11-16,"3,429.59",0.967451352,0.970289128,0.007828349
2016-11-17,"3,436.54",0.968340249,0.969949619,0.007754226
2016-11-18,"3,417.46",0.979933305,0.969917213,0.007708677
2016-11-21,"3,441.11",0.978594116,0.970482812,0.007917327
2016-11-22,"3,468.36",0.967258301,0.970344429,0.007949853
2016-11-23,"3,474.73",0.96286618,0.969622975,0.00794058
2016-11-24,"3,488.74",0.957402959,0.968857752,0.008354347
2016-11-25,"3,521.30",0.947456905,0.968417628,0.009238109
2016-11-28,"3,535.08",0.950204804,0.967810971,0.010023378
2016-11-29,"3,564.04",0.935272893,0.966604115,0.012285881
2016-11-30,"3,538.00",0.944178517,0.965642099,0.013262862
2016-12-01,"3,565.04",0.940850594,0.964381693,0.01437256
2016-12-02,"3,528.95",0.941529408,0.962552569,0.014853025
2016-12-05,"3,469.41",0.945605098,0.960738816,0.014580992
2016-12-06,"3,459.15",0.940536432,0.958820332,0.014589064
2016-12-07,"3,475.75",0.951072078,0.957389474,0.013817517
2016-12-08,"3,470.14",0.95853623,0.956566208,0.013189163
2016-12-09,"3,493.70",0.962191168,0.956714558,0.013237232
2016-12-12,"3,409.18",0.962084577,0.956406426,0.013024669
2016-12-13,"3,405.04",0.962006036,0.95616856,0.012868067
2016-12-14,"3,378.95",0.963955524,0.955993769,0.012729742
2016-12-15,"3,340.43",0.95860355,0.955506934,0.012415007
2016-12-16,"3,346.03",0.965237417,0.954772139,0.011275851
2016-12-19,"3,328.98",0.97288109,0.954486488,0.010698173
2016-12-20,"3,309.06",0.974667886,0.954856967,0.011276412
2016-12-21,"3,338.54",0.978597716,0.955643544,0.012361003
2016-12-22,"3,335.67",0.987730853,0.957159939,0.01429686
2016-12-23,"3,307.60",0.991596167,0.959366902,0.016022838
2016-12-26,"3,322.40",0.999719498,0.961842636,0.018208873
2016-12-27,"3,316.39",0.992415232,0.964699753,0.018303247
2016-12-28,"3,301.89",1,0.967490828,0.019241338
2016-12-29,"3,297.76",1,0.970448298,0.019475442
2016-12-30,"3,310.08",0.993047485,0.973024202,0.018846024
2017-01-03,"3,342.23",0.990110771,0.975249485,0.018048743
2017-01-04,"3,368.31",0.99486218,0.977965773,0.016577542
2017-01-05,"3,367.79",0.993256433,0.980074991,0.015632356
2017-01-06,"3,347.67",1,0.982148179,0.01537285
2017-01-09,"3,363.90",1,0.984038621,0.01511203
2017-01-10,"3,358.27",1,0.985934392,0.014581896
2017-01-11,"3,334.50",1,0.98783409,0.013751747
2017-01-12,"3,317.62",0.991722852,0.989222457,0.01256454
2017-01-13,"3,319.91",0.993385407,0.990961549,0.010307916
2017-01-16,"3,319.45",0.988323521,0.992115855,0.00838981
2017-01-17,"3,326.36",0.982409576,0.992592279,0.007458959
2017-01-18,"3,339.37",0.99116174,0.993416972,0.006173993
2017-01-19,"3,329.29",0.990309681,0.99400257,0.005167876
2017-01-20,"3,354.89",0.981976125,0.993714833,0.005671151
2017-01-23,"3,364.08",0.986370019,0.993453526,0.005890085
2017-01-24,"3,364.45",0.984585742,0.992696838,0.006013549
2017-01-25,"3,375.90",0.978076957,0.991979924,0.006845955
2017-01-26,"3,387.96",0.973376309,0.99064874,0.00773511
2017-02-03,"3,364.49",0.977012716,0.989499376,0.007976548
2017-02-06,"3,373.21",0.986502202,0.989172112,0.007957562
2017-02-07,"3,365.68",0.99420005,0.989376575,0.008035107
2017-02-08,"3,383.29",0.994046565,0.989335795,0.008007824
2017-02-09,"3,396.29",0.985684379,0.988957192,0.007991687
2017-02-10,"3,413.49",0.985472346,0.988230809,0.007585034
2017-02-13,"3,436.28",0.977298125,0.987095716,0.007428123
2017-02-14,"3,435.80",0.970380761,0.985614754,0.00766869
2017-02-15,"3,421.71",0.965468472,0.983888177,0.008132726
2017-02-16,"3,440.93",0.964829276,0.982543498,0.008951271
2017-02-17,"3,421.44",0.964695591,0.981109008,0.009409473
2017-02-20,"3,471.39",0.958221346,0.979603899,0.01053494
2017-02-21,"3,482.82",0.958812112,0.978424026,0.011482936
2017-02-22,"3,489.76",0.954016895,0.976566783,0.012289855
2017-02-23,"3,473.32",0.961352643,0.975118932,0.012291306
2017-02-24,"3,473.85",0.963986062,0.974219428,0.012420665
2017-02-27,"3,446.22",0.964092087,0.973105532,0.012271696
2017-02-28,"3,452.81",0.967373114,0.9722449,0.012025297
2017-03-01,"3,458.44",0.97082894,0.971882499,0.011949264
2017-03-02,"3,435.10",0.964103549,0.971418861,0.012067561
2017-03-03,"3,427.86",0.966602288,0.97089834,0.012038062
2017-03-06,"3,446.48",0.964444546,0.969795457,0.011533082
2017-03-07,"3,453.96",0.969490739,0.968559992,0.010003181
2017-03-08,"3,448.73",0.973215923,0.96751846,0.008116343
2017-03-09,"3,426.94",0.978144629,0.967141472,0.007368846
2017-03-10,"3,427.89",0.984675164,0.967101613,0.00726591
2017-03-13,"3,458.10",0.984537619,0.967463588,0.007948851
2017-03-14,"3,456.69",0.980500092,0.967969554,0.00845054
2017-03-15,"3,463.64",0.986007634,0.968996512,0.009332583
2017-03-16,"3,481.51",0.980422722,0.969776185,0.009613258
2017-03-17,"3,445.81",0.994736028,0.971278207,0.011021366
2017-03-20,"3,449.61",0.998011325,0.973267705,0.012080771
2017-03-21,"3,466.35",1,0.9753271,0.012965105
2017-03-22,"3,450.05",0.997647572,0.977508634,0.01286096
2017-03-23,"3,461.98",0.997799805,0.979330992,0.013032303
2017-03-24,"3,489.60",0.987568776,0.980510128,0.012631549
2017-03-27,"3,478.04",0.989457244,0.981778385,0.012160968
2017-03-28,"3,469.81",0.99107061,0.98296326,0.011833603
2017-03-29,"3,465.19",0.984382164,0.983640921,0.011485084
2017-03-30,"3,436.76",0.982307428,0.984551115,0.010537492
2017-03-31,"3,456.05",0.987643283,0.985603165,0.009665459
2017-04-05,"3,503.89",0.985750123,0.986668444,0.008286448
2017-04-06,"3,514.05",0.981411761,0.987264495,0.007363111
2017-04-07,"3,517.46",0.974265521,0.987316975,0.00726074
2017-04-10,"3,505.14",0.974535602,0.987136524,0.007540169
2017-04-11,"3,517.33",0.983124186,0.987058975,0.007574713
2017-04-12,"3,509.44",0.982723329,0.98696826,0.007617242
2017-04-13,"3,514.57",0.984699186,0.987178215,0.007486321
2017-04-14,"3,486.50",0.989779557,0.987366811,0.007502773
2017-04-17,"3,479.94",0.979630188,0.987327184,0.007543362
2017-04-18,"3,462.74",0.980710513,0.986625909,0.007469931
2017-04-19,"3,445.88",0.985469629,0.985998824,0.006973794
2017-04-20,"3,461.55",0.980835603,0.985040604,0.00622518
2017-04-21,"3,466.79",0.984227255,0.984369588,0.005472539
2017-04-24,"3,431.26",0.992079512,0.984083574,0.004847469
2017-04-25,"3,440.97",0.98879305,0.984144787,0.004901228
2017-04-26,"3,445.18",0.986453293,0.98399459,0.004774243
2017-04-27,"3,446.72",0.985139845,0.983698051,0.004487159
2017-04-28,"3,439.75",0.977057308,0.983331809,0.004721207
2017-05-02,"3,426.58",0.982541379,0.983343506,0.004718825
2017-05-03,"3,413.13",0.996142103,0.983768447,0.005452104
2017-05-04,"3,404.39",0.99903055,0.984432469,0.006427611
2017-05-05,"3,382.55",1,0.98536188,0.007258087
2017-05-08,"3,358.81",0.996534303,0.98647532,0.00717384
2017-05-09,"3,352.53",1,0.987748539,0.007202902
2017-05-10,"3,337.70",0.998540362,0.988519348,0.007500702
2017-05-11,"3,356.65",1,0.989383182,0.00778743
2017-05-12,"3,385.38",1,0.990148222,0.0080502
2017-05-15,"3,399.19",1,0.990659245,0.008344577
2017-05-16,"3,428.65",0.998831772,0.991619324,0.00811017
2017-05-17,"3,409.97",0.993968484,0.992282222,0.007703212
2017-05-18,"3,398.11",0.998488515,0.992933167,0.007647092
2017-05-19,"3,403.85",1,0.993891387,0.007241356
2017-05-22,"3,411.24",0.995514576,0.994455753,0.006879323
2017-05-23,"3,424.19",0.998331747,0.994768364,0.006907658
2017-05-24,"3,424.17",0.999553198,0.995306372,0.006836436
2017-05-25,"3,485.66",0.988828515,0.995425133,0.006693688
2017-05-26,"3,480.43",0.986828893,0.995509585,0.006566539
2017-05-31,"3,492.88",0.981018529,0.995707646,0.00601747
2017-06-01,"3,497.74",0.975810095,0.995371082,0.006914079
2017-06-02,"3,486.51",0.973311338,0.994229544,0.008486091
2017-06-05,"3,468.75",0.967067306,0.992631382,0.010341322
2017-06-06,"3,492.88",0.960280067,0.990645385,0.012450626
2017-06-07,"3,533.87",0.948685153,0.988252928,0.015486578
2017-06-08,"3,560.98",0.937298159,0.985117835,0.018944054
2017-06-09,"3,576.17",0.938615894,0.982121612,0.021301576
2017-06-12,"3,574.39",0.946649628,0.979454093,0.022263609
2017-06-13,"3,582.27",0.948892741,0.976898731,0.022709796
2017-06-14,"3,535.30",0.957116577,0.974754559,0.022436669
2017-06-15,"3,528.79",0.951902006,0.972408071,0.022239231
2017-06-16,"3,518.76",0.948591256,0.97013921,0.022238562
2017-06-19,"3,553.67",0.950193592,0.967724464,0.021611454
2017-06-20,"3,546.49",0.95225653,0.96533729,0.020465142
2017-06-21,"3,587.96",0.954355678,0.963279345,0.019307543
2017-06-22,"3,590.34",0.953717475,0.961048632,0.017541049
2017-06-23,"3,622.88",0.962124056,0.959177174,0.015034325
2017-06-26,"3,668.09",0.948839859,0.957177742,0.01346006
2017-06-27,"3,674.72",0.950515958,0.955362095,0.011565712
2017-06-28,"3,646.17",0.951838507,0.953903094,0.009875908
2017-06-29,"3,668.83",0.948782492,0.952551714,0.008469502
2017-06-30,"3,666.80",0.943949471,0.95108362,0.007118721
2017-07-03,"3,650.85",0.950515958,0.950256053,0.006043675
2017-07-04,"3,619.98",0.961670549,0.950325577,0.006171699
2017-07-05,"3,659.68",0.969047982,0.951343719,0.007436796
2017-07-06,"3,660.10",0.97318163,0.953137892,0.008162972
2017-07-07,"3,655.93",0.97269724,0.954841959,0.008521338
2017-07-10,"3,653.69",0.974841621,0.956251559,0.009383029
2017-07-11,"3,670.81",0.962059694,0.956909907,0.009301096
2017-07-12,"3,658.82",0.960288131,0.957068484,0.009331791
2017-07-13,"3,686.92",0.954390114,0.95719289,0.009275706
2017-07-14,"3,703.09",0.959649914,0.957745823,0.009063141
2017-07-17,"3,663.56",0.957710993,0.958121693,0.00888763
2017-07-18,"3,667.18",0.968909748,0.958954354,0.009087079
2017-07-19,"3,729.75",0.96262216,0.959367678,0.009054842
2017-07-20,"3,747.88",0.966647812,0.960014194,0.009091723
2017-07-21,"3,728.60",0.978710631,0.960843523,0.010004942
2017-07-24,"3,743.47",0.980479631,0.962425512,0.010496399
2017-07-25,"3,719.56",0.972861991,0.963542813,0.010350258
2017-07-26,"3,705.39",0.978908076,0.964896292,0.01050787
2017-07-27,"3,712.19",0.978366436,0.966375489,0.010197836
2017-07-28,"3,721.89",0.974110697,0.96788355,0.008847668
2017-07-31,"3,737.87",0.965874041,0.968651455,0.007873856
2017-08-01,"3,770.38",0.970639564,0.969099905,0.007709024
2017-08-02,"3,760.85",0.970750959,0.969185054,0.007717821
2017-08-03,"3,727.83",0.969644969,0.969008221,0.007661743
2017-08-04,"3,707.58",0.969050865,0.968825902,0.007612566
2017-08-07,"3,726.79",0.973591521,0.968763397,0.007565559
2017-08-08,"3,732.21",0.97041147,0.969180986,0.007404853
2017-08-09,"3,731.04",0.9778643,0.970059795,0.007336556
2017-08-10,"3,715.92",0.982152993,0.971447939,0.006824274
2017-08-11,"3,647.35",0.971668638,0.972048875,0.006234355
2017-08-14,"3,694.68",0.972628754,0.972794763,0.005242091
2017-08-15,"3,706.06",0.989223898,0.97381047,0.006309145
2017-08-16,"3,701.42",0.994032432,0.975380984,0.007221022
2017-08-17,"3,721.28",0.988918889,0.976494538,0.00751464
2017-08-18,"3,724.67",0.992862788,0.977202146,0.00835376
2017-08-21,"3,740.99",0.986521252,0.977504227,0.008584563
2017-08-22,"3,752.30",0.982763011,0.977999278,0.00858825
2017-08-23,"3,756.09",0.984566542,0.978282201,0.008712075
2017-08-24,"3,734.65",0.987139227,0.978720841,0.008934547
2017-08-25,"3,795.75",0.984751367,0.979252874,0.008962346
2017-08-28,"3,842.71",0.981177346,0.980018039,0.008395331
2017-08-29,"3,834.54",0.978697326,0.980420927,0.008110072
2017-08-30,"3,834.30",0.970104432,0.980388601,0.008151826
2017-08-31,"3,822.09",0.964834713,0.980148088,0.00854688
2017-09-01,"3,830.54",0.969833789,0.980187234,0.008495013
2017-09-04,"3,845.62",0.970509307,0.980033124,0.008647554
2017-09-05,"3,857.05",0.967329954,0.979879048,0.008853019
2017-09-06,"3,849.45",0.96340986,0.979156326,0.009585821
2017-09-07,"3,829.87",0.945632024,0.977330277,0.012126702
2017-09-08,"3,825.99",0.957903061,0.976641999,0.012834922
2017-09-11,"3,825.65",0.960853502,0.976053236,0.013290691
2017-09-12,"3,837.93",0.95965051,0.974574567,0.013392969
2017-09-13,"3,842.61",0.964799523,0.973112921,0.012736759
2017-09-14,"3,829.96",0.965678433,0.971950898,0.012270445
2017-09-15,"3,831.30",0.969909646,0.970803241,0.011241909
2017-09-18,"3,843.14",0.972841939,0.970119276,0.010635031
2017-09-19,"3,832.12",0.973824555,0.969672353,0.010256819
2017-09-20,"3,842.44",0.968265903,0.968857321,0.009640102
2017-09-21,"3,837.82",0.984107025,0.968705711,0.009357141
2017-09-22,"3,837.73",0.996282133,0.969282249,0.010662067
2017-09-25,"3,817.79",0.994163934,0.969931578,0.011763203
2017-09-26,"3,820.78",0.99410171,0.970701798,0.012823864
2017-09-27,"3,821.20",0.990936078,0.97174338,0.013595567
2017-09-28,"3,822.54",0.993126872,0.973157988,0.014292897
2017-09-29,"3,836.50",0.997036595,0.974518128,0.015223924
2017-10-09,"3,882.21",0.993519155,0.975668621,0.015764859
2017-10-10,"3,889.86",0.989611451,0.976782695,0.015930987
2017-10-11,"3,902.69",0.981341075,0.977679256,0.015640703
2017-10-12,"3,912.95",0.977776358,0.979286473,0.013706168
2017-10-13,"3,921.00",0.975682224,0.980175431,0.012792385
2017-10-16,"3,913.45",0.978814078,0.98107346,0.011968477
2017-10-17,"3,913.07",0.980007651,0.982091317,0.010865486
2017-10-18,"3,944.16",0.971045799,0.982403631,0.01042306
2017-10-19,"3,931.25",0.971385542,0.982688986,0.010011049
2017-10-20,"3,926.85",0.974387449,0.982912876,0.009757056
2017-10-23,"3,930.80",0.971593444,0.982850452,0.009828611
2017-10-24,"3,959.40",0.970460171,0.982682232,0.010018185
2017-10-25,"3,976.95",0.965015904,0.982519732,0.010287082
2017-10-26,"3,993.58",0.960974865,0.981363124,0.011345215
2017-10-27,"4,021.97",0.949233833,0.979010709,0.012864888
2017-10-30,"4,009.72",0.94997725,0.976801375,0.013879747
2017-10-31,"4,006.72",0.950081676,0.974600374,0.014469664
2017-11-01,"3,996.62",0.950414846,0.972574312,0.014892666
2017-11-02,"3,997.13",0.953885782,0.970612258,0.014624958
2017-11-03,"3,992.70",0.96525086,0.969022971,0.013266263
2017-11-06,"4,020.89",0.967152913,0.967704659,0.011948477
2017-11-07,"4,054.25",0.962617007,0.966354936,0.010814459
2017-11-08,"4,048.01",0.965147685,0.965545267,0.01022345
2017-11-09,"4,075.90",0.961996124,0.964756255,0.009831222
2017-11-10,"4,111.91",0.951735325,0.96355891,0.009888592
2017-11-13,"4,128.07",0.94791755,0.962014084,0.009792863
2017-11-14,"4,099.35",0.955448914,0.960786147,0.008918577
2017-11-15,"4,073.67",0.952321545,0.959849934,0.008766379
2017-11-16,"4,105.01",0.951255672,0.958843441,0.008524482
2017-11-17,"4,120.85",0.952212535,0.957734695,0.007808347
2017-11-20,"4,143.83",0.955492865,0.956929666,0.00710239
2017-11-21,"4,217.70",0.942919127,0.955552614,0.007010256
2017-11-22,"4,227.57",0.944651419,0.95453439,0.007042266
2017-11-23,"4,102.40",0.951366861,0.954053989,0.006906193
2017-11-24,"4,104.20",0.948469215,0.954015759,0.006936331
2017-11-27,"4,049.95",0.947759588,0.953904875,0.007021491
2017-11-28,"4,055.82",0.945370508,0.953669317,0.007232362
2017-11-29,"4,053.75",0.945491145,0.953423132,0.00743007
2017-11-30,"4,006.10",0.944443262,0.952951006,0.007694423
2017-12-01,"3,998.14",0.951111395,0.952244033,0.007133982
2017-12-04,"4,018.86",0.959002453,0.95183651,0.006436166
2017-12-05,"4,040.17",0.957526428,0.951581981,0.006078092
2017-12-06,"4,015.82",0.964123598,0.951530776,0.005960979
2017-12-07,"3,971.06",0.972641494,0.952063045,0.007275065
2017-12-08,"4,003.38",0.976464021,0.95329948,0.009091146
2017-12-11,"4,069.50",0.96967052,0.954387128,0.009694589
2017-12-12,"4,016.02",0.963596108,0.954794488,0.009910322
2017-12-13,"4,050.09",0.971009351,0.955728878,0.010526707
2017-12-14,"4,026.15",0.974756184,0.956903904,0.011285376
2017-12-15,"3,980.86",0.980191931,0.958302874,0.012356578
2017-12-18,"3,985.29",0.997665325,0.960411497,0.01513726
2017-12-19,"4,035.33",1,0.96326554,0.016939446
2017-12-20,"4,030.49",0.999561425,0.966011041,0.018168947
2017-12-21,"4,067.85",1,0.968442697,0.019323615
2017-12-22,"4,054.60",0.99519597,0.970779035,0.019604334
2017-12-25,"4,041.54",0.996638408,0.973222976,0.019630298
2017-12-26,"4,053.62",0.996129746,0.975760938,0.01911428
2017-12-27,"3,991.21",0.984420691,0.977707415,0.017807027
2017-12-28,"4,018.90",0.982464676,0.979608486,0.016007499
2017-12-29,"4,030.85",0.987556211,0.981430727,0.014605751
2018-01-02,"4,087.40",0.988444977,0.982902853,0.013680682
2018-01-03,"4,111.39",0.97675482,0.983864273,0.012421139
2018-01-04,"4,128.81",0.961792865,0.983747736,0.012625351
2018-01-05,"4,138.75",0.967292057,0.983480264,0.012926106
2018-01-08,"4,160.16",0.978207569,0.983567442,0.012882101
2018-01-09,"4,189.30",0.958637481,0.98301579,0.013717668
2018-01-10,"4,207.81",0.962517319,0.98296185,0.013799922
2018-01-11,"4,205.59",0.956827899,0.982252778,0.014776198
2018-01-12,"4,225.00",0.942215385,0.980625738,0.017232517
2018-01-15,"4,225.24",0.943210327,0.978776657,0.019158035
2018-01-16,"4,258.47",0.947600899,0.976273436,0.019819448
2018-01-17,"4,248.12",0.94646434,0.973596653,0.020060079
2018-01-18,"4,271.42",0.952341376,0.971235651,0.019617205
2018-01-19,"4,285.40",0.946142717,0.968542787,0.019151882
2018-01-22,"4,336.60",0.931960522,0.965381014,0.019731128
2018-01-23,"4,382.61",0.92493286,0.961795737,0.020260118
2018-01-24,"4,389.89",0.909182235,0.957448361,0.021776784
2018-01-25,"4,365.08",0.91548991,0.954001822,0.022717684
2018-01-26,"4,381.30",0.918212074,0.950789192,0.023021869
2018-01-29,"4,302.02",0.931093945,0.947966079,0.021699881
2018-01-30,"4,256.10",0.936558775,0.945371769,0.019606375
2018-01-31,"4,275.90",0.940526984,0.943560377,0.018175666
2018-02-01,"4,245.90",0.942791277,0.942610297,0.017661818
2018-02-02,"4,271.23",0.947668393,0.941629114,0.016739486
2018-02-05,"4,274.15",0.954306372,0.940434054,0.014722277
2018-02-06,"4,148.89",0.958522879,0.940428324,0.01471484
2018-02-07,"4,050.50",0.958017171,0.940203317,0.014390119
2018-02-08,"4,012.05",0.962438694,0.940483857,0.014780671
2018-02-09,"3,840.65",0.962493365,0.941497756,0.015579603
2018-02-12,"3,890.10",0.970063031,0.942840391,0.016840967
2018-02-13,"3,935.63",0.967705341,0.943845613,0.017717282
2018-02-14,"3,966.96",0.973012991,0.945173046,0.018880199
2018-02-22,"4,052.73",0.976197581,0.946365856,0.020072837
2018-02-23,"4,071.09",0.987860744,0.948451757,0.022112408
2018-02-26,"4,118.42",0.998341644,0.951770813,0.02437312
2018-02-27,"4,058.98",1,0.95552417,0.025763045
2018-02-28,"4,023.64",0.996297902,0.959879954,0.024864285
2018-03-01,"4,049.09",1,0.964105458,0.024092437
2018-03-02,"4,016.46",1,0.968194855,0.022799143
2018-03-05,"4,018.10",0.995369396,0.971408627,0.021802497
2018-03-06,"4,066.56",1,0.974580688,0.02106799
2018-03-07,"4,036.65",0.993390499,0.977223864,0.01985178
2018-03-08,"4,077.60",0.999316823,0.980050141,0.01868085
2018-03-09,"4,108.87",1,0.982666722,0.017536426
2018-03-12,"4,127.67",1,0.984951403,0.016598567
2018-03-13,"4,091.25",0.981304222,0.98609047,0.015430015
2018-03-14,"4,073.34",0.97198904,0.986789064,0.014372125
2018-03-15,"4,096.16",0.930464402,0.985190349,0.018429111
2018-03-16,"4,056.42",0.942444527,0.984187907,0.020189843
2018-03-19,"4,074.25",0.953474963,0.983358504,0.021119933
2018-03-20,"4,077.70",0.961065201,0.983026497,0.021428885
2018-03-21,"4,061.05",0.981844479,0.983468071,0.0213023
2018-03-22,"4,020.35",0.986292509,0.983972818,0.02124047
2018-03-23,"3,904.94",0.997759026,0.984467732,0.021450112
2018-03-26,"3,879.89",0.98335865,0.983718582,0.021200247
2018-03-27,"3,913.27",0.974796919,0.982458428,0.02092884
2018-03-28,"3,842.72",0.980962625,0.981691664,0.020674493
2018-03-29,"3,894.05",0.973057439,0.980344536,0.020293009
2018-03-30,"3,898.50",0.973454758,0.979017274,0.019801937
2018-04-02,"3,886.92",0.985195037,0.978508556,0.019487937
2018-04-03,"3,862.48",0.977948819,0.977405997,0.018820388
2018-04-04,"3,854.86",0.98786967,0.977129956,0.018612945
2018-04-09,"3,852.93",0.995445372,0.976936383,0.018388842
2018-04-10,"3,927.17",1,0.976936383,0.018388842
2018-04-11,"3,938.34",0.998801316,0.976876449,0.018311506
2018-04-12,"3,898.64",0.994428929,0.977532684,0.018709392
2018-04-13,"3,871.14",1,0.978933232,0.019311304
2018-04-16,"3,808.86",0.994781372,0.982149081,0.015862411
2018-04-17,"3,748.64",0.999153935,0.984984551,0.013243909
2018-04-18,"3,766.28",1,0.987310803,0.011371714
2018-04-19,"3,811.84",1,0.989257543,0.009876581
2018-04-20,"3,760.85",1,0.990165319,0.009993039
2018-04-23,"3,766.33",0.99151927,0.990426657,0.009954698
2018-04-24,"3,843.49",0.985158722,0.989796642,0.009864539
2018-04-25,"3,828.70",0.993634374,0.990310428,0.009778802
2018-04-26,"3,755.49",0.975720735,0.990356619,0.009703558
2018-04-27,"3,756.88",0.988754145,0.990746195,0.009459908
2018-05-02,"3,763.65",0.989884063,0.991587526,0.008503875
2018-05-03,"3,793.00",0.986943738,0.992261975,0.007461027
2018-05-04,"3,774.60",0.980738077,0.992039127,0.007744394
2018-05-07,"3,834.19",0.978803252,0.992081848,0.007664519
2018-05-08,"3,878.68",0.978313198,0.991604025,0.008218782
2018-05-09,"3,871.62",0.99716378,0.991689945,0.008269877
2018-05-10,"3,893.06",1,0.991689945,0.008269877
2018-05-11,"3,872.84",1,0.991749879,0.008328265
2018-05-14,"3,909.29",0.990241195,0.991540493,0.008309987
2018-05-15,"3,924.10",0.970632757,0.990072131,0.009275066
2018-05-16,"3,892.84",0.955286563,0.98809739,0.012018357
2018-05-17,"3,864.05",0.959781861,0.986128786,0.013271241
2018-05-18,"3,903.06",0.971392166,0.984698395,0.013239153
2018-05-21,"3,921.24",0.958398104,0.9826183,0.013957187
2018-05-22,"3,906.21",0.959794603,0.98060803,0.014214952
2018-05-23,"3,854.58",0.97945771,0.980004952,0.013981616
2018-05-24,"3,827.22",0.975688693,0.979531451,0.013958229
2018-05-25,"3,816.50",0.957032186,0.977701341,0.01440422
2018-05-28,"3,833.26",0.957386407,0.976784625,0.015103356
2018-05-29,"3,804.01",0.959111643,0.9753025,0.01531983
2018-05-30,"3,723.37",0.966591065,0.97413785,0.015035722
2018-05-31,"3,802.38",0.961902092,0.972885768,0.014955644
2018-06-01,"3,770.59",0.97708774,0.972703251,0.014876838
2018-06-04,"3,807.58",0.988425371,0.973184357,0.015235747
2018-06-05,"3,845.32",0.986626233,0.973600008,0.015494236
2018-06-06,"3,837.35",0.992089906,0.973346315,0.015125255
2018-06-07,"3,831.01",0.986937132,0.972693171,0.014165289
2018-06-08,"3,779.62",0.996225886,0.972504466,0.013802872
2018-06-11,"3,779.98",1,0.972992406,0.014611671
2018-06-12,"3,825.95",0.992757393,0.974098638,0.015247311
2018-06-13,"3,788.34",0.985415328,0.975605076,0.0147718
2018-06-14,"3,773.37",0.995363711,0.977384169,0.01490786
2018-06-15,"3,753.43",1,0.97881456,0.01565633
2018-06-19,"3,621.12",1,0.980894655,0.01556438
2018-06-20,"3,635.44",1,0.982904925,0.015289705
2018-06-21,"3,592.97",0.99529298,0.983696688,0.015510216
2018-06-22,"3,608.90",0.992505175,0.984537512,0.015509066
2018-06-25,"3,560.48",0.99686372,0.986529089,0.014301557
2018-06-26,"3,531.11",0.989257071,0.988122622,0.012552029
2018-06-27,"3,459.26",0.968286124,0.988581346,0.01156482
2018-06-28,"3,423.53",0.988833179,0.989693452,0.010343855
2018-06-29,"3,510.98",0.980565987,0.990626647,0.008355413
2018-07-02,"3,407.96",0.990185472,0.991281533,0.007728146
2018-07-03,"3,409.28",1,0.991860265,0.007933659
2018-07-04,"3,363.75",1,0.992528953,0.008032281
2018-07-05,"3,342.44",1,0.992924458,0.008202466
2018-07-06,"3,365.12",0.987890589,0.992972131,0.008168537
2018-07-09,"3,459.18",0.987984684,0.992560071,0.008203551
2018-07-10,"3,467.52",1,0.992560071,0.008203551
2018-07-11,"3,407.53",1,0.992922201,0.008370869
2018-07-12,"3,481.06",1,0.993651435,0.008317591
2018-07-13,"3,492.69",1,0.993883249,0.00843165
2018-07-16,"3,472.09",0.996060999,0.993686299,0.008326602
2018-07-17,"3,449.38",1,0.993686299,0.008326602
2018-07-18,"3,431.32",0.995585913,0.993465595,0.0082081
2018-07-19,"3,428.34",1,0.993700946,0.008329834
2018-07-20,"3,492.89",1,0.994075687,0.008441053
2018-07-23,"3,525.75",1,0.994232501,0.008524296
2018-07-24,"3,581.71",0.965812419,0.993060268,0.010603059
2018-07-25,"3,577.75",0.955836737,0.992437799,0.012354748
2018-07-26,"3,536.25",0.980252449,0.992008762,0.012632381
2018-07-27,"3,521.23",0.951489652,0.990554946,0.015390622
2018-07-30,"3,515.08",0.951858191,0.988638582,0.017658168
2018-07-31,"3,517.66",0.939146385,0.985595901,0.020595917
2018-08-01,"3,447.39",0.933196713,0.982255737,0.023367439
