ln,dln,per,lncjl,lncjje,jc,lnccl
8.731659202,-0.014452832,-0.014428664,9.423271958,23.46057906,-30.3129,9.917242518
8.74199936,0.010340158,0.005846272,9.439227398,23.47327954,-38.6915,9.845222644
8.764865439,0.02286608,0.022606632,9.543521484,23.60077991,-37.3272,9.683900171
8.77310592,0.008240481,0.003902016,9.226312141,23.29810226,-10.6946,9.463431
8.775055027,0.001949107,0.001329047,9.090204571,23.16231768,-17.5648,9.095714846
8.777185414,0.002130387,0.001387904,8.806573821,22.88302943,-5.808,8.393442384
8.761800734,-0.01538468,-0.01462666,9.235032985,23.29453503,-113.9548,10.07937177
8.751569419,-0.010231315,-0.01196089,9.266815219,23.32333336,-99.7544,10.11722702
8.749669061,-0.001900358,-0.004057953,9.311632623,23.36131861,-120.0978,10.1177518
8.750556344,0.000887283,0.002787368,9.270400128,23.32156575,-120.8586,10.11467997
8.745125259,-0.005431085,-0.005987261,9.36246042,23.39881513,-102.5704,10.12302461
8.744997863,-0.000127397,0.002834756,9.38647617,23.43707417,-131.5335,10.13420237
8.752613079,0.007615216,0.005468454,9.238052811,23.28726702,-100.3291,10.12998547
8.753055515,0.000442436,0.002432859,9.288319413,23.33996031,-95.7543,10.13954733
8.755107122,0.002051606,0.003626044,9.300455261,23.34953006,-91.2103,10.12470926
8.744966011,-0.010141111,-0.008281573,9.202106567,23.25282879,-102.4755,10.11516563
8.743691111,-0.001274901,-0.005868283,9.30710404,23.35230659,-85.9538,10.13002534
8.749764165,0.006073054,0.005674253,9.249272582,23.29955571,-82.5923,10.08380711
8.771184035,0.02141987,0.020633591,9.531771484,23.58721635,-47.1722,10.07802892
8.768574284,-0.002609751,-0.000995489,9.254548627,23.32535043,-65.3159,9.983960937
8.776043597,0.007469313,0.005156549,9.118773178,23.18893696,-40.7835,9.935857933
8.771059915,-0.004983682,-0.001427463,9.192278229,23.26463067,-26.053,9.844639477
8.741296282,-0.029763633,-0.031521739,9.410174354,23.45785879,-35.6364,9.693198527
8.74706605,0.005769768,0.003114968,9.135401285,23.18113321,-27.8315,9.339173244
8.743531634,-0.003534416,-0.003125997,8.904765847,22.94934572,-8.158,8.708969907
8.736135932,-0.007395702,-0.008772775,9.141847376,23.1745222,-120.381,9.864902637
8.735139259,-0.000996672,-0.000257334,8.933400396,22.96675047,-124.4328,9.898625753
8.740048701,0.004909442,0.005121475,9.07222707,23.1100529,-95.5541,9.912348181
8.747224964,0.007176263,0.007659061,9.178540059,23.22554259,-92.4353,9.92314311
8.748082665,0.000857701,0.00092084,8.867568333,22.91391349,-71.9834,9.918228371
8.732498101,-0.015584565,-0.015609882,9.225426009,23.26453641,-40.3157,9.944533522
8.739632495,0.007134394,0.003586525,9.192481854,23.22485243,-41.3093,9.950227998
8.738767512,-0.000864983,0.003365277,8.942199455,22.97910307,-41.0838,9.920934466
8.748273166,0.009505654,0.009270136,9.131729971,23.17638087,1.0089,9.912348181
8.751252944,0.002979778,0.003513437,8.885579291,22.93282465,-9.4856,9.865058526
8.77099785,0.019744906,0.020047792,9.202005735,23.26129631,-3.0934,9.867601274
8.772579319,0.001581469,0.003904071,8.901094122,22.97078187,-31.6254,9.829894832
8.771556301,-0.001023018,-0.000372197,8.787220329,22.85727495,-34.5379,9.809341695
8.773694146,0.002137845,0.001949861,8.866863661,22.93923972,-22.831,9.778830948
8.774467601,0.000773455,0.000402041,9.062999784,23.13180422,-2.4915,9.716916981
8.766861822,-0.00760578,-0.005266438,9.087833697,23.15738613,4.8513,9.582662261
8.78038788,0.013526059,0.013527224,9.178643285,23.25128782,-3.8821,9.415564322
8.778202692,-0.002185188,-0.001663791,8.934323331,23.01343916,-4.0574,9.090655529
8.779403598,0.001200905,0.001230959,8.62101252,22.69871657,0.7625,8.472823244
8.763521878,-0.01588172,-0.016758903,9.225918402,23.28730035,-78.6807,9.837721612
8.775147747,0.011625869,0.012485706,9.148464968,23.2204453,-68.0661,9.880525941
8.777555453,0.002407706,-0.000184985,8.739216115,22.81493607,-76.3539,9.860580052
8.775085935,-0.002469518,-0.002318034,8.993924141,23.06606989,-59.3898,9.873337576
8.77310592,-0.001980015,-0.000216779,8.93485034,23.00462402,-59.1594,9.864278839
8.765770544,-0.007335376,-0.005740134,9.095714846,23.16415673,-44.8349,9.881344188
8.765240065,-0.000530479,-0.001747924,8.931551967,22.99242244,-44.6058,9.850666776
8.774158291,0.008918226,0.009095128,9.014690385,23.08288078,-42.95,9.859013062
8.764053269,-0.010105022,-0.0093125,8.950792139,23.01800091,-55.1295,9.825093485
8.76950712,0.005453851,0.002983683,9.163248764,23.23240121,-48.7322,9.840707484
8.767111089,-0.002396031,-0.004392797,8.909505513,22.97818705,-42.9928,9.794453632
8.765458532,-0.001652558,-0.001997191,8.89233654,22.95866601,-59.8171,9.76468515
8.774776816,0.009318285,0.007605503,8.992308733,23.06281355,-34.1781,9.718301898
8.764834214,-0.009942602,-0.008087432,9.325185764,23.3894135,-48.5718,9.689551482
8.779403598,0.014569384,0.013202031,9.000729835,23.07808693,-37.9651,9.606024468
8.789203094,0.009799497,0.010208746,9.031213706,23.11348559,-20.8864,9.56619498
8.792792561,0.003589467,0.004038502,8.993303139,23.08431805,-28.4071,9.443592657
8.795097618,0.002305057,0.00457451,8.821879863,22.91387604,-38.6616,9.251962047
8.798967849,0.003870231,0.004315418,8.732788325,22.82925349,-16.7878,8.932344569
8.800204372,0.001236523,0.001748146,8.538367427,22.63239335,-0.869,8.330863613
8.780603063,-0.019601309,-0.01828856,8.929567708,23.01113248,-95.5265,10.08905384
8.783120332,0.002517269,0.001931567,9.038602609,23.12099077,-88.3399,10.1309418
8.793854761,0.010734429,0.011829653,8.918248591,23.00492219,-67.646,10.1353133
8.789020235,-0.004834526,-0.001463013,8.937349848,23.0269629,-69.3733,10.14509951
8.786853849,-0.002166385,-0.002077097,8.765926514,22.85240446,-75.4489,10.13364644
8.789477322,0.002623472,0.00298562,9.140561477,23.22070083,-88.0177,10.13459927
8.794279325,0.004802003,0.00494209,8.908153613,22.99883689,-74.4035,10.1132216
8.788257958,-0.006021367,-0.006405564,8.959954084,23.04872057,-63.9949,10.09971201
8.784345973,-0.003911985,-0.004164625,9.03025631,23.11546183,-54.3776,10.07559041
8.790573479,0.006227507,0.005295192,8.863049828,22.95042759,-52.4657,10.03854278
8.769196271,-0.021377208,-0.020394839,9.012620873,23.09141307,-87.9745,10.02047027
8.768729817,-0.000466454,-0.004821151,8.87961161,22.95008771,-56.0173,9.98635703
8.768947523,0.000217706,-0.00205243,8.824971966,22.89579223,-59.4897,9.935276875
8.77780207,0.008854547,0.00702771,8.904086914,22.97672535,-69.4247,9.86021464
8.777832893,3.08E-05,-0.000184934,8.786609455,22.86317746,-38.6338,9.769327391
8.77276521,-0.005067683,-0.005080545,8.803123731,22.87794149,-57.9155,9.705707121
8.728199382,-0.044565828,-0.04800311,9.17543832,23.22821927,-74.4784,9.564442008
8.737292113,0.00909273,0.001861659,9.002701007,23.03562066,-47.1793,9.370331108
8.736168066,-0.001124047,-0.002570694,8.938794081,22.97670111,-15.4989,9.024853812
8.742382648,0.006214583,0.001468992,8.708144075,22.74735085,-17.5981,8.413608875
8.733013997,-0.009368652,-0.007736445,8.908424139,22.93803951,-114.1239,9.826660502
8.731981938,-0.001032058,-0.000322685,8.722905701,22.75190857,-122.7324,9.850244991
8.729688248,-0.00229369,-0.002037582,8.792853289,22.82123939,-116.8383,9.866616078
8.741392186,0.011703937,0.012115206,8.842171049,22.87876809,-91.0058,9.873337576
8.737933858,-0.003458327,-0.000513232,8.778787929,22.81268372,-106.7879,9.882314987
8.733883968,-0.00404989,-0.003124094,8.709134992,22.73991617,-72.1966,9.883080743
8.735493031,0.001609063,0.003858645,8.883362917,22.90935589,-74.9546,9.904736772
8.734881892,-0.000611139,0.000933076,8.511577453,22.54606437,-72.8594,9.889794225
8.735203591,0.000321699,-0.000450306,8.535229554,22.56907134,-52.2395,9.885934393
8.734849716,-0.000353874,0.000225232,8.745125259,22.77888677,-36.8076,9.897821531
8.734012789,-0.000836928,-0.002028789,8.685922795,22.71940107,-53.0256,9.876527371
8.744456246,0.010443457,0.009337455,8.755107122,22.79729312,-44.9626,9.875448096
8.75888368,0.014427434,0.014575153,8.844047899,22.89473891,-27.6694,9.858856228
8.757626411,-0.001257269,-0.000314515,8.534836627,22.59095823,-40.2841,9.832152655
8.754476306,-0.003150105,-0.003249724,8.60043079,22.65342469,-32.6168,9.814601693
8.759951117,0.005474811,0.00589915,8.637284672,22.69309239,-41.6176,9.813125112
8.755359336,-0.004591781,-0.003814267,8.580543507,22.63789236,-49.3283,9.785154366
8.747923887,-0.007435449,-0.009654472,8.791638037,22.84374503,-34.3638,9.780245896
8.738479018,-0.009444869,-0.01157348,8.735685945,22.77968017,-34.451,9.745604918
8.728814617,-0.009664401,-0.012559886,8.942983666,22.97764887,-16.2575,9.703755305
8.701412945,-0.027401672,-0.030841401,9.114710141,23.12365773,-19.8414,9.592127353
8.710289821,0.008876876,0.013289365,8.998013113,22.99978307,-17.0657,9.417029285
8.711739718,0.001449896,0.00273305,8.91891798,22.92907776,5.207,9.107421318
8.70731756,-0.004422158,-0.005324955,8.708309296,22.71628018,3.325,8.510168576
8.713220395,0.005902835,0.004175709,9.087494542,23.09677795,-39.1983,9.743905483
8.718369214,0.005148818,0.003925289,8.770904744,22.78917114,-57.9671,9.748995148
8.719807451,0.001438238,0.00166585,8.639056779,22.65515052,-42.2642,9.728121748
8.725020039,0.005212587,0.006498781,8.636574948,22.65689005,-24.5681,9.734654614
8.730496486,0.005476447,0.007012668,8.442038518,22.4686331,-34.9061,9.720465751
8.726643416,-0.00385307,-0.002530414,8.553139318,22.57619486,-42.0921,9.740439071
8.732240053,0.005596637,0.006452029,8.730851904,22.75856535,-59.6471,9.713174146
8.730270245,-0.001969808,-0.000678799,8.741615924,22.77052074,-68.527,9.66884059
8.739792595,0.00952235,0.009989434,8.847072313,22.87871294,-44.9977,9.621124642
8.745889299,0.006096704,0.006332739,8.762802487,22.80644195,-46.3771,9.562193711
8.747383853,0.001494555,0.001429888,8.856233556,22.90086783,-42.9081,9.447465721
8.75308711,0.005703257,0.005876592,8.750366278,22.80051586,-39.4526,9.329278296
8.753371421,0.000284311,-0.000726469,8.574518258,22.62570213,-42.8852,9.166179476
8.746652755,-0.006718666,-0.007313661,8.671286727,22.7214174,-22.0959,8.894807371
8.75542238,0.008769625,0.006713948,8.515992471,22.56641683,-14.3361,8.273591798
8.73439915,-0.02102323,-0.019797199,9.100525506,23.13803618,-94.1627,10.00541217
8.750492993,0.016093843,0.015933352,9.220092663,23.26130496,-71.2625,10.08705833
8.754791764,0.004298771,0.007380539,9.13884437,23.19148092,-93.4383,10.09773768
8.762426948,0.007635184,0.006573181,9.108861203,23.16638177,-84.625,10.09385995
8.763678199,0.001251251,0.002407153,9.208638925,23.26779634,-76.393,10.11920359
8.765708149,0.00202995,0.004991732,9.041092975,23.10228667,-65.5655,10.10618347
8.755895082,-0.009813068,-0.008538122,9.145268375,23.20328259,-76.2549,10.10915936
8.760358954,0.004463872,0.004642118,9.147081032,23.20429547,-74.5701,10.08959361
8.76370946,0.003350506,0.004095158,9.290259995,23.3539373,-69.8385,10.09121116
8.762489547,-0.001219913,-0.002629108,9.204825191,23.26529147,-44.6262,10.0795395
8.762958921,0.000469373,0.001220084,9.250906334,23.31101397,-59.839,10.08284639
8.773353637,0.010394716,0.008854763,9.168371887,23.23955496,-57.5235,10.05599402
8.774158291,0.000804655,0.000185615,9.013473544,23.08439665,-58.1868,9.994241916
8.771773392,-0.002384899,-0.001519474,8.989194823,23.05905162,-47.4878,9.959395184
8.762614735,-0.009158657,-0.007635977,9.275659838,23.33715104,-48.5822,9.926862224
8.76567695,0.003062215,0.002995133,9.045465729,23.10966117,-37.5165,9.83027149
8.777185414,0.011508464,0.011658391,9.253208272,23.32291428,-23.2964,9.726989009
8.774931387,-0.002254027,-0.002009274,9.011401509,23.08654274,-23.4846,9.560997244
8.774374818,-0.000556569,-0.000587653,9.089527752,23.16299469,-19.6616,9.307285578
8.785539528,0.011164709,0.010552072,8.963160243,23.0446235,-4.3407,8.609590041
8.76561455,-0.019924978,-0.01975039,9.42649959,23.49911387,-73.2463,10.04220547
8.768263145,0.002648595,-0.001026918,9.156200926,23.22038625,-71.3416,10.05220924
8.771059915,0.00279677,0.004592708,9.053218616,23.11913137,-70.9458,10.06036309
8.768543175,-0.002516741,0.00046665,9.239122173,23.30365411,-70.9928,10.08338952
8.77183541,0.003292235,0.004,9.439704535,23.50826567,-62.1874,10.09286747
8.783825259,0.011989849,0.014001654,9.374667665,23.45050792,-18.815,10.06577646
8.776568378,-0.007256881,-0.005246428,9.231416698,23.30836661,-35.4326,10.04979326
8.774498527,-0.00206985,-0.002288471,9.096163327,23.17009478,-31.4902,10.03710019
8.770842669,-0.003655858,-0.004469551,9.333177282,23.40407248,-36.943,10.05319983
8.75878944,-0.012053229,-0.013728324,9.436359784,23.49877781,-9.3437,10.02623602
8.760954724,0.002165284,0.000564246,9.127610724,23.18639492,-21.4479,9.983684095
8.785478354,0.02452363,0.025662986,9.380167531,23.4579978,-1.3665,9.949798455
8.785080637,-0.000397718,0.000581395,9.0653146,23.14791583,-23.6526,9.91497136
8.78813594,0.003055303,0.003386211,9.083302139,23.16763576,-22.726,9.907180724
8.786609455,-0.001526485,-0.001741522,8.89123643,22.97696037,-20.5441,9.8888814
8.795158206,0.008548751,0.008209385,9.330343164,23.41878513,-26.9661,9.9145264
8.788105433,-0.007052773,-0.005125233,9.196849782,23.28701403,-20.6761,9.861101836
8.796338933,0.0082335,0.005900151,9.140347,23.23334234,-5.7042,9.841080092
8.782445589,-0.013893344,-0.013161932,9.324115386,23.40923743,-9.3624,9.811865563
8.77078059,-0.011664999,-0.012105786,9.315330819,23.387941,-13.398,9.711842668
8.767516017,-0.003264573,-0.003114198,9.194007717,23.26541162,3.9886,9.543234787
8.755674515,-0.011841502,-0.014653515,9.364176717,23.41687522,-4.0465,9.277438116
8.755863575,0.00018906,0.00031507,8.946114376,23.0011485,0.0268,8.545002892
8.741967412,-0.013896163,-0.01239577,9.335385861,23.38145029,-40.5128,9.821463717
8.717420152,-0.02454726,-0.025473119,9.357725359,23.38219116,-30.1049,9.898625753
8.720623711,0.003203559,-0.002513055,9.282754052,23.30523691,-32.4612,9.875139517
8.722905701,0.00228199,0.001302507,9.157361447,23.1812333,-34.3981,9.852878235
8.725832057,0.002926356,0.001233766,9.484024935,23.49929968,-32.3044,9.899981413
8.729138273,0.003306217,0.002556469,9.161255164,23.18670194,-31.4624,9.82693043
8.728426092,-0.000712182,0.000777202,8.906257878,22.93211438,-40.115,9.801399454
8.725214983,-0.003211109,-0.001851792,9.096611607,23.12227748,-41.2779,9.815202638
8.719905438,-0.005309545,-0.00558495,9.315960854,23.34039702,-52.7053,9.832313733
8.709101977,-0.010803461,-0.014724818,9.371268036,23.38655131,-31.8828,9.835315772
8.691348159,-0.017753818,-0.021508267,9.376701909,23.37736333,-24.3395,9.85266783
8.697345731,0.005997572,-0.000567897,9.474011474,23.46463211,-25.0016,9.809231817
8.672862717,-0.024483014,-0.023005032,9.48691094,23.47666537,-43.641,9.792276623
8.67029189,-0.002570828,-0.01029654,9.617470759,23.58153935,-45.4391,9.773948181
8.67029189,0,0.000652114,9.41751713,23.38549976,-36.5832,9.673571117
8.678767675,0.008475786,0.009563027,9.280146246,23.25762332,-16.7075,9.543449818
8.701146749,0.022379074,0.022163799,9.434283603,23.41608867,-4.9344,9.348448774
8.702842538,0.001695789,0.004784053,9.03503415,23.03828702,-7.6504,8.999001866
8.692859317,-0.009983222,-0.010268112,8.795430805,22.79282915,-16.0998,8.416046009
8.685010062,-0.007849255,-0.009537338,9.350797725,23.33472971,-61.3772,10.16222988
8.670532113,-0.014477949,-0.015063652,9.530247592,23.50761126,-60.2127,10.20784236
8.651024539,-0.019507574,-0.01973408,9.592332124,23.55409301,-48.8759,10.2127721
8.658519128,0.007494588,0.003646466,9.79595802,23.74531983,-40.2499,10.24782166
8.667439115,0.008919987,0.011186452,9.805984971,23.76467846,-40.2006,10.24206472
8.668127275,0.00068816,-0.000481546,9.503755976,23.47289489,-22.3338,10.19275587
8.660877865,-0.00724941,-0.007345044,9.587748882,23.55839456,-51.5042,10.17827434
8.642415156,-0.018462708,-0.021139933,9.543951376,23.49785251,-42.9994,10.17198681
8.657511501,0.015096345,0.010185636,9.693753688,23.63846241,-19.3174,10.18576756
8.661293535,0.003782035,0.003290043,9.544023007,23.50716876,-40.8022,10.14462818
8.666853806,0.005560271,0.00182532,9.531626452,23.4952983,-34.3232,10.12830969
8.691482577,0.024628771,0.026310484,9.755625392,23.73683872,-3.0153,10.0636913
8.689464412,-0.002018164,-0.000841751,9.414668009,23.40282093,-18.977,9.990673914
8.693563743,0.00409933,0.005163973,9.539716059,23.52605816,-4.8741,9.951658477
8.679686121,-0.013877622,-0.012988338,9.540507056,23.52284127,-20.6551,9.809835996
8.69205365,0.012367529,0.010309971,9.576163345,23.56557786,-24.6566,9.671933734
8.692255127,0.000201478,-0.001846691,9.324918277,23.31717152,-9.8314,9.360827205
8.700913769,0.008658642,0.007955529,9.173572648,23.17203609,-12.7651,8.66077392
8.692422994,-0.008490775,-0.009030482,9.239899174,23.23116638,-55.3996,9.980124467
8.700514249,0.008091254,0.007192807,9.481435641,23.47722513,-51.4115,10.05173513
8.704402782,0.003888534,0.005506352,9.35841549,23.36148667,-37.5046,10.04468325
8.70516542,0.000762637,0.002154458,9.465680022,23.46481153,-44.1925,10.0367064
8.690272167,-0.014893253,-0.01110214,9.520395295,23.52120887,-47.5352,10.02375638
8.691684169,0.001412002,-0.004535376,9.671744632,23.65766069,-57.1137,10.04133462
8.713713468,0.022029299,0.025173354,9.634234616,23.63699948,-25.8406,10.03016426
8.709630082,-0.004083386,-0.001352912,9.360052645,23.37008278,-52.1658,10.00870306
8.707482918,-0.002147164,-0.00327381,9.2716236,23.27772966,-38.2112,9.997023432
8.711838498,0.00435558,0.005432635,9.398809659,23.40988468,-42.5932,10.00784757
8.715584928,0.00374643,0.004100243,9.286096984,23.29708663,-40.9556,9.958259788
8.723556743,0.007971814,0.00699642,9.260938425,23.27887768,-31.3953,9.951134206
8.719153963,-0.004402779,-0.003595359,9.266720705,23.28378437,-27.8527,9.935857933
8.726059303,0.00690534,0.007757977,9.245610986,23.26562148,-32.5641,9.937888979
8.723621824,-0.00243748,-0.001854744,9.373054282,23.39583124,-55.2535,9.927643436
8.729591216,0.005969392,0.004560745,9.140347,23.16556725,-42.8108,9.904437102
8.726643416,-0.0029478,-0.003438767,9.261983605,23.288832,-41.5568,9.892982568
8.717420152,-0.009223264,-0.011164953,9.38303238,23.4036704,-20.5942,9.867549446
8.713647739,-0.003772413,-0.005258488,9.600624158,23.60935784,-47.5922,9.887866172
8.71738741,0.003739671,0.005271602,9.481511892,23.49803829,-41.7337,9.804661198
8.714961497,-0.002425913,-0.002034989,9.243484971,23.25722577,-35.3397,9.755219536
8.670017277,-0.04494422,-0.04559187,9.551729074,23.5385014,-50.8592,9.718181547
8.682538124,0.012520847,0.004543143,9.494014423,23.46921975,-39.4342,9.540507056
8.705032829,0.022494705,0.023735331,9.395989719,23.38734337,-26.1582,9.252345666
8.711772646,0.006739817,0.007869608,8.957124136,22.96761147,-25.2835,8.561018671
8.706357947,-0.005414699,-0.005296961,9.235715678,23.24033814,-84.9083,9.705341445
8.71338478,0.007026833,0.006541964,9.409846754,23.419882,-83.3282,9.814383077
8.712957324,-0.000427456,-0.001545748,9.402364704,23.41015336,-72.3984,9.809286757
8.711113884,-0.00184344,0.002240527,9.33855767,23.34654171,-76.7028,9.82102943
8.720852145,0.009738261,0.01115933,9.514141826,23.52778004,-54.6207,9.859535665
8.729914621,0.009062476,0.008019142,9.342595951,23.36595407,-30.2633,9.837240907
8.742829633,0.012915012,0.013278856,9.272281774,23.30628211,-32.4004,9.845487608
8.739952669,-0.002876964,-0.002400922,9.197964101,23.23593009,-38.9362,9.82493124
8.736392976,-0.003559693,-0.002570116,9.34417172,23.38239178,-26.4627,9.852825638
8.737741378,0.001348401,0.001122911,9.345570321,23.38369631,-28.1676,9.833226019
8.729914621,-0.007826757,-0.009312553,9.363576348,23.40138773,-39.9151,9.829733364
8.745125259,0.015210639,0.01,9.25502689,23.29172948,-23.4209,9.790710715
8.743882449,-0.00124281,0.000350754,9.241645222,23.28520023,-31.516,9.784535083
8.75106301,0.007180561,0.008452845,9.11778639,23.16356758,-22.622,9.74957851
8.74049673,-0.01056628,-0.01081427,9.365290732,23.40772733,-38.2174,9.749461865
8.722449719,-0.01804701,-0.018471462,9.539572174,23.57098223,-21.9903,9.749286871
8.746143849,0.023694129,0.020711377,9.349928386,23.38675064,-6.2418,9.591785974
8.747161402,0.001017553,0.00228833,9.194922119,23.23977665,-21.9608,9.440975789
8.749827562,0.00266616,0.003613541,9.19258365,23.23871315,-9.1986,9.169934957
8.75869519,0.008867628,0.008702755,8.999989642,23.05242978,-0.234,8.46884293
8.746175663,-0.012519527,-0.01221646,9.366232392,23.41142275,-61.1557,10.12478941
8.757594959,0.011419296,0.011102724,9.191565217,23.24576946,-44.9803,10.14380282
8.754002933,-0.003592026,-0.004229798,9.192787213,23.24443873,-39.9814,10.14494242
8.745952942,-0.008049991,-0.007223318,9.365547636,23.41167659,-37.5819,10.171375
8.740112718,-0.005840225,-0.006689498,9.292012521,23.33420644,-29.99,10.1655056
8.752613079,0.012500362,0.011663927,9.427546331,23.47511909,-19.3305,10.15549063
8.766830659,0.01421758,0.012995107,9.449829602,23.51365852,-6.7841,10.1690007
8.762458248,-0.004372411,-0.004976682,9.157993892,23.22161936,-18.3567,10.10968838
8.769289536,0.006831288,0.006714748,9.161465204,23.22823978,-19.8636,10.1087115
8.77403454,0.004745004,0.003186783,9.148784066,23.21866584,-6.2259,10.08709994
8.783947804,0.009913264,0.009925558,9.321076414,23.39962461,2.0954,10.09228808
8.787006565,0.003058761,0.004336805,9.148571346,23.23259877,-16.0804,10.0414653
8.790147338,0.003140773,0.004475431,9.171495588,23.25687728,-2.6591,10.03056064
8.793854761,0.003707422,0.00409488,9.166492972,23.25675286,-13.5176,9.99970641
8.787128721,-0.006726039,-0.00760375,9.161570208,23.25194637,-9.1963,9.985436135
8.787708759,0.000580038,-0.001251297,9.299815378,23.38770598,-20.9826,9.940156937
8.804144997,0.016436238,0.018193281,9.36777138,23.46280982,12.1724,9.826606508
8.801860725,-0.002284273,0.000902717,9.44367185,23.5484729,2.5882,9.649562577
8.807112759,0.005252034,0.003801485,9.280332744,23.38241157,-2.7798,9.348535871
8.807082825,-2.99E-05,0.000119735,9.058703197,23.1642947,9.2151,8.75542238
8.799239412,-0.007843413,-0.006154589,8.609407675,22.70867413,7.1562,#NUM!
8.806633717,0.007394305,0.007383505,9.336444249,23.43521426,8.9452,9.930908148
8.794915833,-0.011717884,-0.008150774,9.308736694,23.40796921,-35.4201,9.931686207
8.805165222,0.010249389,0.008247608,9.296701538,23.3969361,-23.8724,9.940253332
8.794006411,-0.011158811,-0.011918843,9.334856247,23.43211624,-17.4456,9.930518892
8.784499072,-0.009507339,-0.009338355,9.315060683,23.39924712,-39.8096,9.9357127
8.770408035,-0.014091037,-0.015339709,9.297343416,23.37513464,-49.0441,9.936873972
8.777247097,0.006839062,0.003022359,9.179571838,23.25381047,-35.7175,9.904387148
8.788745882,0.011498785,0.013140244,9.166388484,23.25205378,-23.1401,9.907728547
8.787525626,-0.001220256,-0.002716728,9.05134464,23.1384273,-15.7915,9.875499516
8.794552164,0.007026538,0.004819496,9.124346659,23.21591809,-5.0587,9.87878494
8.807501811,0.012949648,0.016007899,9.186150133,23.29167711,5.829,9.875859385
8.812396905,0.004895094,0.006401667,9.110299018,23.21594798,11.5188,9.848503244
8.803994876,-0.008402029,-0.005404756,9.148145768,23.25289651,-5.6696,9.821409442
8.802402208,-0.001592668,-0.001503714,9.126741348,23.22632778,-8.8957,9.805212983
8.813141008,0.0107388,0.01365665,9.163353581,23.26993826,12.1836,9.764225485
8.795824428,-0.01731658,-0.015681288,9.365633256,23.46694191,-12.6056,9.672815735
8.793581731,-0.002242697,-0.00543099,9.272751632,23.36799566,-21.1428,9.523763288
8.786120487,-0.007461244,-0.009384361,9.245900547,23.33775333,-20.6369,9.27799902
8.779095811,-0.007024677,-0.009666,9.030974443,23.1135918,-4.3999,8.602636673
8.786914938,0.007819128,0.005956017,8.499029221,22.58275922,-23.424,#NUM!
8.79121235,0.004297411,0.00409507,9.037533408,23.12301057,-36.5637,9.78346451
8.788867826,-0.002344524,-0.000792586,9.301186055,23.38431738,-42.2042,9.814710982
8.794794625,0.005926799,0.009424528,9.394327208,23.48465451,-48.092,9.832796812
8.798243321,0.003448697,0.003654154,9.364691032,23.46188217,-49.3288,9.817439348
8.795037027,-0.003206294,-0.005423092,9.180911561,23.27454331,-29.4067,9.787459226
8.774653142,-0.020383885,-0.018243097,9.449986995,23.52515163,-43.5616,9.820703591
8.780726004,0.006072862,0.006300326,9.197964101,23.27318599,-52.6054,9.770584534
8.776630098,-0.004095905,-0.003332819,9.266815219,23.3484204,-71.9545,9.786560401
8.770283819,-0.006346279,-0.009223602,9.230927006,23.301411,-44.9258,9.776335767
8.758098072,-0.012185747,-0.01005973,9.323847613,23.38533979,-64.9799,9.80504748
8.775703887,0.017605814,0.018749035,9.258177701,23.32360764,-36.0958,9.744198695
8.78177039,0.006066504,0.006969176,9.22078563,23.29651181,-37.5363,9.733944008
8.785845338,0.004074948,0.005503746,9.233177606,23.31904014,-20.6897,9.726631035
8.794885532,0.009040194,0.00787831,9.044167717,23.13185711,-10.9517,9.67746486
8.797790224,0.002904692,0.005982235,9.125435865,23.21937922,-21.6164,9.630759772
8.802973457,0.005183232,0.004388338,9.009080614,23.10821824,-17.2054,9.521201717
8.793490705,-0.009482752,-0.009527855,9.160729871,23.25732981,-23.3136,9.381769488
8.783702699,-0.009788006,-0.010234411,9.196545661,23.28114421,-10.6563,9.026898188
8.78813594,0.004433241,0.004209884,8.824824939,22.91061984,-2.3085,8.307459327
8.752043945,-0.036091995,-0.037510279,9.395657438,23.46155496,-38.3415,10.0828046
8.762426948,0.010383002,0.005383749,9.456106101,23.50371214,-43.5702,10.11585323
8.766861822,0.004434874,0.006419445,9.371097751,23.43399927,-38.352,10.10663246
8.760170742,-0.00669108,-0.005897854,9.381937965,23.44651344,-64.2419,10.12302461
8.733626278,-0.026544464,-0.027576431,9.460009002,23.51040089,-66.3116,10.12482948
8.736649955,0.003023677,-0.006809057,9.320628726,23.35857633,-51.0287,10.0969963
8.721928343,-0.014721612,-0.02017601,9.345046075,23.37744357,-58.5522,10.11098941
8.742318777,0.020390434,0.01501022,9.373224235,23.40795907,-36.9122,10.10205148
8.74404187,0.001723093,0.001562201,9.386140712,23.42472905,-45.1684,10.09687268
8.732304571,-0.011737299,-0.014419355,9.279866435,23.31828911,-63.421,10.05989283
8.744966011,0.01266144,0.010511228,9.274253698,23.31741787,-37.4072,10.06010661
8.737741378,-0.007224633,-0.007379127,9.30091207,23.34232055,-45.8206,10.03801845
8.715716128,-0.02202525,-0.023548704,9.355046593,23.37868579,-34.912,10.04237955
8.72127624,0.005560112,0.006392694,9.514141826,23.52696967,-40.8031,10.03157289
8.713680604,-0.007595636,-0.001939004,9.370160663,23.38949107,-49.8702,9.957502141
8.728102205,0.014421601,0.010949142,9.381432447,23.4072054,-29.1433,9.893437217
8.743627323,0.015525118,0.014257009,9.220983532,23.25854697,-15.5656,9.74735992
8.736617836,-0.007009487,-0.005171195,9.262268465,23.30157861,-6.4115,9.57727253
8.744137511,0.007519674,0.005546877,9.248406573,23.28582232,-3.641,9.278279355
