,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
37,10004201.SH,20220328,SSE,0.2135,,0.2033,0.219,0.1764,0.2142,0.215,334.0,68.5984,192.0
36,10004201.SH,20220329,SSE,0.215,0.2142,0.2164,0.2208,0.2063,0.208,0.2075,90.0,19.0866,233.0
35,10004201.SH,20220330,SSE,0.2075,0.208,0.2155,0.2674,0.2155,0.2674,0.2674,132.0,32.2953,135.0
34,10004201.SH,20220331,SSE,0.2674,0.2674,0.2621,0.2626,0.2535,0.2569,0.2552,36.0,9.3064,132.0
33,10004201.SH,20220401,SSE,0.2552,0.2569,0.2392,0.3015,0.2392,0.2792,0.2875,40.0,11.5379,107.0
32,10004201.SH,20220406,SSE,0.2875,0.2792,0.2745,0.2753,0.2653,0.2689,0.268,10.0,2.7125,114.0
31,10004201.SH,20220407,SSE,0.268,0.2689,0.2623,0.2888,0.2483,0.25,0.25,237.0,60.925,182.0
30,10004201.SH,20220408,SSE,0.25,0.25,0.2567,0.2722,0.2443,0.2681,0.2681,83.0,21.2552,183.0
29,10004201.SH,20220411,SSE,0.2681,0.2681,0.2629,0.2629,0.203,0.2117,0.2117,870.0,185.7403,874.0
28,10004201.SH,20220412,SSE,0.2117,0.2117,0.2131,0.2455,0.1988,0.243,0.243,1089.0,255.7115,1162.0
27,10004201.SH,20220413,SSE,0.243,0.243,0.2357,0.2606,0.2357,0.2521,0.2443,150.0,38.0646,1153.0
26,10004201.SH,20220414,SSE,0.2443,0.2521,0.2589,0.2946,0.2589,0.282,0.282,302.0,85.0217,1051.0
25,10004201.SH,20220415,SSE,0.282,0.282,0.2703,0.2957,0.2678,0.2896,0.2896,137.0,37.4929,1068.0
24,10004201.SH,20220418,SSE,0.2896,0.2896,0.2743,0.2743,0.2323,0.2387,0.2411,189.0,45.84,1083.0
23,10004201.SH,20220419,SSE,0.2411,0.2387,0.2472,0.2485,0.203,0.217,0.217,204.0,45.2758,1090.0
22,10004201.SH,20220420,SSE,0.217,0.217,0.2173,0.222,0.1931,0.1982,0.1982,276.0,56.4487,1159.0
21,10004201.SH,20220421,SSE,0.1982,0.1982,0.193,0.2059,0.1648,0.173,0.1746,3595.0,678.0767,3289.0
20,10004201.SH,20220422,SSE,0.1746,0.173,0.1638,0.192,0.1566,0.1793,0.1793,2081.0,372.3734,3870.0
19,10004201.SH,20220425,SSE,0.1793,0.1793,0.162,0.162,0.1023,0.109,0.109,14714.0,1906.1067,9988.0
18,10004201.SH,20220426,SSE,0.109,0.109,0.1099,0.1237,0.0903,0.095,0.095,74928.0,7918.9689,27313.0
17,10004201.SH,20220427,SSE,0.095,0.095,0.095,0.1245,0.093,0.1175,0.1175,80856.0,9179.4795,42358.0
16,10004201.SH,20220428,SSE,0.1175,0.1175,0.1164,0.139,0.1121,0.133,0.133,54513.0,6892.9724,39269.0
15,10004201.SH,20220429,SSE,0.133,0.133,0.1456,0.1797,0.117,0.162,0.162,62080.0,9223.6026,34842.0
14,10004201.SH,20220505,SSE,0.162,0.162,0.166,0.1791,0.15,0.1501,0.1501,18641.0,2985.8328,31805.0
13,10004201.SH,20220506,SSE,0.1501,0.1501,0.1255,0.1273,0.0868,0.0871,0.0871,64536.0,6433.6923,38458.0
12,10004201.SH,20220509,SSE,0.0871,0.0871,0.082,0.0853,0.0608,0.0688,0.0688,104141.0,7436.1376,58516.0
11,10004201.SH,20220510,SSE,0.0688,0.0688,0.0548,0.0973,0.0479,0.0856,0.0856,187846.0,13696.2966,49636.0
10,10004201.SH,20220511,SSE,0.0856,0.0856,0.0826,0.1184,0.0826,0.0928,0.0928,102712.0,10374.8355,41783.0
9,10004201.SH,20220512,SSE,0.0928,0.0928,0.0877,0.095,0.077,0.0809,0.0809,82274.0,7011.5551,48704.0
8,10004201.SH,20220513,SSE,0.0809,0.0809,0.095,0.1099,0.0857,0.0972,0.0972,79673.0,7771.7887,39386.0
7,10004201.SH,20220516,SSE,0.0972,0.0972,0.1103,0.114,0.0674,0.0745,0.0745,87833.0,7044.837,47209.0
6,10004201.SH,20220517,SSE,0.0745,0.0745,0.0796,0.0991,0.0786,0.097,0.097,78585.0,7077.4302,37967.0
5,10004201.SH,20220518,SSE,0.097,0.097,0.0951,0.1028,0.0675,0.0875,0.0875,101958.0,8536.3802,41570.0
4,10004201.SH,20220519,SSE,0.0875,0.0875,0.069,0.0915,0.065,0.0835,0.0835,92965.0,6952.9572,40331.0
3,10004201.SH,20220520,SSE,0.0835,0.0835,0.0989,0.1444,0.0977,0.143,0.143,72827.0,9144.6732,19874.0
2,10004201.SH,20220523,SSE,0.143,0.143,0.15,0.15,0.1008,0.1122,0.113,28001.0,3221.9934,12574.0
1,10004201.SH,20220524,SSE,0.113,0.1122,0.1153,0.1186,0.0672,0.0701,0.0701,29554.0,2739.7766,14390.0
0,10004201.SH,20220525,SSE,0.0701,0.0701,0.072,0.0836,0.0601,0.07,0.075,36639.0,2559.4784,9932.0
