,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
45,10000179.SH,20150420,SSE,0.1592,0.1592,0.1735,0.1951,0.141,0.141,0.141,287.0,50.9038,232.0
44,10000179.SH,20150421,SSE,0.141,0.141,0.1568,0.1659,0.1367,0.1561,0.1561,117.0,18.4112,323.0
43,10000179.SH,20150422,SSE,0.1561,0.1561,0.163,0.2,0.163,0.1979,0.1881,252.0,44.8977,509.0
42,10000179.SH,20150423,SSE,0.1881,0.1979,0.1948,0.2043,0.1683,0.1683,0.17,426.0,79.1523,710.0
41,10000179.SH,20150424,SSE,0.17,0.1683,0.164,0.1697,0.1285,0.158,0.1506,379.0,56.1753,837.0
40,10000179.SH,20150427,SSE,0.1506,0.158,0.1569,0.1802,0.1569,0.1752,0.1753,317.0,54.2644,885.0
39,10000179.SH,20150428,SSE,0.1753,0.1752,0.17,0.192,0.1526,0.1541,0.1572,270.0,47.7301,928.0
38,10000179.SH,20150429,SSE,0.1572,0.1541,0.1567,0.1632,0.1475,0.1544,0.1527,51.0,7.9739,958.0
37,10000179.SH,20150430,SSE,0.1527,0.1544,0.157,0.1638,0.1473,0.1479,0.1436,157.0,23.9497,1091.0
36,10000179.SH,20150504,SSE,0.1436,0.1479,0.1438,0.1458,0.1277,0.1403,0.1398,406.0,56.1419,1162.0
35,10000179.SH,20150505,SSE,0.1398,0.1403,0.1341,0.1389,0.0837,0.0959,0.0943,654.0,75.6007,1387.0
34,10000179.SH,20150506,SSE,0.0943,0.0959,0.095,0.1279,0.0871,0.0921,0.0928,851.0,98.2151,1748.0
33,10000179.SH,20150507,SSE,0.0928,0.0921,0.0895,0.0982,0.0798,0.089,0.089,214.0,19.5126,1852.0
32,10000179.SH,20150508,SSE,0.089,0.089,0.0919,0.103,0.0774,0.0875,0.0875,665.0,56.0955,2194.0
31,10000179.SH,20150511,SSE,0.0875,0.0875,0.0847,0.096,0.0823,0.0946,0.0954,581.0,52.1168,2372.0
30,10000179.SH,20150512,SSE,0.0954,0.0946,0.0922,0.1073,0.09,0.0982,0.0982,428.0,40.9307,2421.0
29,10000179.SH,20150513,SSE,0.0982,0.0982,0.1007,0.1007,0.078,0.0799,0.0812,723.0,63.2936,2878.0
28,10000179.SH,20150514,SSE,0.0812,0.0799,0.079,0.0859,0.068,0.068,0.0698,557.0,40.3815,3089.0
27,10000179.SH,20150515,SSE,0.0698,0.068,0.069,0.0695,0.0401,0.0401,0.0401,650.0,33.9048,3429.0
26,10000179.SH,20150518,SSE,0.0401,0.0401,0.0388,0.0388,0.0208,0.0208,0.0208,1245.0,34.7024,4247.0
25,10000179.SH,20150519,SSE,0.0208,0.0208,0.0208,0.0415,0.0208,0.0411,0.0411,1393.0,45.181,4075.0
24,10000179.SH,20150520,SSE,0.0411,0.0411,0.0423,0.0725,0.0422,0.0566,0.0566,1813.0,109.1497,4573.0
23,10000179.SH,20150521,SSE,0.0566,0.0566,0.0612,0.0656,0.052,0.0604,0.0604,1643.0,95.6435,5457.0
22,10000179.SH,20150522,SSE,0.0604,0.0604,0.0622,0.0875,0.0622,0.0871,0.0871,1820.0,142.6242,6088.0
21,10000179.SH,20150525,SSE,0.0871,0.0871,0.0905,0.1348,0.0901,0.1346,0.1346,2191.0,247.2763,6840.0
20,10000179.SH,20150526,SSE,0.1346,0.1346,0.1419,0.1557,0.1352,0.1468,0.1468,2581.0,378.3889,7814.0
19,10000179.SH,20150527,SSE,0.1468,0.1468,0.1527,0.1668,0.141,0.1436,0.1436,1891.0,290.0779,8638.0
