,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
37,10001651.SH,20181227,SSE,0.0855,0.0855,0.0951,0.1199,0.0767,0.0825,0.0825,5461.0,468.1993,2298.0
36,10001651.SH,20181228,SSE,0.0825,0.0825,0.0829,0.0941,0.0783,0.0811,0.0811,7079.0,614.3115,4256.0
35,10001651.SH,20190102,SSE,0.0811,0.0811,0.0835,0.0848,0.0582,0.0615,0.0615,6714.0,444.6534,5006.0
34,10001651.SH,20190103,SSE,0.0615,0.0615,0.0609,0.0742,0.0601,0.0627,0.0627,6840.0,450.8991,5243.0
33,10001651.SH,20190104,SSE,0.0627,0.0627,0.0578,0.0861,0.0572,0.0861,0.0861,13582.0,1021.4,6546.0
32,10001651.SH,20190107,SSE,0.0861,0.0861,0.0935,0.095,0.0807,0.083,0.083,9322.0,792.2852,7711.0
31,10001651.SH,20190108,SSE,0.083,0.083,0.083,0.083,0.0735,0.074,0.074,7515.0,572.1362,9890.0
30,10001651.SH,20190109,SSE,0.074,0.074,0.084,0.0992,0.0771,0.0835,0.0835,12713.0,1155.6627,9371.0
29,10001651.SH,20190110,SSE,0.0835,0.0835,0.081,0.0892,0.077,0.0824,0.0824,11712.0,964.0081,10036.0
28,10001651.SH,20190111,SSE,0.0824,0.0824,0.0842,0.0975,0.0831,0.0925,0.0925,12341.0,1101.7821,10159.0
27,10001651.SH,20190114,SSE,0.0925,0.0925,0.0886,0.0918,0.0786,0.0793,0.0793,12793.0,1060.7162,14775.0
26,10001651.SH,20190115,SSE,0.0793,0.0793,0.0805,0.1017,0.0798,0.1008,0.1008,24441.0,2224.3372,13844.0
25,10001651.SH,20190116,SSE,0.1008,0.1008,0.1008,0.1034,0.093,0.0998,0.0998,9950.0,982.7989,14397.0
24,10001651.SH,20190117,SSE,0.0998,0.0998,0.1,0.1138,0.0923,0.0945,0.0945,20339.0,2088.248,16363.0
23,10001651.SH,20190118,SSE,0.0945,0.0945,0.102,0.1315,0.0981,0.1268,0.1268,32582.0,3797.4913,22054.0
22,10001651.SH,20190121,SSE,0.1268,0.1268,0.1283,0.1524,0.1266,0.1403,0.1403,18958.0,2698.0142,25292.0
21,10001651.SH,20190122,SSE,0.1403,0.1403,0.1403,0.1403,0.1116,0.1156,0.1156,18463.0,2246.5791,25366.0
20,10001651.SH,20190123,SSE,0.1156,0.1156,0.1101,0.1251,0.1066,0.108,0.108,21680.0,2513.3051,25057.0
19,10001651.SH,20190124,SSE,0.108,0.108,0.1123,0.1205,0.0979,0.1154,0.1154,37921.0,4186.6342,23087.0
18,10001651.SH,20190125,SSE,0.1154,0.1154,0.1215,0.15,0.121,0.1385,0.1385,29635.0,4102.7226,24943.0
17,10001651.SH,20190128,SSE,0.1385,0.1385,0.1472,0.1693,0.1293,0.1389,0.1389,21435.0,3237.7734,23502.0
16,10001651.SH,20190129,SSE,0.1389,0.1389,0.1324,0.1616,0.1313,0.1559,0.1559,20623.0,2974.4931,22237.0
15,10001651.SH,20190130,SSE,0.1559,0.1559,0.1495,0.1636,0.1456,0.1496,0.1496,13293.0,2054.5994,21802.0
14,10001651.SH,20190131,SSE,0.1496,0.1496,0.1541,0.1828,0.1541,0.1819,0.1819,14353.0,2473.6012,20893.0
13,10001651.SH,20190201,SSE,0.1819,0.1819,0.1901,0.1997,0.1787,0.1965,0.1965,9780.0,1838.7509,18771.0
12,10001651.SH,20190211,SSE,0.1965,0.1965,0.1865,0.2178,0.1786,0.2136,0.216,12079.0,2408.8991,15977.0
11,10001651.SH,20190212,SSE,0.216,0.2136,0.2155,0.2277,0.2081,0.2216,0.224,6944.0,1526.545,15563.0
10,10001651.SH,20190213,SSE,0.224,0.2216,0.2247,0.2843,0.2201,0.2703,0.271,9610.0,2359.2281,13526.0
9,10001651.SH,20190214,SSE,0.271,0.2703,0.2667,0.2822,0.2626,0.2704,0.2704,10561.0,2867.4701,8479.0
8,10001651.SH,20190215,SSE,0.2704,0.2704,0.268,0.268,0.2109,0.2158,0.2158,6665.0,1605.1505,6362.0
7,10001651.SH,20190218,SSE,0.2158,0.2158,0.2291,0.2736,0.2291,0.2719,0.2719,3068.0,799.8434,5986.0
6,10001651.SH,20190219,SSE,0.2719,0.2719,0.2773,0.3061,0.2576,0.2679,0.267,4508.0,1257.0182,5077.0
5,10001651.SH,20190220,SSE,0.267,0.2679,0.2737,0.2907,0.2612,0.275,0.277,3906.0,1084.2547,4717.0
4,10001651.SH,20190221,SSE,0.277,0.275,0.2707,0.303,0.2564,0.2667,0.266,4518.0,1253.776,4335.0
3,10001651.SH,20190222,SSE,0.266,0.2667,0.2681,0.3181,0.2476,0.3166,0.318,3396.0,920.9836,3744.0
2,10001651.SH,20190225,SSE,0.318,0.3166,0.3525,0.5214,0.3448,0.5214,0.5214,5713.0,2334.1023,2267.0
1,10001651.SH,20190226,SSE,0.5214,0.5214,0.5241,0.5241,0.4136,0.4257,0.4286,2665.0,1251.4838,1696.0
0,10001651.SH,20190227,SSE,0.4286,0.4257,0.4575,0.48,0.4069,0.434,0.436,1346.0,599.8967,1176.0
