,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
39,10000809.SH,20161130,SSE,0.0231,0.0231,0.0255,0.0292,0.023,0.0248,0.0248,8378.0,220.7745,5159.0
38,10000809.SH,20161201,SSE,0.0248,0.0248,0.0253,0.0327,0.0237,0.0269,0.0269,8035.0,227.4373,8082.0
37,10000809.SH,20161202,SSE,0.0269,0.0269,0.0261,0.027,0.0205,0.0224,0.0224,6676.0,154.3721,10838.0
36,10000809.SH,20161205,SSE,0.0224,0.0224,0.0196,0.022,0.0149,0.0149,0.0149,8934.0,155.0792,16729.0
35,10000809.SH,20161206,SSE,0.0149,0.0149,0.0147,0.0163,0.0114,0.012,0.012,3941.0,53.4461,17484.0
34,10000809.SH,20161207,SSE,0.012,0.012,0.012,0.0124,0.0105,0.0114,0.0115,6144.0,69.9505,20860.0
33,10000809.SH,20161208,SSE,0.0115,0.0114,0.0121,0.0131,0.0082,0.0087,0.0087,5952.0,59.7806,22504.0
32,10000809.SH,20161209,SSE,0.0087,0.0087,0.009,0.013,0.0075,0.0107,0.0107,12028.0,128.4611,27238.0
31,10000809.SH,20161212,SSE,0.0107,0.0107,0.0114,0.0138,0.0072,0.011,0.0109,10252.0,102.446,28428.0
30,10000809.SH,20161213,SSE,0.0109,0.011,0.0103,0.0108,0.0086,0.0088,0.0088,4724.0,44.8568,30286.0
29,10000809.SH,20161214,SSE,0.0088,0.0088,0.0087,0.0102,0.0072,0.0072,0.0072,4198.0,36.2903,32558.0
28,10000809.SH,20161215,SSE,0.0072,0.0072,0.0069,0.0083,0.0059,0.007,0.007,10815.0,72.2016,34356.0
27,10000809.SH,20161216,SSE,0.007,0.007,0.0065,0.0073,0.0046,0.0046,0.0046,6756.0,41.7896,35592.0
26,10000809.SH,20161219,SSE,0.0046,0.0046,0.0041,0.0049,0.0032,0.0034,0.0034,8359.0,34.5755,36417.0
25,10000809.SH,20161220,SSE,0.0034,0.0034,0.0034,0.0042,0.0032,0.0037,0.0037,6254.0,22.2949,38546.0
24,10000809.SH,20161221,SSE,0.0037,0.0037,0.0035,0.0051,0.0032,0.004,0.004,10214.0,42.7658,42794.0
23,10000809.SH,20161222,SSE,0.004,0.004,0.0035,0.0043,0.0033,0.0036,0.0036,2346.0,8.6661,43322.0
22,10000809.SH,20161223,SSE,0.0036,0.0036,0.0033,0.0033,0.0026,0.0028,0.0028,3597.0,10.3753,44190.0
21,10000809.SH,20161226,SSE,0.0028,0.0028,0.002,0.0038,0.0018,0.0035,0.0035,5083.0,15.5495,45647.0
20,10000809.SH,20161227,SSE,0.0035,0.0035,0.0031,0.0042,0.0031,0.0036,0.0036,3631.0,14.1429,47406.0
19,10000809.SH,20161228,SSE,0.0036,0.0036,0.0035,0.0039,0.0028,0.0028,0.0028,5205.0,16.5426,47755.0
18,10000809.SH,20161229,SSE,0.0028,0.0028,0.0026,0.0029,0.0022,0.0023,0.0023,10892.0,27.6147,55111.0
17,10000809.SH,20161230,SSE,0.0023,0.0023,0.0021,0.0025,0.0019,0.0021,0.0021,4482.0,9.4106,56693.0
16,10000809.SH,20170103,SSE,0.0021,0.0021,0.0019,0.0022,0.0009,0.0013,0.0013,4470.0,5.824,55127.0
15,10000809.SH,20170104,SSE,0.0013,0.0013,0.0011,0.0014,0.0009,0.0012,0.0012,2873.0,3.2551,53928.0
14,10000809.SH,20170105,SSE,0.0012,0.0012,0.0012,0.0015,0.0008,0.0008,0.0008,2512.0,2.5408,53832.0
13,10000809.SH,20170106,SSE,0.0008,0.0008,0.0006,0.0015,0.0006,0.0008,0.0008,3016.0,2.406,52787.0
12,10000809.SH,20170109,SSE,0.0008,0.0008,0.0006,0.0008,0.0005,0.0007,0.0007,3951.0,2.5545,50750.0
11,10000809.SH,20170110,SSE,0.0007,0.0007,0.0007,0.0008,0.0005,0.0008,0.0007,2411.0,1.5304,50872.0
10,10000809.SH,20170111,SSE,0.0007,0.0008,0.0006,0.0008,0.0005,0.0006,0.0007,2281.0,1.4036,49637.0
9,10000809.SH,20170112,SSE,0.0007,0.0006,0.0006,0.0008,0.0002,0.0004,0.0004,4993.0,2.5037,46961.0
8,10000809.SH,20170113,SSE,0.0004,0.0004,0.0006,0.0006,0.0003,0.0004,0.0004,1599.0,0.7906,46670.0
7,10000809.SH,20170116,SSE,0.0004,0.0004,0.0005,0.0008,0.0002,0.0007,0.0007,2398.0,1.1583,46084.0
6,10000809.SH,20170117,SSE,0.0007,0.0007,0.0007,0.0007,0.0002,0.0003,0.0002,919.0,0.2497,45383.0
5,10000809.SH,20170118,SSE,0.0002,0.0003,0.0001,0.0003,0.0001,0.0003,0.0003,1002.0,0.2244,45065.0
4,10000809.SH,20170119,SSE,0.0003,0.0003,0.0001,0.0002,0.0001,0.0002,0.0002,1297.0,0.2192,44603.0
3,10000809.SH,20170120,SSE,0.0002,0.0002,0.0003,0.0003,0.0001,0.0002,0.0001,649.0,0.1225,44380.0
2,10000809.SH,20170123,SSE,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,998.0,0.1207,44081.0
1,10000809.SH,20170124,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,82.0,0.0082,44013.0
0,10000809.SH,20170125,SSE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,23.0,0.0023,44001.0
