,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
37,10001001.SH,20170828,SSE,0.0322,0.0322,0.0343,0.0617,0.0343,0.0453,0.0453,17134.0,850.6163,6864.0
36,10001001.SH,20170829,SSE,0.0453,0.0453,0.0445,0.0497,0.0419,0.0461,0.0461,10242.0,468.8914,7839.0
35,10001001.SH,20170830,SSE,0.0461,0.0461,0.0469,0.0587,0.0401,0.0406,0.0406,11163.0,554.8967,9494.0
34,10001001.SH,20170831,SSE,0.0406,0.0406,0.0411,0.0466,0.0353,0.0393,0.0393,12532.0,498.3553,12165.0
33,10001001.SH,20170901,SSE,0.0393,0.0393,0.0411,0.0472,0.0327,0.0371,0.0371,8853.0,348.7929,13765.0
32,10001001.SH,20170904,SSE,0.0371,0.0371,0.0362,0.0388,0.0316,0.0386,0.0386,9553.0,339.3857,17291.0
31,10001001.SH,20170905,SSE,0.0386,0.0386,0.038,0.0486,0.038,0.0432,0.0432,11680.0,513.4464,18464.0
30,10001001.SH,20170906,SSE,0.0432,0.0432,0.0429,0.0429,0.0336,0.037,0.037,11508.0,436.1033,21122.0
29,10001001.SH,20170907,SSE,0.037,0.037,0.037,0.0411,0.0273,0.0276,0.0276,10540.0,354.699,22436.0
28,10001001.SH,20170908,SSE,0.0276,0.0276,0.0271,0.0301,0.0243,0.0256,0.0256,10817.0,297.9593,25836.0
27,10001001.SH,20170911,SSE,0.0256,0.0256,0.0258,0.0326,0.0235,0.025,0.025,14126.0,389.3859,29764.0
26,10001001.SH,20170912,SSE,0.025,0.025,0.0258,0.0317,0.0252,0.0303,0.0303,13360.0,370.4555,33770.0
25,10001001.SH,20170913,SSE,0.0303,0.0303,0.0301,0.0327,0.0276,0.0299,0.0299,10471.0,312.386,36177.0
24,10001001.SH,20170914,SSE,0.0299,0.0299,0.0297,0.0315,0.0176,0.0181,0.0181,17704.0,403.5201,39150.0
23,10001001.SH,20170915,SSE,0.0181,0.0181,0.0188,0.0213,0.0161,0.0175,0.0175,11359.0,208.36,41397.0
22,10001001.SH,20170918,SSE,0.0175,0.0175,0.0173,0.0237,0.0167,0.0178,0.0178,19474.0,396.9628,46981.0
21,10001001.SH,20170919,SSE,0.0178,0.0178,0.0178,0.02,0.0114,0.0123,0.0123,15167.0,230.2528,49294.0
20,10001001.SH,20170920,SSE,0.0123,0.0123,0.0126,0.0143,0.0109,0.0118,0.0118,14774.0,186.687,54584.0
19,10001001.SH,20170921,SSE,0.0118,0.0118,0.0124,0.0174,0.0117,0.014,0.014,20471.0,295.6109,62131.0
18,10001001.SH,20170922,SSE,0.014,0.014,0.0135,0.0155,0.0106,0.0127,0.0127,15191.0,195.5902,65101.0
17,10001001.SH,20170925,SSE,0.0127,0.0127,0.0119,0.013,0.0103,0.0104,0.0104,16203.0,183.7203,66166.0
16,10001001.SH,20170926,SSE,0.0104,0.0104,0.0106,0.0124,0.0101,0.0108,0.0108,13101.0,146.8314,70268.0
15,10001001.SH,20170927,SSE,0.0108,0.0108,0.0108,0.0125,0.0058,0.006,0.006,21399.0,173.9561,74127.0
14,10001001.SH,20170928,SSE,0.006,0.006,0.0063,0.0067,0.0039,0.0051,0.0051,27437.0,129.0117,78936.0
13,10001001.SH,20170929,SSE,0.0051,0.0051,0.0051,0.0074,0.0051,0.0064,0.0064,15589.0,101.4191,83118.0
12,10001001.SH,20171009,SSE,0.0064,0.0064,0.0194,0.0285,0.0042,0.0056,0.0056,60207.0,685.7228,89485.0
11,10001001.SH,20171010,SSE,0.0056,0.0056,0.0056,0.0071,0.0038,0.0042,0.0042,26206.0,126.0713,88931.0
10,10001001.SH,20171011,SSE,0.0042,0.0042,0.0038,0.0049,0.0032,0.0035,0.0035,28491.0,109.5448,84852.0
9,10001001.SH,20171012,SSE,0.0035,0.0035,0.0034,0.0035,0.0023,0.0032,0.0032,15291.0,45.3622,83000.0
8,10001001.SH,20171013,SSE,0.0032,0.0032,0.003,0.0034,0.0025,0.0026,0.0026,10343.0,28.918,81163.0
7,10001001.SH,20171016,SSE,0.0026,0.0026,0.0026,0.0036,0.0018,0.0024,0.0024,15347.0,40.7374,78981.0
6,10001001.SH,20171017,SSE,0.0024,0.0024,0.002,0.0024,0.001,0.0013,0.0013,7861.0,12.3555,76910.0
5,10001001.SH,20171018,SSE,0.0013,0.0013,0.0013,0.0027,0.001,0.0025,0.0025,18932.0,29.0077,71211.0
4,10001001.SH,20171019,SSE,0.0025,0.0025,0.0025,0.003,0.0014,0.0016,0.0016,25147.0,50.1126,69601.0
3,10001001.SH,20171020,SSE,0.0016,0.0016,0.0016,0.0016,0.0007,0.0008,0.0008,16588.0,15.6941,63886.0
2,10001001.SH,20171023,SSE,0.0008,0.0008,0.0016,0.0016,0.0003,0.0004,0.0004,6120.0,3.3086,62242.0
1,10001001.SH,20171024,SSE,0.0004,0.0004,0.0003,0.0006,0.0001,0.0003,0.0003,10930.0,3.5075,57961.0
0,10001001.SH,20171025,SSE,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0,5321.0,0.7055,58442.0
