,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
48,10003105.SH,20210108,SSE,0.0445,0.0445,0.0484,0.0634,0.0405,0.0498,0.0498,10947.0,553.2259,4904.0
47,10003105.SH,20210111,SSE,0.0498,0.0498,0.05,0.063,0.0355,0.0399,0.0399,8054.0,383.5017,7158.0
46,10003105.SH,20210112,SSE,0.0399,0.0399,0.0399,0.0658,0.036,0.0656,0.0656,11407.0,571.2352,8722.0
45,10003105.SH,20210113,SSE,0.0656,0.0656,0.0704,0.0827,0.0537,0.0589,0.0589,12937.0,868.6821,9714.0
44,10003105.SH,20210114,SSE,0.0589,0.0589,0.0579,0.058,0.0462,0.0474,0.0474,6275.0,327.5046,11023.0
43,10003105.SH,20210115,SSE,0.0474,0.0474,0.051,0.058,0.0391,0.0406,0.0411,6653.0,326.63,11515.0
42,10003105.SH,20210118,SSE,0.0411,0.0406,0.0395,0.052,0.0375,0.0425,0.0425,8045.0,353.6077,11440.0
41,10003105.SH,20210119,SSE,0.0425,0.0425,0.0423,0.05,0.0366,0.0392,0.0392,6544.0,265.4402,11458.0
40,10003105.SH,20210120,SSE,0.0392,0.0392,0.039,0.0435,0.0339,0.035,0.035,4434.0,172.9737,12034.0
39,10003105.SH,20210121,SSE,0.035,0.035,0.0371,0.0575,0.0346,0.0455,0.0455,8689.0,403.4842,12434.0
38,10003105.SH,20210122,SSE,0.0455,0.0455,0.0452,0.0467,0.037,0.0387,0.0387,6592.0,264.078,13781.0
37,10003105.SH,20210125,SSE,0.0387,0.0387,0.0385,0.0483,0.0357,0.0459,0.0459,7594.0,323.8414,13972.0
36,10003105.SH,20210126,SSE,0.0459,0.0459,0.0433,0.0433,0.031,0.0316,0.0316,11391.0,419.3915,16997.0
35,10003105.SH,20210127,SSE,0.0316,0.0316,0.0327,0.0341,0.0286,0.0302,0.0302,5776.0,178.2923,18153.0
34,10003105.SH,20210128,SSE,0.0302,0.0302,0.0253,0.027,0.0234,0.0253,0.0253,10333.0,257.3072,20024.0
33,10003105.SH,20210129,SSE,0.0253,0.0253,0.029,0.0291,0.0219,0.0239,0.0239,10422.0,252.8779,23329.0
32,10003105.SH,20210201,SSE,0.0239,0.0239,0.022,0.0235,0.0211,0.0218,0.0218,7084.0,156.0915,22800.0
31,10003105.SH,20210202,SSE,0.0218,0.0218,0.0223,0.0226,0.0201,0.0209,0.0209,4460.0,94.3763,23665.0
30,10003105.SH,20210203,SSE,0.0209,0.0209,0.0209,0.0209,0.0153,0.0153,0.0153,11005.0,189.8377,23581.0
29,10003105.SH,20210204,SSE,0.0153,0.0153,0.0151,0.0194,0.014,0.0193,0.0193,11285.0,192.8654,25443.0
