,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
52,10001183.SH,20180108,SSE,0.01,0.01,0.01,0.0126,0.0099,0.011,0.011,3432.0,39.2916,2862.0
51,10001183.SH,20180109,SSE,0.011,0.011,0.011,0.0127,0.011,0.0119,0.0119,1017.0,12.1423,3248.0
50,10001183.SH,20180110,SSE,0.0119,0.0119,0.0113,0.013,0.0107,0.013,0.013,1458.0,17.7012,3792.0
49,10001183.SH,20180111,SSE,0.013,0.013,0.0126,0.0149,0.0117,0.0125,0.0125,1671.0,22.2835,4246.0
48,10001183.SH,20180112,SSE,0.0125,0.0125,0.0126,0.015,0.0124,0.0145,0.0145,1912.0,26.7718,4422.0
47,10001183.SH,20180115,SSE,0.0145,0.0145,0.0149,0.0232,0.014,0.019,0.019,3522.0,69.6245,4816.0
46,10001183.SH,20180116,SSE,0.019,0.019,0.0176,0.0254,0.0176,0.0254,0.0254,2669.0,58.6028,5443.0
45,10001183.SH,20180117,SSE,0.0254,0.0254,0.026,0.0427,0.0257,0.0301,0.0301,5961.0,195.68,7034.0
44,10001183.SH,20180118,SSE,0.0301,0.0301,0.0303,0.0469,0.0303,0.0443,0.0443,5236.0,207.0319,8163.0
43,10001183.SH,20180119,SSE,0.0443,0.0443,0.0466,0.0585,0.041,0.046,0.046,5352.0,265.5036,9076.0
42,10001183.SH,20180122,SSE,0.046,0.046,0.044,0.0519,0.041,0.0465,0.0465,6154.0,279.6312,11686.0
41,10001183.SH,20180123,SSE,0.0465,0.0465,0.0465,0.0601,0.0462,0.0601,0.0601,9846.0,522.6014,14909.0
40,10001183.SH,20180124,SSE,0.0601,0.0601,0.0675,0.0732,0.0523,0.0654,0.0654,12224.0,801.0,16246.0
39,10001183.SH,20180125,SSE,0.0654,0.0654,0.0635,0.0649,0.0466,0.0543,0.0543,9883.0,550.3301,16013.0
38,10001183.SH,20180126,SSE,0.0543,0.0543,0.0535,0.0617,0.0461,0.051,0.051,12404.0,652.148,18227.0
37,10001183.SH,20180129,SSE,0.051,0.051,0.0518,0.0588,0.0319,0.0347,0.0347,16447.0,722.1357,23133.0
36,10001183.SH,20180130,SSE,0.0347,0.0347,0.0329,0.037,0.023,0.025,0.025,15825.0,466.6111,27436.0
35,10001183.SH,20180131,SSE,0.025,0.025,0.0235,0.0328,0.0223,0.0322,0.0322,11390.0,322.4405,28247.0
34,10001183.SH,20180201,SSE,0.0322,0.0322,0.0315,0.0383,0.0283,0.0375,0.0375,11828.0,399.8601,29296.0
33,10001183.SH,20180202,SSE,0.0375,0.0375,0.0354,0.0418,0.0273,0.04,0.04,17617.0,604.322,31854.0
32,10001183.SH,20180205,SSE,0.04,0.04,0.0385,0.053,0.0326,0.053,0.053,14131.0,595.6213,32829.0
31,10001183.SH,20180206,SSE,0.053,0.053,0.0477,0.0519,0.0388,0.0388,0.0388,17091.0,764.9707,34130.0
30,10001183.SH,20180207,SSE,0.0388,0.0388,0.0447,0.0516,0.0258,0.0305,0.0305,23332.0,850.0356,37021.0
29,10001183.SH,20180208,SSE,0.0305,0.0305,0.03,0.0342,0.0182,0.0223,0.0223,24896.0,617.4726,41892.0
28,10001183.SH,20180209,SSE,0.0223,0.0223,0.0184,0.0327,0.0143,0.0229,0.0229,30899.0,699.286,36730.0
27,10001183.SH,20180212,SSE,0.0229,0.0229,0.0214,0.0278,0.0085,0.012,0.012,19093.0,297.6736,38085.0
26,10001183.SH,20180213,SSE,0.012,0.012,0.0115,0.0178,0.0102,0.0125,0.0125,15516.0,193.4494,37384.0
25,10001183.SH,20180214,SSE,0.0125,0.0125,0.0128,0.0144,0.0102,0.0113,0.0113,6614.0,75.496,36718.0
