,y1,y2,y3,y4
0,-0.0083333333333331,-0.011666666666666298,-0.008333333333333099,-0.011666666666666499
1,0.9900000000000002,-0.013333333333332897,-0.0049999999999999,-0.011666666666666398
2,1.9899999999999998,-0.016666666666666198,-0.0033333333333333,-0.0099999999999999
3,2.983333333333334,-0.0099999999999998,-0.0066666666666666,-0.0066666666666666
4,3.9850000000000008,-0.009999999999999698,-0.008333333333333,-0.0066666666666664
5,4.993333333333333,-0.0166666666666663,-0.0066666666666665006,-0.009999999999999901
6,5.991666666666665,-0.016666666666666097,0.0016666666666667002,-0.0166666666666663
7,6.994999999999999,-0.014999999999999599,-0.0033333333333333,-0.0166666666666664
8,7.998333333333333,-0.0283333333333329,-0.0016666666666665996,-0.0083333333333333
9,8.998333333333333,-0.011666666666666298,0.0016666666666667002,-0.028333333333333002
10,9.993333333333332,-0.018333333333332893,-0.0033333333333333,-0.013333333333333098
11,10.993333333333332,-0.0166666666666664,-0.006666666666666298,-0.009999999999999802
12,11.996666666666666,-0.0149999999999999,-0.0066666666666664,-0.015000000000000001
13,12.985,-0.063333333333333,0.045000000000000095,-0.0066666666666665006
14,13.991666666666665,-0.0199999999999997,-0.0033333333333332004,-0.0083333333333332
15,14.996666666666666,-0.014999999999999597,0.0016666666666666,-0.023333333333333005
16,15.991666666666667,-0.018333333333333098,-0.0049999999999998,-0.01
17,16.99333333333334,-0.011666666666666499,0.0016666666666666997,-0.023333333333333005
18,17.990000000000002,-0.0116666666666665,-0.009999999999999802,-0.0083333333333329
19,18.995000000000005,-0.0083333333333332,-0.0099999999999997,-0.016666666666666403
20,19.99000000000001,-0.011666666666666499,-0.0033333333333333,-0.014999999999999798
21,20.99333333333334,-0.011666666666666499,-0.0066666666666666,-0.0149999999999998
22,21.995,-0.011666666666666398,-0.005,-0.0183333333333331
23,22.995000000000005,-0.0199999999999995,-0.0049999999999999,-0.0099999999999999
24,23.990000000000006,-0.0199999999999995,-0.005,-0.005
25,24.996666666666666,-0.0149999999999998,0.0016666666666664998,-0.0233333333333329
26,25.991666666666667,-0.0166666666666666,-0.0033333333333332,-0.011666666666666499
27,26.98833333333334,-0.011666666666666398,-0.0066666666666665,-0.0099999999999997
28,27.991666666666667,-0.005000000000000101,-0.013333333333332897,-0.013333333333333098
29,28.99000000000001,-0.0166666666666664,-0.0016666666666664998,-0.011666666666666499
30,29.99166666666667,-0.0033333333333331995,-0.0116666666666664,-0.0166666666666663
31,30.99166666666667,-0.005,-0.013333333333333,-0.013333333333333
32,31.990000000000006,-0.0116666666666663,-0.0116666666666664,-0.0066666666666665994
33,32.98833333333334,-0.0133333333333331,-0.0049999999999998,-0.0099999999999998
34,33.998333333333335,-0.010000000000000002,-0.0099999999999997,-0.019999999999999702
35,34.998333333333335,-0.011666666666666702,-0.009999999999999799,-0.0166666666666664
36,35.998333333333335,-0.014999999999999701,-0.0099999999999997,-0.013333333333333098
37,36.995000000000005,-0.014999999999999698,-0.0083333333333332,-0.011666666666666402
38,37.995000000000005,-0.008333333333333401,-0.011666666666666398,-0.014999999999999698
39,38.99000000000001,-0.011666666666666601,-0.0049999999999998,-0.0116666666666665
40,39.991666666666674,-0.0099999999999998,-0.009999999999999901,-0.011666666666666398
41,40.991666666666674,-0.016666666666666198,0.005,-0.018333333333332997
42,41.99333333333334,-0.019999999999999598,-0.0016666666666666,-0.0083333333333331
43,42.99666666666666,-0.0283333333333329,-0.0066666666666665006,-0.0016666666666666
44,43.99333333333334,-0.0149999999999998,-0.0016666666666666,-0.0166666666666663
45,44.98666666666668,-0.0183333333333331,0.0,-0.0083333333333332
46,45.99333333333334,-0.0149999999999997,-0.0033333333333332,-0.011666666666666398
