,y1,y2,y3,y4,y5,feature_0,feature_1,feature_2,feature_3,feature_4
0,-0.416666667,-0.153333333,0.295,-0.015,0,0.192816474,-0.250293742,-0.202551199,-0.104072823,-0.364262098
1,-0.258333333,0.138333333,-0.065,-0.105,0,0.094915976,-0.185444908,-0.2113578,0.077208954,0.084188978
2,-0.281666667,-0.111666667,-0.045,0.148333333,0,-0.113555593,-0.1829557,-0.151816607,0.080827932,-0.199707488
3,-0.13,0.016666667,-0.098333333,-0.078333333,0,-0.021265564,-0.10679029,-0.128127068,-0.001779205,0.068603272
4,-0.588333333,-0.05,0.301666667,0.046666667,0,0.252838173,-0.352523483,-0.29623503,0.035373791,-0.405716432
5,-0.245,0.37,0.636666667,-0.051666667,0,0.726853186,-0.072120777,-0.02580791,0.131585109,-0.231173577
6,-0.036666667,-0.21,0.168333333,-0.211666667,0,0.091232475,-0.036333021,-0.039004191,-0.315025627,-0.090428601
7,0.083333333,0.18,0.56,-0.113333333,0,0.548315269,0.121876586,0.153365578,-0.078791718,-0.14337032
8,-0.123333333,0.246666667,-0.241666667,-0.171666667,0,0.029018722,-0.119442575,-0.18439746,0.117665488,0.317757561
9,-0.336666667,0.006666667,0.166666667,-0.126666667,0,0.21389899,-0.217404396,-0.212248622,-0.059792318,-0.124767005
10,-0.405,0.043333333,0.081666667,-0.01,0,0.136928913,-0.259286164,-0.245426574,0.073053713,-0.145324853
11,-0.493333333,0.448333333,-0.248333333,0.003333333,0,0.116192057,-0.338851868,-0.37981429,0.436894322,0.206390778
12,0.073333333,0.115,0.44,0.081666667,0,0.354864371,0.118237387,0.171472981,0.035921935,-0.21970112
13,-1.145,-0.096666667,0.778333333,0.173333333,0,0.606522546,-0.653217308,-0.509580042,0.08837396,-0.945600038
14,-0.408333333,0.095,0.218333333,-0.195,0,0.333653121,-0.262018483,-0.265443859,-0.044950973,-0.094830922
15,-0.411666667,0.048333333,0.183333333,-0.11,0,0.252185594,-0.261627077,-0.252669923,-0.010980591,-0.146644139
16,-0.63,0.163333333,0.106666667,0.07,0,0.21966669,-0.392066416,-0.364488396,0.241568017,-0.216038121
17,-0.728333333,0.185,0.235,0.018333333,0,0.357830096,-0.446267805,-0.411883559,0.211834447,-0.280228165
18,-0.531666667,0.138333333,0.406666667,-0.303333333,0,0.551732388,-0.330527096,-0.330249455,-0.10647964,-0.158523125
19,-0.401666667,-0.086666667,0.076666667,0.121666667,0,0.015147334,-0.24959419,-0.208108636,0.07537212,-0.279300455
20,-0.25,-0.145,0.293333333,-0.188333333,0,0.237678494,-0.157572997,-0.14175394,-0.244316595,-0.209601503
21,-0.643333333,0.271666667,0.258333333,-0.176666667,0,0.48162921,-0.403592217,-0.404426792,0.118509681,-0.114719822
22,-0.155,-0.066666667,0.08,-0.148333333,0,0.094853512,-0.112737367,-0.120436053,-0.137348137,-0.042370263
23,-0.54,-0.008333333,0.236666667,0.021666667,0,0.229906547,-0.329097432,-0.28732043,0.05138443,-0.319045974
24,-0.055,-0.038333333,0.046666667,-0.243333333,0,0.10705574,-0.059063294,-0.089337399,-0.193108736,0.075242106
25,-0.108333333,0.078333333,-0.071666667,-0.188333333,0,0.068812019,-0.097975108,-0.13783385,-0.044068249,0.152323435
26,-0.255,-0.021666667,-0.081666667,0.068333333,0,-0.066764718,-0.174121855,-0.165373511,0.089988781,-0.081299664
27,-0.236666667,-0.166666667,0.066666667,0.046666667,0,-0.02911767,-0.152569968,-0.123279281,-0.055600873,-0.219079157
28,-0.118333333,-0.471666667,0.256666667,0.043333333,0,-0.065967209,-0.064635091,-0.000552684,-0.322028533,-0.438173171
29,-0.315,-0.241666667,0.151666667,0.115,0,-0.021156466,-0.190420621,-0.134995677,-0.063561905,-0.367264325
30,-0.078333333,-0.275,0.048333333,0.015,0,-0.10966656,-0.057690778,-0.032875015,-0.173395383,-0.194474838
31,-0.395,-0.156666667,0.163333333,0.098333333,0,0.049443864,-0.240160975,-0.18910821,-0.006337274,-0.34783733
32,-0.188333333,-0.135,0.093333333,-0.06,0,0.04022245,-0.127008476,-0.11461619,-0.120385379,-0.143618898
33,-0.311666667,-0.036666667,0.16,-0.101666667,0,0.173399813,-0.200890396,-0.190608785,-0.074914896,-0.148480468
34,0.116666667,-0.325,0.018333333,-0.1,0,-0.141962206,0.05396087,0.055676462,-0.312398968,-0.076249854
35,-0.13,0.073333333,-0.195,-0.038333333,0,-0.077046498,-0.111848562,-0.140595819,0.08315984,0.129004746
36,-0.183333333,-0.525,0.368333333,0.05,0,-0.005901229,-0.095899448,-0.014084103,-0.364967107,-0.552064005
37,-0.11,0.206666667,-0.423333333,0.036666667,0,-0.204566507,-0.11257441,-0.162339862,0.26679472,0.288636866
38,0.073333333,-0.42,0.055,0.001666667,0,-0.197174749,0.036105705,0.064309527,-0.307364667,-0.214511286
39,-0.165,0.146666667,-0.118333333,-0.153333333,0,0.06544744,-0.134617268,-0.176601645,0.044869578,0.175048108
40,-0.243333333,-0.111666667,0.08,-0.015,0,0.033562762,-0.15942469,-0.141424589,-0.0620083,-0.167080575
41,-0.535,0.055,0.193333333,-0.003333333,0,0.240227364,-0.330875269,-0.301491257,0.08499418,-0.247640293
42,-0.225,-0.346666667,0.221666667,0.06,0,-0.017184374,-0.132507596,-0.074262439,-0.201204371,-0.399608481
43,-0.5,-0.085,0.256666667,0.038333333,0,0.192386593,-0.301717978,-0.251679786,0.000181408,-0.364938298
44,-0.008333333,-0.215,-0.058333333,-0.008333333,0,-0.157030302,-0.023951114,-0.01945727,-0.139154949,-0.069222768
45,-0.38,-0.031666667,0.128333333,-0.006666667,0,0.126843226,-0.239956914,-0.216796352,0.01107051,-0.202787012
46,-0.265,-0.08,-0.071666667,0.126666667,0,-0.110587211,-0.176001184,-0.153379022,0.090001293,-0.151568702
47,-0.34,0.093333333,0.026666667,-0.07,0,0.136468194,-0.226875039,-0.232837096,0.066029947,-0.03536363
48,0.431666667,0.3,0.116666667,-0.138333333,0,0.248480658,0.302094073,0.266563813,0.015471811,0.291171192
49,0.235,0.25,0.181666667,0.043333333,0,0.229020982,0.196177627,0.20384149,0.125591693,0.065898231
50,0.276666667,-0.946666667,0.346666667,0.033333333,0,-0.301279579,0.186782292,0.277048829,-0.734450013,-0.593445347
51,0.465,-0.103333333,-0.896666667,0.245,0,-0.87136995,0.220135267,0.15630536,0.197305862,0.468862021
52,0.438333333,-0.063333333,-0.198333333,0.533333333,0,-0.425084834,0.322684939,0.379753206,0.289715405,-0.083368787
53,0.226666667,0.496666667,-0.246666667,0.233333333,0,-0.024090468,0.169370735,0.146661674,0.509068088,0.321584521
54,-0.218333333,-0.636666667,0.343333333,0.221666667,0,-0.142289471,-0.109104946,0.004329347,-0.312529565,-0.700131503
55,-0.083333333,-0.551666667,0.496666667,-0.151666667,0,0.135395604,-0.036185755,0.026887009,-0.563007813,-0.493577742
56,-0.358333333,0.026666667,1.25,-0.208333333,0,1.068708486,-0.104426844,0.005960023,-0.311097876,-0.696531764
57,-0.151666667,-0.308333333,0.116666667,0.053333333,0,-0.081429657,-0.095556699,-0.053656474,-0.1711437,-0.294272966
58,-0.261666667,0.131666667,-0.311666667,0.151666667,0,-0.18439182,-0.191013304,-0.202671673,0.29764621,0.076071598
59,0.051666667,-0.49,-0.071666667,0.22,0,-0.405236744,0.026131801,0.07960348,-0.176825692,-0.306270328
60,-0.203333333,-0.19,-0.03,0.133333333,0,-0.149084001,-0.134109341,-0.101051522,0.001461294,-0.213768124
61,-0.416666667,-0.258333333,0.368333333,0.016666667,0,0.179302901,-0.242683198,-0.175970891,-0.168155582,-0.475401066
62,-0.416666667,0.051666667,0.028333333,0.046666667,0,0.082763922,-0.267209533,-0.2503877,0.129964089,-0.146364279
63,-0.191666667,-0.181666667,0.026666667,0.056666667,0,-0.076230965,-0.127144568,-0.100801575,-0.058484239,-0.195198199
64,-0.323333333,-0.07,0.075,0.028333333,0,0.046735631,-0.206805957,-0.183025146,0.010163933,-0.193173783
65,-0.193333333,-0.29,0.145,0.048333333,0,-0.043420821,-0.119514153,-0.075410232,-0.160822396,-0.311639306
66,-0.236666667,0.203333333,-0.073333333,-0.183333333,0,0.149326011,-0.177415575,-0.220834685,0.065771732,0.171678704
67,0.143333333,-0.453333333,-0.018333333,0.038333333,0,-0.291741039,0.076079713,0.102400978,-0.30199259,-0.187814126
68,-0.163333333,-0.17,0.005,0.038333333,0,-0.08300083,-0.112361927,-0.092593315,-0.063523543,-0.157951543
69,-0.048333333,0.198333333,0.59,-0.03,0,0.566997078,0.047588887,0.097513663,0.006559333,-0.239519162
70,-0.48,-0.691666667,0.958333333,-0.076666667,0,0.426110607,-0.241925018,-0.099674321,-0.632244467,-0.991623336
71,0.03,0.065,-0.513333333,0.128333333,0,-0.398616708,-0.027118899,-0.067311869,0.227985371,0.262614551
