0,1,2,3,4
-0.002406693,0.010956969,0.0150658,-0.007132479,-3.09E-05
0.667805147,0.047424428,0.124929564,0.108271753,0.724194063
0.645788234,-0.008569721,0.23466487,0.267528386,-0.675422049
-14.41867047,59.77438184,-17.23301082,60.27568885,3.342828851
0.309359016,0.48744199,-0.573252142,-0.565865325,-0.133700115
